,AMZ2 (51321)
ACH-000004,0.13040605733640112
ACH-000005,0.25043615120365764
ACH-000007,0.1877579598874496
ACH-000009,0.007878535077892906
ACH-000011,0.18061381175783114
ACH-000012,0.09114713492986336
ACH-000013,0.14458727103121186
ACH-000014,0.17399870066039447
ACH-000015,0.17441917787634004
ACH-000017,0.1470315863598356
ACH-000018,0.049485761397683035
ACH-000019,-0.05239640436243486
ACH-000021,0.07419250225973695
ACH-000022,0.08314652306776317
ACH-000025,0.1477853790739582
ACH-000028,0.022170124135091496
ACH-000030,0.14793948483190034
ACH-000035,0.08595202560555168
ACH-000036,0.231714934653558
ACH-000037,0.1808051778731221
ACH-000039,0.1402303487818132
ACH-000040,0.11970163883457008
ACH-000041,0.17120655574790708
ACH-000042,0.1103893420362837
ACH-000045,0.09161244235013884
ACH-000047,0.11105711954079814
ACH-000052,0.06396426301224377
ACH-000053,0.16478054445060986
ACH-000054,-0.0034241514473188164
ACH-000055,0.2294039644769317
ACH-000060,0.15150454513046194
ACH-000067,0.05317518185405512
ACH-000070,0.1571588348982528
ACH-000075,0.21733515090505187
ACH-000078,0.04214599818770313
ACH-000082,0.13006565268069709
ACH-000085,0.19640536239409545
ACH-000086,-0.04641325884059271
ACH-000087,0.19387954177491387
ACH-000092,0.1156053772888898
ACH-000095,0.024073184771934618
ACH-000097,0.1354918857249333
ACH-000098,0.11184022447576317
ACH-000099,0.2403961064927589
ACH-000108,0.0979294963536502
ACH-000113,0.11211397986824884
ACH-000116,0.17128205628780954
ACH-000118,0.1627153729918539
ACH-000120,-0.04331714845714953
ACH-000123,0.16577086624915424
ACH-000127,0.05958803102880765
ACH-000128,0.14953218572090454
ACH-000132,0.18056270724360626
ACH-000133,0.1634256464124839
ACH-000137,0.14977187415492238
ACH-000138,0.12390613387076135
ACH-000142,0.090913537882995
ACH-000143,0.21092671115758968
ACH-000146,0.1448729941369819
ACH-000148,0.0825792557736522
ACH-000150,0.19104301828807166
ACH-000152,0.13586467007937345
ACH-000153,0.0660039128296636
ACH-000159,0.14059934319205888
ACH-000160,0.17692097314227312
ACH-000163,0.04265260250611922
ACH-000167,-0.016653484103350182
ACH-000168,0.16276989924207566
ACH-000169,0.1729608019711071
ACH-000178,0.13239053736616918
ACH-000183,0.14418825414792102
ACH-000188,0.10041891136014773
ACH-000189,0.11056398546474397
ACH-000190,0.048608617095532214
ACH-000198,0.06204564754884057
ACH-000203,0.16428271955049625
ACH-000204,0.109171040753559
ACH-000206,0.08699678648287923
ACH-000207,0.11152583062427042
ACH-000208,-0.047528054647703336
ACH-000210,0.13030473567708312
ACH-000211,0.14834169852134751
ACH-000215,0.17831014335753972
ACH-000221,0.14676139025298895
ACH-000222,0.1335258875133155
ACH-000223,0.15651533581121818
ACH-000226,0.07001627744670222
ACH-000227,0.1391800716016642
ACH-000228,0.1349721025992753
ACH-000231,0.16645649854239444
ACH-000232,0.2208854598970534
ACH-000233,0.22202447561557995
ACH-000234,0.07479806558234675
ACH-000235,0.1132337705185586
ACH-000237,0.1695113137522959
ACH-000238,0.1072978901400211
ACH-000242,-0.06322620462189536
ACH-000243,0.026901946760251032
ACH-000244,0.21270996355336813
ACH-000246,0.1690203210557046
ACH-000248,-0.0195047442656272
ACH-000250,0.0735339673419537
ACH-000251,-0.0191575156816158
ACH-000252,-0.006319751722654907
ACH-000253,0.15274327695374493
ACH-000255,0.040445124435603635
ACH-000256,0.18846881739278734
ACH-000257,0.16780584251406402
ACH-000258,0.2540742017291423
ACH-000259,0.13487141978066516
ACH-000260,0.10672904104006828
ACH-000261,0.09321235471718184
ACH-000262,0.2920536813630819
ACH-000263,-0.09569509761929904
ACH-000264,0.06976920482256202
ACH-000265,0.13871805106965215
ACH-000266,0.15109564562633315
ACH-000272,0.09473072873096283
ACH-000274,0.025436723381349297
ACH-000277,0.1225326890434666
ACH-000278,0.19747376206967607
ACH-000279,0.11130877298102727
ACH-000280,0.1889888303132788
ACH-000281,0.19174394888763308
ACH-000288,0.1078938956285295
ACH-000291,0.1857753210238048
ACH-000293,0.14791561733958972
ACH-000294,0.176360044815445
ACH-000295,0.14893534600118216
ACH-000296,0.3132860811126975
ACH-000302,0.14988555963378675
ACH-000304,-0.08146661683357292
ACH-000307,0.13471115001683562
ACH-000308,0.11843785933597788
ACH-000310,0.12192789574100862
ACH-000311,0.07545530614440278
ACH-000312,0.17416835356176275
ACH-000315,0.26676742288592753
ACH-000316,0.05353840561861887
ACH-000317,0.06535232606588258
ACH-000318,0.1403434416528964
ACH-000319,0.10738462976118926
ACH-000320,0.05804572450538618
ACH-000322,0.16749492097319088
ACH-000323,-0.07252708231854152
ACH-000324,0.13324709749564212
ACH-000329,0.1982891998718028
ACH-000330,0.1670359761593741
ACH-000331,0.10039055643129796
ACH-000332,0.08884899056645303
ACH-000334,0.09513136766743956
ACH-000335,0.2569186263785528
ACH-000336,0.07917394240988737
ACH-000337,0.08621151474047191
ACH-000338,-0.23019509887076794
ACH-000339,0.1657754489850064
ACH-000341,0.24957241668192975
ACH-000348,0.09362956247035416
ACH-000350,0.03469485907252174
ACH-000352,0.21355350128887315
ACH-000356,0.2638174693321359
ACH-000361,0.0956522985061706
ACH-000362,0.18466067184979165
ACH-000363,0.08037255400140071
ACH-000364,0.0806625091093193
ACH-000365,0.14217529324709735
ACH-000366,0.21410929148398028
ACH-000368,0.2589429318357363
ACH-000374,0.14892468282980895
ACH-000375,0.1260466321003989
ACH-000376,0.09458683291866578
ACH-000381,0.05564108146536987
ACH-000383,0.12114528673434682
ACH-000387,0.1523357276147802
ACH-000389,0.07011689805085575
ACH-000390,0.13239779633292742
ACH-000393,0.12557681913833685
ACH-000395,0.12567181514789064
ACH-000396,0.42186370039469584
ACH-000397,0.11876320541026986
ACH-000401,0.02393030436220083
ACH-000402,0.20345315217743104
ACH-000403,0.18133453729490406
ACH-000404,0.2657644338428255
ACH-000406,0.10217767952981828
ACH-000407,0.1887808888081423
ACH-000408,0.2573754448401209
ACH-000410,0.2085369870305167
ACH-000411,0.08816241544613336
ACH-000414,0.1162451800987347
ACH-000415,0.113908992781091
ACH-000416,0.13399955510378905
ACH-000420,0.12286397635111773
ACH-000421,0.14460036725022946
ACH-000424,0.035166850745049265
ACH-000425,0.1191332893798716
ACH-000426,0.059989327168166975
ACH-000427,0.1010879440172376
ACH-000433,0.05293000135062701
ACH-000435,0.21131588085387665
ACH-000436,0.17676936123969367
ACH-000444,0.10974778790485744
ACH-000445,0.08571790552495291
ACH-000448,0.22879357351774726
ACH-000450,0.2405464454482492
ACH-000452,0.14781308628189432
ACH-000454,0.2561057038932981
ACH-000458,0.17392162296468255
ACH-000459,0.18688495172658928
ACH-000460,0.0948052160734948
ACH-000461,0.3118920494844159
ACH-000463,0.13656405757076662
ACH-000464,0.13616152698498107
ACH-000466,0.16015383818917803
ACH-000467,0.06809485968796958
ACH-000468,0.11072248855496783
ACH-000469,0.13443639839821456
ACH-000470,0.22418851428418
ACH-000471,0.12421807898779612
ACH-000472,0.08799540016655248
ACH-000473,0.17187208566557716
ACH-000475,0.12398880375210004
ACH-000476,0.09622461096501067
ACH-000477,0.0658432698321681
ACH-000479,0.1086859861438698
ACH-000480,0.02767803900782724
ACH-000481,0.17797587263774264
ACH-000483,0.2769324181499763
ACH-000484,0.07513594267052817
ACH-000485,0.09067239356673573
ACH-000486,0.060100649526674314
ACH-000487,0.16568334147863947
ACH-000488,0.09193790585832858
ACH-000490,0.11898735690086272
ACH-000491,0.18696983441365286
ACH-000495,0.1067662957556379
ACH-000496,0.060725065677309176
ACH-000499,-0.0047696991307044825
ACH-000500,0.0038456224370243828
ACH-000502,0.10259763631846207
ACH-000503,0.3586658190035351
ACH-000505,0.1238290138136215
ACH-000507,0.14275027876361385
ACH-000510,0.16342819680731754
ACH-000511,0.07760931481018586
ACH-000512,0.30821459787366845
ACH-000516,0.07031973451792319
ACH-000517,0.1157498257699454
ACH-000518,0.2326849774035377
ACH-000520,0.13237349466800855
ACH-000521,0.1989531450749865
ACH-000522,0.06456587608210973
ACH-000524,0.11691778027642168
ACH-000527,0.08936322516462462
ACH-000528,0.11372396902421834
ACH-000537,0.12390960748776775
