,GNAZ (2781)
ACH-000004,-0.4243400711081487
ACH-000005,0.28725671982968
ACH-000007,0.3331802263913917
ACH-000009,0.10400546506969907
ACH-000011,0.06631087219880223
ACH-000012,-0.07423558420052001
ACH-000013,0.07186897449456474
ACH-000014,0.11503496555747647
ACH-000015,-0.04108586714426996
ACH-000017,0.06430169320168544
ACH-000018,0.024095953797250373
ACH-000019,0.023378356460219882
ACH-000021,0.017505409969764945
ACH-000022,0.2240799984111731
ACH-000025,0.05299382378257378
ACH-000028,0.0026079728384011147
ACH-000030,0.04413603973059357
ACH-000035,0.04293987090868377
ACH-000036,0.03980606170355817
ACH-000037,0.05764088469616454
ACH-000039,-0.012246019407179455
ACH-000040,-0.01814469124634238
ACH-000041,-0.09712354658571858
ACH-000042,0.033203661613064615
ACH-000045,0.11501115444215004
ACH-000047,0.08392023246744143
ACH-000052,-0.13345815625333404
ACH-000053,0.013840982287581459
ACH-000054,0.05971127781173375
ACH-000055,-0.043517821040582785
ACH-000060,-0.06057282431054861
ACH-000067,-0.0658780152849319
ACH-000070,0.08120560500718615
ACH-000075,0.08115295908977442
ACH-000078,-0.03263708434556562
ACH-000082,0.2324329251641996
ACH-000085,0.006725383097859475
ACH-000086,0.26705792644668336
ACH-000087,0.25872062055686845
ACH-000092,0.014196378003820996
ACH-000095,0.07094500761394243
ACH-000097,0.11383512030377732
ACH-000098,0.00486195933268069
ACH-000099,0.11115510133984498
ACH-000108,0.0761271037385625
ACH-000113,0.018565972442491845
ACH-000116,0.2228082921398571
ACH-000118,0.0997038929370338
ACH-000120,-0.014685576676917153
ACH-000123,0.19792004242726768
ACH-000127,0.16892279445365674
ACH-000128,-0.013303314544653114
ACH-000132,0.030511677312954056
ACH-000133,0.003290606907657702
ACH-000137,0.170116282293994
ACH-000138,0.2596484447884787
ACH-000142,0.1279971881579987
ACH-000143,-0.2024132295600872
ACH-000146,-0.009979428135853034
ACH-000148,0.10203205273168582
ACH-000150,0.1163843301449229
ACH-000152,0.2099893841281866
ACH-000153,0.2017296016497445
ACH-000159,0.2157079296438289
ACH-000160,0.031210237979749426
ACH-000163,0.10785972145524518
ACH-000167,0.41529628996828205
ACH-000168,-0.05552339768490937
ACH-000169,-0.03865778992326254
ACH-000178,0.06910108078061017
ACH-000183,-0.045582891405949726
ACH-000188,0.06375020752673427
ACH-000189,0.13748085901500878
ACH-000190,0.0574248937087383
ACH-000198,0.0908972266355114
ACH-000203,0.092596111343286
ACH-000204,0.2449968740952064
ACH-000206,0.0797656369240725
ACH-000207,0.05037433288340101
ACH-000208,0.3219018046480346
ACH-000210,0.35834415988571794
ACH-000211,0.00795104081650684
ACH-000215,0.07059772436658361
ACH-000221,0.035590956468813204
ACH-000222,0.09003238223703136
ACH-000223,0.0918994998466468
ACH-000226,-0.10473653868133777
ACH-000227,0.19923664493889515
ACH-000228,0.1264927549811126
ACH-000231,0.11301016355655485
ACH-000232,-0.04344161257060987
ACH-000233,-0.008220280305780515
ACH-000234,0.3330426463512232
ACH-000235,0.07163637385477806
ACH-000237,0.07106068387060657
ACH-000238,0.03082165096457155
ACH-000242,-0.15285202411438148
ACH-000243,0.01582931535159275
ACH-000244,-0.25216100125311736
ACH-000246,0.20974773650842496
ACH-000248,0.019010279280913804
ACH-000250,0.026141656457656436
ACH-000251,0.15212662068599578
ACH-000252,0.09833716345161024
ACH-000253,0.2404527693675207
ACH-000255,-0.0246630014944848
ACH-000256,-0.15303368160193168
ACH-000257,0.19832799625136333
ACH-000258,0.07108354372875048
ACH-000259,0.04854597349196128
ACH-000260,0.03484802170981944
ACH-000261,0.032665974243652
ACH-000262,0.19789473000281788
ACH-000263,0.3536695863678528
ACH-000264,0.06802554010611385
ACH-000265,-0.05091864280870818
ACH-000266,0.15889198899854814
ACH-000272,0.08037211809978763
ACH-000274,0.13763297285314133
ACH-000277,0.3000321723649542
ACH-000278,0.06830598677023715
ACH-000279,-0.013954481988996749
ACH-000280,0.15205612718589234
ACH-000281,0.2963717291876428
ACH-000288,0.10552557268848782
ACH-000291,-0.07959631724344103
ACH-000293,0.11020304134140403
ACH-000294,0.15989639090904542
ACH-000295,-0.08036113348473184
ACH-000296,0.008455655959464115
ACH-000302,-0.09566006073597116
ACH-000304,-0.09045033529160952
ACH-000307,0.10327216613427062
ACH-000308,0.0815514605191826
ACH-000310,0.2050118754320607
ACH-000311,0.08547694600739524
ACH-000312,0.0998124108147123
ACH-000315,-0.245279423284608
ACH-000316,0.12839668817007116
ACH-000317,0.22254429761333366
ACH-000318,0.1549813206071513
ACH-000319,0.21418957504187155
ACH-000320,0.14138354131943845
ACH-000322,0.10931836342067078
ACH-000323,0.11402028292808315
ACH-000324,0.003939230004771185
ACH-000329,0.12195365672250745
ACH-000330,0.08551298069547744
ACH-000331,0.2120904853628396
ACH-000332,0.0239842601624478
ACH-000334,0.3103711676699315
ACH-000335,0.053060917997284886
ACH-000336,0.10920837197735872
ACH-000337,0.024037887737993785
ACH-000338,0.4845826212982348
ACH-000339,0.041551814781263054
ACH-000341,-0.017160475335299817
ACH-000348,0.11056533355970886
ACH-000350,0.06999121272773794
ACH-000352,0.1081665615904256
ACH-000356,0.12445832948710127
ACH-000361,0.1743863250155695
