,ETV7 (51513)
ACH-000004,-0.05415374095051255
ACH-000005,-0.12082782137319573
ACH-000007,-0.03989845054791561
ACH-000009,-0.12646796173729508
ACH-000011,0.037282016188156436
ACH-000012,-0.16483560827479207
ACH-000013,-0.2631190657222625
ACH-000014,-0.1609703469929405
ACH-000015,-0.09196381465292514
ACH-000017,-0.1997067507823786
ACH-000018,-0.15752833765690222
ACH-000019,0.011867245340188246
ACH-000021,-0.10607574015625676
ACH-000022,-0.07478456361907918
ACH-000025,0.014479229844896297
ACH-000028,-0.1757519533477138
ACH-000030,-0.13271519454347336
ACH-000035,0.016708428862856
ACH-000036,-0.17702402448642554
ACH-000037,-0.12819035853906022
ACH-000039,-0.15530585096805338
ACH-000040,-0.1840833910731308
ACH-000041,-0.09039775079070543
ACH-000042,-0.1368040991522933
ACH-000045,-0.2352530553251836
ACH-000047,-0.26934341639294823
ACH-000052,0.05234436283112057
ACH-000053,-0.16485212669981206
ACH-000054,-0.11457077966999285
ACH-000055,-0.08631818522506557
ACH-000060,-0.03860851333309085
ACH-000067,-0.24898835428962396
ACH-000070,-0.096546617217469
ACH-000075,-0.22253809269932384
ACH-000078,-0.1803824803811402
ACH-000082,-0.0931865803093776
ACH-000085,-0.16523786352718522
ACH-000086,-0.17026943453046026
ACH-000087,-0.11037861443419528
ACH-000092,-0.12125123450649168
ACH-000095,-0.07696808770097739
ACH-000097,-0.06271030462906224
ACH-000098,-0.1415708621842746
ACH-000099,-0.24820833234880604
ACH-000108,0.012737547208231456
ACH-000113,-0.09020950124678148
ACH-000116,-0.185590552435402
ACH-000118,-0.27458334531628265
ACH-000120,0.038532712173529216
ACH-000123,-0.1748067414449765
ACH-000127,-0.1785831728240607
ACH-000128,-0.15966052308255785
ACH-000132,-0.25280049215138056
ACH-000133,-0.19377787700388696
ACH-000137,-0.19485584178932672
ACH-000138,-0.17265799636310014
ACH-000142,-0.17838171598031544
ACH-000143,-0.03231443279605846
ACH-000146,-0.1606972689318195
ACH-000148,-0.09448838797906743
ACH-000150,-0.13880938119856182
ACH-000152,-0.22576704683272264
ACH-000153,-0.11039006040473806
ACH-000159,-0.108630495597288
ACH-000160,-0.13014194657969375
ACH-000163,-0.11084803321491853
ACH-000167,-0.2601800697111286
ACH-000168,-0.15025356637083087
ACH-000169,-0.18426004478370706
