,ASNS (440)
ACH-000427,-0.3342365480349685
ACH-000433,-0.2888406196103892
ACH-000435,-0.2043599361415286
ACH-000436,-0.2919706247658891
ACH-000444,-0.01900940129022087
ACH-000445,-0.4105366370888695
ACH-000448,-0.2536001855215009
ACH-000450,-0.31922409624644565
ACH-000452,-0.19469608376962624
ACH-000454,-0.0759963222235321
ACH-000458,-0.04882364970718072
ACH-000459,-0.4605111271811048
ACH-000460,-0.2924089945512781
ACH-000461,-0.3628912813875264
ACH-000463,-0.10667171562428143
ACH-000464,-0.35229448780472283
ACH-000466,-0.07182160060122182
ACH-000467,-0.5197591639858957
ACH-000468,-0.18242674425648375
ACH-000469,-0.13753044417346932
ACH-000470,-0.2298065412839644
ACH-000471,-0.1336630378096699
ACH-000472,-0.4549949208970839
ACH-000473,-0.3261660049708534
ACH-000475,-0.5359367310769023
ACH-000476,-0.5657579712164381
ACH-000477,-0.2762301871385533
ACH-000479,-0.3893648370245412
ACH-000480,-0.29955877909310563
ACH-000481,-0.16186351354366602
ACH-000483,-0.17491839787657207
ACH-000484,-0.5864891732059402
ACH-000485,-0.4297886741975081
ACH-000486,-0.3234715011196119
ACH-000487,-0.17054777602009538
ACH-000488,-0.1534304596903696
ACH-000490,-0.2720664393494749
ACH-000491,-0.24968369009359254
ACH-000495,-0.7791906535851669
ACH-000496,-0.12495963331909135
ACH-000499,-0.32785632505198425
ACH-000500,-0.12865694275406547
ACH-000502,-0.17046673156402706
ACH-000503,-0.5290804605581969
ACH-000505,-0.2119075633668738
ACH-000507,-0.2439915004690247
ACH-000510,-0.2229015660225316
ACH-000511,-0.2756728552089776
ACH-000512,-0.30743014824013304
ACH-000516,-0.12498849305299135
ACH-000517,-0.07326574232393099
ACH-000518,-0.4566906149095683
ACH-000520,-0.7977187676971067
ACH-000521,-0.18251628466258346
ACH-000522,-0.5220489689052887
ACH-000524,-0.07507651391433852
ACH-000527,-0.13906559895347434
ACH-000528,-0.4082484505979336
ACH-000537,-0.2751201766095032
ACH-000541,-0.050834393609911536
ACH-000542,-0.1810250251292161
ACH-000544,-0.30275384070933986
ACH-000545,-0.4794594086286697
ACH-000547,-0.4033854981173114
ACH-000548,-0.4103073948695942
ACH-000549,-0.20136293529665109
ACH-000550,-0.6058267592269507
ACH-000552,-0.2162322998224384
ACH-000556,-0.6605972511945041
ACH-000557,-0.2583907901803897
ACH-000569,-0.29168954195133256
ACH-000570,-0.4372731778334826
ACH-000571,-0.7093234700129725
ACH-000573,-0.1386696782433463
ACH-000576,-0.06535390228561418
ACH-000579,-0.466794589439545
ACH-000580,-0.480762945073049
ACH-000584,-0.11648013973463894
ACH-000585,-0.03230866007627724
ACH-000588,-0.0059217330502232225
ACH-000589,-0.14599750325532782
ACH-000591,-0.3511425059875969
ACH-000593,-0.15565245226318766
ACH-000600,-0.08598502191262965
ACH-000601,-0.7798123588322372
ACH-000605,-0.2633815499164022
ACH-000606,-0.2100204964168424
ACH-000608,-0.6145346523594384
ACH-000614,-0.3687924015450291
ACH-000616,-0.34258140216301697
ACH-000618,-0.15184753273110305
ACH-000619,-0.0969015924544908
ACH-000620,-0.19520722308277644
ACH-000621,-0.2757497097967889
ACH-000622,-0.2440624656549904
ACH-000623,-0.18759409571198699
ACH-000624,-0.2713122114841797
ACH-000627,-0.15536150447446478
ACH-000630,-0.1108573181577166
ACH-000631,-0.4147598795573765
ACH-000632,-0.732547125276871
ACH-000633,-0.2404585790150987
ACH-000637,-0.20556359997230134
ACH-000638,-0.3286743070823316
ACH-000646,-0.12008443893185015
ACH-000647,-0.11802152602726752
ACH-000648,-0.17610716224780365
ACH-000649,-0.16294387383894
ACH-000651,-0.12178961914572015
ACH-000652,-0.1997944787108457
ACH-000653,-0.11300579125575375
ACH-000657,-0.1050040914871572
ACH-000658,-0.2493326945085126
ACH-000661,-0.2572171537946935
ACH-000662,-0.20634100117292656
ACH-000663,-0.08617064723308801
ACH-000665,-0.7105840795831072
ACH-000671,-0.4056123282106375
ACH-000672,0.17750518505179516
ACH-000673,-0.4480976275554521
ACH-000676,-0.9927140344976512
ACH-000677,-0.26283539497923714
ACH-000681,-0.23031623827537265
ACH-000683,-0.07887833858973456
ACH-000684,-0.3725118478035389
ACH-000688,-0.25131081110265024
ACH-000693,-0.15164815968096898
ACH-000694,-0.05594629962248121
ACH-000695,-0.2835365989093969
ACH-000696,-0.17771659568827802
ACH-000697,-0.3430118622750136
ACH-000699,-0.2648514230726239
ACH-000701,-0.30417048964814336
ACH-000706,-0.13021409878163245
ACH-000711,-0.6747513419858154
ACH-000713,-0.29467802327594345
ACH-000714,-0.1686365183071715
ACH-000718,-0.30534979827853626
ACH-000720,-0.183942039620117
ACH-000721,-0.2456652368687584
ACH-000724,-0.4082495011553137
ACH-000725,-0.11607969040434125
ACH-000732,0.008139669252811045
ACH-000734,-0.2763439144408947
ACH-000735,-0.10274813035899136
ACH-000736,-0.18349274637963628
ACH-000738,-0.13372562179944392
ACH-000746,-0.17545907977420766
ACH-000747,-0.06770004880622896
ACH-000748,-0.04823680840177864
ACH-000753,-0.11504338069718235
ACH-000756,-0.3519284038909176
ACH-000757,-0.1900563463188612
ACH-000758,-0.13861643962229753
ACH-000760,-0.2548514701089677
ACH-000762,-0.08312514929518322
ACH-000763,-0.2656322000458749
ACH-000764,-0.17763535831017946
ACH-000765,-0.04443653635238665
ACH-000766,-0.19243819481502444
ACH-000767,-0.15646179627487047
ACH-000768,-0.2823432452790986
ACH-000769,-0.3315241948434736
ACH-000770,-0.1520005181176425
ACH-000771,-0.4870078632783181
ACH-000773,-0.2352859199710725
ACH-000776,-0.29150836921349915
ACH-000777,-0.23848678904631254
ACH-000778,-0.4219802260228995
ACH-000781,-0.10025722638751927
ACH-000782,-0.07130919714099382
ACH-000783,-0.15464918564751662
ACH-000784,-0.3065764034899945
ACH-000785,-0.2444543378086821
ACH-000787,-0.2022604588724742
ACH-000788,-0.9218311249131704
ACH-000791,-0.1660914605605137
ACH-000792,-0.1935280559190908
ACH-000794,-0.5642080612861606
ACH-000796,-0.18133629125725645
ACH-000798,-0.24943373709952865
ACH-000799,-0.7579726781851867
ACH-000800,-0.12304648165095446
ACH-000802,-0.4539291767042819
ACH-000804,-0.19701439985328908
ACH-000805,-0.31882830268698903
ACH-000809,0.033599582887308715
ACH-000810,-0.10836207585489553
ACH-000811,-0.20598527273222628
ACH-000817,-0.3826803096284533
ACH-000819,-0.12932825422291
ACH-000820,-0.07264570237043635
ACH-000821,-0.11876278676029756
ACH-000822,-0.3813443165172024
ACH-000823,-0.03977500622511525
ACH-000824,-0.1774204853866687
ACH-000827,-0.2522657817656315
ACH-000829,-0.09723133212396204
ACH-000831,-0.1557481836511219
ACH-000832,-0.5186912647600512
ACH-000833,-0.3759024255678276
ACH-000834,-0.3253537829444129
ACH-000835,-0.09046083038210763
ACH-000836,-0.1354110138592944
ACH-000837,-0.2198746870164844
ACH-000838,-0.2623251803050996
ACH-000839,-0.1586170873250877
ACH-000840,-0.1517399802772766
ACH-000841,-0.17470155984011296
ACH-000843,-0.11658791577087214
ACH-000846,-0.5775396088370343
ACH-000847,-0.16121262730756472
ACH-000848,-0.2414747754849771
ACH-000849,-0.9450014777219532
ACH-000851,-0.3571183059675677
ACH-000855,-0.01281995429235634
ACH-000856,-0.5518108373341873
ACH-000858,-0.2673657066997927
ACH-000859,-0.4027098008735028
ACH-000861,-0.15797325136029858
ACH-000862,-0.2538283300332325
ACH-000865,-0.1641632915694344
ACH-000866,-0.05230271889481576
ACH-000867,-0.20755354190741693
ACH-000869,-0.09955688266746117
ACH-000872,-0.2684831537503469
ACH-000873,-0.16307787635600646
ACH-000876,-0.14280530628978652
ACH-000878,-0.12531597785597492
ACH-000880,-0.15118611097647236
ACH-000881,-0.2349799351377773
ACH-000882,-0.8120168449690369
ACH-000884,-0.16393206838676666
ACH-000885,-0.36734862897106096
ACH-000887,-0.8825808828307579
ACH-000889,-0.2332038954985293
ACH-000896,-0.8563691726060587
ACH-000898,-0.21765105103148294
ACH-000900,-0.17054473706551718
ACH-000901,-0.06968658260837146
ACH-000905,-0.16499489866799075
ACH-000906,-0.12259585743277727
ACH-000907,-0.5279171446747043
ACH-000910,-0.060658767322408935
ACH-000911,-0.18435468472091326
ACH-000912,-0.15027952842179745
ACH-000913,-0.10955839412461588
ACH-000915,-0.1905574928986652
ACH-000916,-0.4020330885948911
ACH-000917,-0.07871438630021918
ACH-000920,-0.374620857529206
ACH-000921,-0.4985600100587131
ACH-000924,-0.2272710271434034
ACH-000926,-0.2421891772546969
ACH-000928,-0.4513625189132893
ACH-000929,-0.18167929182578607
ACH-000932,-0.31439790390026245
ACH-000935,-0.6051373048378336
ACH-000936,-0.2382739917513348
ACH-000937,-0.10683364531608308
ACH-000938,-0.2443378887804369
ACH-000939,-0.7713643699305361
ACH-000941,-0.7204663260812479
ACH-000943,-0.13671596376542006
ACH-000946,-0.5898848154857287
ACH-000947,-0.5048654231861696
ACH-000948,-0.25296194607555483
ACH-000950,-0.319881752412544
ACH-000953,-0.2760221921799827
ACH-000954,-0.18688003076401574
ACH-000957,-0.8775917329756997
ACH-000958,-0.2652889226378766
ACH-000960,-0.2512468308193138
ACH-000963,-0.6799012011560418
ACH-000968,-0.17957134065938604
ACH-000969,-0.2587048236308802
ACH-000972,-0.3565596288311765
ACH-000973,-0.7485375782978084
ACH-000974,-0.29352036463670145
ACH-000978,-0.17093064989189438
ACH-000984,-0.379812918182502
ACH-000986,-0.4338106237268357
ACH-000988,-0.08380479067422718
ACH-000993,-0.27203095733765925
ACH-000994,-0.19128173138456053
ACH-000996,-0.38310545974124455
ACH-001001,-0.8661729300484984
ACH-001020,-0.16416179395245908
ACH-001028,-0.06935957767716744
ACH-001031,-0.24165923274655216
ACH-001038,-0.11679982443136765
ACH-001048,-0.5930152317083702
ACH-001050,-0.7477083135843909
ACH-001053,-0.21015954474160486
ACH-001054,-0.21578800515432034
ACH-001061,-0.04925947776435819
ACH-001067,-0.29520454092571885
ACH-001075,0.03563133538481017
ACH-001096,-0.18833025921437524
ACH-001111,-0.15868228036764492
ACH-001119,-0.6187001683434613
ACH-001128,-0.5908695308475003
ACH-001134,-0.3532125776418711
ACH-001151,-0.1908567147765721
ACH-001163,-0.23258720053339002
ACH-001164,-0.019908002050737686
ACH-001183,-0.2926592656104847
ACH-001192,-0.5138489330493116
ACH-001193,-0.2266922535379421
ACH-001196,-0.4459551376710856
ACH-001197,-0.3980640317501844
ACH-001205,-0.2909372432292576
ACH-001211,-0.1540459625421554
ACH-001212,-0.2689055833279728
ACH-001228,-0.2843501489053904
ACH-001232,-0.347916985286718
ACH-001239,-0.3843913672396863
ACH-001270,-0.4125593581442276
ACH-001274,-0.7079833518457544
ACH-001275,-0.4198834725399024
ACH-001277,-0.0028716146878622873
ACH-001278,-0.3014234378319883
ACH-001280,-0.6713630622189171
ACH-001283,-0.24557397409039944
ACH-001289,-0.3330418361233508
ACH-001300,-0.244778039025596
ACH-001301,-0.0806023802690102
ACH-001302,-0.21219788582718616
ACH-001306,-0.17391489066263796
ACH-001318,-0.11349831213895002
ACH-001322,-0.2643065965852392
ACH-001328,-0.7171402916212356
ACH-001332,-0.4334872209412503
ACH-001336,-0.31034402744951395
ACH-001346,-0.2297948473498031
ACH-001353,-0.14637225908730228
ACH-001354,-0.8349023637253128
ACH-001367,-0.35662562525006913
ACH-001368,-0.24231696076584944
ACH-001374,-0.3266042994278356
ACH-001377,-0.3509812956662769
ACH-001380,-0.22497326795546788
ACH-001391,-0.1557072096620804
ACH-001408,-0.29372482785413223
ACH-001430,-0.3747417746973065
ACH-001431,-0.3002151108353458
ACH-001450,-0.29173919891116457
ACH-001496,-0.19663981517270804
ACH-001500,-0.3586611406895636
ACH-001523,-0.4875568303976426
ACH-001532,-0.6242930160398834
ACH-001550,-0.11572449169277922
ACH-001552,-0.15336001017276507
ACH-001554,-0.2324841086751037
ACH-001654,-0.31366313640283056
ACH-001735,-0.03707046158220542
ACH-001736,-0.2105853093259349
ACH-001737,-0.60406042758359
ACH-001740,-0.4687796803695287
ACH-001745,-0.5810861762795004
ACH-001765,-0.4399613336740661
