,SULT1C2 (6819)
ACH-000401,-0.2360149591260909
ACH-000402,-0.1952987510969112
ACH-000403,-0.07470061375671883
ACH-000404,-0.09685022634290692
ACH-000406,-0.13062019227666186
ACH-000407,-0.1916413012615415
ACH-000408,-0.0923675007403672
ACH-000410,-0.16940246092245362
ACH-000411,0.0014012876116847265
ACH-000414,-0.0994160149209194
ACH-000415,-0.1019791378899298
ACH-000416,-0.12236388094059923
ACH-000420,0.07001258277852322
ACH-000421,-0.06766862340710356
ACH-000424,-0.20798758132483325
ACH-000425,-0.2613530279890573
ACH-000426,-0.1377598148196033
ACH-000427,-0.12309919768109175
ACH-000433,-0.09123466537735987
ACH-000435,-0.09202665978981064
ACH-000436,-0.1027078480014738
ACH-000444,-0.04745181543793625
ACH-000445,-0.15771491099118548
ACH-000448,-0.009368872171598637
ACH-000450,-0.11229873399007084
ACH-000452,-0.09084001368346108
ACH-000454,-0.06201610166526327
ACH-000458,-0.11748632247323527
ACH-000459,-0.2202988311490187
ACH-000460,-0.07258532127749294
ACH-000461,-0.18068327422637856
ACH-000463,-0.04497422613465106
ACH-000464,-0.030849201758500013
ACH-000466,-0.19050406726555044
ACH-000467,-0.18860153250652734
ACH-000468,-0.07977661777830568
ACH-000469,-0.12019337296677145
ACH-000470,-0.07490419823374256
ACH-000471,-0.1724369666078449
ACH-000472,-0.10889462889625262
ACH-000473,0.001756511645704916
ACH-000475,-0.10537248219923884
ACH-000476,0.03884313644021258
ACH-000477,-0.12502688707564566
ACH-000479,-0.0166024818195172
ACH-000480,0.02651460474477474
ACH-000481,-0.1330577432623902
ACH-000483,0.0065908177568721115
ACH-000484,-0.04783882928327532
ACH-000485,-0.08618336916403374
ACH-000486,-0.14194999625422913
ACH-000487,-0.02827455144262107
ACH-000488,-0.04385452216774908
ACH-000490,-0.15431524660322915
ACH-000491,-0.16205102408624894
ACH-000495,-0.16646047263622066
ACH-000496,-0.1507089164728683
ACH-000499,-0.10363255440710537
ACH-000500,-0.16371615673218362
ACH-000502,-0.1338188607068411
ACH-000503,-0.1476491991495458
ACH-000505,-0.17113346830848197
ACH-000507,-0.15839722986546229
ACH-000510,-0.27701316240668755
ACH-000511,-0.14280241127506044
ACH-000512,-0.2664784699740823
ACH-000516,-0.12112996325638545
ACH-000517,-0.025173748437249267
ACH-000518,0.024657828147664054
ACH-000520,-0.14767765209445308
ACH-000521,-0.2932596553792811
ACH-000522,-0.005534679568083374
ACH-000524,-0.0996888538204827
ACH-000527,-0.15347026213319026
ACH-000528,-0.040061115865127485
ACH-000537,-0.2140500246100703
ACH-000541,-0.07402754454925252
ACH-000542,-0.05653247710426846
ACH-000544,-0.21961930370096314
ACH-000545,-0.09773524461215004
ACH-000547,-0.11316130797125848
ACH-000548,-0.031294102419832555
ACH-000549,-0.1112021028423897
ACH-000550,-0.03617101557407178
ACH-000552,-0.03800130205122653
ACH-000556,-0.16187970525756634
ACH-000557,-0.09520653970466796
ACH-000569,-0.14326578532897155
ACH-000570,-0.20979132537759976
ACH-000571,-0.09035152777609344
ACH-000573,-0.159840541142844
ACH-000576,-0.1239525263753671
ACH-000579,-0.09488744687960547
ACH-000580,-0.06284801900090042
ACH-000584,-0.09862735064932904
ACH-000585,-0.061423129192653275
ACH-000588,-0.007755969905200612
ACH-000589,-0.16919026871218926
ACH-000591,-0.17670314132687165
ACH-000593,-0.10940605604145123
ACH-000600,-0.02156539804481309
ACH-000601,-0.11204693753797113
ACH-000605,-0.057493867380802914
ACH-000606,-0.05432693226777156
ACH-000608,-0.06404389237177625
ACH-000614,-0.061475681001608724
ACH-000616,-0.06570707384218889
ACH-000618,-0.035429024617587214
ACH-000619,-0.009065145458497712
ACH-000620,-0.08226621806887281
ACH-000621,-0.01212783837201673
ACH-000622,-0.08358500540040341
ACH-000623,-0.20996345116194845
ACH-000624,-0.09570771219535693
ACH-000627,-0.16851117794233894
ACH-000630,-0.14771015251953262
ACH-000631,-0.2414911212858856
ACH-000632,-0.1267719187432606
ACH-000633,-0.07141391949660185
ACH-000637,-0.035268630584094185
ACH-000638,-0.07576285753621001
ACH-000646,-0.05064451067372517
ACH-000647,-0.16630255636828387
ACH-000648,-0.3019750088282321
ACH-000649,-0.05977349736962269
ACH-000651,-0.09006268286157536
ACH-000652,-0.11267771360538845
ACH-000653,-0.10473011357755052
ACH-000657,-0.020590763843555262
ACH-000658,-0.040230526112927927
ACH-000661,-0.11820077533343284
ACH-000662,-0.15898513776526765
ACH-000663,-0.09670174479296406
ACH-000665,-0.12670473491522294
ACH-000671,-0.20046678757178066
ACH-000672,0.007375767464306175
ACH-000673,-0.1253392777741647
ACH-000676,-0.14956815912997454
ACH-000677,-0.12203376333137587
ACH-000681,-0.08394400053743238
ACH-000683,-0.08096128985654269
ACH-000684,-0.07422106888653454
ACH-000688,-0.019993750567267432
ACH-000693,-0.09040779461553124
ACH-000694,-0.0698683298541488
ACH-000695,-0.2510315754930145
ACH-000696,-0.15931104687913922
ACH-000697,-0.07931120911971565
ACH-000699,-0.10836749157135996
ACH-000701,-0.0192575335941458
ACH-000706,-0.12861390024832128
ACH-000711,-0.1730872896947969
ACH-000713,-0.15978058626907218
ACH-000714,-0.04580859286781313
ACH-000718,-0.16857357339473913
ACH-000720,-0.11026823012033296
ACH-000721,-0.2372719349415944
ACH-000724,-0.05076018857160243
ACH-000725,-0.14414955714745786
ACH-000732,-0.04127091299709644
ACH-000734,-0.04413415203262812
ACH-000735,-0.0824855423342917
ACH-000736,-0.11310671292174915
ACH-000738,-0.15939790118524266
ACH-000746,-0.03785364225790345
ACH-000747,-0.0848452067519265
ACH-000748,-0.0960257559561115
ACH-000753,-0.050729163383154606
ACH-000756,-0.0735912627824625
ACH-000757,-0.17655226778795505
ACH-000758,-0.12499547320062243
ACH-000760,-0.2400587059647469
ACH-000762,0.0657410783698315
ACH-000763,-0.2450486212025827
ACH-000764,-0.20843915663013546
ACH-000765,-0.09999182213061328
ACH-000766,-0.12242137283981736
ACH-000767,0.05967434767745336
ACH-000768,-0.16388625499520793
ACH-000769,-0.13637266156453035
ACH-000770,-0.0660686506772609
ACH-000771,-0.10531809402526833
ACH-000773,-0.004967637972716268
ACH-000776,-0.10757917094322696
ACH-000777,-0.09027985606924198
ACH-000778,-0.10523352406299248
ACH-000781,-0.23151398381680274
ACH-000782,-0.08589715772487867
ACH-000783,0.0334856057240645
ACH-000784,-0.06764539397878175
ACH-000785,-0.1611933682232228
ACH-000787,-0.08175868946423348
ACH-000788,-0.08487110344012609
ACH-000791,-0.1994638755892784
ACH-000792,-0.07001500249531271
ACH-000794,-0.03814011956695256
ACH-000796,-0.10503064589431703
ACH-000798,-0.00298199393522817
ACH-000799,-0.07686973938325523
ACH-000800,0.06330284839604297
ACH-000802,-0.15960398483204205
ACH-000804,-0.2975788063023781
ACH-000805,-0.1258986687327588
ACH-000809,-0.0856223497245981
ACH-000810,-0.08503854658883958
ACH-000811,-0.1880028602711048
ACH-000817,-0.3307579429051699
ACH-000819,-0.1443664361979767
ACH-000820,-0.12310404653459492
ACH-000821,-0.042785562830698766
ACH-000822,-0.04492582748154782
ACH-000823,-0.0842288804471883
ACH-000824,-0.013926581535106614
ACH-000827,-0.14528298113216745
ACH-000829,-0.12749927717988854
ACH-000831,-0.07618171636052003
ACH-000832,-0.17411927289703275
ACH-000833,-0.16917865082541228
ACH-000834,-0.2264667181340068
ACH-000835,-0.051818522616680435
ACH-000836,-0.07679343357497702
ACH-000837,-0.17648184479993784
ACH-000838,-0.0234806023012188
ACH-000839,-0.04664042433998791
ACH-000840,-0.19202737555939176
ACH-000841,-0.033512026102769515
ACH-000843,-0.17942245556457992
ACH-000846,-0.06453572065940777
ACH-000847,-0.05709110484747265
ACH-000848,-0.020426486836755256
ACH-000849,-0.08989993289446271
ACH-000851,-0.2291907092702113
ACH-000855,-0.16397341440938534
ACH-000856,-0.04890295667822432
ACH-000858,-0.06287384888009331
ACH-000859,-0.12532857402193942
ACH-000861,-0.10853018748803656
ACH-000862,-0.16855727146147334
ACH-000865,-0.08888298699424378
ACH-000866,-0.16282451901403486
ACH-000867,-0.0998364779021397
ACH-000869,-0.02803127079097562
ACH-000872,-0.14408106166612766
ACH-000873,-0.010309311002347409
ACH-000876,-0.03309681810598557
ACH-000878,-0.02260406415944169
ACH-000880,-0.1016616397772716
ACH-000881,-0.09890074012393887
ACH-000882,-0.12142635931140465
ACH-000884,-0.15413305074710185
ACH-000885,-0.13717623959624534
ACH-000887,-0.09489928889228587
ACH-000889,-0.1537006996481229
ACH-000896,-0.14689498853119726
ACH-000898,-0.1629214359299267
ACH-000900,-0.07366932489340751
ACH-000901,-0.09378294513699392
ACH-000905,-0.11898194585261188
ACH-000906,-0.05627707986633993
ACH-000907,-0.03304432115287364
ACH-000910,-0.06046097865037954
ACH-000911,-0.09857437522975686
ACH-000912,-0.14772476120628306
ACH-000913,-0.08463736746632655
ACH-000915,-0.1219076124900517
ACH-000916,-0.07953260074364442
ACH-000917,-0.14781553004211306
ACH-000920,-0.2108043093123164
ACH-000921,-0.07092079039123504
ACH-000924,-0.12742131321666472
ACH-000926,0.007939725572602327
ACH-000928,-0.15425621244991167
ACH-000929,-0.0481862586694564
ACH-000932,-0.20582264243114912
ACH-000935,-0.07751990068662468
ACH-000936,-0.06806057911718134
ACH-000937,-0.08394091814703245
ACH-000938,-0.17850528252971698
ACH-000939,-0.09051224999417558
ACH-000941,-0.2002704406595844
ACH-000943,-0.15910711003099862
ACH-000946,-0.15062125284088348
ACH-000947,-0.1322275441921983
ACH-000948,-0.037584968965838975
ACH-000950,-0.11644702278263308
ACH-000953,-0.05356880749017972
ACH-000954,-0.22126114065049055
ACH-000957,-0.16705747791765466
ACH-000958,-0.17984193150118116
ACH-000960,-0.2511741743649792
ACH-000963,-0.3990583347310087
ACH-000968,-0.13266937978928398
ACH-000969,-0.03897718932190928
ACH-000972,0.009369160565697249
ACH-000973,-0.15102987977293833
ACH-000974,-0.07190888359602993
ACH-000978,-0.13229590584550355
ACH-000984,-0.1569735829130311
ACH-000986,-0.051433873150778894
ACH-000988,-0.17600344414380045
ACH-000993,-0.0133497312088771
ACH-000994,-0.14032653522799762
ACH-000996,-0.04984115412164231
ACH-001001,-0.06642765292423228
ACH-001020,-0.10342034556377164
ACH-001028,-0.17208995566283514
ACH-001031,-0.05536435533827587
ACH-001038,-0.09700278714431937
ACH-001048,-0.1973994375242657
ACH-001050,-0.14495526175359702
ACH-001053,-0.028062204302121384
ACH-001054,0.04841945154670522
ACH-001061,-0.13350428085301871
ACH-001067,-0.1908741786308093
ACH-001075,0.053430818405039215
ACH-001096,-0.09396988366352896
ACH-001111,0.047721934137105286
ACH-001119,-0.4068678236486351
ACH-001128,-0.210651750089476
ACH-001134,-0.09899776551158884
ACH-001151,-0.08767983062791915
ACH-001163,-0.21653914397303395
ACH-001164,-0.0410550986496336
ACH-001183,-0.01947698047934027
ACH-001192,-0.1863312814516169
ACH-001193,0.01112341341322437
ACH-001196,0.09890130966207837
ACH-001197,-0.18944053895147692
ACH-001205,-0.01808471188297626
ACH-001211,-0.09553707113859444
ACH-001212,-0.0671027532577891
ACH-001228,-0.1447082083161196
ACH-001232,-0.016752880023597278
ACH-001239,-0.12319733813367505
ACH-001270,-0.407617092348492
ACH-001274,-0.07174815826968316
ACH-001275,-0.1305935789379142
ACH-001277,-0.08679790137806964
ACH-001278,-0.17440248989157214
ACH-001280,-0.13026479620040604
ACH-001283,-0.06378772192467078
ACH-001289,-0.12580631279882987
ACH-001300,-0.03311721692250122
ACH-001301,0.02673671674757886
ACH-001302,-0.1875233473299183
ACH-001306,-0.10213334203018837
ACH-001318,-0.2326116680190497
ACH-001322,-0.002977708074389509
ACH-001328,-0.1025917779077673
ACH-001332,-0.24642122408598602
ACH-001336,-0.2429769755587135
ACH-001346,-0.11729178215502123
ACH-001353,-0.1021724430495646
ACH-001354,-0.04390085685081711
ACH-001367,-0.059591594906754676
ACH-001368,-0.07585288586045341
ACH-001374,-0.06760107627809206
ACH-001377,-0.23858369239452185
ACH-001380,-0.0750676284607821
ACH-001391,-0.17124915222490894
ACH-001408,-0.15361860766135507
ACH-001430,0.02583401845299961
ACH-001431,-0.02704254232418668
ACH-001450,-0.1492024303143453
ACH-001496,-0.20178607550259545
ACH-001500,-0.0047340637597205965
ACH-001523,-0.09003556244096476
ACH-001532,-0.10258969158275376
ACH-001550,-0.08041928150161523
ACH-001552,-0.14520035170876858
ACH-001554,-0.14327560015117402
ACH-001654,-0.07857404080843683
ACH-001735,0.022491792704936186
ACH-001736,-0.13398832701096308
ACH-001737,-0.3300789574482366
ACH-001740,-0.07215569197689106
ACH-001745,0.03604296946636937
ACH-001765,-0.08467784537808781
