,AMIGO2 (347902)
ACH-000004,0.04080843825182444
ACH-000005,-0.2286553482237064
ACH-000007,0.19146544363037415
ACH-000009,0.13094987805459846
ACH-000011,0.15002785048669293
ACH-000012,0.08284169721860117
ACH-000013,0.14932297464501318
ACH-000014,0.12842301736007078
ACH-000015,-0.004765902104745411
ACH-000017,0.12269359879137813
ACH-000018,0.12251883847543092
ACH-000019,-0.03199641567548578
ACH-000021,0.1765857174147718
ACH-000022,0.036434901826824434
ACH-000025,0.03768160848381906
ACH-000028,0.1854275990060809
ACH-000030,0.10879778797375084
ACH-000035,-0.04984599688910199
ACH-000036,0.093308060911829
ACH-000037,0.15054673746114622
ACH-000039,0.20090427714297385
ACH-000040,0.10732512372713443
ACH-000041,0.17486421390216367
ACH-000042,0.09430983707000258
ACH-000045,0.0997122235014868
ACH-000047,0.11613154981456195
ACH-000052,0.061688932397311824
ACH-000053,0.16350903844392767
ACH-000054,-0.06899285300687136
ACH-000055,-0.11401250170169472
ACH-000060,0.007293760875628714
ACH-000067,0.02026666215317871
ACH-000070,-0.036235713365402086
ACH-000075,0.28806357177889697
ACH-000078,0.010448989523007723
ACH-000082,0.10155839370911368
ACH-000085,0.20996170656505603
ACH-000086,-0.039379477794701113
ACH-000087,0.005031294568028493
ACH-000092,0.0428906090054751
ACH-000095,0.17375763187329166
ACH-000097,0.10207833937896756
ACH-000098,0.07244641007135617
ACH-000099,0.11166188765866976
ACH-000108,0.16860774999048686
ACH-000113,-0.0692471159774896
ACH-000116,0.12747703673888314
ACH-000118,0.0912825735722518
ACH-000120,-0.03579268082761725
ACH-000123,0.1228885624129224
ACH-000127,0.18337940039761647
ACH-000128,0.07658675867484686
ACH-000132,-0.025292445743542998
ACH-000133,-0.07737756468611395
ACH-000137,-0.08571727215390322
ACH-000138,0.0011048030518108222
ACH-000142,-0.022209991400648586
ACH-000143,0.08826540020853399
ACH-000146,-0.04004120789306075
ACH-000148,0.04039587270407586
ACH-000150,0.13806741566399774
ACH-000152,0.08422726371416447
ACH-000153,0.1928811240480854
ACH-000159,0.04757220255546077
ACH-000160,0.0958611674819707
ACH-000163,0.1269412332763223
ACH-000167,0.04524510663597338
ACH-000168,0.16660197122107634
