,FOXF2 (2295)
ACH-000004,0.2472500978242525
ACH-000005,-0.007166876590892059
ACH-000007,-0.022562007691096158
ACH-000009,0.026467570982605645
ACH-000011,-0.010925853085122693
ACH-000012,0.11085967905813017
ACH-000013,0.06013393329082156
ACH-000014,-0.15317960491351032
ACH-000015,0.1540530195642199
ACH-000017,0.09529562326334803
ACH-000018,0.14258657182953122
ACH-000019,0.2868783559748539
ACH-000021,0.06645789830044413
ACH-000022,0.045320098104155215
ACH-000025,0.03311669441942345
ACH-000028,0.021936482871091373
ACH-000030,0.06947399239410547
ACH-000035,0.07946995005354401
ACH-000036,-0.020227925386716517
ACH-000037,-0.012802168188039321
ACH-000039,-0.06631479866498778
ACH-000040,-0.12507470696407808
ACH-000041,-0.011914716846011279
ACH-000042,0.133767934882216
ACH-000045,0.07499387672968978
ACH-000047,0.10501220493420688
ACH-000052,0.18299800978006456
ACH-000053,0.044602394396361086
ACH-000054,-0.035886432394751915
ACH-000055,-0.21796588178500947
ACH-000060,-0.11777643675251502
ACH-000067,0.1091183166238126
ACH-000070,0.04712630227049018
ACH-000075,0.08318217486186935
ACH-000078,-0.03210452373207466
ACH-000082,-0.021037841491023637
ACH-000085,0.2962765332629478
ACH-000086,0.0066393978616134325
ACH-000087,-0.19653130870069555
ACH-000092,0.07001041008226397
ACH-000095,-0.07640019422948173
ACH-000097,-0.00841811204508507
ACH-000098,-0.07612911799002453
ACH-000099,0.07583874077639492
ACH-000108,0.09148964640794258
ACH-000113,0.11439974201028115
ACH-000116,-0.032378328258648094
ACH-000118,-0.058690020635859486
ACH-000120,0.05946675557982131
ACH-000123,-0.016798048795771518
ACH-000127,-0.041684820205132235
ACH-000128,0.018695528999597897
ACH-000132,0.03654828625831274
ACH-000133,0.26282473521200456
ACH-000137,-0.031695090320440544
ACH-000138,0.04759788249516615
ACH-000142,-0.07184159718764005
ACH-000143,0.14509010201512182
ACH-000146,-0.0066570057993266965
ACH-000148,0.009181947451373679
ACH-000150,0.09127010965780767
ACH-000152,-0.02044803270739608
ACH-000153,0.15632739291585776
ACH-000159,0.09598932121194363
ACH-000160,-0.0306955889559072
ACH-000163,0.05412099399038439
ACH-000167,0.08869467241359916
ACH-000168,-0.007543147286848763
ACH-000169,0.012338396699739592
ACH-000178,-0.03944822141590901
ACH-000183,0.046036279236999815
ACH-000188,0.03845832193361163
ACH-000189,0.11694385387531395
ACH-000190,0.006443900007228782
ACH-000198,0.004763093772938968
ACH-000203,0.6599036859369838
ACH-000204,-0.0017047546614727311
ACH-000206,0.19755090760017813
ACH-000207,-0.0816660146785325
ACH-000208,0.02563991971322024
ACH-000210,-0.05424365238345557
ACH-000211,-0.06699732438716062
ACH-000215,-0.42858292023522704
ACH-000221,0.14208006889120786
ACH-000222,0.025612173923933158
ACH-000223,0.03195204002629967
ACH-000226,0.009373546333303328
ACH-000227,0.015280546728551466
ACH-000228,0.033502235775459036
ACH-000231,0.02093543237574517
ACH-000232,-0.03274160574410363
ACH-000233,0.05137585600630063
ACH-000234,-0.06895379156982465
ACH-000235,0.06806594159869872
ACH-000237,-0.03644540965915447
ACH-000238,0.1310233956949206
ACH-000242,-0.32163801936119274
ACH-000243,0.04047084759422481
ACH-000244,-0.057676962194554135
ACH-000246,0.022929946425292013
ACH-000248,-0.05755326280954536
ACH-000250,0.03873323122640264
ACH-000251,0.2268210189115733
ACH-000252,-0.06083885069651704
ACH-000253,-0.018198325974133348
ACH-000255,0.14886825909590568
ACH-000256,0.07144806692260514
ACH-000257,0.1790104268685765
ACH-000258,0.16508181351039047
ACH-000259,0.04339421321838419
ACH-000260,0.03572405369442561
ACH-000261,0.04872540149875735
ACH-000262,-0.12746963268737016
ACH-000263,0.35493319958581737
ACH-000264,0.10481895567516716
ACH-000265,0.12254607154848683
ACH-000266,-0.050715695471067614
ACH-000272,0.038724259744620786
ACH-000274,0.02184370268124309
ACH-000277,0.03604525609040777
ACH-000278,0.04666264545933607
ACH-000279,0.09887858927081176
ACH-000280,-0.04077854308901234
ACH-000281,-0.010741330718737604
