,OTX1 (5013)
ACH-000203,-0.3494979961087411
ACH-000204,-0.2535130853150527
ACH-000206,-0.18402147814338066
ACH-000207,-0.5825932922612647
ACH-000208,-0.5033077010172828
ACH-000210,-0.3802778206867651
ACH-000211,-0.2735952972114351
ACH-000215,-0.33532621471440804
ACH-000221,-0.39098824345276256
ACH-000222,-0.3650108411228067
ACH-000223,-0.24409046951336236
ACH-000226,-0.2718920554747407
ACH-000227,-0.4359683248929808
ACH-000228,-0.0677849959150251
ACH-000231,-0.33955107601865336
ACH-000232,-0.3771805134416876
ACH-000233,-0.3101731255485519
ACH-000234,-0.2819110633801067
ACH-000235,-0.2792978456051242
ACH-000237,-0.283683298263174
ACH-000238,-0.2663877318470047
ACH-000242,-0.31317876691225033
ACH-000243,-0.31034736376336225
ACH-000244,-0.4372675415118824
ACH-000246,-0.24644856768821785
ACH-000248,-0.3503740157324555
ACH-000250,-0.3863678628017205
ACH-000251,-0.2388932906681992
ACH-000252,-0.2866116831214309
ACH-000253,-0.32696384471650963
ACH-000255,-0.3463202379843671
ACH-000256,-0.4564351093924175
ACH-000257,-0.1395008997864996
ACH-000258,-0.4256077356518596
ACH-000259,-0.2600180553934324
ACH-000260,-0.3566530749023217
ACH-000261,-0.2922067206493088
ACH-000262,-0.33246113832163743
ACH-000263,-0.3235428473545522
ACH-000264,-0.3296482204877829
ACH-000265,-0.3016271603940022
ACH-000266,-0.321576642887624
ACH-000272,-0.30403615771963105
ACH-000274,-0.3693164133351618
ACH-000277,-0.1617476034617616
ACH-000278,-0.2803208010659241
ACH-000279,-0.2899412592862579
ACH-000280,-0.32266916319061045
ACH-000281,-0.4594587634366142
ACH-000288,-0.5133544573689864
ACH-000291,-0.3937397073234161
ACH-000293,-0.3661692174336173
ACH-000294,-0.3231175799210924
ACH-000295,-0.3810283310537587
ACH-000296,-0.2331296059107491
ACH-000302,-0.29703885273338804
ACH-000304,-0.38078447707103097
ACH-000307,-0.5152029511990253
ACH-000308,-0.2601002514911488
ACH-000310,-0.3868462353158585
ACH-000311,-0.4256580406543457
ACH-000312,-0.318307896244211
ACH-000315,-0.27362912251535065
ACH-000316,-0.1968153569046196
ACH-000317,-0.30072921289923343
ACH-000318,-0.2438284478939331
ACH-000319,-0.2190063985315617
ACH-000320,-0.4325253355139769
ACH-000322,-0.23871096476890505
ACH-000323,-0.3710685388728999
ACH-000324,-0.4181923820886262
ACH-000329,-0.3623501556024398
ACH-000330,-0.3839673643513526
ACH-000331,-0.29654616383541305
ACH-000332,-0.3032723596834587
ACH-000334,-0.3624631837112061
ACH-000335,-0.07415741525178607
ACH-000336,-0.2906999104982448
ACH-000337,-0.32750656417356505
ACH-000338,-0.5878421779437418
ACH-000339,-0.3516530434863725
ACH-000341,-0.40083487590555256
ACH-000348,-0.24324990239885835
ACH-000350,-0.37040429754916426
ACH-000352,-0.17478516705108446
ACH-000356,-0.31130309087207875
ACH-000361,-0.15831094258683534
ACH-000362,-0.3554505095161601
ACH-000363,-0.28756835333931946
ACH-000364,-0.3260040643847374
ACH-000365,-0.3005315696693615
ACH-000366,-0.29598221642847755
ACH-000368,-0.3982394927124497
ACH-000374,-0.3790780484939001
ACH-000375,-0.3699834502592004
ACH-000376,-0.31178964012826194
ACH-000381,-0.40675056402329823
ACH-000383,-0.2476423515223087
ACH-000387,-0.20458610169802924
ACH-000389,-0.25837366383648536
ACH-000390,-0.4720093920005827
ACH-000393,-0.4253375223414799
ACH-000395,-0.26559964140759723
ACH-000396,-0.3346334642648844
ACH-000397,-0.4388341543668485
ACH-000401,-0.25283112231985355
ACH-000402,-0.054245971106288114
ACH-000403,-0.4137578434757285
ACH-000404,-0.2427200795359744
ACH-000406,-0.2638833070182242
ACH-000407,-0.4324405526105256
ACH-000408,-0.4580556891281792
ACH-000410,-0.3028061428428587
ACH-000411,-0.3165691290611647
ACH-000414,-0.34747030444828825
ACH-000415,-0.5201980109864971
ACH-000416,-0.3033128159576172
ACH-000420,-0.3137226699512976
ACH-000421,-0.3332744718772214
ACH-000424,-0.4130885448383742
ACH-000425,-0.27618008848027603
ACH-000426,-0.2590801100488949
ACH-000427,-0.4511477852000377
ACH-000433,-0.23415416729193736
ACH-000435,-0.3931767466333624
ACH-000436,-0.265995945284511
ACH-000444,-0.2506118177429954
ACH-000445,-0.14007069419192322
ACH-000448,-0.33511775575063346
ACH-000450,-0.18617974056057096
ACH-000452,-0.4157798486461892
ACH-000454,-0.5133606637103516
ACH-000458,-0.21374372885310253
ACH-000459,-0.10285804784574602
ACH-000460,-0.4061488961958396
ACH-000461,-0.2335377465912057
ACH-000463,-0.2967446486833867
ACH-000464,-0.5601567839503737
ACH-000466,-0.6493252469331696
ACH-000467,-0.4889621161964338
ACH-000468,-0.2745978151862292
ACH-000469,-0.3746608360994144
ACH-000470,-0.2551104061668301
ACH-000471,-0.19556893475383175
ACH-000472,-0.3357172325117093
ACH-000473,-0.3466284455690408
ACH-000475,-0.28963475316529025
ACH-000476,-0.3631172851772589
ACH-000477,-0.1478288451253113
ACH-000479,-0.5038787481982557
ACH-000480,-0.2869834952319286
ACH-000481,-0.3176668277545744
ACH-000483,-0.21356117984869968
ACH-000484,-0.2868224652325109
ACH-000485,-0.3983025956124855
ACH-000486,-0.3555833048811469
ACH-000487,-0.32993088813781063
ACH-000488,-0.3040351744015521
ACH-000490,-0.3838300356072189
ACH-000491,-0.41555926837185
ACH-000495,-0.3477698019054664
ACH-000496,-0.2978800589415929
ACH-000499,-0.3125222986835651
ACH-000500,-0.2283355259403673
ACH-000502,-0.4247714810238641
ACH-000503,-0.186164356305763
ACH-000505,-0.25490860222191336
ACH-000507,-0.2585100643743759
ACH-000510,-0.15454855018180752
ACH-000511,-0.18716877676354648
ACH-000512,0.046594594099292994
ACH-000516,-0.25115267666390145
ACH-000517,-0.3083680173369241
ACH-000518,-0.33044399749747283
ACH-000520,-0.29271591612927705
ACH-000521,-0.30901445287823265
ACH-000522,-0.2827761592080021
ACH-000524,-0.3473721713082156
ACH-000527,-0.2263707472459288
ACH-000528,-0.3370977125496079
ACH-000537,-0.3809152877130909
ACH-000541,-0.4332758701266081
ACH-000542,-0.24429210707684376
ACH-000544,-0.3054592960974811
ACH-000545,-0.4211601558202616
ACH-000547,-0.2111042214848988
ACH-000548,-0.3345963632683437
ACH-000549,-0.3473926464859564
ACH-000550,-0.2637376359335146
ACH-000552,-0.416392749586695
ACH-000556,-0.3512217294361631
ACH-000557,-0.4036181416631601
ACH-000569,-0.07044555023408414
ACH-000570,-0.325230819813464
ACH-000571,-0.2599571748188248
ACH-000573,-0.20858305657732493
ACH-000576,-0.2620705047022399
ACH-000579,-0.26395552285480833
ACH-000580,-0.3113916741247004
ACH-000584,-0.2863036049906385
ACH-000585,-0.3598282855904551
ACH-000588,-0.3269437929133752
ACH-000589,-0.3952023196457848
ACH-000591,-0.3936517143008397
ACH-000593,-0.3097301204537753
ACH-000600,-0.2597813724816902
ACH-000601,-0.22458799787609388
ACH-000605,-0.36118792140610095
ACH-000606,-0.3149389326693673
ACH-000608,-0.376357641618288
ACH-000614,-0.3493172545715262
ACH-000616,-0.11147457969107877
ACH-000618,-0.28394623678891345
ACH-000619,-0.4140216528201706
ACH-000620,-0.31267712038525874
ACH-000621,-0.3270192641350676
ACH-000622,-0.42132990091796
ACH-000623,-0.3233907049931595
ACH-000624,-0.3127170321270589
ACH-000627,-0.3217031539379168
ACH-000630,-0.3233814657519959
ACH-000631,-0.3913372969464756
ACH-000632,-0.3106185617129888
ACH-000633,-0.4139941323703391
ACH-000637,-0.3160462745123644
ACH-000638,-0.2447217340153304
ACH-000646,-0.26926986436667505
ACH-000647,-0.2796205926088249
ACH-000648,-0.2704593987099859
ACH-000649,-0.29543522079446755
ACH-000651,-0.42547931493400537
ACH-000652,-0.3575772004362521
ACH-000653,-0.2747900389247602
ACH-000657,-0.38090316811182595
ACH-000658,-0.3980392578543798
ACH-000661,-0.1314579570230293
ACH-000662,-0.2724593860149343
ACH-000663,-0.3353937515771852
ACH-000665,-0.4400712084105044
ACH-000671,-0.3403127816891658
ACH-000672,-0.2588622893387822
ACH-000673,-0.3098919322282979
ACH-000676,-0.20795528962257592
ACH-000677,-0.19610868328026346
ACH-000681,-0.3328146514273944
ACH-000683,-0.4813015367040766
ACH-000684,-0.17278668881346487
ACH-000688,-0.35255275657213314
ACH-000693,-0.4139961820831717
ACH-000694,-0.3055253043937655
ACH-000695,-0.20035729308158706
ACH-000696,-0.23964286063619136
ACH-000697,-0.2783292564274271
ACH-000699,-0.24611505707594475
ACH-000701,-0.2806934077302806
ACH-000706,-0.16045765711796375
ACH-000711,-0.3126474204939512
ACH-000713,-0.4582482721391089
ACH-000714,-0.4102035787219037
ACH-000718,-0.3963896746476843
ACH-000720,-0.36061577496334174
ACH-000721,-0.3410943998109329
ACH-000724,-0.16759580357406922
ACH-000725,-0.4422672477356599
ACH-000732,-0.5008440945353199
ACH-000734,-0.3137042584591661
ACH-000735,-0.3089403396970233
ACH-000736,-0.20622888470157147
ACH-000738,-0.3739389058519659
ACH-000746,-0.2744237552240794
ACH-000747,-0.3209473855482717
ACH-000748,-0.288569856514694
ACH-000753,-0.2589218698074516
ACH-000756,-0.3811168948366815
ACH-000757,-0.3115782204246276
ACH-000758,-0.3406450347362636
ACH-000760,-0.3132030289801943
ACH-000762,-0.3164569935227887
ACH-000763,-0.4629944657803883
ACH-000764,-0.4056369553320897
ACH-000765,-0.09712971251304432
ACH-000766,-0.4078995203480307
ACH-000767,-0.4434238837069327
ACH-000768,-0.2967748114928326
ACH-000769,-0.2338891586540395
ACH-000770,-0.2605811175361051
ACH-000771,-0.3418203348384499
ACH-000773,-0.18988898935321624
ACH-000776,-0.4048835685485658
ACH-000777,-0.3656320929233748
ACH-000778,-0.31996231570135
ACH-000781,-0.3048207470710339
ACH-000782,-0.05090270993898334
ACH-000783,-0.27239627695625823
ACH-000784,-0.3211520885404912
ACH-000785,-0.40722079777247855
ACH-000787,-0.19866702377907167
ACH-000788,-0.4090927048181535
ACH-000791,-0.3538651750823413
ACH-000792,-0.3299670651435694
ACH-000794,-0.5703780354116494
ACH-000796,-0.2897426399359833
ACH-000798,-0.19919878865048787
ACH-000799,-0.2951714729915475
ACH-000800,-0.4220842822372989
ACH-000802,-0.334984244882701
ACH-000804,-0.16338632872387898
ACH-000805,-0.2717191807148808
ACH-000809,-0.3975352615249501
ACH-000810,-0.13948796658164087
ACH-000811,-0.2836829779736367
ACH-000817,-0.2393781165167919
ACH-000819,-0.22262458884636865
ACH-000820,-0.2489164556044791
ACH-000821,-0.3279703041959448
ACH-000822,-0.3112144664481012
ACH-000823,-0.28962476270374937
ACH-000824,-0.35690786990799805
ACH-000827,-0.4451531152388052
ACH-000829,-0.3430528527891198
ACH-000831,-0.4609277067657742
ACH-000832,-0.5167213042335346
ACH-000833,-0.3837562416193756
ACH-000834,-0.4212139570202302
ACH-000835,-0.35076651804528564
ACH-000836,-0.3285573438542978
ACH-000837,-0.4473209774342759
ACH-000838,-0.217373222344159
ACH-000839,-0.2250729915612973
ACH-000840,-0.29049710227749764
ACH-000841,-0.2969859346389313
ACH-000843,-0.3729679871508404
ACH-000846,-0.37721975161067695
ACH-000847,-0.11979192645355702
ACH-000848,-0.20587547220325692
ACH-000849,-0.2400296082485444
ACH-000851,-0.16487971500977344
ACH-000855,-0.33096278992387823
ACH-000856,-0.3325925999312589
ACH-000858,-0.2751682866866024
ACH-000859,-0.4149513910145123
ACH-000861,-0.11560817966237293
ACH-000862,-0.4524681841144726
ACH-000865,-0.2831610291065347
ACH-000866,-0.3424980038075305
ACH-000867,-0.31776013389211466
ACH-000869,-0.5208222402041655
ACH-000872,-0.2584189776306552
ACH-000873,-0.43909605137649504
ACH-000876,-0.3680828790694968
ACH-000878,-0.1871042628018605
ACH-000880,-0.4461760258999347
ACH-000881,-0.3383344978124522
ACH-000882,-0.2986570747640367
ACH-000884,-0.2304562426741313
ACH-000885,-0.2264854817487217
ACH-000887,-0.2061202706065026
ACH-000889,-0.2665331554450504
ACH-000896,-0.43604201667788506
ACH-000898,-0.5144300094082319
ACH-000900,-0.2212490030014104
ACH-000901,-0.3185427481783287
ACH-000905,-0.3493129032907884
ACH-000906,-0.3173452342344985
ACH-000907,-0.3337042347055891
ACH-000910,-0.2656554530485129
ACH-000911,-0.4192124488823585
ACH-000912,-0.2278615095236304
ACH-000913,-0.28719671468225383
ACH-000915,-0.2608974848853076
ACH-000916,0.005647405025944788
ACH-000917,-0.2617958762073898
ACH-000920,-0.29600906652870945
ACH-000921,-0.3630493775983142
ACH-000924,-0.2832331260942065
ACH-000926,-0.2454229207620629
ACH-000928,-0.327584861625782
ACH-000929,-0.2402322864244095
ACH-000932,-0.4733556616272902
ACH-000935,-0.22231575001602485
ACH-000936,-0.3701414188848179
ACH-000937,-0.3136187033783621
ACH-000938,-0.3408194613704494
ACH-000939,-0.09429117632921884
ACH-000941,-0.2743628425372242
ACH-000943,-0.28579427979801403
ACH-000946,-0.3525518571663603
ACH-000947,-0.15467001552723747
ACH-000948,-0.3837801622921907
ACH-000950,-0.450699764510346
ACH-000953,-0.4983689785451698
ACH-000954,-0.08773239213134665
ACH-000957,-0.27231721552580723
ACH-000958,-0.35095130738734875
ACH-000960,-0.29793780865862296
ACH-000963,-0.16875009600921947
ACH-000968,-0.1838136592912429
ACH-000969,-0.1412650986591149
ACH-000972,-0.14334444123216014
ACH-000973,-0.21860115463466204
ACH-000974,-0.3648492415937133
ACH-000978,-0.3010175249357297
ACH-000984,-0.25012912683684685
ACH-000986,-0.2818422559944173
ACH-000988,-0.4043341299002469
ACH-000993,-0.2977654724893626
ACH-000994,-0.2992107133340169
ACH-000996,-0.2875952073011843
ACH-001001,-0.35405115556689504
ACH-001020,-0.3313372119871105
ACH-001028,-0.19910343738076194
ACH-001031,-0.2507258405497068
ACH-001038,-0.3067359611171921
ACH-001048,-0.29643564277866546
ACH-001050,-0.33366694337820835
ACH-001053,-0.20640712043802315
ACH-001054,-0.3186710322221826
ACH-001061,-0.3485116253425459
ACH-001067,-0.35985735533825225
ACH-001075,-0.4101840318933272
ACH-001096,-0.2416610191592886
ACH-001111,-0.22252812656657028
ACH-001119,-0.3884363597080111
ACH-001128,-0.018033146997936674
ACH-001134,-0.17669057470628824
ACH-001151,-0.3653617602575063
ACH-001163,-0.3452914622545082
ACH-001164,-0.33402506587136305
ACH-001183,-0.3659785111153285
ACH-001192,-0.2323866101416319
ACH-001193,-0.13612203436508274
ACH-001196,-0.4208257062799339
ACH-001197,-0.3384934844223336
ACH-001205,-0.5272417874086337
ACH-001211,-0.1663587674817613
ACH-001212,-0.3160798327816943
ACH-001228,-0.2506713562851288
ACH-001232,-0.3181711198453238
ACH-001239,-0.3665919485523596
ACH-001270,-0.22295504481675749
ACH-001274,-0.17298951022365175
ACH-001275,-0.39821787147546256
ACH-001277,-0.258991133888192
ACH-001278,-0.1910222767522068
ACH-001280,-0.4431091449030248
ACH-001283,-0.1731650446151505
ACH-001289,-0.23728676897167944
ACH-001300,-0.5383019699000129
ACH-001301,-0.38937008476096063
ACH-001302,-0.3042460837912525
ACH-001306,-0.12410240804815904
ACH-001318,-0.40711639551380896
ACH-001322,-0.4541821269058369
ACH-001328,-0.3710047229469278
ACH-001332,-0.3928634524725447
ACH-001336,-0.4041664101622524
ACH-001346,-0.2488722311361748
ACH-001353,-0.387610291718166
ACH-001354,-0.7436929844062129
ACH-001367,-0.4053745487424385
ACH-001368,-0.2589323204055761
ACH-001374,-0.4266668162026585
ACH-001377,-0.2405690357761101
ACH-001380,-0.3568914253148611
ACH-001391,-0.15927093839938525
ACH-001408,-0.21835831318416749
ACH-001430,-0.30843942407449626
ACH-001431,-0.4188931544148555
ACH-001450,-0.145099096891659
ACH-001496,-0.3369569747598514
ACH-001500,-0.2706478485643283
ACH-001523,-0.5349973105977508
ACH-001532,-0.3094687016753869
ACH-001550,-0.2918731489892987
ACH-001552,-0.08618747298537201
ACH-001554,-0.4264031783173894
ACH-001654,-0.3462942541673525
ACH-001735,-0.2625743818144271
ACH-001736,-0.43151807726899066
ACH-001737,-0.4734070964012901
ACH-001740,-0.3315512283154856
ACH-001745,-0.34584539539422937
ACH-001765,-0.3162630181211609
