,SHMT2 (6472)
ACH-000148,-0.2184779820334802
ACH-000150,-0.2787790239886959
ACH-000152,-0.2287820684547789
ACH-000153,-0.2467826646658853
ACH-000159,-0.228234171293228
ACH-000160,-0.21955187017008004
ACH-000163,-0.3260287737228779
ACH-000167,-0.052574486306233716
ACH-000168,-0.205930404741277
ACH-000169,-0.1973160377072899
ACH-000178,-0.1823930517958044
ACH-000183,-0.06431210325391427
ACH-000188,-0.1623089357801867
ACH-000189,-0.5212244336820292
ACH-000190,-0.10321093512173056
ACH-000198,-0.6040451813739476
ACH-000203,-0.08765416873108757
ACH-000204,-0.11595394110553155
ACH-000206,-0.5337318277723939
ACH-000207,-0.019212511151594187
ACH-000208,-0.058448807563079075
ACH-000210,-0.38504659084054893
ACH-000211,-0.11754676757863015
ACH-000215,-0.1633057385044548
ACH-000221,-0.0879325050784026
ACH-000222,-0.3390014254634073
ACH-000223,-0.12884789006264774
ACH-000226,-0.3845629395363369
ACH-000227,-0.11032367980474073
ACH-000228,-0.2107322420591623
ACH-000231,-0.2226089592889529
ACH-000232,-0.10889977106460487
ACH-000233,-0.23856172072439605
ACH-000234,-0.3596007173376478
ACH-000235,-0.26930913559499026
ACH-000237,-0.13760741400218635
ACH-000238,-0.3210956902187695
ACH-000242,-0.3515044289283282
ACH-000243,-0.2390373466167133
ACH-000244,0.015653113443264484
ACH-000246,-0.1660388957898437
ACH-000248,-0.4049179624814811
ACH-000250,-0.2587306452847609
ACH-000251,-0.15330749079557432
ACH-000252,-0.22440107487232572
ACH-000253,-0.34117237108849635
ACH-000255,0.006316923659766632
ACH-000256,-0.11935129446038788
ACH-000257,-0.17008850678787385
ACH-000258,-0.17834067561623626
ACH-000259,-0.0690048990225396
ACH-000260,-0.07052719523509791
ACH-000261,-0.21485126976669205
ACH-000262,0.06851374694993889
ACH-000263,-0.15025448705536248
ACH-000264,-0.25513751236527965
ACH-000265,-0.1719720464127441
ACH-000266,-0.2438823377887433
ACH-000272,-0.2620157446947152
ACH-000274,-0.3215585333903658
ACH-000277,-0.09564584682012778
ACH-000278,-0.19483305858862324
ACH-000279,-0.3817363207590188
ACH-000280,-0.1086115647160999
ACH-000281,-0.2642303095646688
ACH-000288,-0.2112341069216152
ACH-000291,-0.13771206251784385
ACH-000293,-0.17597053378635946
ACH-000294,-0.07126810227668849
ACH-000295,-0.09925106038638708
ACH-000296,-0.18636136333402845
ACH-000302,0.06399120352145694
ACH-000304,-0.32385633180943324
ACH-000307,-0.10817681423194794
ACH-000308,-0.22054023522375704
ACH-000310,-0.06729666373595022
ACH-000311,-0.20322549658919606
ACH-000312,-0.19407602454188794
ACH-000315,-0.6411855989967205
ACH-000316,-0.0982007088648994
ACH-000317,0.02061564995955448
ACH-000318,-0.2571471921509609
ACH-000319,-0.23389347985844985
ACH-000320,-0.4022904611163929
ACH-000322,-0.4137176206474541
ACH-000323,-0.04283831322123551
ACH-000324,0.0375961836240043
ACH-000329,-0.30137546787470004
ACH-000330,-0.08804640241443698
ACH-000331,-0.1826976058479351
ACH-000332,-0.14588081081304072
ACH-000334,-0.2491228327718877
ACH-000335,0.01352883231371
ACH-000336,0.036145596231693375
ACH-000337,-0.3206976569490883
ACH-000338,-0.5423958170425192
ACH-000339,-0.13399777285096465
ACH-000341,-0.2720586513432908
ACH-000348,-0.15297896441798006
ACH-000350,-0.21343656888504314
ACH-000352,-0.32618714701926554
ACH-000356,-0.12416575164445552
ACH-000361,-0.22362672864013286
ACH-000362,-0.01564309373517939
ACH-000363,-0.22766465705448505
ACH-000364,-0.0959865886921917
ACH-000365,-0.36194501256806605
ACH-000366,-0.1756193713779617
ACH-000368,-0.2279404307063552
ACH-000374,-0.3237541753216605
ACH-000375,-0.15748775626021774
ACH-000376,-0.013360999021548666
ACH-000381,-0.0260633124360178
ACH-000383,-0.17593730716940315
ACH-000387,-0.1363236375148383
ACH-000389,-0.12845247323167747
ACH-000390,-0.11566324449084026
ACH-000393,-0.11235183783109047
ACH-000395,-0.35306840715477555
ACH-000396,-0.3289146018192897
ACH-000397,-0.09860701388487424
ACH-000401,-0.6122465710499965
ACH-000402,0.11135193156886844
ACH-000403,-0.14169601955982467
ACH-000404,-0.09489333870712607
ACH-000406,-0.6741804929499026
ACH-000407,-0.1413884282700249
ACH-000408,-0.0954584411958592
ACH-000410,-0.1194474518641556
ACH-000411,-0.2531887351517901
ACH-000414,-0.07858450223919641
ACH-000415,-0.1748405642115939
ACH-000416,-0.21744128714409544
ACH-000420,-0.12442501421383866
ACH-000421,-0.12955757004162965
ACH-000424,-0.2380788178991973
ACH-000425,-0.32894681789414554
ACH-000426,-0.041879717098837775
ACH-000427,-0.1627654494882876
ACH-000433,-0.27061567289940963
ACH-000435,-0.1922843106321132
ACH-000436,-0.19131622246527089
ACH-000444,-0.0008508637351560222
ACH-000445,-0.17901658910741672
ACH-000448,-0.18660170351870095
ACH-000450,-0.03728381856264947
ACH-000452,-0.228200643205524
ACH-000454,-0.3297559491506413
ACH-000458,-0.2937692396121663
ACH-000459,0.052168122275475085
ACH-000460,-0.1115995115038217
ACH-000461,-0.07733539691415718
ACH-000463,-0.07198548191884566
ACH-000464,-0.12560797483679273
ACH-000466,-0.005709607011169078
ACH-000467,-0.31839978935573765
ACH-000468,-0.30491013578990794
ACH-000469,-0.0878874212746552
ACH-000470,-0.14861934250040834
ACH-000471,-0.16853115228316562
ACH-000472,-0.2386752037826017
ACH-000473,-0.20805310464661167
ACH-000475,-0.1048654797376137
ACH-000476,-0.15073450842226244
ACH-000477,-0.06182977849280021
ACH-000479,0.008513772348077209
ACH-000480,-0.18090907035550327
ACH-000481,-0.23042413926862804
ACH-000483,-0.047587177907042005
ACH-000484,-0.14830104983029951
ACH-000485,-0.2248888204720138
ACH-000486,-0.2508988672391897
ACH-000487,-0.08327666243128949
ACH-000488,-0.15799739763606585
ACH-000490,-0.2730470207773072
ACH-000491,-0.08362097378802588
ACH-000495,0.08834742845583096
ACH-000496,-0.1693294013960597
ACH-000499,-0.4966140342286391
ACH-000500,-0.014762260675075222
ACH-000502,-0.28125388452918443
ACH-000503,-0.2613951235276963
ACH-000505,-0.10541472575761192
ACH-000507,-0.2763604922309562
ACH-000510,-0.11085492521220618
ACH-000511,-0.1621302001319084
ACH-000512,-0.4603943630058865
ACH-000516,-0.2251470743895071
ACH-000517,-0.060445053576343014
ACH-000518,-0.17928138748553887
ACH-000520,-0.2642530343204729
ACH-000521,-0.25850581079794543
ACH-000522,-0.22021638712082134
ACH-000524,-0.11460792041951165
ACH-000527,-0.08322521350360973
ACH-000528,-0.2084787807623905
ACH-000537,-0.2279170684616005
ACH-000541,-0.1677586264104134
ACH-000542,-0.006816989327156951
ACH-000544,-0.12714059058739904
ACH-000545,-0.16634223362410425
ACH-000547,0.01531332513077928
ACH-000548,-0.05952755321986612
ACH-000549,-0.2490184941014127
ACH-000550,-0.31088999256004474
ACH-000552,-0.1710530571341028
ACH-000556,-0.33056207067925325
ACH-000557,-0.08468430167743991
ACH-000569,0.05173298467523908
ACH-000570,-0.17874397622871616
ACH-000571,-0.1915308564739232
ACH-000573,-0.08823611939757305
ACH-000576,-0.2095520157785796
ACH-000579,-0.16878862562926955
ACH-000580,-0.22661113776248445
ACH-000584,-0.2438578373505635
ACH-000585,-0.13783927575985044
ACH-000588,-0.036204096206300065
ACH-000589,-0.0863006077396669
ACH-000591,-0.2037872365998958
ACH-000593,-0.3984763947928988
ACH-000600,-0.19600418538462425
ACH-000601,-0.24878415381565755
ACH-000605,-0.1318935067054186
ACH-000606,-0.204591902071926
ACH-000608,-0.19518567418966812
ACH-000614,-0.3230903789145413
ACH-000616,-0.2270967185431858
ACH-000618,-0.31689158468595463
ACH-000619,-0.08295767885121143
ACH-000620,-0.09891790293245813
ACH-000621,-0.2276971701684027
ACH-000622,-0.09146016834933283
ACH-000623,-0.1512882671720462
ACH-000624,-0.11256590164393668
ACH-000627,-0.04110666950216752
ACH-000630,-0.2413233562722338
ACH-000631,-0.09405115973125128
ACH-000632,-0.0955972843140974
ACH-000633,-0.04880032310034691
ACH-000637,-0.3890571758815517
ACH-000638,-0.1888655933960144
ACH-000646,-0.1409953646433766
ACH-000647,-0.2596982035266721
ACH-000648,-0.17386095643181798
ACH-000649,-0.16997771782751042
ACH-000651,-0.3025845868196486
ACH-000652,-0.10880134145497193
ACH-000653,-0.2309219957644857
ACH-000657,-0.051619974480578604
ACH-000658,0.022660224706741974
ACH-000661,-0.2951804322089065
ACH-000662,0.06942762473831895
ACH-000663,-0.5057791070713038
ACH-000665,-0.31352002184952016
ACH-000671,-0.12723497110567744
ACH-000672,-0.3090308200760936
ACH-000673,-0.2467758642940765
ACH-000676,-0.32648295952672984
ACH-000677,-0.362517836785011
ACH-000681,-0.17359969048738488
ACH-000683,-0.07383285977923343
ACH-000684,-0.2136970408551422
ACH-000688,-0.07675710988134965
ACH-000693,-0.12374639286998187
ACH-000694,-0.14970416148051305
ACH-000695,-0.3706922613111998
ACH-000696,-0.09453188713103032
ACH-000697,-0.272502330411566
ACH-000699,-0.12043737954628338
ACH-000701,-0.17357764579059445
ACH-000706,-0.12669141593839875
ACH-000711,-0.0949344937701561
ACH-000713,-0.027214550946104983
ACH-000714,-0.11009629643695926
ACH-000718,-0.20917867862488027
ACH-000720,-0.09902229124337683
ACH-000721,0.0949277192014147
ACH-000724,-0.13594251820348516
ACH-000725,-0.2481756672687709
ACH-000732,-0.2334707898918388
ACH-000734,-0.2504338848371538
ACH-000735,-0.29574011876520445
ACH-000736,0.05698950969699646
ACH-000738,-0.355783053679106
ACH-000746,-0.052128019271927714
ACH-000747,-0.5343059883017861
ACH-000748,-0.20352956030979127
ACH-000753,-0.228853980043547
ACH-000756,-0.17327788671811548
ACH-000757,-0.18735162726118396
ACH-000758,-0.3615513296048568
ACH-000760,-0.28905269497763963
ACH-000762,-0.11091971073139203
ACH-000763,-0.015615477475660932
ACH-000764,-0.3921411913433426
ACH-000765,-0.40021852566005023
ACH-000766,-0.4245134336862324
ACH-000767,-0.08911056838383834
ACH-000768,-0.32388321109288043
ACH-000769,-0.1291680539105065
ACH-000770,-0.08082707313369111
ACH-000771,-0.1395090818234694
ACH-000773,-0.2634646846128985
ACH-000776,-0.1675763090350913
ACH-000777,-0.22852353920059415
ACH-000778,-0.02161118471510343
ACH-000781,-0.21067054166326232
ACH-000782,-0.4292195626280623
ACH-000783,-0.24718851081875434
ACH-000784,-0.2402288146042855
ACH-000785,-0.20218021196259445
ACH-000787,-0.13202784994490285
ACH-000788,-0.08293256881316484
ACH-000791,-0.2326076726775237
ACH-000792,-0.144471628152043
ACH-000794,-0.08974490631874217
ACH-000796,0.1561542724708352
ACH-000798,-0.05915196713244804
ACH-000799,-0.3507039063159463
ACH-000800,-0.451973519642935
ACH-000802,-0.09732559523764056
ACH-000804,-0.2380634107355993
ACH-000805,-0.1613685159428523
ACH-000809,-0.12202428969556756
ACH-000810,-0.06875476872448281
ACH-000811,-0.09093446561259336
ACH-000817,-0.25743414856119706
ACH-000819,-0.12798602838696047
ACH-000820,-0.04207639369198361
ACH-000821,-0.17271398724303608
ACH-000822,-0.2912535769944207
ACH-000823,-0.15209145652339326
ACH-000824,-0.04619849347026954
ACH-000827,-0.11771534220854594
ACH-000829,-0.5994269069826733
ACH-000831,-0.3543477941970445
ACH-000832,-0.16386194015806135
ACH-000833,-0.2720124519237054
ACH-000834,-0.1778956915243155
ACH-000835,-0.10270535844867087
ACH-000836,-0.17152882334611325
ACH-000837,-0.09331596932947392
ACH-000838,-0.04649965130430477
ACH-000839,-0.20401550506883145
ACH-000840,-0.1704674908676504
ACH-000841,-0.08913133171317056
ACH-000843,-0.11177276286819668
ACH-000846,-0.25131226199473805
ACH-000847,-0.16908042335162768
ACH-000848,-0.14778619299953386
ACH-000849,-0.43221113259153415
ACH-000851,-0.14249889444791067
ACH-000855,-0.11556615358761832
ACH-000856,-0.28270089719958463
ACH-000858,-0.030555749263585456
ACH-000859,-0.2692422301650872
ACH-000861,-0.1330476114202211
ACH-000862,-0.16587149782876398
ACH-000865,-0.1618777772786504
ACH-000866,-0.17748247086336075
ACH-000867,-0.12308120801968175
ACH-000869,-0.14858931617469415
ACH-000872,-0.0814403710781362
ACH-000873,-0.21159996580407364
ACH-000876,-0.28675707401736344
ACH-000878,-0.2963501327570658
ACH-000880,-0.21503011308802344
ACH-000881,-0.3158546277367169
ACH-000882,-0.20142521624505694
ACH-000884,-0.013171736743485013
ACH-000885,-0.2929458697679704
ACH-000887,-0.2405560352198428
ACH-000889,-0.19026579677985594
ACH-000896,-0.1302576685134888
ACH-000898,-0.32014220921051634
ACH-000900,-0.30176866456267204
ACH-000901,-0.3083747974956996
ACH-000905,0.033951785149031036
ACH-000906,-0.173875283476634
ACH-000907,-0.09691141926754512
ACH-000910,-0.3574166529131953
ACH-000911,-0.0636120701861633
ACH-000912,-0.2074882983108932
ACH-000913,-0.18751468874598876
ACH-000915,-0.2428427866585177
ACH-000916,-0.008750503519242656
ACH-000917,-0.4423310560514896
ACH-000920,-0.2963499614093392
ACH-000921,-0.19399627036387268
ACH-000924,-0.15893242330160204
ACH-000926,-0.2126410584051688
ACH-000928,-0.012343170534861378
ACH-000929,-0.20927007904784006
ACH-000932,-0.30132227484854224
ACH-000935,-0.1642673924600692
ACH-000936,-0.06881396818625528
ACH-000937,-0.2632448976709559
ACH-000938,-0.3224287655611749
ACH-000939,-0.17849048287311714
ACH-000941,-0.18928146108413876
ACH-000943,-0.2373563941682684
ACH-000946,-0.18781171811773914
ACH-000947,-0.18959259724079144
ACH-000948,-0.164591903903182
ACH-000950,-0.2781970042116291
ACH-000953,-0.32282356880934715
ACH-000954,-0.23331857806470785
ACH-000957,-0.1762638795331857
ACH-000958,-0.2153405973359312
ACH-000960,-0.17516531527145876
ACH-000963,-0.3132534184793289
ACH-000968,-0.2553097590657581
ACH-000969,-0.030657003590448432
ACH-000972,-0.2604926983447198
ACH-000973,-0.07794643371846688
ACH-000974,-0.09975073070232916
ACH-000978,-0.1319573981130038
ACH-000984,-0.2822720847790953
ACH-000986,-0.17782546755520426
ACH-000988,0.007991564111016659
ACH-000993,-0.2645882829569877
ACH-000994,-0.2931017258683122
ACH-000996,-0.1971062865822297
ACH-001001,-0.3079466061869803
ACH-001020,-0.0691980208968614
ACH-001028,-0.18572124275277524
ACH-001031,0.05270326925364525
ACH-001038,-0.4628384106380821
ACH-001048,-0.23134373202511235
ACH-001050,-0.20472273188122134
ACH-001053,-0.15445372993370285
ACH-001054,-0.11866516052933827
ACH-001061,-0.3464011260935462
ACH-001067,-0.17717442124040794
ACH-001075,-0.09481893810374216
ACH-001096,-0.1714671605369592
ACH-001111,-0.07901465057119114
ACH-001119,-0.2474746064386756
ACH-001128,-0.13089561940575126
ACH-001134,-0.8268785522285078
ACH-001151,-0.3476490937956732
ACH-001163,-0.22283799927373307
ACH-001164,-0.07265228014006905
ACH-001183,0.01374421296388285
ACH-001192,-0.289379680466969
ACH-001193,-0.24145058887978274
ACH-001196,-0.1712872936835924
ACH-001197,0.11904086680735634
ACH-001205,-0.3875641967119464
ACH-001211,-0.17561385310493796
ACH-001212,-0.04937541113719067
ACH-001228,-0.2329636801323676
ACH-001232,-0.07716710149388703
ACH-001239,-0.21915616896530093
ACH-001270,-0.2818272702146972
ACH-001274,-0.1640390874006203
ACH-001275,-0.1995831006977302
ACH-001277,-0.22077220609195045
ACH-001278,-0.2779813267258965
ACH-001280,-0.23455165489020316
ACH-001283,-0.12061887375726035
ACH-001289,-0.0634721300766188
ACH-001300,-0.15746533430491308
ACH-001301,-0.16018702331288895
ACH-001302,-0.4246629381386855
ACH-001306,-0.041939151297789586
ACH-001318,-0.10805175906030907
ACH-001322,-0.03259563825198376
ACH-001328,-0.29784787063147145
ACH-001332,-0.2384576097694557
ACH-001336,-0.276894451075477
ACH-001346,-0.2334621522495648
ACH-001353,-0.11708601206952912
ACH-001354,0.09859026511982608
ACH-001367,-0.2739655768757321
ACH-001368,-0.07320853756518803
ACH-001374,0.13072797381691104
ACH-001377,-0.1708884752227834
ACH-001380,-0.08223089050564313
ACH-001391,-0.18756379637438544
ACH-001408,-0.12028089214478435
ACH-001430,-0.3090302328846861
ACH-001431,-0.438644338032357
ACH-001450,-0.2093333173697236
ACH-001496,-0.3139845379538508
ACH-001500,-0.14512118340928207
ACH-001523,-0.13139964488168532
ACH-001532,0.04686729687190143
ACH-001550,-0.20206976298569607
ACH-001552,-0.1597139206397462
ACH-001554,-0.2109953738178968
ACH-001654,-0.14663953288265758
ACH-001735,-0.1448604775705692
ACH-001736,-0.3613932350458217
ACH-001737,-0.1552458452179651
ACH-001740,-0.30953364508021863
ACH-001745,-0.1424425423959909
ACH-001765,-0.2416009262294152
