,VPS18 (57617)
ACH-000004,-0.7421033879378459
ACH-000005,-0.8519353110213387
ACH-000007,-0.8119005560935126
ACH-000009,-0.7587581783917442
ACH-000011,-0.9314651867914177
ACH-000012,-0.5619121577744982
ACH-000013,-0.6169348199263032
ACH-000014,-0.3870891623541892
ACH-000015,-1.0786364344246744
ACH-000017,-1.1138515966102591
ACH-000018,-0.6436106059732786
ACH-000019,-0.6313988109995174
ACH-000021,-0.6494653231871675
ACH-000022,-0.6752825594223286
ACH-000025,-0.8501776182798068
ACH-000028,-0.34290318113009843
ACH-000030,-0.9923082928445393
ACH-000035,-0.6049746913454634
ACH-000036,-0.8761569674846309
ACH-000037,-0.4532122501787018
ACH-000039,-0.5600480673381611
ACH-000040,-0.4107857987190088
ACH-000041,-0.5742920566118023
ACH-000042,-0.5251646451642892
ACH-000045,-0.6619177245234118
ACH-000047,-0.5799127849589495
ACH-000052,-0.8994677883755804
ACH-000053,-1.03806174407931
ACH-000054,-0.7292451351547862
ACH-000055,-0.4549460739202058
ACH-000060,-0.4591701485696114
ACH-000067,-0.5799834380022939
ACH-000070,-0.9519034847129868
ACH-000075,-0.7203225389147286
ACH-000078,-0.3982724721843376
ACH-000082,-0.7451415674013245
ACH-000085,-0.8219706205883349
ACH-000086,-0.7719575951299457
ACH-000087,-0.7560446426938514
ACH-000092,-0.9021895310748864
ACH-000095,-0.5341448075086022
ACH-000097,-0.6101635532593251
ACH-000098,0.2807335155416725
ACH-000099,-0.8842262954137694
ACH-000108,-0.6579627224840875
ACH-000113,-0.8541286927570731
ACH-000116,-0.7309397620936361
ACH-000118,-0.7040566248163381
ACH-000120,-0.9288313768073816
ACH-000123,-0.8478903032701225
ACH-000127,-0.7571421518718155
ACH-000128,-0.6733834728751794
ACH-000132,-0.7963382249992204
ACH-000133,-0.763073007433057
ACH-000137,-0.5905537529726921
ACH-000138,-0.7584351444355001
ACH-000142,-0.7169856484247394
ACH-000143,-0.7856545082049571
ACH-000146,-0.8621803466783035
ACH-000148,-0.6065522820755443
ACH-000150,-0.9018363506937748
ACH-000152,-0.5863428506901395
ACH-000153,-0.7345766875328729
ACH-000159,-0.5186382575752854
ACH-000160,-0.9064288294301752
ACH-000163,-0.5432458747356705
ACH-000167,-0.7416339413269606
ACH-000168,-0.751196584555708
ACH-000169,-0.8733614055505928
ACH-000178,-0.9804176428307072
ACH-000183,-0.9121689748250392
ACH-000188,-0.8739287443193257
ACH-000189,-0.5849308652064731
ACH-000190,-0.7251659166690606
ACH-000198,-0.8984339096877041
ACH-000203,-0.7365161213461159
ACH-000204,-0.7344547932405634
ACH-000206,-0.6164692032681566
ACH-000207,-0.9559244753165604
ACH-000208,-0.8974454994097936
ACH-000210,-0.6262209965653452
ACH-000211,-0.8260219024395933
ACH-000215,-0.4431973987443801
ACH-000221,-0.7542730891603963
ACH-000222,-0.9634918407073508
ACH-000223,-0.6604173628787005
ACH-000226,-0.8217370233471778
ACH-000227,-0.5991796528483923
ACH-000228,-0.5064117028809269
ACH-000231,-1.0198790379694915
ACH-000232,-0.4977595644403029
ACH-000233,-0.8837218688490178
ACH-000234,-0.8933419572037713
ACH-000235,-0.8621692414896526
ACH-000237,-0.7419870052678549
ACH-000238,-0.9459777857789176
ACH-000242,-0.6863130964036035
ACH-000243,-0.968468139533424
ACH-000244,-0.8215883401362217
ACH-000246,-0.7820057348874089
ACH-000248,-0.9058746768104128
ACH-000250,-0.8128833600186186
ACH-000251,-1.0021904104297843
ACH-000252,-0.6705463558318426
ACH-000253,-0.7555910439533414
ACH-000255,-0.889683822552951
ACH-000256,-0.739103719669957
ACH-000257,-1.0028546756243422
ACH-000258,-0.8076331196107065
ACH-000259,-0.8843222674561126
ACH-000260,-0.9166705300499882
ACH-000261,-1.0281520646579698
ACH-000262,-0.743358099190752
ACH-000263,-0.99377057939919
ACH-000264,-0.8357647661763097
ACH-000265,-0.6220372842946441
ACH-000266,-0.7482388143552555
ACH-000272,-1.1755089948447937
ACH-000274,-0.13502395975004394
ACH-000277,-0.9967384266051136
ACH-000278,-0.7871241119025502
ACH-000279,-0.6751458413687359
ACH-000280,-0.7179471206918719
ACH-000281,-0.6794729895363296
ACH-000288,-0.7863152644493815
ACH-000291,-0.6807125165370007
ACH-000293,-0.467588348123662
ACH-000294,-1.0212961612929
ACH-000295,-1.1058564597036868
ACH-000296,-0.9110767157259168
ACH-000302,-0.8408006386169257
ACH-000304,-0.4546281788379887
ACH-000307,-0.9160476954606284
ACH-000308,-0.7591894901223143
ACH-000310,-0.5027278250825872
ACH-000311,-0.6873377152536849
ACH-000312,-0.7224745156230143
ACH-000315,-1.0523200078168358
ACH-000316,-0.5205846169763794
ACH-000317,-0.6624785429721526
ACH-000318,-0.6498784110127273
ACH-000319,-0.8798438906249325
ACH-000320,-0.6745434762645239
ACH-000322,-0.7761729478769681
ACH-000323,-0.4938372480658292
ACH-000324,-0.7732810543137635
ACH-000329,-0.3660864658379872
ACH-000330,-0.6762805407704431
ACH-000331,-0.8849817112481281
ACH-000332,-0.31661294904429244
ACH-000334,-0.742189401841861
ACH-000335,-0.6573208166806342
ACH-000336,-1.0183210127157865
ACH-000337,-0.5811864577050461
ACH-000338,-1.0623148973338443
ACH-000339,-0.5858721090655554
ACH-000341,-0.4909375668917157
ACH-000348,-0.946705636262416
ACH-000350,-0.4569615817361495
ACH-000352,-0.8404490024538415
ACH-000356,-0.615247160907721
ACH-000361,-0.4499487603965851
ACH-000362,-0.7626378797378255
ACH-000363,-1.03587562150857
ACH-000364,-0.6700649001625939
ACH-000365,-0.8800530902815697
ACH-000366,-0.5720395804822489
ACH-000368,-0.7492576163570919
ACH-000374,-1.043509142397172
ACH-000375,-0.9429932372793258
ACH-000376,-0.6483160565788066
ACH-000381,-0.7614292614204592
ACH-000383,-1.072149408914975
ACH-000387,-1.0222193833123017
ACH-000389,-0.8911113094793236
ACH-000390,-0.7803430379071526
ACH-000393,-0.8645472203422496
ACH-000395,-0.959113413491394
ACH-000396,-0.7529613667195233
ACH-000397,-0.9780584980448848
ACH-000401,-0.5376059655705169
ACH-000402,-0.7457322225403673
ACH-000403,-0.6832124447496275
ACH-000404,-0.8530033936315472
ACH-000406,-0.6641952115491983
ACH-000407,-0.9010125545495314
ACH-000408,-0.4540092503276034
ACH-000410,-1.0719879116883937
ACH-000411,-0.7545478100338441
ACH-000414,-0.8454144528646746
ACH-000415,-0.9269856734393396
ACH-000416,-0.7142971407992148
ACH-000420,-0.4865919464432758
ACH-000421,-0.655214360750906
ACH-000424,-0.5750841124397775
ACH-000425,-0.3134939150206642
ACH-000426,-0.8251959665581241
ACH-000427,-0.7251906367113176
ACH-000433,-0.7287691642600455
ACH-000435,-1.294923668184822
ACH-000436,-1.003275975382708
ACH-000444,-0.9081428982173692
ACH-000445,-0.8631242813206882
ACH-000448,-0.7487215043186328
ACH-000450,-0.6467462935003909
ACH-000452,-0.6453587132299211
ACH-000454,-0.8645078756218509
ACH-000458,-0.5903554465399511
ACH-000459,-0.7836101921423968
ACH-000460,-0.9171996576716008
