,HMGA1 (3159)
ACH-000361,-0.34650133186083737
ACH-000362,-0.6735719242627787
ACH-000363,-0.5001090198800238
ACH-000364,-0.4633246858160538
ACH-000365,-0.5374501204343709
ACH-000366,-0.5308721789771532
ACH-000368,-0.5525934476069572
ACH-000374,-0.6814723229546013
ACH-000375,-0.24116064690376346
ACH-000376,-0.3779445274229975
ACH-000381,-0.5022503903729059
ACH-000383,-0.3063834666842914
ACH-000387,-0.471142554711313
ACH-000389,-0.5467574109190809
ACH-000390,-0.3373421616121718
ACH-000393,-0.5026141642778976
ACH-000395,-0.7462894929072414
ACH-000396,-0.2750303115752873
ACH-000397,-0.5261975940362781
ACH-000401,-0.6969241659076819
ACH-000402,-0.08924732740626286
ACH-000403,-0.5012635827473683
ACH-000404,-0.790600017987008
ACH-000406,-0.4100076720919006
ACH-000407,-0.6066386533064803
ACH-000408,-0.5816212718277051
ACH-000410,-0.5169682721415902
ACH-000411,-0.3627463101173354
ACH-000414,-0.4904687900492921
ACH-000415,-0.7076033904080624
ACH-000416,-0.6393541227137884
ACH-000420,-0.5696367456422675
ACH-000421,-0.4767247303189176
ACH-000424,-0.3378480535771762
ACH-000425,-0.4965118277981567
ACH-000426,-0.4832131178706413
ACH-000427,-0.5696017611066818
ACH-000433,-0.4436070018583609
ACH-000435,-0.6724304024993829
ACH-000436,-0.4712051612917938
ACH-000444,-0.491401283558875
ACH-000445,-0.4743911385552891
ACH-000448,-0.3669330633210026
ACH-000450,-0.5282791101013554
ACH-000452,-0.6477558820263171
ACH-000454,-0.4593825632937114
ACH-000458,-0.46862846362154
ACH-000459,-0.4454670071236365
ACH-000460,-0.3907895105429687
ACH-000461,-0.5409263273309644
ACH-000463,-0.440499627415329
ACH-000464,-0.5577403850938388
ACH-000466,-0.5096566742464884
ACH-000467,-0.42412220548342666
ACH-000468,-0.3803581580021348
ACH-000469,-0.5358890799058327
ACH-000470,-0.5097233864284187
ACH-000471,-0.31972942754061034
ACH-000472,-0.4057452437147709
ACH-000473,-0.560904192138724
ACH-000475,-0.4277011567691844
ACH-000476,-0.3786432400292536
ACH-000477,-0.17894144587956676
ACH-000479,-0.5659640857577836
ACH-000480,-0.2994164532392101
ACH-000481,-0.5713197263671272
ACH-000483,-0.3408078992361066
ACH-000484,-0.36250135064697137
ACH-000485,-0.5858679261140916
ACH-000486,-0.4832027388838021
ACH-000487,-0.4966499309984052
ACH-000488,-0.3703710551943867
ACH-000490,-0.6577154872558357
ACH-000491,-0.6710332447572825
ACH-000495,-0.17760306019169436
ACH-000496,-0.5779043566450128
ACH-000499,-0.6948273289085264
ACH-000500,-0.7098379232111115
ACH-000502,-0.3330234771593381
ACH-000503,-0.5073993738030944
ACH-000505,-0.5316353438197939
ACH-000507,-0.4721462553284713
ACH-000510,-0.2880098707944838
ACH-000511,-0.4813794448410226
ACH-000512,-0.7317047823751448
ACH-000516,-0.5364064440483345
ACH-000517,-0.4249031099132659
ACH-000518,-0.5873860989596092
ACH-000520,-0.5125844831817843
ACH-000521,-0.4672667676690034
ACH-000522,-0.4297143302526134
ACH-000524,-0.4824346506148556
ACH-000527,-0.3545392809466297
ACH-000528,-0.4999927943240718
ACH-000537,-0.4837976429735574
ACH-000541,-0.7363917365406464
ACH-000542,-0.674888267719449
ACH-000544,-0.5586930665602414
ACH-000545,-0.5047054179978757
ACH-000547,-0.3714605109101051
ACH-000548,-0.6322353141815856
ACH-000549,-0.4829914052300641
ACH-000550,-0.37825630951885497
ACH-000552,-0.6130527538113524
ACH-000556,-0.4901856475180308
ACH-000557,-0.3700582190212631
ACH-000569,-0.19045458361671067
ACH-000570,-0.6079655277150952
ACH-000571,-0.4927574672143736
ACH-000573,-0.40008074508561015
ACH-000576,-0.3365538227466593
ACH-000579,-0.4814061914447633
ACH-000580,-0.5947634527970206
ACH-000584,-0.4370287658350733
ACH-000585,-0.5270790666598971
ACH-000588,-0.3726592972797387
ACH-000589,-0.4429796439297636
ACH-000591,-0.450677441069536
ACH-000593,-0.5685228824555137
ACH-000600,-0.39012329491008907
ACH-000601,-0.3952261395408713
ACH-000605,-0.5112505335365344
ACH-000606,-0.5572969710908379
ACH-000608,-0.5143490623425779
ACH-000614,-0.3395566517989985
ACH-000616,-0.466611532547253
ACH-000618,-0.5037998545451498
ACH-000619,-0.5702679507356181
ACH-000620,-0.5347986945802271
ACH-000621,-0.5362650545483532
ACH-000622,-0.528428579934627
ACH-000623,-0.5023926307086976
ACH-000624,-0.3220242339279393
ACH-000627,-0.4526554306828924
ACH-000630,-0.4688428904707347
ACH-000631,-0.5921218765170221
ACH-000632,-0.6598232436296606
ACH-000633,-0.3806899874403443
ACH-000637,-0.4845370813402231
ACH-000638,-0.5409463748850376
ACH-000646,-0.30178618840565824
ACH-000647,-0.4446292586464325
ACH-000648,-0.3955284773584766
ACH-000649,-0.42801650792488255
ACH-000651,-0.5892165241058468
ACH-000652,-0.693191980804836
ACH-000653,-0.4629693154205254
ACH-000657,-0.4892178042770967
ACH-000658,-0.6000604065839261
ACH-000661,-0.4092566364240674
ACH-000662,-0.4249325624596991
ACH-000663,-0.3201884999161013
ACH-000665,-0.5926947485639893
ACH-000671,-0.3908525407904386
ACH-000672,-0.6435621151106171
ACH-000673,-0.5635734618263316
ACH-000676,-0.3072536211783017
ACH-000677,-0.4438563588462408
ACH-000681,-0.5492058570021224
ACH-000683,-0.5343656899593374
ACH-000684,-0.4599547647955692
ACH-000688,-0.4243032392904123
ACH-000693,-0.5218640759470503
ACH-000694,-0.4210071919915263
ACH-000695,-0.559537033980439
ACH-000696,-0.5332579175947092
ACH-000697,-0.7287985154248201
ACH-000699,-0.4717588051728242
ACH-000701,-0.5473207405841992
ACH-000706,-0.5035307785960176
ACH-000711,-0.4495566872777192
ACH-000713,-0.4877889688144902
ACH-000714,-0.43450448429673344
ACH-000718,-0.6375382256481337
ACH-000720,-0.4915051805004905
ACH-000721,-0.5863768998047661
ACH-000724,-0.5320731093555572
ACH-000725,-0.505612098552134
ACH-000732,-0.10819247877385656
ACH-000734,-0.35873557590572064
ACH-000735,-0.5683171082752955
ACH-000736,-0.4596481792556118
ACH-000738,-0.4678533004224525
ACH-000746,-0.4160825106510144
ACH-000747,-0.5140187003908416
ACH-000748,-0.21838026974731484
ACH-000753,-0.4600711573406797
ACH-000756,-0.5479902552224362
ACH-000757,-0.4326566661883173
ACH-000758,-0.5353664661750612
ACH-000760,-0.37907192026184666
ACH-000762,-0.4098371241463475
ACH-000763,-0.36713492192678426
ACH-000764,-0.692967273749907
ACH-000765,-0.4794534002683317
ACH-000766,-0.5828214465481658
ACH-000767,-0.42999138426890265
ACH-000768,-0.5875158899929268
ACH-000769,-0.5748712863628288
ACH-000770,-0.5103769790777424
ACH-000771,-0.4821108667655748
ACH-000773,-0.4291965497581636
ACH-000776,-0.463499912027483
ACH-000777,-0.6837388839439732
ACH-000778,-0.40820402240719805
ACH-000781,-0.5790657407232144
ACH-000782,-0.5629217364162046
ACH-000783,-0.5623466802260138
ACH-000784,-0.5005945449644646
ACH-000785,-0.6082123039122902
ACH-000787,-0.4757184707240524
ACH-000788,-0.44642936909578
ACH-000791,-0.4337039724261935
ACH-000792,-0.5022528900915488
ACH-000794,-0.6889131668546216
ACH-000796,-0.4602451316823386
ACH-000798,-0.6545732892547795
ACH-000799,-0.4756053304294623
ACH-000800,-0.6280375333011674
ACH-000802,-0.4006808229048869
ACH-000804,-0.6037555928653648
ACH-000805,-0.502651144453631
ACH-000809,-0.4562593241835423
ACH-000810,-0.5470455247308093
ACH-000811,-0.5086820400419144
ACH-000817,-0.5109387286822467
ACH-000819,-0.5132492165414508
ACH-000820,-0.9088693727238176
ACH-000821,-0.5146415430418292
ACH-000822,-0.3271037635116141
ACH-000823,-0.40124226333793056
ACH-000824,-0.4348278420162676
ACH-000827,-0.3386183590919855
ACH-000829,-0.35300076394390856
ACH-000831,-0.6140232126064838
ACH-000832,-0.3955933240803629
ACH-000833,-0.3447335777825988
ACH-000834,-0.3905814374064218
ACH-000835,-0.3928833294215328
ACH-000836,-0.1240162564085436
ACH-000837,-0.49483668770977507
ACH-000838,-0.5309755574898011
ACH-000839,-0.7566568459416034
ACH-000840,-0.4514144782723477
ACH-000841,-0.3874880469251662
ACH-000843,-0.43754230078646456
ACH-000846,-0.42538279458780986
ACH-000847,-0.3296906147912646
ACH-000848,-0.4188944476409079
ACH-000849,-0.4481351290832269
ACH-000851,-0.4931311688962546
ACH-000855,-0.5003887669553448
ACH-000856,-0.2955284023862033
ACH-000858,-0.4162838533829344
ACH-000859,-0.43418220765197824
ACH-000861,-0.4533183316834514
ACH-000862,-0.4835753988998652
ACH-000865,-0.4399021773437288
ACH-000866,-0.5563401866648037
ACH-000867,-0.42191112952233867
ACH-000869,-0.5135690694929126
ACH-000872,-0.2723280038950284
ACH-000873,-0.5739213371365786
ACH-000876,-0.4757939936363762
ACH-000878,-0.3957953399871145
ACH-000880,-0.40070215606503135
ACH-000881,-0.3363158122632772
ACH-000882,-0.4000539450737636
ACH-000884,-0.4934248614652456
ACH-000885,-0.5786866621673555
ACH-000887,-0.3868273890366114
ACH-000889,-0.7636485479030409
ACH-000896,-0.4613881976477881
ACH-000898,-0.3396045890488057
ACH-000900,-0.5355419000600024
ACH-000901,-0.5484039459427281
ACH-000905,-0.5108927906444136
ACH-000906,-0.4773715113513221
ACH-000907,-0.5123880535033494
ACH-000910,-0.3629135626259139
ACH-000911,-0.4648721154602213
ACH-000912,-0.5021421638771141
ACH-000913,-0.5580516219343765
ACH-000915,-0.453413642183597
ACH-000916,-0.2899420778661277
ACH-000917,-0.39654000391147226
ACH-000920,-0.30572915844835513
ACH-000921,-0.6069266207919956
ACH-000924,-0.3264532269423357
ACH-000926,-0.6283963122674411
ACH-000928,-0.4102003974695306
ACH-000929,-0.4900800105948017
ACH-000932,-0.2749569962004724
ACH-000935,-0.5314159588075398
ACH-000936,-0.6180318763261526
ACH-000937,-0.5460552972863605
ACH-000938,-0.4320566354546361
ACH-000939,-0.14992256374997875
ACH-000941,-0.6061269051305203
ACH-000943,-0.5813531559352157
ACH-000946,-0.4550998443074656
ACH-000947,-0.4807556283803501
ACH-000948,-0.6070868761253736
ACH-000950,-0.4949472972569912
ACH-000953,-0.5782845763811985
ACH-000954,-0.63872214059566
ACH-000957,-0.5494903266059241
ACH-000958,-0.44476623084446376
ACH-000960,-0.4112049486460664
ACH-000963,-0.34580053403540445
ACH-000968,-0.3700888692844774
ACH-000969,-0.5884199458118997
ACH-000972,-0.593827767371403
ACH-000973,-0.3867787187897141
ACH-000974,-0.491278775851561
ACH-000978,-0.4501395163753326
ACH-000984,-0.5358629845010253
ACH-000986,-0.5704404884588539
ACH-000988,-0.4393194449327474
ACH-000993,-0.3966251956463962
ACH-000994,-0.4607727416048787
ACH-000996,-0.3996038824931882
ACH-001001,-0.5016422963173598
ACH-001020,-0.09976531822752577
ACH-001028,-0.4023065788187616
ACH-001031,-0.5782843265338902
ACH-001038,-0.5160590727597708
ACH-001048,-0.5021906452917652
ACH-001050,-0.6058517783039359
ACH-001053,-0.532292892329563
ACH-001054,-0.5669434568451737
ACH-001061,-0.4007560384927258
ACH-001067,-0.605049618103557
ACH-001075,-0.5007770231370243
ACH-001096,-0.6355177458674238
ACH-001111,-0.3771711594356029
ACH-001119,-0.4178273694193483
ACH-001128,0.2272159337294983
ACH-001134,-0.4586642585800758
ACH-001151,-0.6385819037805849
ACH-001163,-0.5033486238040609
ACH-001164,-0.7227092082215355
ACH-001183,-0.4813639381070282
ACH-001192,-0.542736153163977
ACH-001193,-0.3009274523065724
ACH-001196,-0.3921412694778719
ACH-001197,-0.4690301424394982
ACH-001205,-0.5996968812304706
ACH-001211,-0.4210682668327828
ACH-001212,-0.6738918632616403
ACH-001228,-0.4456701208288175
ACH-001232,-0.4690411550136545
ACH-001239,-0.5318678452594946
ACH-001270,-0.444715950186498
ACH-001274,-0.19825980522424771
ACH-001275,-0.3120437398166621
ACH-001277,-0.5731580999036526
ACH-001278,-0.5213358465604678
ACH-001280,-0.4641329700207717
ACH-001283,-0.572335509510575
ACH-001289,-0.39909079300310696
ACH-001300,-0.5887740808460389
ACH-001301,-0.4194152214673961
ACH-001302,-0.8712090324858259
ACH-001306,-0.4086220904069893
ACH-001318,-0.6300948828317726
ACH-001322,-0.5998972949509762
ACH-001328,-0.4730229221995528
ACH-001332,-0.8539983550544651
ACH-001336,-0.41749883205924027
ACH-001346,-0.4258836501027432
ACH-001353,-0.550181329097044
ACH-001354,-0.4485369847911124
ACH-001367,-0.24709617719836416
ACH-001368,-0.5279821309430147
ACH-001374,-0.6552145451908519
ACH-001377,-0.4666782254888398
ACH-001380,-0.42519638375281454
ACH-001391,-0.42267334858752503
ACH-001408,-0.6274250466200169
ACH-001430,-0.6442189919560334
ACH-001431,-0.5744399155691623
ACH-001450,-0.6459855501725785
ACH-001496,-0.3737862850105432
ACH-001500,-0.2758670041373387
ACH-001523,-0.6521334425294146
ACH-001532,-0.4719742233477237
ACH-001550,-0.21070744854423445
ACH-001552,-0.4687217537703357
ACH-001554,-0.3672613226658161
ACH-001654,-0.4934074871304781
ACH-001735,-0.3730818547187417
ACH-001736,-0.2932779192338132
ACH-001737,-0.5234914888189828
ACH-001740,-0.7249356573887821
ACH-001745,-0.6417659366856252
ACH-001765,-0.6153040884198504
