,GLIPR2 (152007)
ACH-000004,-0.019104642333569042
ACH-000005,-0.15943033274983495
ACH-000007,-0.14169692278912266
ACH-000009,-0.21613146530432464
ACH-000011,-0.009717852709467298
ACH-000012,0.1693714865482449
ACH-000013,-0.06802134742149396
ACH-000014,-0.003233709920115609
ACH-000015,-0.09489435536752712
ACH-000017,0.002301395022649184
ACH-000018,-0.34581718570475983
ACH-000019,-0.09004560375137649
ACH-000021,-0.13800587800138006
ACH-000022,-0.2593997028095801
ACH-000025,-0.10360766151782676
ACH-000028,-0.05229546297442191
ACH-000030,-0.08853608552774551
ACH-000035,-0.11916385544961094
ACH-000036,-0.042581831668822616
ACH-000037,-0.05505755872046753
ACH-000039,-0.18662520968030927
ACH-000040,-0.12576097198241526
ACH-000041,-0.1505511014319063
ACH-000042,-0.13919858300661653
ACH-000045,0.013388883010646209
ACH-000047,-0.12351274551220685
ACH-000052,-0.37031536365862266
ACH-000053,-0.06518069862100173
ACH-000054,0.033798269421057035
ACH-000055,-0.11480541115388508
ACH-000060,0.02353698129927801
ACH-000067,-0.0950584063557719
ACH-000070,-0.11422797307865895
ACH-000075,-0.07219369757885204
ACH-000078,-0.2052015518538416
ACH-000082,-0.11689819693123593
ACH-000085,-0.04224241011221328
ACH-000086,-0.05985397227186048
ACH-000087,-0.14996678434813304
ACH-000092,-0.0606326397150799
ACH-000095,-0.02877923627918105
ACH-000097,-0.10497955446705236
ACH-000098,-0.12180400695592225
ACH-000099,-0.07266663753600715
ACH-000108,-0.19002747729491004
ACH-000113,0.05041473273174831
ACH-000116,-0.012945498210287105
ACH-000118,-0.10516286326731107
ACH-000120,-0.01971533234489241
ACH-000123,-0.040719289986247145
ACH-000127,-0.07572681692297274
ACH-000128,-0.0628011400595544
ACH-000132,-0.08878825745960285
ACH-000133,-0.0004147192314038791
ACH-000137,0.1684778598319194
ACH-000138,-0.0973398182775426
ACH-000142,0.06616037603919743
ACH-000143,-0.10846179662246956
ACH-000146,-0.14763705337375005
ACH-000148,-0.09501423647098783
ACH-000150,-0.06823475600370267
ACH-000152,-0.034864602066566976
ACH-000153,0.05223078132470664
ACH-000159,-0.06913472146402291
ACH-000160,-0.06651769131847443
ACH-000163,-0.10109649221959327
ACH-000167,-0.14942236835543501
ACH-000168,0.05146270774500062
ACH-000169,-0.09282450886555436
ACH-000178,0.029433883742581067
ACH-000183,0.006943348576160156
ACH-000188,-0.14431886998493376
ACH-000189,-0.278957884834037
ACH-000190,-0.3566807910734624
ACH-000198,0.01939201042141197
ACH-000203,0.10611667262019812
ACH-000204,0.06433558225338064
ACH-000206,-0.16259266654692842
ACH-000207,-0.12149022297109535
ACH-000208,-0.10262583272505336
ACH-000210,0.11405584266812455
ACH-000211,-0.06491883974561523
ACH-000215,-0.12431283557804935
ACH-000221,-0.09698880342292543
ACH-000222,-0.2111987888850482
ACH-000223,0.0013724934423670588
ACH-000226,-0.005518362197838832
ACH-000227,-0.08238698922999789
ACH-000228,-0.1980002618565151
ACH-000231,-0.09308832995673463
ACH-000232,-0.043302600341325465
ACH-000233,0.04966867166021292
ACH-000234,-0.10919397132125044
ACH-000235,-0.06552609046728536
ACH-000237,-0.10985015361545687
ACH-000238,-0.11747588131101835
ACH-000242,-0.07453051230592657
ACH-000243,-0.036063255571246906
ACH-000244,-0.0686026950345525
ACH-000246,-0.07640252234961252
ACH-000248,-0.08187256847403902
ACH-000250,0.06295330269363948
ACH-000251,0.02871063160639986
ACH-000252,-0.05065781063059651
ACH-000253,-0.041501813337256985
ACH-000255,-0.10804250919310604
ACH-000256,-0.129862808343892
ACH-000257,-0.17128120915748615
ACH-000258,-0.01957953253060004
ACH-000259,-0.10542750712976973
ACH-000260,-0.0979574576693394
ACH-000261,-0.0992629898624837
ACH-000262,-0.32545706387914725
ACH-000263,-0.5224595256244272
ACH-000264,-0.1082070706717492
ACH-000265,-0.08440208045606043
ACH-000266,-0.16694121084969288
ACH-000272,-0.10671227683707447
ACH-000274,-0.17306574830777066
ACH-000277,-0.07949321012909795
ACH-000278,-0.08322926719428902
ACH-000279,-0.12776995160187746
ACH-000280,-0.05426810673898823
ACH-000281,0.04448522838377734
ACH-000288,-0.034122296216618865
ACH-000291,-0.17414200204479158
ACH-000293,0.00756682756923423
ACH-000294,-0.01836256385378801
ACH-000295,0.00920625247466434
ACH-000296,-0.1542369878537497
ACH-000302,-0.04356305971596647
ACH-000304,0.06764728192224588
ACH-000307,-0.11741486441928388
ACH-000308,-0.1462149450194957
ACH-000310,-0.1378756168841013
ACH-000311,-0.1318059436473693
ACH-000312,-0.04013142855540318
ACH-000315,0.0391302963061026
ACH-000316,-0.0878236074746467
ACH-000317,-0.015151059940016476
ACH-000318,-0.30978549952405954
ACH-000319,-0.10514633915296036
ACH-000320,-0.03359863214733033
ACH-000322,-0.002512178065400643
ACH-000323,-0.11235333117489983
ACH-000324,-0.06938995993048999
ACH-000329,-0.02188973460268604
ACH-000330,-0.040269021513294576
ACH-000331,0.012096887016034044
ACH-000332,-0.139141168621398
ACH-000334,-0.06376415369209283
ACH-000335,-0.09491297251776867
ACH-000336,0.13420286446468813
ACH-000337,-0.31325290559595115
ACH-000338,0.12992523443172596
ACH-000339,-0.11414810805217505
ACH-000341,-0.11015299422523486
ACH-000348,-0.1362962690992501
ACH-000350,-0.09799732389668707
ACH-000352,-0.19556096340629928
ACH-000356,0.12351002427078532
ACH-000361,-0.003267096684938095
ACH-000362,-0.0960972265588744
