,PTPN23 (25930)
ACH-000004,-0.9006144473551536
ACH-000005,-0.8359848059072371
ACH-000007,-0.7886368769409029
ACH-000009,-0.8714821493073067
ACH-000011,-0.5984181007597812
ACH-000012,-1.1441348884567109
ACH-000013,-0.8630471331595181
ACH-000014,-0.7148291288394436
ACH-000015,-0.8939258360975592
ACH-000017,-1.1392648060240886
ACH-000018,-0.8302262423250814
ACH-000019,-0.3754689860968707
ACH-000021,-0.9169629321845959
ACH-000022,-0.6168927378876594
ACH-000025,-0.8174475647310633
ACH-000028,-0.5506802869240114
ACH-000030,-1.0897777260159889
ACH-000035,-0.9432009193434192
ACH-000036,-1.003645211625927
ACH-000037,-0.3719003899319767
ACH-000039,-0.9777865907335784
ACH-000040,-0.7704236569319342
ACH-000041,-0.7222324433263791
ACH-000042,-0.9095877113985896
ACH-000045,-1.0727071566135151
ACH-000047,-1.0097689519516064
ACH-000052,-1.0986851643462554
ACH-000053,-0.9053196926994772
ACH-000054,-0.6973439843278022
ACH-000055,-1.1428094872599366
ACH-000060,-0.8903739895155491
ACH-000067,-0.9537979168196998
ACH-000070,-0.875889303521739
ACH-000075,-0.5322804306163262
ACH-000078,-0.8569399666590352
ACH-000082,-0.9789311228080296
ACH-000085,-0.7228671415971823
ACH-000086,-0.8379506014951976
ACH-000087,-1.112680275215312
ACH-000092,-0.9427629950570664
ACH-000095,-0.8390948742084583
ACH-000097,-0.8923933178416468
ACH-000098,-0.5023058112360506
ACH-000099,-0.6906198685607089
ACH-000108,-0.983976161511186
ACH-000113,-0.9734077980460224
ACH-000116,-1.0314823704775695
ACH-000118,-1.0565328910951288
ACH-000120,-0.648905653657041
ACH-000123,-1.0331571998385487
ACH-000127,-1.042053006791897
ACH-000128,-0.8714797462352398
ACH-000132,-0.6749855271624673
ACH-000133,-0.8047466478834637
ACH-000137,-1.0653394448388385
ACH-000138,-0.8012980529278502
ACH-000142,-0.9737486185122424
ACH-000143,-1.0845343977053772
ACH-000146,-1.25279833852165
ACH-000148,-0.8637075677311127
ACH-000150,-0.923313474545002
ACH-000152,-0.9990864340572132
ACH-000153,-0.6723587131580143
ACH-000159,-0.9410479681715485
ACH-000160,-1.1888089044447498
ACH-000163,-0.8969972077442487
ACH-000167,-1.3523871740943774
ACH-000168,-0.7780411196976809
ACH-000169,-1.007707293423481
ACH-000178,-0.9993930675304522
ACH-000183,-0.9439496868350524
ACH-000188,-1.1941401164616692
ACH-000189,-0.9746295430615765
ACH-000190,-0.9427468899011558
ACH-000198,-0.9385302878024556
ACH-000203,-0.7921561848645349
ACH-000204,-0.7472219391274567
ACH-000206,-1.024650116818728
ACH-000207,-1.7361131867774673
ACH-000208,-0.7323041281281844
ACH-000210,-0.8565791705428351
ACH-000211,-0.8033788610999847
ACH-000215,-0.8513931577975494
ACH-000221,-0.7004331222240759
ACH-000222,-0.8221310772243289
ACH-000223,-1.1348319038445875
ACH-000226,-0.8264623882724375
ACH-000227,-0.5625523783063281
ACH-000228,-1.365242489911918
ACH-000231,-0.8605741996015696
ACH-000232,-0.7566899412540161
ACH-000233,-0.9636041852425492
ACH-000234,-0.9867016121893168
ACH-000235,-1.1084356759602538
ACH-000237,-0.9712648324376056
ACH-000238,-1.0209022349303911
ACH-000242,-0.7024551518539393
ACH-000243,-1.1391000258562167
ACH-000244,-0.743452257683918
ACH-000246,-0.9188128506006832
ACH-000248,-0.999308321354994
ACH-000250,-0.6720410995690985
ACH-000251,-1.2151395345050515
ACH-000252,-0.8761710856448981
ACH-000253,-0.88255952276144
ACH-000255,-0.9636958925332382
ACH-000256,-0.7831645947892882
ACH-000257,-0.7069681922408136
ACH-000258,-0.9088663389590076
ACH-000259,-0.9370115028692056
ACH-000260,-0.9625707630789362
ACH-000261,-0.7237282887689511
ACH-000262,-1.0226221703734193
ACH-000263,-1.1517584229533802
ACH-000264,-0.6725429768824103
ACH-000265,-0.8017317768011878
ACH-000266,-0.99929461276854
ACH-000272,-1.0997931707259554
ACH-000274,-0.22494056929522765
ACH-000277,-1.2502362419412572
ACH-000278,-0.8709139655267895
ACH-000279,-1.0789365933293371
ACH-000280,-1.0766081376796772
ACH-000281,-0.7258258627711638
ACH-000288,-0.8490858348838347
ACH-000291,-1.1151799783570893
ACH-000293,-1.3466196188395232
ACH-000294,-1.1220488714826593
ACH-000295,-1.043237616806302
ACH-000296,-1.1032127423041294
ACH-000302,-0.9515165602131318
ACH-000304,-0.33879684654837977
ACH-000307,-0.8969685459004276
ACH-000308,-1.1854595245627948
ACH-000310,-0.4137020811289577
ACH-000311,-0.8256113292354421
ACH-000312,-0.9121500911808976
ACH-000315,-1.0220977453328959
ACH-000316,-0.7598321025137753
ACH-000317,-1.1762993856244688
ACH-000318,-1.2487243518416522
ACH-000319,-0.8420610651095152
ACH-000320,-0.6217081473595244
ACH-000322,-0.8950109736513018
ACH-000323,-0.91089374814306
ACH-000324,-1.0217488851585317
ACH-000329,-0.5233171509216248
ACH-000330,-0.8285335706063559
ACH-000331,-0.9941290546189228
ACH-000332,-0.9811912116312697
ACH-000334,-0.9338099856292391
ACH-000335,-0.6358878097330419
ACH-000336,-0.9555614140645212
ACH-000337,-0.7140088322232417
ACH-000338,-0.42267514564718667
ACH-000339,-0.9080886595771448
ACH-000341,-0.1222947104495607
ACH-000348,-1.055723340566712
ACH-000350,-0.7550573102906484
ACH-000352,-1.1081133208303031
ACH-000356,-0.8798671015217451
ACH-000361,-0.883970026562516
ACH-000362,-0.895874140811158
ACH-000363,-0.7740138699277032
ACH-000364,-0.7274570279072687
ACH-000365,-1.0857543016352245
ACH-000366,-0.8782987292362375
ACH-000368,-0.8371463466899526
ACH-000374,-1.0824151429621776
ACH-000375,-0.9645311421268232
ACH-000376,-0.7914535617051146
ACH-000381,-0.995079619323425
ACH-000383,-1.12330715220424
ACH-000387,-1.3477212450751526
ACH-000389,-0.9200606255420348
ACH-000390,-0.7485669641774896
ACH-000393,-0.7211104138175062
ACH-000395,-0.7750065039941403
ACH-000396,-0.7404087236513507
ACH-000397,-1.138890957547816
ACH-000401,-1.2110008129901335
ACH-000402,-0.9705606163234796
ACH-000403,-0.9827749332340604
ACH-000404,-0.7046763605883472
ACH-000406,-0.8922865861538639
ACH-000407,-0.7034472639547659
ACH-000408,-0.9694001603953936
ACH-000410,-0.7320699889770537
ACH-000411,-1.1765818860583903
ACH-000414,-1.0243639368891684
ACH-000415,-1.2556429285287287
ACH-000416,-0.8576156324907548
ACH-000420,-0.8661914530122591
ACH-000421,-1.0433999884060992
ACH-000424,-1.1354831356979689
ACH-000425,-1.0089827203882782
ACH-000426,-0.7710227759154449
ACH-000427,-1.408905673678968
ACH-000433,-0.9232546426536724
ACH-000435,-1.237981680566638
ACH-000436,-0.7530497081941365
ACH-000444,-0.3136776534083124
ACH-000445,-0.5529040125313697
ACH-000448,-1.0316117937264797
ACH-000450,-0.6390748163633765
ACH-000452,-0.9828989257547864
ACH-000454,-1.252192577886785
ACH-000458,-1.1242364334547432
