,APOL5 (80831)
ACH-000004,-0.2612390758499145
ACH-000005,-0.009900712329351228
ACH-000007,-0.10672730530128384
ACH-000009,-0.009577274409743665
ACH-000011,-0.13010787056224876
ACH-000012,-0.15694483885816835
ACH-000013,-0.1788881750039317
ACH-000014,-0.24088205879052085
ACH-000015,-0.194770587253034
ACH-000017,-0.17156631418587034
ACH-000018,-0.10722121492916348
ACH-000019,-0.034028555657404765
ACH-000021,-0.06369719324575257
ACH-000022,-0.20686761156934788
ACH-000025,-0.13550036353535228
ACH-000028,-0.01567538094777706
ACH-000030,-0.15687749769596984
ACH-000035,-0.14287850225668414
ACH-000036,-0.0808422598350228
ACH-000037,-0.1183026675728123
ACH-000039,-0.0926075242127413
ACH-000040,-0.039112000321089684
ACH-000041,-0.15160238282982105
ACH-000042,-0.10506010867699377
ACH-000045,-0.15271384452097475
ACH-000047,0.017606084011690816
ACH-000052,-0.1133827765488608
ACH-000053,-0.12998855261854542
ACH-000054,-0.03819345843371963
ACH-000055,0.018107729984515885
ACH-000060,-0.24409212915206
ACH-000067,-0.0821385184820437
ACH-000070,-0.04029913949708604
ACH-000075,-0.14413513605552727
ACH-000078,-0.09650751573500753
ACH-000082,0.013067148695696586
ACH-000085,-0.01316233932392422
ACH-000086,0.0515124773823927
ACH-000087,0.011260485149376331
ACH-000092,-0.10820025132411083
ACH-000095,-0.04421780485102725
ACH-000097,-0.07657383309925081
ACH-000098,-0.16360032207233574
ACH-000099,-0.07707519663655417
ACH-000108,-0.058184332261778875
ACH-000113,-0.09645521049884484
ACH-000116,-0.04030201498675552
ACH-000118,-0.052910485605446984
ACH-000120,-0.16644866032739009
ACH-000123,-0.1356369688693025
ACH-000127,0.04423740912871165
ACH-000128,0.07171316049106334
ACH-000132,-0.042787149312705865
ACH-000133,-0.12363247230410634
ACH-000137,-0.12582729360278033
ACH-000138,0.03111275553600248
ACH-000142,-0.04270959095033551
ACH-000143,0.049830904513023404
ACH-000146,-0.14749600475627975
ACH-000148,-0.06437667192233439
ACH-000150,0.03322178910192666
ACH-000152,-0.03752674460727468
ACH-000153,0.03199065348814476
ACH-000159,0.036812180595918766
ACH-000160,-0.1055092438535638
ACH-000163,-0.08161192228873364
ACH-000167,0.009211255066946958
ACH-000168,-0.14369061474168301
ACH-000169,-0.11339296266594508
ACH-000178,-0.1086513837077344
ACH-000183,-0.03352336875298012
ACH-000188,-0.1344241653146351
ACH-000189,-0.026315038715692303
ACH-000190,-0.14812919574022967
ACH-000198,0.03335813577327147
ACH-000203,-0.3000071055718669
ACH-000204,0.054773169496251765
ACH-000206,0.013837455149051927
ACH-000207,0.01883861428385673
ACH-000208,0.12795882474918255
ACH-000210,0.045118855438272536
ACH-000211,-0.06917115982075456
ACH-000215,-0.06445011240489895
ACH-000221,-0.2407774261366073
ACH-000222,0.004849678688240721
ACH-000223,-0.1658717045658261
ACH-000226,-0.09195448681758532
ACH-000227,-0.25722835317195925
ACH-000228,-0.06974786507422857
ACH-000231,-0.07550110763844428
ACH-000232,-0.12821050816704802
ACH-000233,-0.14161875834318546
ACH-000234,0.12357046188070132
ACH-000235,0.06709505494851832
ACH-000237,-0.0776028853679821
ACH-000238,-0.0887896776681309
ACH-000242,-0.2667911243445223
ACH-000243,-0.13539559975539722
ACH-000244,-0.08531487330967265
ACH-000246,0.043473093850820994
ACH-000248,0.021952158320741696
ACH-000250,-0.004142960708331957
ACH-000251,0.2596109130666609
ACH-000252,-0.3602289196427755
ACH-000253,-0.07587768548070112
ACH-000255,-0.17563614956005288
ACH-000256,-0.21326849652079846
ACH-000257,0.14852263315901273
ACH-000258,0.1230305589131785
ACH-000259,-0.12787961993338426
ACH-000260,-0.08290807672245001
ACH-000261,-0.09027411048352343
ACH-000262,0.04923114884274332
ACH-000263,0.12166886613524915
ACH-000264,-0.11081663280889112
ACH-000265,-0.18762740538222736
ACH-000266,-0.0044533412474881545
ACH-000272,-0.057413736133403365
ACH-000274,-0.09049765076171733
ACH-000277,-0.006704437239290264
ACH-000278,-0.13052913698563148
ACH-000279,-0.07119549299414507
ACH-000280,-0.16465729758521164
ACH-000281,-0.14323575703334696
ACH-000288,-0.1388288807367619
ACH-000291,-0.018071722483757532
ACH-000293,-0.05253377833387415
ACH-000294,-0.05022332677518413
ACH-000295,0.031021025382158958
ACH-000296,-0.1551767391273186
ACH-000302,-0.14183364410842508
ACH-000304,-0.2428771153198965
ACH-000307,-0.04606108938684635
ACH-000308,-0.15575761841565425
ACH-000310,-0.24572129584183075
ACH-000311,0.044201885490849725
ACH-000312,-0.07645944783602705
ACH-000315,-0.20853341920546944
ACH-000316,0.12483981426818895
ACH-000317,-0.026127079398706298
ACH-000318,-0.1572193387915506
ACH-000319,-0.05657797243928633
ACH-000320,0.05401695858592001
ACH-000322,-0.08770980404923483
ACH-000323,-0.16109415198209925
ACH-000324,-0.17172159385297586
ACH-000329,-0.07532812067082921
ACH-000330,0.0005229261617133446
ACH-000331,0.03879653586078858
ACH-000332,-0.1007839874426146
ACH-000334,0.06339392422733457
ACH-000335,-0.1394398247385581
ACH-000336,-0.030513212220249313
ACH-000337,-0.03941198078060509
ACH-000338,0.034741110614725464
ACH-000339,-0.1669126540821233
ACH-000341,-0.13552703672456556
ACH-000348,-0.1040479466482676
ACH-000350,-0.07193317484574277
ACH-000352,-0.09877770472841034
ACH-000356,0.01369295634102779
ACH-000361,-0.21128894360665645
ACH-000362,-0.10677926774293084
ACH-000363,-0.05616750068550784
ACH-000364,-0.008564068858387652
ACH-000365,-0.06069065244100502
ACH-000366,0.01996278729086793
ACH-000368,-0.2084480992859925
ACH-000374,0.07371024655660145
ACH-000375,-0.3116526985788057
ACH-000376,-0.14561405321694246
ACH-000381,-0.14491640247767215
ACH-000383,-0.004504509095053479
ACH-000387,-0.09561022208815377
ACH-000389,0.02035648561844041
ACH-000390,-0.10175378940946593
ACH-000393,-0.19606753502358226
ACH-000395,0.026579509724517912
ACH-000396,-0.0115802941885352
ACH-000397,-0.035995696086811205
ACH-000401,-0.22511525412026875
ACH-000402,-0.27811738164337224
ACH-000403,-0.07272102458626391
ACH-000404,-0.11291660844676635
ACH-000406,-0.10101118041396094
ACH-000407,-0.1502807850081347
ACH-000408,-0.1500763137030755
ACH-000410,-0.1289627910254895
ACH-000411,0.07654710944494249
ACH-000414,0.012660431020665946
ACH-000415,-0.0778335604342706
ACH-000416,-0.023868480744294745
ACH-000420,-0.15712241251741887
ACH-000421,-0.1447355720204226
ACH-000424,0.010968524247228731
ACH-000425,-0.17040765485725706
ACH-000426,-0.05889862337606864
ACH-000427,-0.085593939738777
ACH-000433,-0.2657332594478593
ACH-000435,-0.19031722234017012
ACH-000436,0.010272360367917635
ACH-000444,-0.07028595950376801
ACH-000445,-0.015955376403598398
ACH-000448,-0.11032239102864573
ACH-000450,-0.01388307359366771
ACH-000452,0.004023786711272863
ACH-000454,0.04867412991594061
ACH-000458,-0.01795476060285561
ACH-000459,-0.08923765887054051
ACH-000460,-0.045154619325437434
ACH-000461,0.0032837385887275828
ACH-000463,0.014833921285870104
ACH-000464,-0.06546205200292078
ACH-000466,-0.0612735904989767
ACH-000467,-0.08601600387063688
ACH-000468,-0.10937344530948613
ACH-000469,-0.13635498542404528
ACH-000470,-0.010722058798751466
ACH-000471,-0.07359833590781943
ACH-000472,-0.14275953189381074
ACH-000473,-0.08709708272639084
ACH-000475,-0.13321309053137664
ACH-000476,-0.009633050898155351
ACH-000477,-0.013849345804148051
ACH-000479,-0.052510729385348884
ACH-000480,-0.2489979858450381
ACH-000481,-0.1312632882746994
ACH-000483,-0.07997501236488694
ACH-000484,-0.043777731490798825
ACH-000485,-0.0077395905932011325
ACH-000486,-0.04773928154963221
ACH-000487,-0.0819720709316866
ACH-000488,-0.04317200576428847
ACH-000490,-0.09211747693093396
ACH-000491,-0.09004461987131644
ACH-000495,0.1078841645468778
ACH-000496,0.08588291888006408
ACH-000499,-0.16859858432753447
ACH-000500,-0.05294503567216535
ACH-000502,-0.042183774830131616
ACH-000503,0.009870251104482513
ACH-000505,-0.08087241685098884
ACH-000507,-0.012881129355201623
ACH-000510,-0.0909129505974206
ACH-000511,-0.004088119378999843
ACH-000512,0.06318559530756025
ACH-000516,-0.35914386205198906
ACH-000517,-0.02385596657701161
ACH-000518,0.04906848052079873
ACH-000520,0.1198756338677388
ACH-000521,0.005141729853454975
ACH-000522,0.15660532244525308
ACH-000524,-0.1180743504478152
ACH-000527,-0.10560523088827424
ACH-000528,-0.0544750069583466
ACH-000537,-0.015880323517155164
ACH-000541,0.04292062072318825
ACH-000542,0.02754959633419804
ACH-000544,0.1681955479229714
ACH-000545,-0.045261289081363135
ACH-000547,-0.1500006475246485
ACH-000548,-0.048536888279370936
ACH-000549,0.013798632900869894
ACH-000550,-0.13947782749875312
ACH-000552,-0.13382245981114144
ACH-000556,-0.10160170099773504
ACH-000557,-0.1328463931384436
ACH-000569,0.11568982596125335
ACH-000570,-0.17001895385919066
ACH-000571,-0.11646258495588613
ACH-000573,-0.059509656955988616
ACH-000576,-0.20850122023922388
ACH-000579,0.0008004355010581298
ACH-000580,-0.02286432062587328
ACH-000584,-0.08719758935172887
ACH-000585,0.12850790054310673
ACH-000588,0.07838593967519612
ACH-000589,0.13712670413978864
ACH-000591,-0.1770904486903396
ACH-000593,0.04641518341930115
ACH-000600,0.018480779060554318
ACH-000601,-0.03844925534100131
ACH-000605,-0.12639776400202352
ACH-000606,0.0320442376697482
ACH-000608,-0.12345894167663456
ACH-000614,-0.019231066616858042
ACH-000616,-0.12915121364020324
ACH-000618,-0.09856808893118048
ACH-000619,0.11998316278256012
ACH-000620,-0.10538223813165257
ACH-000621,-0.1427164617864081
ACH-000622,0.005543290533677739
ACH-000623,-0.1677803247558721
ACH-000624,-0.14295639760150394
ACH-000627,-0.11435705660530952
ACH-000630,0.02237604448419485
ACH-000631,-0.04050254547453663
ACH-000632,-0.039233178278778265
ACH-000633,-0.03288869493379182
ACH-000637,-0.2347417863349261
ACH-000638,-0.009027482819769957
ACH-000646,-0.06803640304023176
ACH-000647,-0.1716613031709278
ACH-000648,-0.0011546781758548382
ACH-000649,0.05164942509034903
ACH-000651,-0.19157514066810669
ACH-000652,0.17601205127711814
ACH-000653,-0.1371010245119293
ACH-000657,-0.10429589729125192
ACH-000658,-0.017684089877111356
ACH-000661,0.03233894128542224
ACH-000662,-0.011788306471750365
ACH-000663,-0.12247087193522728
ACH-000665,-0.06915665829671967
ACH-000671,-0.1344479878318621
ACH-000672,-0.09121834720507377
ACH-000673,-0.2490461801499796
ACH-000676,-0.1381159084149359
ACH-000677,-0.13362105163289914
ACH-000681,-0.014355811425177438
ACH-000683,-0.02995293937772048
ACH-000684,-0.2114186468062087
ACH-000688,-0.06532836065579536
ACH-000693,-0.10870076576673628
ACH-000694,-0.1890036896078353
ACH-000695,-0.058162089437263136
ACH-000696,-0.10183001243937692
ACH-000697,-0.18591573716744147
ACH-000699,-0.1406096565000812
ACH-000701,-0.027809175154220784
ACH-000706,-0.08271439686885065
ACH-000711,-0.1193908759260126
ACH-000713,0.019812257825585
ACH-000714,0.03601904443554371
ACH-000718,0.1031104864166984
ACH-000720,-0.1706560692310131
ACH-000721,-0.0267821230758744
ACH-000724,-0.15113834000335324
ACH-000725,-0.21660311360434706
ACH-000732,-0.18774148015083175
ACH-000734,-0.009084963346875785
ACH-000735,-0.06188507357496039
ACH-000736,0.08768460391582561
ACH-000738,0.02532753260775044
ACH-000746,-0.15986071127990273
ACH-000747,-0.14546459372446816
ACH-000748,0.006425142924830879
ACH-000753,0.019685135428078145
ACH-000756,-0.04970507094445093
ACH-000757,-0.2771424058373983
ACH-000758,-0.13056653249877118
ACH-000760,-0.05844117708633612
ACH-000762,0.057740956920202965
ACH-000763,-0.2129994280346302
ACH-000764,-0.2647137644828816
ACH-000765,-0.3029284467368891
ACH-000766,0.03043527770025716
ACH-000767,-0.07373974415337854
ACH-000768,-0.08856363704509973
ACH-000769,-0.17436504745667114
ACH-000770,-0.0772598204353557
ACH-000771,-0.15939436494509132
ACH-000773,-0.11730602539375108
ACH-000776,0.050901127577715054
ACH-000777,-0.013568284009146312
ACH-000778,-0.07976355243681535
ACH-000781,-0.03190903236643044
ACH-000782,-0.11562126776859727
ACH-000783,0.03319358415394893
ACH-000784,-0.047430099813833886
ACH-000785,-0.010358912665654096
ACH-000787,-0.15965932938863905
ACH-000788,-0.19134718366753495
ACH-000791,-0.14902945704690246
ACH-000792,-0.050249543556654494
ACH-000794,-0.04838424522964662
ACH-000796,0.07079283653391419
ACH-000798,-0.17535555204023076
ACH-000799,-0.15966082354272235
ACH-000800,-0.1821382451253423
ACH-000802,-0.2516889112161184
ACH-000804,-0.1619724951751175
ACH-000805,-0.13455750900813135
ACH-000809,-0.0603487776156606
ACH-000810,-0.06515773685370649
ACH-000811,-0.11357239965268365
ACH-000817,-0.12247700547907847
ACH-000819,-0.21621151399678815
ACH-000820,0.02678823808656306
ACH-000821,-0.14326353916926934
ACH-000822,-0.058544616546536074
ACH-000823,0.00827914632534214
ACH-000824,0.011031889784995868
ACH-000827,-0.020926024244164117
ACH-000829,-0.1972974425767115
ACH-000831,-0.0792143754805598
ACH-000832,-0.0026947110548617807
ACH-000833,-0.06525123940764249
ACH-000834,0.031511138030659115
ACH-000835,-0.11045918867386506
ACH-000836,-0.19165315989328474
ACH-000837,-0.0066439022231161845
ACH-000838,0.1191054844983454
ACH-000839,0.07293641233411513
ACH-000840,-0.08584557382241798
ACH-000841,-0.09409667469691796
ACH-000843,-0.12135062916613555
ACH-000846,-0.14749403556507504
ACH-000847,0.2174263289616944
ACH-000848,0.004161604911788967
ACH-000849,-0.11184712017775457
ACH-000851,-0.03480328332363532
ACH-000855,-0.1253427655409872
ACH-000856,-0.12870563299297286
ACH-000858,-0.0611431556667313
ACH-000859,-0.31282838374541194
ACH-000861,0.043301007129006634
ACH-000862,-0.1847940992074303
ACH-000865,-0.19352245797059264
ACH-000866,-0.06357845823285384
ACH-000867,0.011309126635579914
ACH-000869,-0.04168923392257027
ACH-000872,-0.1949102021650449
ACH-000873,0.034472072548392935
ACH-000876,-0.027894230291215086
ACH-000878,-0.12244599129995826
ACH-000880,0.042514411840431865
ACH-000881,0.03517562171312633
ACH-000882,0.06839510189884487
ACH-000884,-0.031784845509959414
ACH-000885,-0.13277034642194346
ACH-000887,-0.016454272175347763
ACH-000889,-0.0677238702027014
ACH-000896,-0.18893205565427504
ACH-000898,-0.004746776309104612
ACH-000900,-0.11647211460350015
ACH-000901,-0.06703634986554233
ACH-000905,-0.09569684756956658
ACH-000906,-0.1272859964366947
ACH-000907,0.0014140419806824506
ACH-000910,-0.07414862929699634
ACH-000911,-0.1028109259094618
ACH-000912,-0.06126289876881093
ACH-000913,-0.03848970043840295
ACH-000915,-0.12269022551703827
ACH-000916,0.17714753418235624
ACH-000917,-0.08507483056825102
ACH-000920,0.002268428009521093
ACH-000921,-0.12418841867595792
ACH-000924,-0.12698392531012226
ACH-000926,-0.008632341605078529
ACH-000928,-0.040045989197407365
ACH-000929,-0.10880702486889593
ACH-000932,-0.01263986533269358
ACH-000935,-0.06983528414104256
ACH-000936,-0.1491377151002554
ACH-000937,-0.06988576697557544
ACH-000938,-0.23246180190981064
ACH-000939,-0.16052448929630558
ACH-000941,-0.08464626613219382
ACH-000943,-0.14157845776677996
ACH-000946,0.01914866300854991
ACH-000947,-0.05306680493666157
ACH-000948,-0.12022499658586602
