,S100A10 (6281)
ACH-000004,0.060536137576008085
ACH-000005,0.3544085969406347
ACH-000007,0.2705229344346804
ACH-000009,-0.012113894340933316
ACH-000011,0.05091570881431313
ACH-000012,0.04732604897250134
ACH-000013,0.10211851558257044
ACH-000014,0.1415189940751624
ACH-000015,0.0853277101888207
ACH-000017,0.1475481331412186
ACH-000018,0.06934488439289578
ACH-000019,0.04924742343906751
ACH-000021,0.1514758411434668
ACH-000022,0.13942181896289338
ACH-000025,0.1975748814375567
ACH-000028,0.08550573534414949
ACH-000030,0.09937202462905108
ACH-000035,0.09111256617240317
ACH-000036,0.0983097114784002
ACH-000037,0.11646341332512546
ACH-000039,0.18769335181427746
ACH-000040,0.11602383385247685
ACH-000041,0.1940848288879828
ACH-000042,0.1791957584945151
ACH-000045,0.2148550133038775
ACH-000047,0.13590872445005167
ACH-000052,0.08803585172491102
ACH-000053,0.12563793100099355
ACH-000054,0.15569344068958466
ACH-000055,0.09547090266944548
ACH-000060,0.15051370178177154
ACH-000067,0.32034319716586124
ACH-000070,0.061635785071015435
ACH-000075,-0.005003073612465107
ACH-000078,0.11571947292843315
ACH-000082,0.18433402206277727
ACH-000085,0.07840479711884607
ACH-000086,0.0023787317136792978
ACH-000087,0.06781296932850554
ACH-000092,0.1590495935341173
ACH-000095,0.2262874120040633
ACH-000097,0.056560141398408814
ACH-000098,0.03308297699092086
ACH-000099,0.19470078490329645
ACH-000108,0.07985897265003845
ACH-000113,0.13776685434602615
ACH-000116,0.08598376371237645
ACH-000118,0.15085950799738118
ACH-000120,0.10289743620042964
ACH-000123,0.18181920284013736
ACH-000127,0.08062475008915951
ACH-000128,0.18097940733655696
ACH-000132,0.11588433098325195
ACH-000133,0.05454961903223023
ACH-000137,0.17715574324178732
ACH-000138,0.14944131222155227
ACH-000142,0.01837601441349948
ACH-000143,0.2023197929868592
ACH-000146,0.21041697522539765
ACH-000148,0.09910091993948077
ACH-000150,0.16562180277477262
ACH-000152,0.11046510831335668
