,DDTL (100037417)
ACH-000588,-0.017676771126038018
ACH-000589,-0.15385125850649264
ACH-000591,-0.07831037686324073
ACH-000593,-0.062361564692656836
ACH-000600,-0.01074355974783362
ACH-000601,-0.1198000836980378
ACH-000605,-0.2500779997449786
ACH-000606,-0.14609898832058366
ACH-000608,-0.19500370937655184
ACH-000614,0.2125791607327629
ACH-000616,-0.08952668293777187
ACH-000618,-0.11441814696930402
ACH-000619,0.08750747983965622
ACH-000620,0.038283752540504035
ACH-000621,-0.09131843190957156
ACH-000622,-0.030376756451830886
ACH-000623,-0.09864403260326393
ACH-000624,-0.1666699820731814
ACH-000627,-0.0413812126246721
ACH-000630,-0.1468959981026393
ACH-000631,-0.12600867968381302
ACH-000632,-0.0806080725050857
ACH-000633,-0.10921325078182684
ACH-000637,-0.2581015066458413
ACH-000638,-0.09961884812008677
ACH-000646,0.00979520126225957
ACH-000647,-0.1966909567250985
ACH-000648,0.12522481418038467
ACH-000649,-0.03787409059089148
ACH-000651,-0.0857983056867769
ACH-000652,-0.06521878294194534
ACH-000653,-0.07181868335344219
ACH-000657,-0.19003461451308604
ACH-000658,-0.09736764671886618
ACH-000661,0.08324364134930616
ACH-000662,0.0340055318603675
ACH-000663,-0.03710651495155001
ACH-000665,-0.3489452778393662
ACH-000671,-0.30174448017753336
ACH-000672,-0.1388161625795311
ACH-000673,-0.07462857662999686
ACH-000676,-0.1193215357931671
ACH-000677,-0.1431330374347903
ACH-000681,0.01402048422900625
ACH-000683,0.15836928557233707
ACH-000684,-0.18155620051970625
ACH-000688,-0.026657897621366018
ACH-000693,-0.1967007050502704
ACH-000694,-0.22435042988427284
ACH-000695,0.10082145984008793
ACH-000696,-0.15846602655362138
ACH-000697,-0.09804408533989588
ACH-000699,-0.08602041322259933
ACH-000701,0.11940175232131513
ACH-000706,-0.1872917602610117
ACH-000711,-0.2146735096815342
ACH-000713,-0.12215319569816335
ACH-000714,-0.2651221760065446
ACH-000718,-0.044125747681247635
ACH-000720,-0.22232588760410296
ACH-000721,-0.10559853826540916
ACH-000724,-0.01600134811153471
ACH-000725,-0.2936654591185284
ACH-000732,-0.3904017686895172
ACH-000734,0.03583051618331299
ACH-000735,-0.09007874880012794
ACH-000736,-0.16218139615022772
ACH-000738,0.10151642040983873
ACH-000746,-0.103640150965011
ACH-000747,-0.2354300551391923
ACH-000748,-0.12190776333259458
ACH-000753,0.0486217913158405
ACH-000756,-0.06804246806591986
ACH-000757,-0.2507471300765436
ACH-000758,-0.06681105592910473
ACH-000760,0.001686246163217003
ACH-000762,-0.1595412367652938
ACH-000763,-0.13666546089300394
ACH-000764,-0.2133857487247091
ACH-000765,-0.10323411650794194
ACH-000766,-0.3645571076800204
ACH-000767,-0.06668281987390369
ACH-000768,-0.1400670859345036
ACH-000769,-0.08621366311778055
ACH-000770,-0.13009638074970145
ACH-000771,-0.05684083440358671
ACH-000773,-0.14775117184510692
ACH-000776,-0.36234068808697023
ACH-000777,-0.010958698955768302
ACH-000778,-0.28955326299024764
ACH-000781,-0.13468908470792473
ACH-000782,-0.049350503101496496
ACH-000783,0.07461094957337171
ACH-000784,-0.0736191088046206
ACH-000785,0.008063032186530945
ACH-000787,-0.2799997067059349
ACH-000788,-0.1423580705797428
ACH-000791,-0.3805073750471806
ACH-000792,-0.009068933324788284
ACH-000794,0.025049839336922508
ACH-000796,0.12889411319806945
ACH-000798,0.07392317263408234
ACH-000799,-0.2544252012485783
ACH-000800,-0.3627733168452248
ACH-000802,-0.005708105307370714
ACH-000804,0.1041833687742011
ACH-000805,-0.15763856090725434
ACH-000809,-0.032843792623800994
ACH-000810,0.014819242541048468
ACH-000811,-0.02594444475240942
ACH-000817,-0.056046532792944886
ACH-000819,-0.14283722885659653
ACH-000820,-0.06306041359295993
ACH-000821,-0.13128168412247124
ACH-000822,-0.03848897669699095
ACH-000823,-0.12814584028984116
ACH-000824,-0.012581675703633376
ACH-000827,0.031170120808936087
ACH-000829,-0.08311414825415442
ACH-000831,-0.11359768178326055
ACH-000832,-0.01492327739430494
ACH-000833,-0.3343660229495811
ACH-000834,-0.07126740022688101
ACH-000835,-0.06057773292419221
ACH-000836,-0.25341399866265096
ACH-000837,-0.10945851074033736
ACH-000838,-0.0134202048704455
ACH-000839,-0.23749301297135206
ACH-000840,-0.3111749545585629
ACH-000841,-0.17236311028370122
ACH-000843,-0.16616536940355905
ACH-000846,-0.0910753037912009
ACH-000847,-0.055966904391113716
ACH-000848,0.020706219309420456
ACH-000849,0.03466195614422872
ACH-000851,-0.09029794255568026
ACH-000855,-0.050925137582152134
ACH-000856,-0.0705898811120361
ACH-000858,-0.2274439362783176
ACH-000859,-0.34005645547503405
ACH-000861,-0.2512762785540626
ACH-000862,-0.09672240635525567
ACH-000865,-0.10730083547745303
ACH-000866,-0.02571453048890397
ACH-000867,-0.20144774519041
ACH-000869,-0.14849030498978025
ACH-000872,-0.2153443169096864
ACH-000873,-0.3419931300632744
ACH-000876,-0.04285416534804869
ACH-000878,-0.1911828613909209
ACH-000880,-0.19454521817457768
ACH-000881,-0.049047930621760535
ACH-000882,0.03480486171433966
ACH-000884,-0.06765075719269822
ACH-000885,0.012441501055005988
ACH-000887,-0.1340258993824613
ACH-000889,-0.2356836741348272
ACH-000896,-0.13805661041069092
ACH-000898,-0.017456224688351844
ACH-000900,-0.2875623067996223
ACH-000901,-0.10889200200208728
ACH-000905,-0.12024279734447862
ACH-000906,-0.10522724599593512
ACH-000907,-0.13926029766277656
ACH-000910,-0.0013523244690234896
ACH-000911,-0.1088721681836728
ACH-000912,-0.12350362687432352
ACH-000913,-0.04719479484249013
ACH-000915,0.07752662053194609
ACH-000916,0.003408772441128153
ACH-000917,0.1353685988352865
ACH-000920,-0.18126964379127336
ACH-000921,-0.14259679534454886
ACH-000924,-0.15491367156225347
ACH-000926,-0.2488113870606152
ACH-000928,0.17782673516478273
ACH-000929,-0.0922105293045482
ACH-000932,-0.26719043415702043
ACH-000935,0.03825127418050955
ACH-000936,-0.06048170039193964
ACH-000937,-0.0097658026287681
ACH-000938,-0.05214053709740602
ACH-000939,-0.2574731269845396
ACH-000941,-0.22770762632254896
ACH-000943,-0.14772019718572718
ACH-000946,-0.10530773869471574
ACH-000947,-0.12430779448021215
ACH-000948,-0.1709320805078984
ACH-000950,-0.14133353864712575
ACH-000953,-0.1887180080808236
ACH-000954,-0.2551543233538804
ACH-000957,-0.08539815196219758
ACH-000958,-0.14239690258347945
ACH-000960,-0.17577758528188078
ACH-000963,-0.17635489619928346
ACH-000968,0.06331563284771756
ACH-000969,-0.12058787376913448
ACH-000972,-0.09049458019724843
ACH-000973,-0.1071636013195669
ACH-000974,-0.06373780190678703
ACH-000978,-0.3577710178448425
ACH-000984,0.049335067217626566
ACH-000986,-0.001874293094033166
ACH-000988,-0.2966478633396944
ACH-000993,-0.03039709799137802
ACH-000994,-0.22398226240898653
ACH-000996,-0.007699854824185481
ACH-001001,-0.006534957816835419
ACH-001020,-0.21654571889851176
ACH-001028,-0.018553624594622318
ACH-001031,0.039969337854173115
ACH-001038,-0.0969005705044615
ACH-001048,-0.0486258276790858
ACH-001050,0.12780257146843427
ACH-001053,-0.21254219406150401
ACH-001054,0.008827729299026626
ACH-001061,-0.06790722419962697
ACH-001067,0.00017425026712833468
ACH-001075,-0.1357300774281397
ACH-001096,-0.2379055593112296
ACH-001111,-0.16000357219465847
ACH-001119,0.05884938705499625
ACH-001128,0.17378022547530467
ACH-001134,-0.07705558177638505
ACH-001151,0.01249580469934048
ACH-001163,-0.11777705242004405
ACH-001164,0.22006365270449632
ACH-001183,-0.12750000044350954
ACH-001192,-0.15059870062624645
ACH-001193,0.0104383757538985
ACH-001196,0.06344854474076854
ACH-001197,0.0012562985083054293
ACH-001205,0.0644862857020083
ACH-001211,-0.023246134597979282
ACH-001212,-0.227430933174542
ACH-001228,-0.2141457476307452
ACH-001232,-0.11115307048617763
ACH-001239,-0.19087087634815714
ACH-001270,-0.13573131649181222
ACH-001274,0.12401925884145035
ACH-001275,0.028625598769321976
ACH-001277,-0.111342194913335
ACH-001278,-0.06760491020157187
ACH-001280,-0.00293672273447022
ACH-001283,-0.004815206904710671
ACH-001289,-0.013025726797636595
ACH-001300,0.11021687840690808
ACH-001301,0.02276923897983111
ACH-001302,-0.0923830082580278
ACH-001306,-0.212322059402842
ACH-001318,-0.14425140343204138
ACH-001322,-0.1615242583689523
ACH-001328,-0.1821136092427849
ACH-001332,-0.2559826042536639
ACH-001336,-0.12002876503346972
ACH-001346,-0.4312326638240445
ACH-001353,-0.16548691133745438
ACH-001354,-0.24368127160287775
ACH-001367,0.14203533383373554
ACH-001368,-0.01508701674464279
ACH-001374,-0.5290102178503203
ACH-001377,0.08911813065286978
ACH-001380,0.060508563972437264
ACH-001391,-0.181441844794144
ACH-001408,-0.15293650912747506
ACH-001430,0.22655572480832564
ACH-001431,0.16845368821524595
ACH-001450,-0.09518075378493708
ACH-001496,-0.0033537850297285163
ACH-001500,-0.30579440025477755
ACH-001523,0.01627562627169831
ACH-001532,0.03695566610875093
ACH-001550,-0.02286064236867104
ACH-001552,-0.17542336501342268
ACH-001554,-0.2171511332095338
ACH-001654,-0.0177281453089117
ACH-001735,-0.12322888112005413
ACH-001736,-0.1900382616576025
ACH-001737,-0.26996141514622696
ACH-001740,0.01655574120410394
ACH-001745,-0.04216568627265885
ACH-001765,-0.06588543396975595
