,OR2A25 (392138)
ACH-000004,-0.054655422470560884
ACH-000005,-0.4017905803718584
ACH-000007,0.12375102896822597
ACH-000009,-0.16294088723535982
ACH-000011,-0.10878935788773196
ACH-000012,-0.12653496310563447
ACH-000013,-0.19919279055195585
ACH-000014,-0.2859651667861961
ACH-000015,-0.1848286901137964
ACH-000017,-0.34217279661153843
ACH-000018,0.014536775791898994
ACH-000019,-0.2402058385484446
ACH-000021,-0.06611650516896819
ACH-000022,-0.10368160128921464
ACH-000025,0.0787448904088766
ACH-000028,-0.14383307373166862
ACH-000030,-0.22694661708401714
ACH-000035,-0.054964872246156066
ACH-000036,-0.028953589336222288
ACH-000037,-0.2616365791556211
ACH-000039,-0.3724792568457986
ACH-000040,-0.10952890099430558
ACH-000041,-0.1919888838441305
ACH-000042,-0.17255730660524846
ACH-000045,-0.12855574240342565
ACH-000047,-0.2577466498506783
ACH-000052,-0.01651017993076859
ACH-000053,-0.08522169008835934
ACH-000054,0.026436948201364642
ACH-000055,-0.2394958921487059
ACH-000060,-0.20199695831700595
ACH-000067,0.01975540601007976
ACH-000070,-0.06826528821497786
ACH-000075,-0.08083802021055232
ACH-000078,-0.07519172708155175
ACH-000082,-0.3356103465964773
ACH-000085,-0.25426369172308394
ACH-000086,-0.03329047880344422
ACH-000087,-0.239147147332757
ACH-000092,-0.2402751068058978
ACH-000095,-0.1171429697413706
ACH-000097,-0.5069891902201776
ACH-000098,-0.057813173715469235
ACH-000099,-0.1051998418147319
ACH-000108,-0.21210855467411413
ACH-000113,-0.05770265618988175
ACH-000116,-0.3122478543451602
ACH-000118,-0.22348854724467965
ACH-000120,0.03660293971677677
ACH-000123,-0.11153055028702592
ACH-000127,-0.1537027742353876
ACH-000128,-0.16320868174192882
ACH-000132,-0.13169044092757734
ACH-000133,-0.18118196651420165
ACH-000137,-0.16801303345099408
ACH-000138,-0.1635884677218244
ACH-000142,-0.2642885310668549
ACH-000143,-0.05614440660854622
ACH-000146,-0.4531327543341274
ACH-000148,-0.27982687188482674
ACH-000150,-0.1885579861452898
ACH-000152,-0.12038608637444445
ACH-000153,-0.15507772748235696
ACH-000159,-0.08877927720627166
ACH-000160,-0.2622677154196997
ACH-000163,-0.27218399288844924
ACH-000167,-0.6801649684272679
ACH-000168,-0.32873852008461185
ACH-000169,-0.08012561998466983
ACH-000178,-0.08745581047366373
ACH-000183,-0.15000670196943636
ACH-000188,-0.2626508955306533
ACH-000189,-0.10544120339902724
ACH-000190,-0.02801112361562168
ACH-000198,-0.06060986639074509
ACH-000203,-0.28257891472600266
ACH-000204,-0.09362081600662843
ACH-000206,-0.4301761112016436
ACH-000207,-0.16407584552953886
ACH-000208,-0.027976915409072385
ACH-000210,0.019644615250648083
ACH-000211,-0.07385379353082959
ACH-000215,-0.16620109795600355
ACH-000221,-0.15416120451267107
ACH-000222,-0.2440360179045561
ACH-000223,-0.20104103318033867
ACH-000226,-0.17611529082833402
ACH-000227,-0.17145234927947028
ACH-000228,-0.2438420201924837
ACH-000231,-0.20904401807885808
ACH-000232,-0.2556588233187342
ACH-000233,-0.10266013502183514
ACH-000234,-0.264465857387004
ACH-000235,-0.15206348934814035
ACH-000237,-0.16037965907569518
ACH-000238,-0.1765493143529354
ACH-000242,0.2637151763975643
ACH-000243,-0.2704729312231575
ACH-000244,-0.16014171118529918
ACH-000246,-0.12723494126810364
ACH-000248,-0.17968101174392612
ACH-000250,-0.2149904985282163
ACH-000251,-0.5568810049313223
ACH-000252,-0.08747817897006398
ACH-000253,-0.15664973003194574
ACH-000255,-0.15851537512432382
ACH-000256,-0.13754084654641605
ACH-000257,-0.16335285520701795
ACH-000258,0.02019997007747924
ACH-000259,-0.2858608249261593
ACH-000260,-0.23824232597901845
ACH-000261,-0.2256349858412623
ACH-000262,-0.2710115663061992
ACH-000263,-0.1884772224480598
ACH-000264,-0.1857189042655797
ACH-000265,-0.1785671049212374
ACH-000266,-0.22347655990363668
ACH-000272,-0.05657648236561873
ACH-000274,-0.19376495704343674
ACH-000277,-0.2838150492288523
ACH-000278,-0.13090288303290906
ACH-000279,-0.2455447912651603
ACH-000280,-0.05634492053691838
ACH-000281,-0.0897440105455068
ACH-000288,-0.16258488291626633
ACH-000291,-0.3075228180718293
ACH-000293,-0.3490536060241436
ACH-000294,-0.12379228841380495
ACH-000295,-0.1410969025713567
ACH-000296,-0.2591081073589236
ACH-000302,-0.4366001603306048
ACH-000304,-0.2912163816800687
ACH-000307,-0.20332943464467326
ACH-000308,-0.31103176255593323
ACH-000310,-0.21566479654614293
ACH-000311,-0.30054947988674563
ACH-000312,-0.19275220305126414
ACH-000315,-0.19151279127579346
ACH-000316,-0.15588169918436415
ACH-000317,-0.12729282183667087
ACH-000318,-0.41362917825321854
ACH-000319,-0.10108594835917392
ACH-000320,-0.1435816387018086
ACH-000322,-0.20196449909222253
ACH-000323,-0.07827525638940262
ACH-000324,-0.13468923771964747
ACH-000329,-0.07636809841762962
ACH-000330,-0.06438352427712077
ACH-000331,-0.1912731084230629
ACH-000332,-0.3110953777135257
ACH-000334,-0.18734350656325754
ACH-000335,-0.08888851674475005
ACH-000336,-0.2033762906953342
ACH-000337,-0.2463157918142483
ACH-000338,-0.3755101991432637
ACH-000339,-0.23026859283814835
ACH-000341,-0.3171013016283825
ACH-000348,-0.23997564410147776
ACH-000350,-0.381028874547017
ACH-000352,-0.20218342978845935
ACH-000356,-0.3337907506342325
ACH-000361,-0.1959776945024751
ACH-000362,-0.21059120382902355
ACH-000363,-0.13115130535423014
ACH-000364,-0.1293300145942606
ACH-000365,0.03784754490126999
ACH-000366,-0.14694367465412295
ACH-000368,-0.15572476338692065
ACH-000374,-0.243471058779468
ACH-000375,-0.19029853322188472
ACH-000376,-0.1211460506095752
ACH-000381,-0.0794293365938651
ACH-000383,-0.20855370983180327
ACH-000387,-0.27051788369056945
ACH-000389,-0.25677098846062724
ACH-000390,-0.14043094472113105
ACH-000393,-0.13738504188282585
ACH-000395,-0.07781632502713696
ACH-000396,-0.02783518408040022
ACH-000397,-0.1795946865220972
ACH-000401,-0.20322345086880772
ACH-000402,-0.236491758320836
ACH-000403,-0.14616572008162962
ACH-000404,0.19180047652543156
ACH-000406,-0.4181341611807712
ACH-000407,-0.12851860300495935
ACH-000408,-0.2668559139271948
ACH-000410,-0.0855506822972473
ACH-000411,-0.2078652495555722
ACH-000414,-0.32305255334168537
ACH-000415,-0.2270434490975995
ACH-000416,-0.1908317543384535
ACH-000420,-0.06005153674633476
ACH-000421,-0.18198961137411387
ACH-000424,-0.20595490559369545
ACH-000425,-0.09670690032631228
ACH-000426,-0.2609005661041203
ACH-000427,-0.29476932193252536
ACH-000433,-0.11178956402499596
ACH-000435,-0.007399191914117332
