,GGN (199720)
ACH-000364,-0.2023792785682576
ACH-000365,-0.18286617993059484
ACH-000366,-0.4414359577769613
ACH-000368,-0.2541203566647098
ACH-000374,-0.10244386226156983
ACH-000375,-0.18717826518708325
ACH-000376,-0.1559921220958637
ACH-000381,-0.06172630267792704
ACH-000383,-0.22391300925869026
ACH-000387,-0.24245300024625865
ACH-000389,-0.18133503644884372
ACH-000390,-0.1966840021989784
ACH-000393,-0.19347393830875384
ACH-000395,-0.32233726642525
ACH-000396,-0.5234293711666396
ACH-000397,-0.19986628868268128
ACH-000401,-0.0174393247955412
ACH-000402,-0.0752311557239305
ACH-000403,-0.05715332438525308
ACH-000404,0.052532865680098365
ACH-000406,-0.16539987553601865
ACH-000407,-0.32155095424086416
ACH-000408,-0.1357396297971587
ACH-000410,-0.1727533511150791
ACH-000411,-0.2565078350977557
ACH-000414,-0.1966433375364352
ACH-000415,-0.2138083759462336
ACH-000416,-0.1435160603482626
ACH-000420,-0.31905763278072224
ACH-000421,-0.1424392104361285
ACH-000424,-0.3701437582238249
ACH-000425,-0.2287092533801392
ACH-000426,-0.21146181640439185
ACH-000427,-0.33725923000512953
ACH-000433,-0.20001785447393933
ACH-000435,-0.5409153258821672
ACH-000436,-0.2712294213906987
ACH-000444,-0.06440771242881507
ACH-000445,-0.2664210672003997
ACH-000448,-0.1500829444179265
ACH-000450,-0.3736664585384767
ACH-000452,-0.19096760769989216
ACH-000454,-0.3556542782141004
ACH-000458,-0.25752806758081137
ACH-000459,-0.11518142185439476
ACH-000460,-0.22102102650775227
ACH-000461,-0.1618943152745439
ACH-000463,-0.19645742765880408
ACH-000464,-0.1323291117133627
ACH-000466,-0.15572620101172327
ACH-000467,-0.19015716095166266
ACH-000468,-0.18823437215667985
ACH-000469,-0.2381673993601655
ACH-000470,-0.18929920760853208
ACH-000471,-0.239805015202647
ACH-000472,-0.16276029570348993
ACH-000473,-0.2585302922738401
ACH-000475,-0.14654023195106153
ACH-000476,-0.17463906556107056
ACH-000477,-0.356523048894753
ACH-000479,-0.3738040505995338
ACH-000480,0.032897079312695636
ACH-000481,-0.20557273622842892
ACH-000483,-0.08549967042143998
ACH-000484,-0.3353896213987312
ACH-000485,-0.20948231519434987
ACH-000486,-0.3656414659082101
ACH-000487,-0.031871101370360394
ACH-000488,0.001780385800886839
ACH-000490,-0.208646818325636
ACH-000491,-0.22139979907784832
ACH-000495,-0.19672427029267114
ACH-000496,-0.3136599965344557
ACH-000499,-0.3290963827774022
ACH-000500,0.12805768689538907
ACH-000502,-0.3712715360184491
ACH-000503,-0.02798246557920335
ACH-000505,-0.2628132144045843
ACH-000507,-0.10240079218326036
ACH-000510,-0.2740589607159057
ACH-000511,-0.2028356530864249
ACH-000512,-0.4646008163994314
ACH-000516,-0.3038329545553484
ACH-000517,-0.27650782081511555
ACH-000518,-0.005538979136039342
ACH-000520,-0.2358427719299833
ACH-000521,-0.16947180628035366
ACH-000522,-0.17007195139962028
ACH-000524,-0.22398179824449266
ACH-000527,-0.3558793705177305
ACH-000528,-0.04034392241713949
ACH-000537,-0.1760949899172754
ACH-000541,-0.3591751154565029
ACH-000542,-0.21926351367909386
ACH-000544,-0.311881891174268
ACH-000545,-0.08796680123670904
ACH-000547,-0.058555307427696136
ACH-000548,-0.14919041577959588
ACH-000549,-0.32872696838918497
ACH-000550,-0.2605357928850207
ACH-000552,-0.20632841429255985
ACH-000556,-0.3251933916907009
ACH-000557,-0.15605992241091074
ACH-000569,-0.4487310986785866
ACH-000570,-0.04105911324787945
ACH-000571,-0.2434662214477967
ACH-000573,-0.16271052141423512
ACH-000576,-0.06803940210942994
ACH-000579,0.032031348370907195
ACH-000580,-0.011437101394178893
ACH-000584,-0.2522077605789422
ACH-000585,-0.2210239543095218
ACH-000588,-0.19459483646628695
ACH-000589,-0.12200946028313045
ACH-000591,-0.43612677947620815
ACH-000593,-0.21383509127080744
ACH-000600,-0.31156960252373656
ACH-000601,-0.2052216476279925
ACH-000605,-0.1923663549021732
ACH-000606,-0.11964914762484355
ACH-000608,-0.2421447331315489
ACH-000614,-0.21157129291493812
ACH-000616,-0.3120897276185145
ACH-000618,-0.061401703925670174
ACH-000619,-0.16537053323323975
ACH-000620,-0.17150975855033673
ACH-000621,-0.3129269083455586
ACH-000622,-0.27371600441025085
ACH-000623,-0.1827631548601119
ACH-000624,-0.16441391457190208
ACH-000627,-0.054706586949459984
ACH-000630,-0.1464481761737538
ACH-000631,-0.2683413811961909
ACH-000632,-0.21099379545009528
ACH-000633,-0.3123234346831497
ACH-000637,-0.3229347489992769
ACH-000638,-0.20451869604060527
ACH-000646,-0.4499637748074376
ACH-000647,-0.0240890561179178
ACH-000648,-0.28146933102204696
ACH-000649,-0.2593993139019209
ACH-000651,-0.14229952514237448
ACH-000652,-0.019501759733712355
ACH-000653,-0.2197619423565958
ACH-000657,-0.3455177281486211
ACH-000658,0.010870621197622677
ACH-000661,-0.3996266572605821
ACH-000662,-0.09431122877862363
ACH-000663,-0.2561121068750411
ACH-000665,-0.14964540487493405
ACH-000671,-0.19055423905518706
ACH-000672,-0.21559835471750347
ACH-000673,-0.22418997077469055
ACH-000676,-0.11711959858216515
ACH-000677,-0.20262911008198228
ACH-000681,-0.27257476781788714
ACH-000683,-0.06888867505361247
ACH-000684,-0.16445976597792045
ACH-000688,-0.16378915394308272
ACH-000693,-0.19884082394721095
ACH-000694,-0.0028609400790438875
ACH-000695,-0.3087598822849457
ACH-000696,-0.37165421950116667
ACH-000697,-0.10287309266734836
ACH-000699,-0.18334709793481735
ACH-000701,-0.20739461210661794
ACH-000706,-0.14478237903957453
ACH-000711,-0.15260927880806066
ACH-000713,-0.3763626087569433
ACH-000714,-0.18690991338003524
ACH-000718,-0.3652036414146578
ACH-000720,-0.14827851590254146
ACH-000721,-0.11062602777377664
ACH-000724,-0.5439351159685683
ACH-000725,-0.2273770657596125
ACH-000732,-0.29140625053410096
ACH-000734,-0.2438196919442691
ACH-000735,-0.21419065111352695
ACH-000736,-0.05336855590019663
ACH-000738,-0.2702229033491901
ACH-000746,-0.0169370855637387
ACH-000747,-0.10257244288276572
ACH-000748,-0.06219584394628413
ACH-000753,-0.10466054345768648
ACH-000756,-0.18221657819751744
ACH-000757,-0.24013077633262456
ACH-000758,-0.16553498628727534
ACH-000760,-0.1970543341054012
ACH-000762,-0.1533697744937583
ACH-000763,0.006513141408207803
ACH-000764,-0.03330333476088086
ACH-000765,-0.3194603768943811
ACH-000766,-0.20405905693431572
ACH-000767,-0.14675483692115282
ACH-000768,-0.24019306404790966
ACH-000769,-0.1196538039416178
ACH-000770,-0.2581874085265686
ACH-000771,-0.2521151354759185
ACH-000773,-0.5934672444831797
ACH-000776,-0.1855009823266558
ACH-000777,-0.3693654774873151
ACH-000778,-0.2830438119644523
ACH-000781,-0.2152223628166192
ACH-000782,-0.21811268626330116
ACH-000783,-0.19702935716608888
ACH-000784,-0.1760862075223292
ACH-000785,-0.16219754494251462
ACH-000787,-0.4768027712713114
ACH-000788,-0.10810132527769964
ACH-000791,-0.11082031652963033
ACH-000792,-0.27077652592349105
ACH-000794,-0.10386669625561296
ACH-000796,-0.07238100961365508
ACH-000798,-0.00827012642561427
ACH-000799,-0.2200456177745268
ACH-000800,-0.18688479821572584
ACH-000802,-0.2053160008521735
ACH-000804,-0.2673724480831713
ACH-000805,-0.3575012779769235
ACH-000809,-0.1810086838500768
ACH-000810,0.3619881214834316
ACH-000811,-0.2465030180770931
ACH-000817,-0.21939933981612111
ACH-000819,-0.3869226706406227
ACH-000820,0.27791101566530074
ACH-000821,-0.3983543879565827
ACH-000822,-0.3615220053381588
ACH-000823,-0.2960389388050997
ACH-000824,-0.29706109961237503
ACH-000827,-0.229906444653192
ACH-000829,-0.3054013533439646
ACH-000831,-0.23169312560549146
ACH-000832,-0.3449269977695838
ACH-000833,-0.14645620966941486
ACH-000834,-0.3840513284959685
ACH-000835,-0.27975753233445694
ACH-000836,-0.1060226021539544
ACH-000837,-0.10564890378271334
ACH-000838,-0.16323537648815972
ACH-000839,-0.08779304966006468
ACH-000840,-0.2354703049964361
ACH-000841,-0.5016358987919872
ACH-000843,-0.22374797785011
ACH-000846,-0.1425107438315508
ACH-000847,-0.22387487704492373
ACH-000848,-0.228865994244023
ACH-000849,-0.28221142439398245
ACH-000851,-0.18386695944650605
ACH-000855,-0.12838531109553342
ACH-000856,-0.37357469789010506
ACH-000858,-0.27700852653752644
ACH-000859,-0.2058148943702849
ACH-000861,-0.3718038765358266
ACH-000862,-0.2168447378064037
ACH-000865,-0.31803767383777565
ACH-000866,-0.16699152903066022
ACH-000867,-0.14157363616978405
ACH-000869,-0.14757643072075466
ACH-000872,-0.2426976304980016
ACH-000873,-0.11674841577345647
ACH-000876,-0.21738621262405386
ACH-000878,-0.18206419699223825
ACH-000880,-0.39529589232195417
ACH-000881,-0.2217170575836446
ACH-000882,-0.2314109150644701
ACH-000884,-0.13521057630559008
ACH-000885,-0.2850001835729962
ACH-000887,-0.08182092877736395
ACH-000889,-0.157264518209142
ACH-000896,-0.1605717357534533
ACH-000898,-0.4258580138047116
ACH-000900,-0.0963507653383094
ACH-000901,-0.2773657279882304
ACH-000905,-0.2559348374164301
ACH-000906,-0.28602141648614793
ACH-000907,-0.1385881019160673
ACH-000910,-0.12533817017081966
ACH-000911,-0.23361789323333676
ACH-000912,-0.3036793541243705
ACH-000913,-0.2068260356190293
ACH-000915,-0.22411550804285146
ACH-000916,-0.08871153486637702
ACH-000917,-0.17392159998550102
ACH-000920,0.08835606406926216
ACH-000921,-0.17055011941755074
ACH-000924,-0.18673977880393727
ACH-000926,-0.19159248960999206
ACH-000928,-0.22034953955065106
ACH-000929,-0.5476053986661765
ACH-000932,-0.3914198453279473
ACH-000935,0.009758487003814023
ACH-000936,-0.3582341150952916
ACH-000937,-0.196429316753554
ACH-000938,-0.12493069299778448
ACH-000939,-0.29789834187403164
ACH-000941,-0.2892146150175644
ACH-000943,-0.21812155638411215
ACH-000946,-0.33907502906514114
ACH-000947,-0.2190616325966301
ACH-000948,-0.20707219926982806
ACH-000950,-0.24150778815642215
ACH-000953,-0.3798239851585666
ACH-000954,-0.457253479176225
ACH-000957,-0.2555559045982027
ACH-000958,-0.4001786616553775
ACH-000960,-0.11386641236596015
ACH-000963,-0.190431466116686
ACH-000968,-0.3179037408230431
ACH-000969,-0.32603195332125484
ACH-000972,0.09049130707885374
ACH-000973,-0.19220590616446712
ACH-000974,-0.23780852155823545
ACH-000978,0.15559402366531525
ACH-000984,-0.21894287678024907
ACH-000986,-0.220817029921736
ACH-000988,-0.26337789979530435
ACH-000993,-0.2905846722540402
ACH-000994,-0.19114037960409225
ACH-000996,-0.07519816921238666
ACH-001001,-0.009535598294485996
ACH-001020,-0.1828780507769028
ACH-001028,-0.07136273349607912
ACH-001031,-0.1953071443972376
ACH-001038,-0.07423973872561976
ACH-001048,-0.24332888823547705
ACH-001050,-0.1504451267804029
ACH-001053,-0.2402363463184712
ACH-001054,-0.12354125186190973
ACH-001061,-0.07146055185244772
ACH-001067,-0.16708678904973484
ACH-001075,-0.32410467808073873
ACH-001096,-0.19578840760958907
ACH-001111,-0.19537577677323795
ACH-001119,-0.4032326072191906
ACH-001128,-0.29364453181025146
ACH-001134,-0.3045430696095729
ACH-001151,-0.24412639386736876
ACH-001163,-0.15693975525542495
ACH-001164,-0.33773457621052944
ACH-001183,-0.22529083734112895
ACH-001192,0.014528326990009966
ACH-001193,0.03644155016783298
ACH-001196,-0.0901771989522941
ACH-001197,-0.2046104793205281
ACH-001205,-0.14645897337831815
ACH-001211,-0.4732436226190962
ACH-001212,-0.2930623058232644
ACH-001228,-0.16393815773016227
ACH-001232,-0.1071185085649723
ACH-001239,-0.051799452756989606
ACH-001270,-0.12101736616496354
ACH-001274,-0.22975588135023925
ACH-001275,-0.20382622758854746
ACH-001277,-0.20010458942219106
ACH-001278,-0.3293039899897293
ACH-001280,-0.23521475592758426
ACH-001283,-0.19235656010073374
ACH-001289,-0.268699042894543
ACH-001300,-0.16897551695752666
ACH-001301,-0.2200097177808657
ACH-001302,-0.5631663563069195
ACH-001306,-0.11860053537132842
ACH-001318,-0.1432243093896836
ACH-001322,-0.3493108645578523
ACH-001328,-0.1868259905091164
ACH-001332,-0.11941578695861108
ACH-001336,-0.3013739519852298
ACH-001346,-0.26796718271174125
ACH-001353,-0.21241453402970575
ACH-001354,-0.22331575437759896
ACH-001367,-0.2102392561160616
ACH-001368,-0.12167675103698965
ACH-001374,-0.4354269561558995
ACH-001377,-0.1683969272659706
ACH-001380,-0.1265144870540098
ACH-001391,-0.024453275409924504
ACH-001408,-0.20376881640866107
ACH-001430,0.08438623057959017
ACH-001431,-0.10525479306424093
ACH-001450,0.025799700731365803
ACH-001496,-0.1184758693643304
ACH-001500,-0.3661218723494933
ACH-001523,-0.19333779775895094
ACH-001532,-0.3190236550199105
ACH-001550,-0.18023179980390824
ACH-001552,-0.2612310518179294
ACH-001554,-0.008574924809220685
ACH-001654,-0.2372674382726398
ACH-001735,-0.14631598357078412
ACH-001736,-0.2344510382770788
ACH-001737,-0.3346313775601257
ACH-001740,-0.3023159560450389
ACH-001745,-0.19640486831634885
ACH-001765,-0.4152156724289881
