,AQP6 (363)
ACH-000004,-0.007224704825949897
ACH-000005,-0.16780994943548705
ACH-000007,-0.15679963111876313
ACH-000009,-0.1397940784429319
ACH-000011,-0.07769255452934272
ACH-000012,-0.16001953353871046
ACH-000013,-0.13638402442409667
ACH-000014,-0.06541624215129062
ACH-000015,-0.17055844847091742
ACH-000017,-0.08595216341634908
ACH-000018,-0.0012462734488146276
ACH-000019,-0.19945773258934635
ACH-000021,-0.2348564760324786
ACH-000022,-0.13254737108682552
ACH-000025,-0.31344945780074057
ACH-000028,-0.21360503470771355
ACH-000030,-0.13061348864769964
ACH-000035,-0.0906634094894499
ACH-000036,-0.15845724738196726
ACH-000037,-0.21802238789693687
ACH-000039,-0.22131360736939068
ACH-000040,-0.19376096266000944
ACH-000041,-0.1827858603020656
ACH-000042,-0.05441690390260385
ACH-000045,-0.07460529787435373
ACH-000047,0.0006999963357792575
ACH-000052,-0.19938767146185746
ACH-000053,-0.11065547957603424
ACH-000054,-0.10342601761026236
ACH-000055,-0.14434844458132273
ACH-000060,0.12012932837420053
ACH-000067,-0.049947819722819635
ACH-000070,-0.15213324069353865
ACH-000075,-0.3141972942356911
ACH-000078,-0.08713637873659175
ACH-000082,-0.09128528921816198
ACH-000085,0.036829387290650384
ACH-000086,-0.26041741091082343
ACH-000087,-0.2418274926668562
ACH-000092,-0.0976684426535728
ACH-000095,-0.01062691162006428
ACH-000097,-0.08429828335642997
ACH-000098,-0.08613505802509057
ACH-000099,0.03157350525727199
ACH-000108,-0.05531706248384257
ACH-000113,-0.09906482189015756
ACH-000116,-0.003015571130588411
ACH-000118,-0.13870594567887434
ACH-000120,-0.00926235968941669
ACH-000123,-0.11002092463077376
ACH-000127,-0.11479622105441435
ACH-000128,-0.23049287562226015
ACH-000132,0.07339113594761253
ACH-000133,-0.06406532491521462
ACH-000137,-0.3798781480233064
ACH-000138,-0.09557874254877824
ACH-000142,-0.2973935451691483
ACH-000143,-0.15493202832183847
ACH-000146,-0.16882198991032585
ACH-000148,-0.10811009833710336
ACH-000150,0.000515292774026396
ACH-000152,-0.2782526884071204
ACH-000153,-0.091364231750471
ACH-000159,-0.1873570365006509
ACH-000160,-0.1987686395544255
ACH-000163,-0.18912155073660916
ACH-000167,-0.2123730704631108
ACH-000168,-0.03364400179996275
ACH-000169,0.06437344161032131
ACH-000178,-0.043956168210462165
ACH-000183,-0.2264453215641086
ACH-000188,-0.18849586806264693
ACH-000189,-0.2404377499979781
ACH-000190,-0.5731476756992951
ACH-000198,-0.1303280968040844
ACH-000203,0.03958099960959575
ACH-000204,-0.08508698996648004
ACH-000206,-0.3137595239149389
ACH-000207,-0.019918742815216488
ACH-000208,0.03491247530503648
ACH-000210,0.06775216434763115
ACH-000211,-0.04355320954494245
ACH-000215,-0.1974072324511441
ACH-000221,-0.09695006349699656
ACH-000222,-0.15321234255706467
ACH-000223,-0.14113761919923956
ACH-000226,-0.10754328326218604
ACH-000227,-0.08169846594228537
ACH-000228,-0.2444793421350901
ACH-000231,-0.1397505549260534
ACH-000232,-0.07131234461462982
ACH-000233,-0.21440485794027675
ACH-000234,-0.100052726477041
ACH-000235,-0.09664580583288712
ACH-000237,-0.06503139808365636
ACH-000238,-0.18420367166855395
ACH-000242,-0.05967110227586754
ACH-000243,-0.1875930655043095
ACH-000244,-0.07113665743855896
ACH-000246,-0.13587751916860044
ACH-000248,-0.2299956647395978
ACH-000250,-0.07829618047453944
ACH-000251,-0.08088833136610714
ACH-000252,-0.1638432544628605
ACH-000253,-0.1294914609868405
ACH-000255,-0.034319969527713615
ACH-000256,0.1184140009860847
ACH-000257,-0.013741204993197722
ACH-000258,0.09181792030721347
ACH-000259,0.016574687889870973
ACH-000260,-0.08609964131265957
ACH-000261,-0.1453154038636119
ACH-000262,0.039431246627856194
ACH-000263,-0.4719908674016872
ACH-000264,-0.08590597575892539
ACH-000265,-0.08950668067115397
ACH-000266,-0.12687800444027295
ACH-000272,0.06068781376502853
ACH-000274,-0.27330122073110913
ACH-000277,-0.007202995553189429
ACH-000278,-0.14452871283504434
ACH-000279,-0.24613012772398274
ACH-000280,-0.3384423101347547
ACH-000281,-0.2435632856960242
ACH-000288,-0.18481956772871605
ACH-000291,-0.08331503933863807
ACH-000293,0.01942896910223114
ACH-000294,-0.10057668562203607
ACH-000295,-0.029502041061941608
ACH-000296,-0.3623072414500623
ACH-000302,-0.194577618671854
ACH-000304,-0.10942903893161847
ACH-000307,-0.031678287618914114
ACH-000308,-0.16814959784784636
