,SREK1 (140890)
ACH-000375,-0.4968997026198189
ACH-000376,-0.22401755028906206
ACH-000381,-0.23185247391555985
ACH-000383,-0.2641159542101561
ACH-000387,-0.2348767770644493
ACH-000389,-0.3494280964374295
ACH-000390,-0.3448284408635164
ACH-000393,-0.4761256833084391
ACH-000395,-0.4415118115078457
ACH-000396,-0.1355022868534855
ACH-000397,-0.4324475942561372
ACH-000401,-0.4786787255622251
ACH-000402,0.0403392729132194
ACH-000403,-0.3170164512019331
ACH-000404,-0.11573534188521672
ACH-000406,-0.2345310238048244
ACH-000407,-0.24533867974032775
ACH-000408,-0.2351830982048461
ACH-000410,-0.2502236516615584
ACH-000411,-0.18053540760142872
ACH-000414,-0.4116774075285123
ACH-000415,-0.4509656032701926
ACH-000416,-0.16965202138230318
ACH-000420,-0.13077029716967056
ACH-000421,-0.35304477340312423
ACH-000424,-0.34933161244368194
ACH-000425,-0.6277691059166627
ACH-000426,-0.33826544105596235
ACH-000427,-0.207384569693096
ACH-000433,-0.1060427809842884
ACH-000435,-0.6453833516502835
ACH-000436,-0.3839578388016731
ACH-000444,-0.44774076211233343
ACH-000445,-0.2325376551746757
ACH-000448,0.005029383816311569
ACH-000450,-0.19245517472223228
ACH-000452,-0.31912097620197905
ACH-000454,-0.4086863537118827
ACH-000458,-0.19371031954047432
ACH-000459,-0.4381290438420266
ACH-000460,-0.3488999797121173
ACH-000461,-0.3965187756470345
ACH-000463,-0.24904874869916724
ACH-000464,-0.09112309798591003
ACH-000466,-0.269523887435139
ACH-000467,-0.33126125853142296
ACH-000468,-0.28843088400188904
ACH-000469,-0.3855231916195215
ACH-000470,-0.26591928457392383
ACH-000471,-0.1840816796968035
ACH-000472,-0.4530752647591911
ACH-000473,-0.5858983159499689
ACH-000475,-0.26301362837055275
ACH-000476,-0.4689859949070202
ACH-000477,-0.8019442380303519
ACH-000479,-0.19198117673463766
ACH-000480,-0.20626325620471375
ACH-000481,-0.4798558694431542
ACH-000483,-0.3892402762944819
ACH-000484,-0.7421366010936271
ACH-000485,-0.30887415064891754
ACH-000486,-0.3899736928551341
ACH-000487,-0.4374859315593937
ACH-000488,-0.39479058989733135
ACH-000490,-0.15902373127365593
ACH-000491,-0.3831778457727064
ACH-000495,-0.2616166905938542
ACH-000496,-0.30548166342260635
ACH-000499,-0.5037821063647011
ACH-000500,-0.5441013995733591
ACH-000502,-0.3586377082997874
ACH-000503,-0.04786651292840485
ACH-000505,-0.1534885211282625
ACH-000507,-0.482793925481499
ACH-000510,-0.3062447645370201
ACH-000511,-0.2388589941630349
ACH-000512,-0.22938820516100425
ACH-000516,-0.2762379070793897
ACH-000517,-0.4251809330268383
ACH-000518,-0.3459993659113673
ACH-000520,-0.6183031047491043
ACH-000521,-0.058646863543186475
ACH-000522,-0.3881291942572517
ACH-000524,-0.2395629294432847
ACH-000527,-0.1861861369523913
ACH-000528,-0.3513916990804637
ACH-000537,-0.3989359686592803
ACH-000541,-0.4486571528937105
ACH-000542,-0.4124228650913407
ACH-000544,-0.5324244007090093
ACH-000545,-0.08363372354076133
ACH-000547,0.08740342372523824
ACH-000548,-0.06686994782160692
ACH-000549,-0.4700682759551061
ACH-000550,-0.4926442294470256
ACH-000552,-0.4141995227362355
ACH-000556,-0.3560487998322773
ACH-000557,-0.3183187031858133
ACH-000569,-0.3286557795054689
ACH-000570,-0.15706207606363168
ACH-000571,-0.39350596939153415
ACH-000573,-0.2505220592149527
ACH-000576,-0.3035417847172067
ACH-000579,-0.5421982652973607
ACH-000580,-0.6410971690332503
ACH-000584,-0.156706374048023
ACH-000585,-0.2084306137766382
ACH-000588,-0.3086383540426656
ACH-000589,-0.2585456945480288
ACH-000591,0.03480688243085288
ACH-000593,-0.15997180722342835
ACH-000600,-0.1220879688437512
ACH-000601,-0.07028640220554605
ACH-000605,-0.2443803624578035
ACH-000606,-0.3005466616828506
ACH-000608,-0.5361837931981642
ACH-000614,-0.23671330712179614
ACH-000616,-0.4748343785326301
ACH-000618,-0.18428823231307395
ACH-000619,-0.1801208475247383
ACH-000620,-0.381606808276874
ACH-000621,-0.340272366567961
ACH-000622,-0.3831339753938573
ACH-000623,-0.24477546547816725
ACH-000624,-0.3380510356735817
ACH-000627,-0.23630035339120134
ACH-000630,-0.2892022897095245
ACH-000631,0.010334190511101682
ACH-000632,-0.21506845214344672
ACH-000633,-0.024171848883466143
ACH-000637,-0.255407221003582
ACH-000638,-0.4809375644427009
ACH-000646,-0.23583888213584045
ACH-000647,-0.2890627807000905
ACH-000648,-0.4916478911716365
ACH-000649,-0.35207321547972376
ACH-000651,-0.1727638741090353
ACH-000652,-0.3345111301394484
ACH-000653,-0.2883147961355891
ACH-000657,-0.4185540338170256
ACH-000658,-0.33898746977383004
ACH-000661,-0.3539948846046956
ACH-000662,-0.3836831328076768
ACH-000663,-0.17324021992253918
ACH-000665,-0.4459196639930136
ACH-000671,-0.5245004506031645
ACH-000672,-0.4553675360131656
ACH-000673,-0.33745322395639915
ACH-000676,-0.2506612576368382
ACH-000677,-0.02026003148329721
ACH-000681,-0.24148342344033824
ACH-000683,-0.3789922343074187
ACH-000684,-0.22244880217037852
ACH-000688,-0.5277200104367732
ACH-000693,-0.1422348066562437
ACH-000694,-0.42523887085324347
ACH-000695,-0.3068189285522424
ACH-000696,-0.2683976729774482
ACH-000697,-0.3468210366961207
ACH-000699,-0.5286702827423626
ACH-000701,-0.1895812226656813
ACH-000706,-0.2282842953024257
ACH-000711,-0.3563457096912009
ACH-000713,-0.3128216808138038
ACH-000714,-0.567229673364573
ACH-000718,-0.3404447987078796
ACH-000720,-0.2886450625973852
ACH-000721,-0.30471805784757466
ACH-000724,-0.17586723878542665
ACH-000725,-0.2724756442481518
ACH-000732,-0.28908398616327424
ACH-000734,-0.3624657783409262
ACH-000735,-0.2314071767497388
ACH-000736,-0.44071696798603227
ACH-000738,-0.2986223715985588
ACH-000746,-0.3944387345663624
ACH-000747,-0.34797525490603426
ACH-000748,-0.2633754897223016
ACH-000753,-0.21073084658737196
ACH-000756,0.053828142275239584
ACH-000757,-0.17015227591220933
ACH-000758,-0.16830024271407332
ACH-000760,-0.2435983079993963
ACH-000762,-0.35506070682903884
ACH-000763,-0.4328032317981029
ACH-000764,0.050471210957297896
ACH-000765,-0.378137700613296
ACH-000766,-0.3755851618507985
ACH-000767,-0.31259681593445643
ACH-000768,-0.36879232054303296
ACH-000769,-0.294125563558624
ACH-000770,-0.2905747988517738
ACH-000771,-0.4338089242007193
ACH-000773,-0.3018893360351935
ACH-000776,-0.11426397556125882
ACH-000777,-0.1042368331691574
ACH-000778,-0.22434092632748565
ACH-000781,-0.006722626871599411
ACH-000782,-0.03352436925183133
ACH-000783,-0.14518939808802095
ACH-000784,-0.12868431708594524
ACH-000785,-0.32350035236326513
ACH-000787,-0.19054231908712269
ACH-000788,-0.42093060805786814
ACH-000791,-0.2995833317524903
ACH-000792,-0.29758671116156205
ACH-000794,-0.2922341079503637
ACH-000796,-0.347418892402202
ACH-000798,-0.27310967577934075
ACH-000799,-0.691275783852022
ACH-000800,-0.40683556436925533
ACH-000802,-0.3133379005926638
ACH-000804,-0.3178292613952031
ACH-000805,-0.5782254099025548
ACH-000809,-0.2275283351029457
ACH-000810,-0.4199140191056596
ACH-000811,-0.5599929360236542
ACH-000817,-0.34615775209115995
ACH-000819,-0.047235156717446984
ACH-000820,-0.0993648707559454
ACH-000821,-0.3145537418444724
ACH-000822,-0.4126231622542389
ACH-000823,-0.2579261438136152
ACH-000824,-0.13615739086600265
ACH-000827,-0.6860118198458615
ACH-000829,-0.10761830315532456
ACH-000831,-0.2617596833391376
ACH-000832,-0.18278781436057467
ACH-000833,-0.1868050792181941
ACH-000834,-0.4242771748129778
ACH-000835,-0.17600913194759485
ACH-000836,-0.16800080308164667
ACH-000837,-0.20328500216706613
ACH-000838,-0.14377304498342422
ACH-000839,-0.057045540096348386
ACH-000840,-0.5618754879911149
ACH-000841,-0.29223984345516685
ACH-000843,-0.4678233702188202
ACH-000846,-0.3074748391692718
ACH-000847,-0.27388440663792896
ACH-000848,-0.2529244428814996
ACH-000849,-0.21658709277272067
ACH-000851,-0.3181422828913487
ACH-000855,-0.4094159679387563
ACH-000856,-0.4572448359924684
ACH-000858,-0.2710743871658268
ACH-000859,-0.2350098043116171
ACH-000861,-0.3589086358779896
ACH-000862,-0.3120254840457892
ACH-000865,-0.17582175879140902
ACH-000866,-0.17760066650119194
ACH-000867,-0.3572389455938055
ACH-000869,-0.4865529337177428
ACH-000872,-0.3366919795504109
ACH-000873,-0.13220181183163654
ACH-000876,-0.16124116752494114
ACH-000878,-0.4030105188374154
ACH-000880,-0.4895179402643236
ACH-000881,-0.4178937097026368
ACH-000882,-0.4475030066115743
ACH-000884,-0.5775222132839753
ACH-000885,-0.14685358043154065
ACH-000887,-0.2561775053135601
ACH-000889,-0.3361403071755137
ACH-000896,-0.22896138913129466
ACH-000898,-0.47655380030395
ACH-000900,-0.3104052140767093
ACH-000901,-0.25298158878202903
ACH-000905,-0.3681393666325283
ACH-000906,-0.32695405149915285
ACH-000907,-0.3028489341365162
ACH-000910,-0.3251075926293666
ACH-000911,-0.4666373168800762
ACH-000912,-0.4719285990873043
ACH-000913,-0.31981402937748993
ACH-000915,-0.3343743619395848
ACH-000916,-0.06020678109694915
ACH-000917,-0.1753205171224828
ACH-000920,-0.27840731913274197
ACH-000921,-0.5488602191467357
ACH-000924,-0.19900559554708303
ACH-000926,-0.33695132069026396
ACH-000928,-0.23469977284556545
ACH-000929,-0.13213064909140346
ACH-000932,-0.3161941102824847
ACH-000935,-0.8944485627692187
ACH-000936,-0.2942603058708671
ACH-000937,-0.2101486717041169
ACH-000938,-0.28418342491544624
ACH-000939,-0.3007177383151531
ACH-000941,-0.4577791363166837
ACH-000943,-0.2779528181871964
ACH-000946,-0.2905763742137633
ACH-000947,-0.09208861708340628
ACH-000948,-0.25626615072859177
ACH-000950,-0.3070180348634848
ACH-000953,-0.4506086731203034
ACH-000954,-0.19338003982448546
ACH-000957,-0.26578297320416017
ACH-000958,-0.2870902001202361
ACH-000960,-0.23837554215395934
ACH-000963,-0.4787520086297482
ACH-000968,-0.3695981542205326
ACH-000969,-0.38512778726832814
ACH-000972,-0.4573162618233407
ACH-000973,-0.36390593319453335
ACH-000974,-0.3046333688297208
ACH-000978,-0.2116771969051389
ACH-000984,-0.4790504747283662
ACH-000986,-0.4236179007204943
ACH-000988,-0.5362844355468047
ACH-000993,-0.33982726232798843
ACH-000994,-0.2740857540205863
ACH-000996,-0.3483578386296916
ACH-001001,-0.27655054008439417
ACH-001020,-0.16165751367390024
ACH-001028,-0.20120686575831
ACH-001031,-0.4994873772722732
ACH-001038,-0.2339481532704457
ACH-001048,-0.19657336656691174
ACH-001050,-0.5003401626328214
ACH-001053,-0.33896040364606683
ACH-001054,-0.13908574001603752
ACH-001061,-0.31759503709361697
ACH-001067,-0.5257795442876229
ACH-001075,-0.5163666687516684
ACH-001096,-0.1716011971086776
ACH-001111,-0.19654383606651485
ACH-001119,-0.5521063965892419
ACH-001128,-0.6855216988261309
ACH-001134,-0.4692890470142401
ACH-001151,-0.5106949623223377
ACH-001163,-0.3106302217556913
ACH-001164,-0.6003316448249849
ACH-001183,-0.35977600717569685
ACH-001192,-0.2703947642140324
ACH-001193,-0.4330905717166702
ACH-001196,-0.4165833769339223
ACH-001197,-0.33513143573720816
ACH-001205,-0.4875009210522498
ACH-001211,-0.4064327582043531
ACH-001212,-0.3000391119382918
ACH-001228,-0.4039465781394232
ACH-001232,-0.2990247982883785
ACH-001239,-0.5961887087045515
ACH-001270,-0.128002626700095
ACH-001274,-0.4206601829233679
ACH-001275,-0.455200935102398
ACH-001277,-0.3909433828246855
ACH-001278,-0.4134116025041484
ACH-001280,-0.4035808905532564
ACH-001283,-0.4654045079053283
ACH-001289,-0.6271060528838539
ACH-001300,-0.4600745175990156
ACH-001301,-0.20461025573120176
ACH-001302,-0.4003856528035327
ACH-001306,-0.562101984362809
ACH-001318,-0.2621059799986554
ACH-001322,-0.4432166741551583
ACH-001328,-0.2438865405175341
ACH-001332,-0.3759608481160088
ACH-001336,-0.4593381258230799
ACH-001346,-0.3180936419588152
ACH-001353,-0.3736637314497423
ACH-001354,-0.34724561371449875
ACH-001367,-0.16960176580597114
ACH-001368,-0.205769798920494
ACH-001374,-0.5552801021220254
ACH-001377,-0.3808177907970123
ACH-001380,-0.2337178944132132
ACH-001391,-0.5378840367496597
ACH-001408,-0.40001711204548585
ACH-001430,-0.1883391414226091
ACH-001431,-0.5919903356171762
ACH-001450,-0.3494053605724122
ACH-001496,-0.4131560310492357
ACH-001500,0.02301554728142357
ACH-001523,-0.19910106500362848
ACH-001532,-0.43969304216370253
ACH-001550,-0.29886882419162186
ACH-001552,-0.4036256809091253
ACH-001554,-0.3422177155508871
ACH-001654,-0.2717931884542301
ACH-001735,-0.1569137530239932
ACH-001736,-0.5185329616980212
ACH-001737,-0.15571882821801264
ACH-001740,-0.4343634036421827
ACH-001745,-0.2943366240721609
ACH-001765,-0.3759598961282277
