,MKL2 (57496)
ACH-000004,0.18889724263003446
ACH-000005,-0.18453985578094226
ACH-000007,0.12408121681957784
ACH-000009,0.34938145477032456
ACH-000011,0.009119750151598272
ACH-000012,0.31031131745051
ACH-000013,0.03377322759086876
ACH-000014,0.2597552220377593
ACH-000015,0.03490817965368042
ACH-000017,0.15247533052661874
ACH-000018,0.1426806310590482
ACH-000019,-0.02337077463435686
ACH-000021,0.13595674214922493
ACH-000022,0.13308401246186052
ACH-000025,-0.030403350744766036
ACH-000028,0.2035181754972168
ACH-000030,0.1992626048016232
ACH-000035,0.060537845397027876
ACH-000036,0.003317378937117977
ACH-000037,0.07915431658728922
ACH-000039,0.23191671480846304
ACH-000040,0.07351521071870885
ACH-000041,0.0682486864173771
ACH-000042,0.09176952858420083
ACH-000045,0.11484398826935978
ACH-000047,0.1873762107411276
ACH-000052,0.025171344799530173
ACH-000053,0.10656429978523606
ACH-000054,0.1047440689634747
ACH-000055,-0.014308170387105072
ACH-000060,0.1508990006868081
ACH-000067,0.08620772268396737
ACH-000070,0.0524642778956
ACH-000075,-0.13964710210400394
ACH-000078,0.0592432826886711
ACH-000082,0.04000729134479322
ACH-000085,-0.09429155845421744
ACH-000086,0.15195531756152986
ACH-000087,-0.1481659831842677
ACH-000092,-0.017051860123216255
ACH-000095,0.0408041667327288
ACH-000097,0.01998215050897937
ACH-000098,0.04669815963983495
ACH-000099,0.0969036444900208
ACH-000108,0.08110966949437486
ACH-000113,0.09569445765724434
ACH-000116,0.2004472107902352
ACH-000118,-0.0320929137492724
ACH-000120,0.14236364556383352
ACH-000123,-0.2253814717774077
ACH-000127,0.09878463386105656
ACH-000128,0.12686742347108618
ACH-000132,0.09994470567476957
ACH-000133,-0.01920971773325397
ACH-000137,0.07985822272540383
ACH-000138,0.1888021493767673
ACH-000142,0.1360781920982306
ACH-000143,0.15213070394998568
ACH-000146,0.09715359899689398
ACH-000148,0.1108661879526142
ACH-000150,0.20985747609220734
ACH-000152,-0.10201816717748276
ACH-000153,-0.07067865093544529
ACH-000159,0.0999762713426839
ACH-000160,0.28404951441449244
ACH-000163,0.17121654272882442
ACH-000167,0.7406438651372786
ACH-000168,0.056236445245811735
ACH-000169,0.12923694470899413
ACH-000178,0.18581626340379429
ACH-000183,0.1883435997594444
ACH-000188,0.11094249000439622
ACH-000189,-0.0765837659202205
ACH-000190,0.3077614225040611
ACH-000198,0.14198412173507904
ACH-000203,0.5115941699718798
ACH-000204,-0.31988685898130403
ACH-000206,0.19298090458794834
ACH-000207,0.16425041794082487
ACH-000208,0.33176924090948284
ACH-000210,-0.08326135806736802
ACH-000211,0.1178456750333128
ACH-000215,0.08734102636810552
ACH-000221,0.04863491100193676
ACH-000222,0.1251003497587834
ACH-000223,0.15202921159888771
ACH-000226,0.08589134199937105
ACH-000227,0.07905099014476022
ACH-000228,0.1386601484644349
ACH-000231,0.08484436004887899
ACH-000232,0.07171011588908455
ACH-000233,0.12068993884864156
ACH-000234,0.07213282612743045
ACH-000235,0.11162151990989744
ACH-000237,0.08970737314289752
ACH-000238,0.2509293081013526
ACH-000242,0.028532707344755364
ACH-000243,0.07019137676721804
ACH-000244,0.3718340116804659
ACH-000246,0.009921395517900859
ACH-000248,0.09360880657633466
ACH-000250,0.04830171944677818
ACH-000251,0.2030716103972669
ACH-000252,-0.02658261089797074
ACH-000253,0.2386149107423029
ACH-000255,0.0424019599784813
ACH-000256,-0.016115193029607996
ACH-000257,0.20150539310279844
ACH-000258,0.1314445442360261
ACH-000259,0.06450628625284588
ACH-000260,0.10919909406100464
ACH-000261,0.10187721068395728
ACH-000262,-0.0276200431794078
ACH-000263,-0.003898342790586175
ACH-000264,0.13730687533215968
ACH-000265,-0.07632290419248929
ACH-000266,0.15573986654757227
ACH-000272,0.11723491743528355
ACH-000274,0.0895542722683778
ACH-000277,0.18992831585593134
ACH-000278,0.001528919527622168
ACH-000279,0.009683478263467387
ACH-000280,0.018528050049714362
ACH-000281,0.1727829976418624
ACH-000288,0.09755965699155268
ACH-000291,0.17133538970332646
ACH-000293,0.013886213852627758
ACH-000294,0.02630344611789325
ACH-000295,0.004864491724041077
ACH-000296,0.10576929233713084
ACH-000302,0.12603254439535114
ACH-000304,0.09007158079897397
ACH-000307,0.02661795499094172
ACH-000308,-0.0011223702605073491
ACH-000310,0.08166963814697904
ACH-000311,0.005760321675110793
ACH-000312,0.07611719105053501
ACH-000315,-0.10946708269355862
ACH-000316,0.12251004672575007
ACH-000317,0.040714936132425
ACH-000318,-0.02908042202255795
ACH-000319,-0.0379330275898844
ACH-000320,0.2289677204033511
ACH-000322,0.04062948305560217
ACH-000323,0.023176891982205117
ACH-000324,0.024474534263021472
ACH-000329,0.2630873892921399
ACH-000330,0.2657369524330542
ACH-000331,0.04003749519411153
ACH-000332,0.14965701133211007
ACH-000334,-0.1297992085324558
ACH-000335,0.1239821952428799
ACH-000336,0.08772637978264163
ACH-000337,0.020603411702647928
ACH-000338,0.432050594183898
ACH-000339,0.016412927094755975
ACH-000341,0.14664094802093275
ACH-000348,0.016081204141218147
ACH-000350,0.1072231600878587
ACH-000352,0.007785828543339001
ACH-000356,-0.026289000269762053
