,PCDH20 (64881)
ACH-000004,-0.15651785068251572
ACH-000005,-0.006520464195860393
ACH-000007,-0.24129145831848126
ACH-000009,0.033793261744998575
ACH-000011,-0.2753081505491314
ACH-000012,-0.039659890497010235
ACH-000013,-0.14398020001570702
ACH-000014,-0.07159120610824386
ACH-000015,-0.06522096587009159
ACH-000017,-0.1469361366428028
ACH-000018,0.07913014351521395
ACH-000019,-0.15464021893794927
ACH-000021,-0.07381690506278404
ACH-000022,-0.15605705145708929
ACH-000025,-0.1963201273852357
ACH-000028,-0.1262312148646745
ACH-000030,-0.10749622501035697
ACH-000035,0.09329734087912687
ACH-000036,-0.06025953710695859
ACH-000037,-0.18701823668681056
ACH-000039,-0.29097869201309035
ACH-000040,-0.1752487869407799
ACH-000041,-0.2816932798497228
ACH-000042,-0.17058217859389985
ACH-000045,-0.08505334535799669
ACH-000047,-0.10626782778937148
ACH-000052,-0.1170095559605214
ACH-000053,-0.14650900439075654
ACH-000054,-0.13488106579202785
ACH-000055,-0.29994334833750896
ACH-000060,-0.16404801458801987
ACH-000067,-0.21016461162305455
ACH-000070,-0.00011615639519699751
ACH-000075,0.22711379778399984
ACH-000078,-0.15244800059722066
ACH-000082,-0.2615593851795651
ACH-000085,-0.07482735241353186
ACH-000086,-0.17346980568887566
ACH-000087,-0.2408015693920813
ACH-000092,-0.00046979014131723367
ACH-000095,-0.08901372817242996
ACH-000097,-0.12948010665653206
ACH-000098,-0.2209072468962929
ACH-000099,-0.011726589912091972
ACH-000108,-0.14216250690934573
ACH-000113,-0.17553965466020785
ACH-000116,-0.11210070789192338
ACH-000118,-0.09961701524098328
ACH-000120,-0.0942891549330338
ACH-000123,-0.026541191818270745
ACH-000127,-0.047013652617372316
ACH-000128,-0.24868805150790602
ACH-000132,-0.24915618724621005
ACH-000133,-0.17093286491538182
ACH-000137,-0.16335535842283344
ACH-000138,-0.09273938735129746
ACH-000142,-0.2727105566961012
ACH-000143,-0.1360176108459769
ACH-000146,-0.17970446258365474
ACH-000148,-0.14059917491306895
ACH-000150,0.00666335578528704
ACH-000152,-0.27347175510039
ACH-000153,-0.16348522317489458
ACH-000159,-0.2401272137273695
ACH-000160,-0.08832860309175314
ACH-000163,-0.051240494599060334
ACH-000167,-0.04336314769705149
ACH-000168,-0.00569297149121235
ACH-000169,-0.2370320795968321
ACH-000178,-0.06868077070884232
ACH-000183,0.09039754693307292
ACH-000188,-0.3563893499400997
ACH-000189,-0.10270415786735408
ACH-000190,0.005693919708027187
ACH-000198,-0.1376619775290296
ACH-000203,0.3215223408459164
ACH-000204,0.033196500446929025
ACH-000206,-0.3161535518314719
ACH-000207,-0.00035371829874767167
ACH-000208,0.01331611882311865
ACH-000210,-0.1718458934959554
ACH-000211,-0.03356970103229348
ACH-000215,-0.1025861936634764
ACH-000221,0.003587348632996528
ACH-000222,-0.11845349953634615
ACH-000223,-0.17766457791043438
ACH-000226,-0.010699466642955359
ACH-000227,-0.21016918022737865
ACH-000228,-0.13737228877516916
ACH-000231,-0.16486977119011587
ACH-000232,-0.1726002535948409
ACH-000233,-0.18730554710710026
ACH-000234,-0.11465033402012305
ACH-000235,-0.19500163084321992
ACH-000237,-0.1601985187012282
ACH-000238,-0.16338515307189624
ACH-000242,-0.6090155994987972
ACH-000243,-0.05874187842142015
ACH-000244,-0.04305463487612207
ACH-000246,-0.1147992651925964
ACH-000248,-0.10676168358982888
ACH-000250,-0.1306077836180974
ACH-000251,-0.19712053794896314
ACH-000252,-0.2772601508961874
ACH-000253,0.0017759985813860055
ACH-000255,-0.16482074110646275
