,SEPP1 (6414)
ACH-000502,-0.0309755795471686
ACH-000503,-0.11444679380894922
ACH-000505,-0.043888870719658836
ACH-000507,-0.01843103804301185
ACH-000510,-0.02518123183592636
ACH-000511,-0.15977003483325578
ACH-000512,-0.048659304444121185
ACH-000516,-0.0635321881021665
ACH-000517,-0.06684385305178446
ACH-000518,-0.03270869214830159
ACH-000520,-0.08971137026216254
ACH-000521,-0.0960751227031616
ACH-000522,-0.15163390588349265
ACH-000524,-0.06873553702210186
ACH-000527,-0.124640727063181
ACH-000528,-0.05127160025620733
ACH-000537,-0.04610243048364651
ACH-000541,0.12725374423321845
ACH-000542,-0.10691358744381817
ACH-000544,-0.005522514744367598
ACH-000545,0.03009084357920625
ACH-000547,0.06573613781537622
ACH-000548,-0.15769218253280015
ACH-000549,-0.03430266276743167
ACH-000550,-0.08342788942689909
ACH-000552,-0.07291657153771437
ACH-000556,-0.02682577020266596
ACH-000557,0.05139762543361241
ACH-000569,0.21635840900414952
ACH-000570,0.0871956022764584
ACH-000571,-0.10379722698673907
ACH-000573,-0.026987869354409468
ACH-000576,-0.014521247661839732
ACH-000579,-0.01710542051553465
ACH-000580,-0.13021369205118258
ACH-000584,-0.08344941607499316
ACH-000585,-0.048895705239131004
ACH-000588,-0.26683903345816523
ACH-000589,-0.1303029408220924
ACH-000591,-0.17483846333452796
ACH-000593,-0.18608714235375895
ACH-000600,0.047648299791173715
ACH-000601,-0.05005235915020613
ACH-000605,0.00010471668444549128
ACH-000606,-0.0711041209685719
ACH-000608,-0.1284022263401969
ACH-000614,-0.22107993804529846
ACH-000616,-0.025001138540457147
ACH-000618,0.0862595567836187
ACH-000619,-0.05080934924863654
ACH-000620,-0.09135659674731296
ACH-000621,-0.03550087389917636
ACH-000622,-0.12048365186226825
ACH-000623,0.03671824492229779
ACH-000624,-0.1313662072741738
ACH-000627,-0.07929715637728799
ACH-000630,-0.100451767561655
ACH-000631,-0.019107211301484527
ACH-000632,-0.1138878776322918
ACH-000633,-0.07732902784256865
ACH-000637,-0.2452024653001289
ACH-000638,-0.21523755196560865
ACH-000646,0.01879287901566289
ACH-000647,0.03509849700775018
ACH-000648,-0.032297149493658465
ACH-000649,-0.00027459266896511365
ACH-000651,0.06733495879617493
ACH-000652,-0.043098170743811656
ACH-000653,-0.19106250741378836
ACH-000657,-0.05012233587799675
ACH-000658,-0.04641745851944778
ACH-000661,-0.011762250384005588
ACH-000662,0.3519748616464558
ACH-000663,-0.13548419951968932
ACH-000665,-0.15828300705408851
ACH-000671,-0.17164947359414512
ACH-000672,-0.21749848864121907
ACH-000673,-0.08325063655347778
ACH-000676,0.0734695636969298
ACH-000677,0.05429954417237564
ACH-000681,-0.09825613101931346
ACH-000683,0.021877772752108025
ACH-000684,-0.371740253850807
ACH-000688,-0.05319159184228992
ACH-000693,-0.017614510852517726
ACH-000694,0.018984426643451003
ACH-000695,-0.22203548462735506
ACH-000696,-0.05053954190741992
ACH-000697,-0.22218336900679148
ACH-000699,-0.039356430914272635
ACH-000701,-0.15166489143514514
ACH-000706,-0.04503399826888254
ACH-000711,-0.1052951448163965
ACH-000713,-0.1984705991360053
ACH-000714,-0.04846880674557868
ACH-000718,-0.016840903532375703
ACH-000720,0.14142453937681285
ACH-000721,0.05020733814999511
ACH-000724,-0.044847873623701434
ACH-000725,-0.11105603175980776
ACH-000732,-0.10930741526388628
ACH-000734,-0.0813759303448717
ACH-000735,-0.06501961995721962
ACH-000736,-0.21176299590904307
ACH-000738,-0.11789967917224213
ACH-000746,0.009237935343516726
ACH-000747,0.014005781764982144
ACH-000748,-0.31762386380407376
ACH-000753,0.0857818759611447
ACH-000756,-0.07299636121256714
ACH-000757,0.13465166504467788
ACH-000758,-0.1047083048355018
ACH-000760,0.12426745491302313
ACH-000762,0.06354347496309319
ACH-000763,-0.06358844208494173
ACH-000764,-0.1654323496483653
ACH-000765,-0.07229190712329059
ACH-000766,-0.13866946693649446
ACH-000767,-0.0882069892325211
ACH-000768,-0.1834006398285088
ACH-000769,0.04977212315900458
ACH-000770,-0.08263708893365655
ACH-000771,-0.030536317559099836
ACH-000773,-0.12701816647155845
ACH-000776,-0.16649730697865345
ACH-000777,-0.05711551013895029
ACH-000778,0.028313483537809013
ACH-000781,-0.1115011452964198
ACH-000782,-0.09429675812212396
ACH-000783,-0.060720713117123876
ACH-000784,-0.07345294674987707
ACH-000785,0.004671358628984896
ACH-000787,-0.12659547817796074
ACH-000788,-0.05746773632066854
ACH-000791,-0.028741907225157657
ACH-000792,-0.1355149950602227
ACH-000794,-0.07306052881852075
ACH-000796,-0.05485036128607555
ACH-000798,0.15650002494189072
ACH-000799,-0.16097559425825814
ACH-000800,-0.31342857557116083
ACH-000802,-0.10406918185211486
ACH-000804,-0.0054051108572529824
ACH-000805,-0.05672776022375878
ACH-000809,-0.06071025865171259
ACH-000810,-0.0402158064219447
ACH-000811,-0.025441921884825653
ACH-000817,-0.2218855383982319
ACH-000819,0.008563957070595816
ACH-000820,-0.014656031319786334
ACH-000821,-0.016447098198482488
ACH-000822,-0.07628772831463082
ACH-000823,0.06982378780039132
ACH-000824,0.10763146289753506
ACH-000827,-0.13545476266037818
ACH-000829,0.04986560319154918
ACH-000831,-0.09367239669170548
ACH-000832,-0.23455776190258215
ACH-000833,0.05237237502972119
ACH-000834,0.07988841943500022
ACH-000835,-0.1543281335144692
ACH-000836,-0.12713795243368842
ACH-000837,0.12095378676612395
ACH-000838,0.04140951055734021
ACH-000839,-0.15521573263979524
ACH-000840,0.08059448437981148
ACH-000841,0.006740580956606216
ACH-000843,0.075283272734837
ACH-000846,0.023017687854842272
ACH-000847,0.03620697070752635
ACH-000848,0.04478826985095603
ACH-000849,0.0387648091744417
ACH-000851,0.0013324654905763182
ACH-000855,-0.2509289900381619
ACH-000856,0.08462669395326868
ACH-000858,0.024209309143836632
ACH-000859,0.08951715084776693
ACH-000861,-0.014916600834337204
ACH-000862,-0.15240052037611884
ACH-000865,-0.006593115617829907
ACH-000866,-0.2301264952874645
ACH-000867,-0.18410458717112674
ACH-000869,-0.07821628345366655
ACH-000872,-0.04334431696673138
ACH-000873,-0.0930972733681844
ACH-000876,0.07845183587471892
ACH-000878,0.18786223231457527
ACH-000880,-0.1577217458410446
ACH-000881,-0.15482467914847844
ACH-000882,-0.2763661534900437
ACH-000884,-0.09313803589746117
ACH-000885,-0.20469373136091856
ACH-000887,-0.017484189472245396
ACH-000889,0.07909723178286257
ACH-000896,-0.11164708588366634
ACH-000898,-0.10383678735576199
ACH-000900,-0.1757252646568063
ACH-000901,-0.04519991573094756
ACH-000905,-0.11347372579249547
ACH-000906,-0.05165910165215192
ACH-000907,-0.185555047241699
ACH-000910,-0.09507702825769863
ACH-000911,0.0599073190554845
ACH-000912,-0.12728881539892736
ACH-000913,-0.15382344430970055
ACH-000915,0.001164085427696662
ACH-000916,0.26581624358876715
ACH-000917,-0.11561940762834776
ACH-000920,-0.2474116132808937
ACH-000921,-0.09900778289819412
ACH-000924,-0.04151231573182965
ACH-000926,-0.11731188106768772
ACH-000928,-0.39875282952957897
ACH-000929,-0.37449450823615305
ACH-000932,-0.10322392107587214
ACH-000935,-0.2651567720429229
ACH-000936,-0.1303999779076633
ACH-000937,-0.09184175567156036
ACH-000938,0.05451734985762463
ACH-000939,0.0821725317236238
ACH-000941,0.04419488984040903
ACH-000943,-0.13986852067496822
ACH-000946,-0.16281910215459655
ACH-000947,-0.1453535187440741
ACH-000948,-0.14960083916637545
ACH-000950,-0.27205665140220153
ACH-000953,-0.09982580766282792
ACH-000954,0.1464504890632899
ACH-000957,-0.2551356527710665
ACH-000958,-0.23243476704583604
ACH-000960,-0.12461808914584753
ACH-000963,0.015589649193720781
ACH-000968,0.0059675182940281905
ACH-000969,-0.23638852880151975
ACH-000972,-0.2500403990479238
ACH-000973,-0.10068751888993588
ACH-000974,-0.2874590790790881
ACH-000978,0.21515385993619301
ACH-000984,-0.1907079657035724
ACH-000986,-0.1284892440888345
ACH-000988,-0.07097227019209393
ACH-000993,-0.17515046013338362
ACH-000994,-0.004345155836144561
ACH-000996,-0.13547775724703914
ACH-001001,-0.05451759416446628
ACH-001020,0.17698811652740926
ACH-001028,-0.07562398077832475
ACH-001031,-0.11394495471662786
ACH-001038,-0.1378193937319835
ACH-001048,-0.17100063686524694
ACH-001050,-0.1453989242220466
ACH-001053,0.05080986976058626
ACH-001054,0.1628051658795115
ACH-001061,-0.036282318134742766
ACH-001067,-0.1258843626854428
ACH-001075,-0.01000102214615358
ACH-001096,-0.09005521745684468
ACH-001111,0.14402029493908525
ACH-001119,-0.11873468195741005
ACH-001128,-0.021806547252388998
ACH-001134,-0.03875286816172877
ACH-001151,-0.06396140832738728
ACH-001163,0.06304247960892169
ACH-001164,0.19601356443872345
ACH-001183,-0.05108082839102791
ACH-001192,-0.1730978425791301
ACH-001193,-0.06090060386281537
ACH-001196,0.01230134580523348
ACH-001197,-0.005101343713136892
ACH-001205,-0.2780691200488691
ACH-001211,-0.16763986858778904
ACH-001212,-0.2028577304090061
ACH-001228,0.06122468189461894
ACH-001232,-0.05445423551659629
ACH-001239,-0.20922520323496674
ACH-001270,-0.13237140771380365
ACH-001274,-0.27168034282427994
ACH-001275,0.05723509893364679
ACH-001277,-0.054930712000343725
ACH-001278,-0.11002402198172186
ACH-001280,-0.2700954743033391
ACH-001283,-0.2640975836134837
ACH-001289,-0.0927423343423435
ACH-001300,-0.07562645318191476
ACH-001301,0.038906037763622316
ACH-001302,0.03744703414610695
ACH-001306,-0.1309552145866665
ACH-001318,-0.07843635400983491
ACH-001322,0.2363751564562493
ACH-001328,-0.04947268210775574
ACH-001332,-0.015876014830826797
ACH-001336,-0.01240715416561914
ACH-001346,0.011280291030090569
ACH-001353,-0.1092519272438994
ACH-001354,-0.12326481101090545
ACH-001367,0.08545146072465347
ACH-001368,-0.11680597256074672
ACH-001374,-0.2061025156096257
ACH-001377,-0.22329729945798152
ACH-001380,-0.1014314827165642
ACH-001391,-0.07677610345470169
ACH-001408,-0.0257310770891204
ACH-001430,-0.23580503824027305
ACH-001431,-0.0911108142337444
ACH-001450,-0.02151181476002451
ACH-001496,-0.08802462972816909
ACH-001500,0.030809850144190007
ACH-001523,0.09275398610007153
ACH-001532,-0.021320412660453814
ACH-001550,-0.06827150394840598
ACH-001552,-0.16741579294074654
ACH-001554,-0.2266075234606007
ACH-001654,-0.04799054423727863
ACH-001735,-0.13349515126330602
ACH-001736,-0.2491085781811977
ACH-001737,0.14358187412873455
ACH-001740,-0.018540873887769267
ACH-001745,0.09361245749940557
ACH-001765,-0.03347816134994959
