,KIF6 (221458)
ACH-000004,-0.19016549335940847
ACH-000005,-0.3365092305677649
ACH-000007,0.18091913164242499
ACH-000009,-0.16932440984162905
ACH-000011,-0.2092362005523473
ACH-000012,-0.23769404232041336
ACH-000013,-0.25463326371014605
ACH-000014,-0.1890844148036176
ACH-000015,-0.23772092956501634
ACH-000017,-0.15355513422306874
ACH-000018,-0.37535788326237335
ACH-000019,-0.2557771104214928
ACH-000021,-0.12652617864421262
ACH-000022,-0.09386560510390887
ACH-000025,-0.3100904549181421
ACH-000028,-0.18169926964702224
ACH-000030,-0.1767863864311262
ACH-000035,-0.3348341065456567
ACH-000036,-0.2118924852417168
ACH-000037,-0.1880049080604012
ACH-000039,-0.3397734345811684
ACH-000040,-0.14887839371115474
ACH-000041,-0.20014399097697572
ACH-000042,-0.29644386121811434
ACH-000045,-0.17537898703537613
ACH-000047,-0.3048756433934739
ACH-000052,-0.1028145928695172
ACH-000053,-0.21522515216760027
ACH-000054,-0.09394693299763493
ACH-000055,-0.17693941073660496
ACH-000060,-0.13881690311497644
ACH-000067,-0.3148209745944771
ACH-000070,-0.3583943096265774
ACH-000075,-0.15728681765402436
ACH-000078,-0.27024026857806105
ACH-000082,-0.16909216316022346
ACH-000085,-0.17668885697596404
ACH-000086,-0.1738323343937508
ACH-000087,-0.3185576553858732
ACH-000092,-0.16777951221014406
ACH-000095,-0.2466438792627377
ACH-000097,-0.26271946860508155
ACH-000098,-0.2803849668323758
ACH-000099,-0.23984617050393794
ACH-000108,-0.15161570083585346
ACH-000113,-0.1257349905592122
ACH-000116,-0.15985075611954042
ACH-000118,-0.15655027389956488
ACH-000120,-0.14166217207554055
ACH-000123,-0.31563458381382226
ACH-000127,-0.21757202482793436
ACH-000128,-0.2600340705241901
ACH-000132,-0.2311948577008683
ACH-000133,-0.23523518745288816
ACH-000137,-0.07580625680340115
ACH-000138,-0.3008738737734245
ACH-000142,-0.2410386971993929
ACH-000143,-0.1288726942643277
ACH-000146,-0.1580150257661727
ACH-000148,-0.11121036895818047
ACH-000150,-0.09787966132518794
ACH-000152,-0.2968438321250449
ACH-000153,-0.328680317821907
ACH-000159,-0.2040389309432125
ACH-000160,-0.20176598028696766
ACH-000163,-0.14228417306811367
ACH-000167,-0.33409478953198196
ACH-000168,-0.18747104883920634
ACH-000169,-0.3766073503061047
ACH-000178,-0.20294061353313886
ACH-000183,-0.16348205873223742
ACH-000188,-0.1873089820093073
ACH-000189,-0.3870940049049951
ACH-000190,-0.11295887922848805
ACH-000198,-0.1747903093994208
ACH-000203,-0.010656513350796018
ACH-000204,-0.4214839867583978
ACH-000206,-0.1883934056525631
ACH-000207,-0.2950610205163749
ACH-000208,-0.2352470912463717
ACH-000210,-0.30071389710045393
ACH-000211,-0.2612222428629574
ACH-000215,-0.262816742487708
ACH-000221,-0.23459978977601964
ACH-000222,-0.18599223133617335
ACH-000223,-0.3017691156977841
ACH-000226,-0.14542331575740394
ACH-000227,-0.16332342908743636
ACH-000228,-0.2462276916051662
ACH-000231,-0.18924110251765808
ACH-000232,-0.1654392735672114
ACH-000233,-0.11789857364703285
ACH-000234,-0.14067707210241656
ACH-000235,-0.19280955633519345
ACH-000237,-0.1925882475119016
ACH-000238,-0.25510985632172634
ACH-000242,-0.7078463532000763
ACH-000243,-0.13299066301604914
ACH-000244,0.018642874213567227
ACH-000246,-0.2468454906416803
ACH-000248,-0.375827494587216
ACH-000250,-0.20816385428154816
ACH-000251,-0.3704346069942793
ACH-000252,0.1511513323480011
ACH-000253,-0.1839632007714832
ACH-000255,-0.2210006306913647
ACH-000256,-0.24573902990760435
ACH-000257,-0.02560340811824304
ACH-000258,-0.2106662664076919
ACH-000259,-0.19196578166905048
ACH-000260,-0.2911406005611122
ACH-000261,-0.14459672351489414
ACH-000262,-0.13947537420362002
ACH-000263,-0.10531271461313024
ACH-000264,-0.34907737009209555
ACH-000265,-0.2078740454783441
ACH-000266,-0.20446877859289467
ACH-000272,-0.2573806994113506
ACH-000274,-0.14033962477456186
ACH-000277,-0.12636186931657853
ACH-000278,-0.08592205974900154
ACH-000279,-0.3500976852612208
ACH-000280,-0.14621545212095485
ACH-000281,-0.17506452280047555
ACH-000288,-0.16966563852370492
ACH-000291,-0.3605719898472681
ACH-000293,-0.12304226500542875
ACH-000294,-0.1130718981238813
ACH-000295,-0.3043477010916338
ACH-000296,-0.1785128368491362
ACH-000302,-0.23699364081364144
ACH-000304,-0.16180153611324266
ACH-000307,-0.2850037833648472
ACH-000308,-0.22308949998998187
