,RNF214 (257160)
ACH-000004,-0.33638829465972986
ACH-000005,-0.2346445445612049
ACH-000007,-0.4236984889149037
ACH-000009,-0.3665193272390375
ACH-000011,-0.23870920537167306
ACH-000012,-0.26418341446407856
ACH-000013,-0.12104291575501333
ACH-000014,-0.08220977568004198
ACH-000015,-0.1614075832834418
ACH-000017,-0.20683740931247308
ACH-000018,-0.1299771981087407
ACH-000019,-0.2227281349570308
ACH-000021,-0.04781165860566451
ACH-000022,-0.16357084196034866
ACH-000025,-0.2543094315869361
ACH-000028,-0.2297198023382518
ACH-000030,0.024957371399301976
ACH-000035,-0.04929198888092661
ACH-000036,-0.06781820263788522
ACH-000037,-0.1488662239030461
ACH-000039,-0.1591022635543657
ACH-000040,-0.3617605447170021
ACH-000041,-0.3034615582321006
ACH-000042,-0.2631695325572897
ACH-000045,-0.26879244423946896
ACH-000047,-0.08245340320836916
ACH-000052,-0.24558634048383055
ACH-000053,-0.07727149609406833
ACH-000054,-0.02174804046063284
ACH-000055,-0.06451092265198045
ACH-000060,-0.1687747184823513
ACH-000067,0.1899542619193103
ACH-000070,0.13297512569692682
ACH-000075,-0.2056006808382287
ACH-000078,-0.1827660686417365
ACH-000082,-0.06014377775797021
ACH-000085,-0.19309369105799465
ACH-000086,-0.10974070912214937
ACH-000087,-0.17045439848586105
ACH-000092,-0.12995850784516713
ACH-000095,-0.1759328840481551
ACH-000097,-0.1701137762993099
ACH-000098,-0.16526042667796148
ACH-000099,-0.17130864260617587
ACH-000108,-0.1979674971379337
ACH-000113,-0.05691391040042649
ACH-000116,-0.35314875006543395
ACH-000118,-0.0465870705129158
ACH-000120,0.048605983140250164
ACH-000123,-0.1844268084408572
ACH-000127,-0.2148899342093604
ACH-000128,-0.10962930894081772
ACH-000132,-0.1566945190225821
ACH-000133,-0.13262600422198892
ACH-000137,-0.20110436294225192
ACH-000138,-0.4451122394266375
ACH-000142,-0.23937045960317155
ACH-000143,-0.16927725347177222
ACH-000146,-0.06599294301013042
ACH-000148,-0.1837772051685456
ACH-000150,-0.07986200501318819
ACH-000152,-0.08176077519352219
ACH-000153,-0.3953096422549524
ACH-000159,-0.22040909061291825
ACH-000160,-0.1199211029043537
ACH-000163,-0.15819752958285596
ACH-000167,-0.0842766854779562
ACH-000168,-0.3169827268717016
ACH-000169,-0.2503165653658882
ACH-000178,-0.2651073038453647
ACH-000183,-0.13418061693745856
ACH-000188,-0.2593117958460949
ACH-000189,-0.1003048851967012
ACH-000190,-0.38147616800943296
ACH-000198,0.02899147833663742
ACH-000203,-0.5995490491155232
ACH-000204,0.050950285561840614
ACH-000206,0.1127404212621847
ACH-000207,-0.0869033389869602
ACH-000208,0.047497383101839485
ACH-000210,-0.2387089115528475
ACH-000211,-0.1503491884279482
ACH-000215,-0.17676883272203892
ACH-000221,-0.09293243590776548
ACH-000222,-0.2656923938010729
ACH-000223,-0.13435803626979612
ACH-000226,-0.09662404229284427
ACH-000227,-0.27727095542600305
ACH-000228,-0.27663484471336997
ACH-000231,-0.11232832771016334
ACH-000232,-0.18614567701010995
ACH-000233,-0.16719882318655516
ACH-000234,-0.25576028528945843
ACH-000235,-0.07146935901992099
ACH-000237,-0.16631753330579555
ACH-000238,-0.10206827828987876
ACH-000242,-0.05994305629611251
ACH-000243,0.04708061695838208
ACH-000244,-0.15474417773571264
ACH-000246,-0.37897572648528
ACH-000248,-0.2303000601706607
ACH-000250,-0.21673332578632426
ACH-000251,-0.03306373633675482
ACH-000252,-0.21659914466031155
ACH-000253,-0.09446940948032403
ACH-000255,-0.012617367998152372
ACH-000256,-0.06493367203618257
ACH-000257,-0.03693032190457449
ACH-000258,-0.22462775010583647
ACH-000259,-0.13866688017029447
ACH-000260,-0.15874999111446894
ACH-000261,-0.2137177028182748
ACH-000262,-0.16795981139245997
ACH-000263,0.027511862692410127
ACH-000264,-0.18644864178252568
ACH-000265,-0.30648101712571835
ACH-000266,-0.08504167923376912
ACH-000272,-0.2183679213231204
ACH-000274,-0.20212329581459984
ACH-000277,-0.1853636702580211
ACH-000278,-0.1810551489890914
ACH-000279,-0.2549750041653999
ACH-000280,-0.3370754347097921
ACH-000281,-0.3875379108121102
ACH-000288,-0.21687387907736466
ACH-000291,-0.21427371292580685
ACH-000293,-0.2753466145598855
ACH-000294,-0.20945237027598174
ACH-000295,-0.15094675808892047
ACH-000296,-0.11501860678893727
ACH-000302,-0.013792307833865446
ACH-000304,0.00868305058541509
ACH-000307,0.05323146806739824
ACH-000308,-0.4584821785922486
ACH-000310,-0.3142327163890167
ACH-000311,-0.11868676694762395
ACH-000312,-0.33985030905488833
ACH-000315,0.08052060217222673
ACH-000316,-0.2265726603960537
ACH-000317,-0.15800616479451773
ACH-000318,-0.055822881684094966
ACH-000319,-0.13460882230525328
ACH-000320,-0.14680171468609354
ACH-000322,-0.2665122054157187
ACH-000323,-0.2775100217521098
ACH-000324,-0.33645674792381136
ACH-000329,-0.07389344186490115
ACH-000330,-0.14740943888112842
ACH-000331,-0.07051246648246295
ACH-000332,-0.3236194722943407
ACH-000334,-0.026935474212994324
ACH-000335,-0.11861708446670675
ACH-000336,-0.20284380835266905
ACH-000337,-0.19485982961173148
ACH-000338,-0.3452736928509548
ACH-000339,-0.1026493475354391
ACH-000341,-0.17166166842090888
ACH-000348,-0.1052416703066314
ACH-000350,-0.21770432383204136
ACH-000352,-0.08830874349879722
ACH-000356,-0.2117340471549384
ACH-000361,-0.20521194202829734
ACH-000362,-0.025888502922437474
ACH-000363,0.0013069295188197607
ACH-000364,-0.16900305989133552
ACH-000365,-0.0768286426873248
ACH-000366,-0.13129395478856226
ACH-000368,-0.048828673965442985
ACH-000374,-0.4651196849179247
ACH-000375,-0.06576502553368607
ACH-000376,-0.19829862567788087
ACH-000381,-0.2255287753662605
ACH-000383,-0.1194971061705392
ACH-000387,-0.1110895671662206
ACH-000389,0.05950088452425645
ACH-000390,-0.2667357185021904
ACH-000393,-0.2542651796200906
ACH-000395,-0.014898394805750928
ACH-000396,-0.029260182656280238
ACH-000397,-0.2689245944109289
ACH-000401,-0.18280978902779468
ACH-000402,-0.1687771838570372
ACH-000403,-0.25372546396334
ACH-000404,-0.05098580733558058
ACH-000406,-0.1466535262233531
