,RGR (5995)
ACH-000316,-0.03486895240422447
ACH-000317,-0.1851379045011741
ACH-000318,-0.015087731465068147
ACH-000319,-0.11062831432393476
ACH-000320,-0.05689778750738904
ACH-000322,-0.13316887807724734
ACH-000323,-0.22501205364885005
ACH-000324,-0.10848214473764012
ACH-000329,-0.08334038593937748
ACH-000330,0.38998641996244215
ACH-000331,-0.20915045419773934
ACH-000332,0.024765628166559108
ACH-000334,-0.16625898474353162
ACH-000335,-0.03182345399205413
ACH-000336,-0.03378800011956308
ACH-000337,-0.1095124477764901
ACH-000338,-0.19434611336912355
ACH-000339,-0.08261140929001115
ACH-000341,-0.2692567006437032
ACH-000348,-0.04511401584506644
ACH-000350,-0.09189369918661396
ACH-000352,0.007360177088373261
ACH-000356,0.12526671728317187
ACH-000361,0.05149438501722392
ACH-000362,-0.09770384624569672
ACH-000363,0.02046949912926684
ACH-000364,0.0038927955486053795
ACH-000365,-0.053994550640062505
ACH-000366,-0.11061470831708622
ACH-000368,-0.148267333723277
ACH-000374,-0.013749003295661241
ACH-000375,-0.11644578469286627
ACH-000376,-0.0010499830437248519
ACH-000381,-0.10756436806989776
ACH-000383,-0.060925623105985774
ACH-000387,-0.1655391957944159
ACH-000389,-0.045505785958810566
ACH-000390,0.05505688031477207
ACH-000393,-0.15943807657286185
ACH-000395,-0.0051557040136259655
ACH-000396,0.0854515850051824
ACH-000397,-0.2046595509505024
ACH-000401,-0.1053821674681979
ACH-000402,-0.3755470139413793
ACH-000403,-0.1177516876010761
ACH-000404,0.4344272557331952
ACH-000406,-0.007957935720781328
ACH-000407,0.14579487429354282
ACH-000408,0.07581753752735867
ACH-000410,-0.19607468154908905
ACH-000411,-0.0865517573400087
ACH-000414,0.048797281106413855
ACH-000415,-0.2198300449432059
ACH-000416,-0.05749035903795353
ACH-000420,0.014172086439206762
ACH-000421,-0.07691954563358464
ACH-000424,-0.1629887991429749
ACH-000425,-0.13476653767625696
ACH-000426,-0.15537467320558335
ACH-000427,-0.06215550040105058
ACH-000433,0.03484317914634296
ACH-000435,-0.19005704468924697
ACH-000436,-0.27687758582423994
ACH-000444,-0.10618689907455067
ACH-000445,-0.24207380294639225
ACH-000448,0.04780300010853269
ACH-000450,-0.13253258850939
ACH-000452,0.0024146554474893532
ACH-000454,-0.15203443363043928
ACH-000458,-0.01422520820268284
ACH-000459,-0.14390141768100664
ACH-000460,-0.20388346013935915
ACH-000461,0.0319389538677979
ACH-000463,0.03611364433785468
ACH-000464,-0.04340359740994625
ACH-000466,0.015740986685091652
ACH-000467,-0.2865547819586365
ACH-000468,0.011548246342300872
ACH-000469,0.02553198598223384
ACH-000470,0.01277377216925295
ACH-000471,-0.027906920646343317
ACH-000472,-0.04467822901457666
ACH-000473,-0.1147907695820936
ACH-000475,-0.01601432192533796
ACH-000476,-0.2528260236118597
ACH-000477,0.15497640404938015
ACH-000479,-0.3061741625794187
ACH-000480,-0.1589626910207128
ACH-000481,-0.10372761890798343
ACH-000483,-0.08880474634805086
ACH-000484,-0.07128772780869813
ACH-000485,-0.06539356363939586
ACH-000486,-0.052157663334547834
ACH-000487,-0.1126438862593744
ACH-000488,-0.019120561386284932
ACH-000490,-0.07573329611259959
ACH-000491,-0.17105153927334255
ACH-000495,-0.20774868864587634
ACH-000496,-0.062441588231597366
ACH-000499,-0.2159089737181776
ACH-000500,-0.3153334706697301
ACH-000502,-0.02829322680265622
ACH-000503,-0.09448863800842876
ACH-000505,-0.03676579392555104
ACH-000507,-0.2625348280103465
ACH-000510,-0.1090649150576941
ACH-000511,-0.215483488364644
ACH-000512,-0.17355559913751406
ACH-000516,-0.05174342388892194
ACH-000517,-0.12827865077132153
ACH-000518,-0.1529443696101748
ACH-000520,-0.0914587290014989
ACH-000521,0.09133982719777096
ACH-000522,0.060177942045949874
ACH-000524,-0.1092564284028929
ACH-000527,-0.1756136164514759
ACH-000528,-0.05323808216418288
ACH-000537,-0.07873237957423093
ACH-000541,0.10099674068408278
ACH-000542,0.15206256948145475
ACH-000544,-0.12260288368354065
ACH-000545,0.04837296047580655
ACH-000547,0.029215024775155755
ACH-000548,-0.17898795608678128
ACH-000549,-0.1017304044555996
ACH-000550,-0.08892238137613549
ACH-000552,-0.027674795473478696
ACH-000556,0.034212904934947774
ACH-000557,0.054042697494893266
ACH-000569,-0.3344131420943846
ACH-000570,-0.06447567559448822
ACH-000571,-0.09056830805778522
ACH-000573,-0.09670442283302384
ACH-000576,-0.016861854387234722
ACH-000579,-0.12491989733210855
ACH-000580,-0.14119846015816495
ACH-000584,-0.1470481870946402
ACH-000585,-0.06773570395900932
ACH-000588,-0.012472456298423428
ACH-000589,0.09655198683917086
ACH-000591,-0.15080964490948534
ACH-000593,-0.07131911226120431
ACH-000600,-0.10473386286850328
ACH-000601,0.018051713063497375
ACH-000605,-0.17877254936584971
ACH-000606,-0.1412145837413337
ACH-000608,-0.14675564148988612
ACH-000614,-0.05839533637427643
ACH-000616,-0.07116282336269153
ACH-000618,0.02239242452802804
ACH-000619,-0.13044985660684885
ACH-000620,0.034165951207385664
ACH-000621,-0.01477922476814558
ACH-000622,-0.011258289235587195
ACH-000623,-0.08491585943058805
ACH-000624,-0.0480643572443565
ACH-000627,-0.09084883662454477
ACH-000630,-0.10237885166155612
ACH-000631,-0.2146895372132526
ACH-000632,-0.10280984354391452
ACH-000633,-0.003710260095985275
ACH-000637,0.060827589984825126
ACH-000638,-0.10195307420166827
ACH-000646,0.0012541656950280965
ACH-000647,-0.0037457091642498384
ACH-000648,0.166885799608414
ACH-000649,-0.07628568542277643
ACH-000651,-0.17224899556379442
ACH-000652,0.1860313133555783
ACH-000653,-0.03965699822497677
ACH-000657,-0.043757001947086135
ACH-000658,0.10324382812347244
ACH-000661,-0.08685073662857984
ACH-000662,-0.3768294955101609
ACH-000663,-0.10917066317193848
ACH-000665,-0.1676038739603198
ACH-000671,-0.06916713537818038
ACH-000672,-0.3753519258514487
ACH-000673,-0.12919510009802826
ACH-000676,-0.11063236983864112
ACH-000677,-0.06339004585898954
ACH-000681,-0.07870661778668049
ACH-000683,-0.02173960415349649
ACH-000684,-0.3264858729050877
ACH-000688,-0.2659268561245428
ACH-000693,-0.11697730742951147
ACH-000694,-0.118321911102516
ACH-000695,-0.09361771785857154
ACH-000696,-0.1208647061908263
ACH-000697,-0.21457554710088347
ACH-000699,-0.06593960405269211
ACH-000701,-0.3006331194451097
ACH-000706,-0.04562253735383186
ACH-000711,-0.08156274928465676
ACH-000713,-0.05743454106393803
ACH-000714,0.047214175852058005
ACH-000718,0.04498221437174308
ACH-000720,-0.001869559224905895
ACH-000721,-0.19170894675622235
ACH-000724,-0.018490170373244682
ACH-000725,0.15956468480443287
ACH-000732,-0.2574418696783821
ACH-000734,-0.12111681474552152
ACH-000735,-0.08528309907257756
ACH-000736,-0.18284905107123434
ACH-000738,-0.055054297084243455
ACH-000746,-0.032018014808819696
ACH-000747,-0.07747244616465786
ACH-000748,-0.0210652019033516
ACH-000753,-0.07267759341809317
ACH-000756,-0.16021445118547534
ACH-000757,-0.011388655107167248
ACH-000758,-0.048361641224051566
ACH-000760,-0.033730633520250165
ACH-000762,0.05130853095484776
ACH-000763,0.054994466604103
ACH-000764,-0.0491531953037823
ACH-000765,-0.022234878158326612
ACH-000766,-0.06447906640011207
ACH-000767,-0.11915218914834322
ACH-000768,-0.06629186454203595
ACH-000769,-0.10103986673395222
ACH-000770,-0.11723511339709775
ACH-000771,-0.1057991133185179
ACH-000773,-0.15885589585000762
ACH-000776,0.0558704460269501
ACH-000777,-0.20709355138832986
ACH-000778,-0.11114840425520807
ACH-000781,0.005439220413366771
ACH-000782,-0.1350107345880311
ACH-000783,-0.13049984621146024
ACH-000784,0.09418487617964072
ACH-000785,-0.06712361494239487
ACH-000787,-0.07571316304854397
ACH-000788,0.003601380545771849
ACH-000791,0.07577034407656008
ACH-000792,0.037421917536354286
ACH-000794,-0.11642374009244295
ACH-000796,-0.02045656816038896
ACH-000798,-0.2223254529641128
ACH-000799,-0.2295327178849918
ACH-000800,-0.15491935324375736
ACH-000802,-0.2133282730836574
ACH-000804,-0.19591688723590625
ACH-000805,0.006186443223899303
ACH-000809,-0.1079968484476729
ACH-000810,0.06701874730800476
ACH-000811,-0.1436472756170069
ACH-000817,-0.12983299865891848
ACH-000819,-0.05074515059252637
ACH-000820,0.30613245685374635
ACH-000821,-0.3063484703282348
ACH-000822,-0.12118166641147762
ACH-000823,-0.05354963875642852
ACH-000824,-0.040054007224500775
ACH-000827,-0.0783924172290827
ACH-000829,-0.03161805579586792
ACH-000831,-0.14156912402155722
ACH-000832,-0.17939144941526491
ACH-000833,0.04574731984661259
ACH-000834,-0.09002863963540239
ACH-000835,-0.1059602309856265
ACH-000836,-0.05765662844997869
ACH-000837,-0.05633137303046355
ACH-000838,-0.14772202930624467
ACH-000839,-0.03843383663511045
ACH-000840,-0.0922853212886488
ACH-000841,0.2094578701582468
ACH-000843,-0.17460323477363213
ACH-000846,-0.15516116248521236
ACH-000847,-0.11178111130964004
ACH-000848,-0.1871655308849089
ACH-000849,-0.11073771073921566
ACH-000851,-0.02545714893948109
ACH-000855,-0.038434456399757184
ACH-000856,-0.1908265073916318
ACH-000858,-0.19279441714802167
ACH-000859,-0.14679457832068124
ACH-000861,-0.27809433526760885
ACH-000862,-0.1887601836892552
ACH-000865,-0.045286567407675934
ACH-000866,-0.04909373417556523
ACH-000867,-0.0100443241746576
ACH-000869,-0.008199106923999697
ACH-000872,0.03355754553619962
ACH-000873,-0.1533373316123404
ACH-000876,-0.24338945402333634
ACH-000878,-0.0033958539030639148
ACH-000880,-0.33204464494753005
ACH-000881,-0.029078073224066494
ACH-000882,-0.10303603697952347
ACH-000884,-0.10521651035811508
ACH-000885,0.014518723825747716
ACH-000887,0.017656186804449185
ACH-000889,-0.15913488453803687
ACH-000896,0.08512464095353728
ACH-000898,-0.2635817566020379
ACH-000900,0.048523124417082494
ACH-000901,-0.07362143360094385
ACH-000905,-0.04783398455487796
ACH-000906,-0.03842250954158809
ACH-000907,-0.07841082719932646
ACH-000910,-0.006067535644713428
ACH-000911,-0.10186666569995256
ACH-000912,-0.18449899934346875
ACH-000913,-0.09112232568221226
ACH-000915,-0.02310951447047413
ACH-000916,-0.2743931352252276
ACH-000917,0.09668639695390108
ACH-000920,-0.1061444874832714
ACH-000921,-0.06632256180484797
ACH-000924,-0.07276999655315314
ACH-000926,0.029314102761932425
ACH-000928,-0.02803114064797336
ACH-000929,-0.04436297218039492
ACH-000932,0.0007311829033568331
ACH-000935,-0.08028885948142682
ACH-000936,-0.3630316217999096
ACH-000937,-0.1720088978910889
ACH-000938,-0.09603661847226423
ACH-000939,-0.17321882696920166
ACH-000941,0.021222949217702132
ACH-000943,-0.050854508122295285
ACH-000946,-0.1113512287619965
ACH-000947,-0.060504883005940764
ACH-000948,-0.15159097844777455
ACH-000950,-0.16564698441521686
ACH-000953,-0.18700838128153813
ACH-000954,-0.5675328620065238
ACH-000957,-0.17808662823002624
ACH-000958,-0.11236466727595447
ACH-000960,0.002493315357210076
ACH-000963,0.0595036191381423
ACH-000968,-0.09378461520249347
ACH-000969,-0.3027260187155523
ACH-000972,-0.29698153865804205
ACH-000973,-0.12743702830138734
ACH-000974,-0.03827373652083913
ACH-000978,0.1665992533695362
ACH-000984,-0.06843623405867562
ACH-000986,-0.19906029208037784
ACH-000988,0.12123105595279304
ACH-000993,-0.05985763215775635
ACH-000994,-0.04114785746408927
ACH-000996,-0.20448359815173495
ACH-001001,0.05494176319277679
ACH-001020,-0.2380021183916456
ACH-001028,-0.09397229808001896
ACH-001031,0.01877236138127351
ACH-001038,-0.06047006671426089
ACH-001048,-0.1196387275688386
ACH-001050,-0.0985316489638459
ACH-001053,-0.2460254768597762
ACH-001054,0.03377881762381164
ACH-001061,0.0363486325083979
ACH-001067,0.013062673691072123
ACH-001075,-0.16584347781016992
ACH-001096,0.012817969463824536
ACH-001111,-0.26622594359389096
ACH-001119,-0.19924185992152948
ACH-001128,0.012765808125996723
ACH-001134,-0.28210093217895
ACH-001151,-0.10306093803334766
ACH-001163,0.009184624027223963
ACH-001164,-0.13756384615276684
ACH-001183,-0.18195092998498527
ACH-001192,-0.1507665555606416
ACH-001193,-0.009781620996725098
ACH-001196,-0.04670769346149757
ACH-001197,-0.06311114356497638
ACH-001205,0.049848995991234483
ACH-001211,-0.2426505317866413
ACH-001212,-0.10174323992748456
ACH-001228,-0.010652609939031476
ACH-001232,-0.08160869824108102
ACH-001239,-0.043727815638316334
ACH-001270,-0.09474327610470358
ACH-001274,-0.060159610561329166
ACH-001275,0.033290018497388316
ACH-001277,-0.18715398294700286
ACH-001278,-0.12076258215526965
ACH-001280,-0.21765662025176336
ACH-001283,-0.10158716544699206
ACH-001289,-0.1049381635408466
ACH-001300,0.1553613266831449
ACH-001301,0.02808984517594006
ACH-001302,0.02040385695158584
ACH-001306,-0.10146534957671116
ACH-001318,-0.029294850710418718
ACH-001322,-0.06706159687051637
ACH-001328,-0.07222210839308021
ACH-001332,-0.07002976617665294
ACH-001336,0.008987316244608622
ACH-001346,-0.017165648753758554
ACH-001353,-0.10348784790555653
ACH-001354,-0.2176406813692518
ACH-001367,-0.4078848364617844
ACH-001368,-0.1700598156248526
ACH-001374,-0.06918424163838457
ACH-001377,-0.11259343439273575
ACH-001380,0.002043781667495148
ACH-001391,-0.15819294268050355
ACH-001408,-0.06315137062168716
ACH-001430,0.09570583213384658
ACH-001431,-0.08108481698846062
ACH-001450,-0.1531936116358625
ACH-001496,-0.07875195171334022
ACH-001500,-0.05595903410531456
ACH-001523,-0.2386236802162381
ACH-001532,-0.11882051494846115
ACH-001550,-0.08800783760342676
ACH-001552,-0.1274423667789907
ACH-001554,-0.15650864084391156
ACH-001654,-0.059670244701173
ACH-001735,-0.08122620421435481
ACH-001736,-0.007543615083856927
ACH-001737,0.1285017992092353
ACH-001740,-0.14215809231074553
ACH-001745,-0.13258154260026453
ACH-001765,-0.05362501841656032
