,OOSP2 (219990)
ACH-000263,-0.09729191320531816
ACH-000264,-0.12920907704096046
ACH-000265,-0.060381844638095886
ACH-000266,-0.09562155685464883
ACH-000272,-0.18958760261441213
ACH-000274,0.04690830732243646
ACH-000277,-0.06656284547232251
ACH-000278,0.09662068773227477
ACH-000279,-0.030481651175762275
ACH-000280,0.003999700617292037
ACH-000281,-0.09911700799069463
ACH-000288,-0.09906706740132898
ACH-000291,-0.03094323302438735
ACH-000293,-0.1999105610094123
ACH-000294,-0.05153926830331778
ACH-000295,-0.18886993065206475
ACH-000296,-0.1533671710812886
ACH-000302,-0.0396794087292249
ACH-000304,0.21691478874100906
ACH-000307,-0.1400735327108004
ACH-000308,-0.0899679805713453
ACH-000310,-0.1948268022199333
ACH-000311,-0.07874463443420482
ACH-000312,0.032595980179315566
ACH-000315,0.0572640852862
ACH-000316,-0.16541218119774775
ACH-000317,-0.031756082372296136
ACH-000318,-0.13880910790499165
ACH-000319,-0.09386568754647574
ACH-000320,0.08757383442693639
ACH-000322,-0.09571823931912568
ACH-000323,0.02161177873711419
ACH-000324,-0.027585009956065804
ACH-000329,0.0013863609701859599
ACH-000330,-0.11810185911761477
ACH-000331,-0.05430947927758735
ACH-000332,-0.00029074634275015355
ACH-000334,-0.35959787459740034
ACH-000335,-0.2757581301499245
ACH-000336,-0.06062326996375617
ACH-000337,-0.06583797831870067
ACH-000338,0.18683173275271867
ACH-000339,-0.08546420367737867
ACH-000341,-0.14236870618392802
ACH-000348,-0.059553464060860574
ACH-000350,-0.056872886069944874
ACH-000352,-0.0534519263492388
ACH-000356,-0.3366805577248869
ACH-000361,-0.02519660727286124
ACH-000362,-0.08558575321613877
ACH-000363,-0.0658493751352143
ACH-000364,-0.045003764529638605
ACH-000365,-0.11692457020306628
ACH-000366,-0.14948755019134474
ACH-000368,-0.17087024016660599
ACH-000374,-0.1693143676395095
ACH-000375,-0.1305491755629892
ACH-000376,-0.1031903399014467
ACH-000381,-0.029444128643907063
ACH-000383,-0.11665760010819748
ACH-000387,-0.052746671024442415
ACH-000389,0.11224046684479616
ACH-000390,-0.1394559581605977
ACH-000393,-0.029987045535134045
ACH-000395,-0.08284025390100984
ACH-000396,-0.01620502254505923
ACH-000397,-0.14176114088360936
ACH-000401,-0.353206129665794
ACH-000402,-0.1171732117299252
ACH-000403,-0.06887053694074759
ACH-000404,-0.5045383198980424
ACH-000406,-0.13514022750527854
ACH-000407,-0.03768217739312394
ACH-000408,-0.2315311129824109
ACH-000410,-0.05253399498193898
ACH-000411,-0.12036768347321562
ACH-000414,0.0018102756501939981
ACH-000415,-0.10617452957341726
ACH-000416,-0.1286655670007844
ACH-000420,0.006572681431663216
ACH-000421,-0.1260162953907664
ACH-000424,-0.11139364995061027
ACH-000425,-0.023278831506987008
ACH-000426,-0.13995163203512728
ACH-000427,-0.2589546018277758
ACH-000433,-0.2340122978000999
ACH-000435,-0.011538154787842564
ACH-000436,-0.05650931859689174
ACH-000444,0.02622819667727687
ACH-000445,-0.18577692777757265
ACH-000448,0.08693873709679789
ACH-000450,-0.12933513504146546
ACH-000452,-0.10085889617315094
ACH-000454,-0.2378537078557919
ACH-000458,-0.05812259832432061
ACH-000459,-0.15256294415749955
ACH-000460,-0.021080511627446476
ACH-000461,-0.4337387480159416
ACH-000463,0.08193985087473696
ACH-000464,-0.15258712550597914
ACH-000466,-0.15864915256063528
ACH-000467,-0.1431003281797025
ACH-000468,-0.042247291069347874
ACH-000469,-0.19626273836643485
ACH-000470,-0.2442786577519937
ACH-000471,-0.026666850278255737
ACH-000472,-0.06304493230994376
ACH-000473,0.07185308639462966
ACH-000475,-0.007626178844095574
ACH-000476,-0.040346643763715134
ACH-000477,-0.08780106882909929
ACH-000479,-0.08547471566206626
ACH-000480,-0.06926457989232307
ACH-000481,-0.1691777079707744
ACH-000483,-0.07357019800620676
ACH-000484,-0.17859156307841645
ACH-000485,-0.13746295117528984
ACH-000486,-0.1424166910752501
ACH-000487,-0.1441646745126354
ACH-000488,-0.036772046544034806
ACH-000490,-0.09426068080300412
ACH-000491,0.01872623889534161
ACH-000495,0.004196846798652031
ACH-000496,-0.08205978195755335
ACH-000499,-0.1955067606942377
ACH-000500,-0.1865680883089003
ACH-000502,-0.05439829122522565
ACH-000503,-0.12154846912517935
ACH-000505,-0.2057790314070881
ACH-000507,-0.12230790971238713
ACH-000510,-0.04065204760329786
ACH-000511,-0.17076094168457767
ACH-000512,-0.20767890043239196
ACH-000516,0.027537582671102286
ACH-000517,-0.05323716177740821
ACH-000518,-0.08250670998801593
ACH-000520,-0.17868311470386894
ACH-000521,-0.03739347480417319
ACH-000522,-0.0681696927736644
ACH-000524,-0.11841838675055305
ACH-000527,-0.005494626937342358
ACH-000528,-0.08188391461940475
ACH-000537,-0.04075867576219322
ACH-000541,-0.10440086703227328
ACH-000542,-0.05743706515591231
ACH-000544,-0.0931369718707238
ACH-000545,-0.3485825882883564
ACH-000547,-0.2842510881417204
ACH-000548,-0.20999646284586496
ACH-000549,0.02611898053484055
ACH-000550,0.024367017714866143
ACH-000552,-0.027184874347081358
ACH-000556,-0.15998585599339496
ACH-000557,-0.0568657760608933
ACH-000569,0.019167475844430373
ACH-000570,-0.031434335935578664
ACH-000571,-0.08735096127324565
ACH-000573,-0.16368937493327548
ACH-000576,-0.15132972904902653
ACH-000579,0.022856080405822973
ACH-000580,-0.07195470848441095
ACH-000584,-0.06553079239265985
ACH-000585,-0.10838894083265617
ACH-000588,-0.12687532926835615
ACH-000589,-0.07160984037553747
ACH-000591,0.012236862037030113
ACH-000593,-0.07958096859341435
ACH-000600,-0.08908257419253672
ACH-000601,-0.05162041216008041
ACH-000605,-0.03234354907509307
ACH-000606,-0.06748176224226607
ACH-000608,-0.1618668913066432
ACH-000614,-0.12154161417920703
ACH-000616,-0.028811845526243756
ACH-000618,-0.08259445109212286
ACH-000619,-0.19537614772223888
ACH-000620,-0.10716368220369964
ACH-000621,-0.1060660733171369
ACH-000622,0.0036794706800560096
ACH-000623,-0.06453072659119223
ACH-000624,-0.07625427241605465
ACH-000627,-0.1373645337009146
ACH-000630,-0.14970037168719655
ACH-000631,-0.14472359708126775
ACH-000632,-0.09204074293221663
ACH-000633,-0.034248681357310656
ACH-000637,-0.22811452217050535
ACH-000638,-0.17045423488493527
ACH-000646,-0.21866533210605665
ACH-000647,-0.1604771980925139
ACH-000648,-0.06473686719851901
ACH-000649,-0.13859677298697556
ACH-000651,0.040647102979810584
ACH-000652,-0.06700245869176062
ACH-000653,-0.17773668119794944
ACH-000657,-0.14608251451669765
ACH-000658,-0.04792247037206159
ACH-000661,-0.17759432409673964
ACH-000662,0.052390497313540736
ACH-000663,-0.019702318624251442
ACH-000665,-0.08101479571320266
ACH-000671,0.00010709006003649446
ACH-000672,0.0524163725624787
ACH-000673,-0.08087401982143642
ACH-000676,0.08031983959528034
ACH-000677,-0.1293887906014678
ACH-000681,-0.08288873407759581
ACH-000683,-0.09184311670718437
ACH-000684,-0.20221116707145487
ACH-000688,-0.03903737090386432
ACH-000693,-0.10157915882497222
ACH-000694,-0.07513388274624459
ACH-000695,0.08735115220358904
ACH-000696,-0.02118982615450164
ACH-000697,-0.03315477567200025
ACH-000699,-0.0020881706974766817
ACH-000701,-0.006220450663062665
ACH-000706,-0.05266920234578302
ACH-000711,-0.03369434842025719
ACH-000713,-0.16114117097926609
ACH-000714,-0.01858260762001608
ACH-000718,-0.027441286778267047
ACH-000720,-0.02827655788446488
ACH-000721,-0.0951234816829601
ACH-000724,-0.30700466911614216
ACH-000725,-0.09255308142961532
ACH-000732,-0.04803646521772777
ACH-000734,-0.10106126008954792
ACH-000735,-0.11066404638291123
ACH-000736,-0.0953333235469174
ACH-000738,-0.17421343045186696
ACH-000746,-0.04115669691966499
ACH-000747,-0.2533591726056998
ACH-000748,-0.058819624990130034
ACH-000753,-0.11810592348371587
ACH-000756,-0.23235403273384214
ACH-000757,-0.12529410253662826
ACH-000758,-0.2630340722303073
ACH-000760,0.082189124458943
ACH-000762,-0.20731955031397245
ACH-000763,0.05979134930639855
ACH-000764,-0.06768331437636818
ACH-000765,-0.16579629291834824
ACH-000766,-0.01648955124888489
ACH-000767,0.05457831254419928
ACH-000768,0.017654054860398182
ACH-000769,-0.03277981730992387
ACH-000770,-0.10894616734107508
ACH-000771,-0.06384560693320768
ACH-000773,-0.0580482482170552
ACH-000776,-0.2783569850547158
ACH-000777,-0.04526570012144942
ACH-000778,-0.15514950978141134
ACH-000781,-0.058045154409776624
ACH-000782,-0.032524578462270914
ACH-000783,-0.13408832107818985
ACH-000784,-0.1261148860555895
ACH-000785,-0.08360792831146012
ACH-000787,-0.052894861920498186
ACH-000788,-0.06559331742100745
ACH-000791,-0.08846167849333582
ACH-000792,-0.10177922519970947
ACH-000794,-0.22040160987398846
ACH-000796,-0.12378395179153782
ACH-000798,-0.11863335842922415
ACH-000799,-0.06761764653843799
ACH-000800,0.16349299216075436
ACH-000802,-0.14494244275532414
ACH-000804,-0.07935129494510773
ACH-000805,-0.003083254378891578
ACH-000809,-0.06825683034986282
ACH-000810,-0.40809101287557387
ACH-000811,-0.06911379918058498
ACH-000817,-0.21235787955689547
ACH-000819,-0.0628249300072264
ACH-000820,0.07876525264954147
ACH-000821,-0.0848952884555861
ACH-000822,-0.0888203757300286
ACH-000823,-0.20626896840818906
ACH-000824,-0.1615086511592356
ACH-000827,-0.07062678371431914
ACH-000829,-0.06710974988502037
ACH-000831,-0.10577871642301526
ACH-000832,-0.228814805426386
ACH-000833,-0.1908877707729714
ACH-000834,-0.14585939387388508
ACH-000835,0.10696173899744107
ACH-000836,-0.06120512136041367
ACH-000837,-0.10898881202118227
ACH-000838,-0.16345597682701835
ACH-000839,-0.3124197168503132
ACH-000840,0.02402757339903536
ACH-000841,-0.11677518242122352
ACH-000843,-0.10900280568638572
ACH-000846,-0.1683094328105552
ACH-000847,-0.1359241356972175
ACH-000848,-0.012076450057598805
ACH-000849,0.07687880865097853
ACH-000851,-0.2673272980201306
ACH-000855,0.001313942861729231
ACH-000856,-0.11504020033716685
ACH-000858,-0.08669819686119523
ACH-000859,-0.20079367670316728
ACH-000861,-0.3093390784089969
ACH-000862,-0.13775134262964736
ACH-000865,-0.12455714387678544
ACH-000866,0.02037523472072349
ACH-000867,-0.095458189722634
ACH-000869,-0.0977407117855977
ACH-000872,-0.14634786892042576
ACH-000873,0.047463844113474624
ACH-000876,-0.1224615599209204
ACH-000878,0.045603795324860905
ACH-000880,-0.1575230396548297
ACH-000881,-0.050452544335331986
ACH-000882,-0.08034613325242577
ACH-000884,0.040670639261207404
ACH-000885,0.03158023897842425
ACH-000887,0.002360783254928311
ACH-000889,-0.024961139577925853
ACH-000896,0.008681424349412823
ACH-000898,-0.009418049793314804
ACH-000900,-0.18719097722025269
ACH-000901,-0.25233789461014794
ACH-000905,-0.1455556247928832
ACH-000906,-0.06459066049768934
ACH-000907,0.0799916645504019
ACH-000910,-0.13252131380790966
ACH-000911,-0.04322462101364975
ACH-000912,-0.12132121264797975
ACH-000913,-0.0602606608140257
ACH-000915,-0.13327998653842427
ACH-000916,0.08994257815973747
ACH-000917,-0.21020386110021505
ACH-000920,-0.024392840384584242
ACH-000921,-0.09627735682568853
ACH-000924,-0.08895608231670928
ACH-000926,-0.18984459571715906
ACH-000928,0.022614271480174825
ACH-000929,-0.06437091282934101
ACH-000932,-0.07083392368808852
ACH-000935,0.057158238162834926
ACH-000936,-0.2428177024530896
ACH-000937,-0.11391192906974325
ACH-000938,-0.2530224850639217
ACH-000939,-0.014458282237694513
ACH-000941,-0.199697911357266
ACH-000943,-0.10017685283458706
ACH-000946,-0.029419991818240693
ACH-000947,-0.055403945269160745
ACH-000948,-0.1492504234689271
ACH-000950,-0.2447943850010245
ACH-000953,-0.11782246882834875
ACH-000954,-0.3023471994538484
ACH-000957,-0.18702276582787733
ACH-000958,0.010657010170955793
ACH-000960,-0.027358205723196333
ACH-000963,-0.058313140644703186
ACH-000968,-0.06319500659683489
ACH-000969,-0.1937154755433085
ACH-000972,0.04535301611351531
ACH-000973,-0.09471034249365247
ACH-000974,-0.13329990875384945
ACH-000978,-0.09441279221624024
ACH-000984,-0.07558471948340642
ACH-000986,-0.20318347647793825
ACH-000988,-0.1483728921007671
ACH-000993,-0.059500432596073224
ACH-000994,-0.0686545268445262
ACH-000996,-0.095565947911447
ACH-001001,-0.11272754639957674
ACH-001020,-0.10929360176627924
ACH-001028,0.00014899903206387198
ACH-001031,-0.0755347576978096
ACH-001038,-0.024623454852888464
ACH-001048,-0.08075769932587924
ACH-001050,-0.13640168269151973
ACH-001053,0.062141374636486765
ACH-001054,0.00915749083897969
ACH-001061,-0.08426258396415433
ACH-001067,-0.03498046996686716
ACH-001075,0.1408559392759223
ACH-001096,-0.12858753493204092
ACH-001111,0.1139683590825127
ACH-001119,-0.19226852813473694
ACH-001128,-0.05953985554785761
ACH-001134,-0.08157978103469432
ACH-001151,-0.1332174620036121
ACH-001163,-0.07628085703443285
ACH-001164,0.08446068134030199
ACH-001183,-0.057235989437002574
ACH-001192,0.05317066828689232
ACH-001193,-0.16508883460250473
ACH-001196,-0.07447828402017491
ACH-001197,-0.030024553814184306
ACH-001205,0.006914261879992836
ACH-001211,0.03205143335907635
ACH-001212,-0.09066370173462444
ACH-001228,-0.1314323340360159
ACH-001232,-0.1357823039534917
ACH-001239,-0.07226183254122816
ACH-001270,-0.07570798479995007
ACH-001274,0.012915087612102144
ACH-001275,-0.08619592115904279
ACH-001277,-0.2356910810726333
ACH-001278,-0.011000767868405004
ACH-001280,-0.2418520538322354
ACH-001283,0.026334157383033657
ACH-001289,-0.13966037742125306
ACH-001300,-0.05449887250335896
ACH-001301,-0.11361538435791615
ACH-001302,-0.1387555596604322
ACH-001306,-0.13199192323426973
ACH-001318,-0.029052272632327
ACH-001322,-0.035339027755864776
ACH-001328,-0.1441564163694229
ACH-001332,-0.08632262764877423
ACH-001336,-0.2261546081332859
ACH-001346,0.03322532976594405
ACH-001353,-0.14753356104074794
ACH-001354,0.01817361170343671
ACH-001367,-0.24204327177520055
ACH-001368,-0.11450659935945387
ACH-001374,0.15153628359261748
ACH-001377,-0.11733907629653795
ACH-001380,-0.11835450390241875
ACH-001391,-0.06293927337500509
ACH-001408,-0.06943583660668654
ACH-001430,0.004120022638972566
ACH-001431,0.10317596118869822
ACH-001450,0.005469319019918767
ACH-001496,-0.09384591701242567
ACH-001500,-0.15781314444481007
ACH-001523,-0.003103191179433456
ACH-001532,-0.09529114370306502
ACH-001550,-0.12260491316757935
ACH-001552,-0.11777787637417785
ACH-001554,0.028566561707598838
ACH-001654,-0.1149162815413478
ACH-001735,-0.06903611653105661
ACH-001736,-0.015844359031228154
ACH-001737,-0.23714066815780846
ACH-001740,0.00022434528076260157
ACH-001745,-0.0710467078506539
ACH-001765,-0.06406456771722589
