,SCN2A (6326)
ACH-000004,-0.029365670935098405
ACH-000005,0.04154151959638939
ACH-000007,-0.20596218445923195
ACH-000009,-0.17477371055431884
ACH-000011,-0.057621911076105974
ACH-000012,-0.05940143280731264
ACH-000013,-0.09061329219622027
ACH-000014,0.13296620356155706
ACH-000015,-0.03087075451943468
ACH-000017,-0.07549941918740258
ACH-000018,-0.06461058253648877
ACH-000019,-0.03703497392544671
ACH-000021,-0.029346929978503883
ACH-000022,-0.14666710876309005
ACH-000025,-0.02324675367065745
ACH-000028,-0.1124085650577022
ACH-000030,-0.09905139793976207
ACH-000035,-0.0084032409181831
ACH-000036,-0.2568075492063795
ACH-000037,-0.12054069302654676
ACH-000039,-0.024337967356724825
ACH-000040,-0.14378284856916976
ACH-000041,-0.0572619915269877
ACH-000042,-0.15418044773848488
ACH-000045,0.03041924945415695
ACH-000047,0.04552517397393885
ACH-000052,-0.2594805417884876
ACH-000053,-0.10242333043079267
ACH-000054,-0.2404571320861681
ACH-000055,-0.043648696115983945
ACH-000060,-0.06955975690300514
ACH-000067,-0.06624908203241077
ACH-000070,-0.1507567302816023
ACH-000075,0.037211262393680035
ACH-000078,-0.10970364804422424
ACH-000082,-0.11160642688009376
ACH-000085,-0.00685733015475075
ACH-000086,-0.07340808612620273
ACH-000087,-0.20537394450576468
ACH-000092,-0.11113426789998096
ACH-000095,-0.1734509639275767
ACH-000097,-0.07568316076025199
ACH-000098,-0.07865004875833821
ACH-000099,-0.14224541659773876
ACH-000108,-0.08036553364040305
ACH-000113,-0.06873299320200628
ACH-000116,-0.04232955190385053
ACH-000118,-0.16990067663707126
ACH-000120,-0.09851276333636563
ACH-000123,-0.18021808025954167
ACH-000127,-0.21218785970812748
ACH-000128,-0.1101924098782676
ACH-000132,-0.3976270612228541
ACH-000133,-0.2311452415008812
ACH-000137,-0.07173744536923883
ACH-000138,-0.07633044115336933
ACH-000142,-0.16448633038953386
ACH-000143,-0.1552857180340811
ACH-000146,-0.10109657067306396
ACH-000148,-0.018501261571548938
ACH-000150,-0.17784263039361398
ACH-000152,-0.08378656792294756
ACH-000153,-0.14257080901628227
ACH-000159,-0.1764844277808451
ACH-000160,0.09314757564076843
ACH-000163,-0.2099251475878809
ACH-000167,-0.15200771810815195
ACH-000168,-0.258587200002869
ACH-000169,0.020956121182981402
ACH-000178,-0.11953985545235506
ACH-000183,-0.20743617630083488
ACH-000188,-0.05966095946920112
ACH-000189,-0.5484368797856815
ACH-000190,-0.1110591821098808
ACH-000198,-0.2443034595610058
ACH-000203,0.2470716256850155
ACH-000204,0.006438121170327945
ACH-000206,-0.052502995186875866
ACH-000207,-0.058131489068946815
ACH-000208,-0.12243066798373413
ACH-000210,-0.1465243342844056
ACH-000211,-0.0693093367484596
ACH-000215,-0.1796368983254858
ACH-000221,-0.1098810514454069
ACH-000222,-0.17855366798400454
ACH-000223,-0.2191238261324591
ACH-000226,-0.17461600713509276
ACH-000227,-0.25066639792458595
ACH-000228,0.01310299799440588
ACH-000231,-0.14687161094225304
ACH-000232,-0.09112738734330443
ACH-000233,-0.020426430188423397
ACH-000234,-0.33994971125291096
ACH-000235,-0.06347083160706657
ACH-000237,-0.053089392426111964
ACH-000238,-0.05287342758875704
ACH-000242,-0.18230808268957904
ACH-000243,-0.05553772873147148
ACH-000244,-0.1167352129579836
ACH-000246,-0.13567220780702918
ACH-000248,-0.1740081105726321
ACH-000250,-0.18719709336431792
ACH-000251,-0.2049994482755115
ACH-000252,0.04084974714776789
ACH-000253,-0.1290790743921665
ACH-000255,-0.0919401969442174
ACH-000256,-0.037121063573828064
ACH-000257,-0.260714819563936
ACH-000258,-0.02412515722170917
ACH-000259,-0.10665111941871164
ACH-000260,-0.1354915688801366
ACH-000261,-0.027450596755229883
ACH-000262,0.034016511644648285
ACH-000263,0.05185686778096951
ACH-000264,-0.13088133941099125
ACH-000265,-0.16754586442314592
ACH-000266,-0.13518967890718986
ACH-000272,-0.16185531635536032
ACH-000274,-0.1738481932603141
ACH-000277,-0.08231185419634378
ACH-000278,-0.12098899076491075
ACH-000279,-0.13151899535347286
ACH-000280,0.010815347132303123
ACH-000281,-0.08215511531534808
ACH-000288,-0.12488397942978477
ACH-000291,-0.1013569990504562
ACH-000293,-0.2153547975519685
ACH-000294,-0.17409629952200922
ACH-000295,-0.2474838872405605
ACH-000296,-0.033043955780652105
ACH-000302,-0.11268846544611864
ACH-000304,0.13394672384403278
ACH-000307,-0.13648529385648436
ACH-000308,-0.11815977262300087
ACH-000310,-0.10982297764543784
ACH-000311,-0.17355042654170827
ACH-000312,-0.16730942252001707
ACH-000315,-0.04588392394649523
ACH-000316,0.1214704555239074
ACH-000317,-0.18361919113400252
ACH-000318,-0.07756423458652094
ACH-000319,0.07261566310586676
ACH-000320,0.07007982329482099
ACH-000322,-0.1964292007855893
ACH-000323,0.02141996037727097
ACH-000324,-0.12436099090005576
ACH-000329,-0.11966079967105572
ACH-000330,-0.10095397203247293
ACH-000331,-0.08082180104617434
ACH-000332,-0.043892352451731335
ACH-000334,0.011031086157663164
ACH-000335,-0.2890080748255837
ACH-000336,0.05108854962900156
ACH-000337,-0.2959612274847819
ACH-000338,-0.29982607448814896
ACH-000339,-0.06631157524436546
ACH-000341,-0.11050433371624804
ACH-000348,-0.09574487410079907
ACH-000350,-0.06250735964829245
ACH-000352,-0.03562894890524847
ACH-000356,-0.2692431352241108
ACH-000361,-0.10283310562077368
ACH-000362,-0.02196084455904821
ACH-000363,-0.15961278066231147
ACH-000364,-0.014066681054776957
ACH-000365,0.05268195679029978
ACH-000366,-0.01593812938632681
ACH-000368,-0.052240662623811183
ACH-000374,-0.07573262392142649
ACH-000375,-0.217494125604542
ACH-000376,-0.04043677129116514
ACH-000381,-0.2157558657274364
ACH-000383,-0.12143621152307625
ACH-000387,-0.1707686106180297
ACH-000389,0.11925749616907598
ACH-000390,-0.15504205695525736
ACH-000393,-0.11305961803496473
ACH-000395,0.07709305214548072
ACH-000396,-0.2553756496570207
ACH-000397,-0.22287393566003674
ACH-000401,-0.18621512879105434
ACH-000402,-0.14895200606869172
ACH-000403,-0.057140022500892514
ACH-000404,-0.08219892177397277
ACH-000406,-0.07608520077238633
ACH-000407,-0.19368746174212453
ACH-000408,0.047607066277196304
ACH-000410,-0.15522268507910614
ACH-000411,-0.16099154188813325
ACH-000414,-0.08474285707186302
ACH-000415,-0.15708386368765165
ACH-000416,-0.10918696434015464
ACH-000420,-0.1366757713159149
ACH-000421,-0.09779612333223793
ACH-000424,-0.1378818283982507
ACH-000425,-0.20800317677136101
ACH-000426,-0.13749851041760838
ACH-000427,-0.08200573249093228
ACH-000433,-0.06439020099299628
ACH-000435,-0.1021303108481026
ACH-000436,-0.004830414808714195
ACH-000444,-0.0981637575138962
ACH-000445,0.01894678896882471
ACH-000448,0.0010077334055338461
ACH-000450,-0.1349296371462904
ACH-000452,-0.10429045389427152
ACH-000454,-0.002890332187766471
ACH-000458,-0.03281974739015589
ACH-000459,-0.13824710192435774
ACH-000460,-0.0591840175594379
ACH-000461,-0.11910061116522808
ACH-000463,-0.08140606712223715
