,UPP2 (151531)
ACH-000004,0.0313834404259029
ACH-000005,-0.09914634082223787
ACH-000007,0.1114475375803109
ACH-000009,-0.17137471037147908
ACH-000011,0.061978567600830536
ACH-000012,0.002133531095513512
ACH-000013,-0.11599347330996787
ACH-000014,-0.1562073184781932
ACH-000015,-0.0594344105773692
ACH-000017,-0.1092268061215086
ACH-000018,-0.0978325526903282
ACH-000019,-0.09229082123797
ACH-000021,-0.04554786239859741
ACH-000022,-0.14968919485857884
ACH-000025,-0.08096314781822223
ACH-000028,-0.09062959852086576
ACH-000030,-0.04009123218186001
ACH-000035,0.01718497159335353
ACH-000036,-0.09836864159761104
ACH-000037,-0.06682495414847169
ACH-000039,-0.12901035747325776
ACH-000040,0.006416908746405229
ACH-000041,-0.1047737013655898
ACH-000042,-0.03885109270651275
ACH-000045,-0.05906750412976501
ACH-000047,-0.03554983100880077
ACH-000052,0.023229111008139743
ACH-000053,-0.13072060052273787
ACH-000054,-0.08660287507400832
ACH-000055,0.1464257046125509
ACH-000060,-0.07540879118516496
ACH-000067,-0.07689150741243385
ACH-000070,-0.2477438747163597
ACH-000075,-0.16342197209243564
ACH-000078,-0.2032686991974426
ACH-000082,-0.05481303536464673
ACH-000085,-0.00826119589625719
ACH-000086,-0.14570633658266216
ACH-000087,0.005944106179041564
ACH-000092,-0.16680431061240786
ACH-000095,-0.16580503081319378
ACH-000097,-0.01600324669402175
ACH-000098,-0.13914020852207362
ACH-000099,-0.162882335896201
ACH-000108,0.006103045192469889
ACH-000113,-0.18307768880704425
ACH-000116,-0.09777090413802796
ACH-000118,-0.05730150642001254
ACH-000120,-0.05607321328952848
ACH-000123,-0.07763352644065627
ACH-000127,-0.09442165418683532
ACH-000128,-0.1512590568876674
ACH-000132,-0.21990447887978154
ACH-000133,-0.15486484394033775
ACH-000137,0.07845878475387368
ACH-000138,-0.05471243897038761
ACH-000142,-0.10766778104499712
ACH-000143,-0.1778945931118492
ACH-000146,-0.1103340268533127
ACH-000148,-0.08512326173332567
ACH-000150,-0.11914470830261252
ACH-000152,-0.007916890832713228
ACH-000153,0.07088846682430902
ACH-000159,-0.12348629292942236
ACH-000160,-0.02655738842904834
ACH-000163,-0.030339363179607094
ACH-000167,-0.08067119248166729
ACH-000168,-0.13384325396035354
ACH-000169,-0.12770385043308422
ACH-000178,-0.1327511778016677
ACH-000183,-0.03965156973069525
ACH-000188,-0.046460319770923464
ACH-000189,-0.03896413268560237
ACH-000190,-0.1399539027109362
ACH-000198,-0.09172831455567716
ACH-000203,0.4977232970210359
ACH-000204,-0.08175416736642492
ACH-000206,-0.07308202763120124
ACH-000207,-0.10672522237961077
ACH-000208,-0.2247125950875467
ACH-000210,-0.10207954804024563
ACH-000211,-0.0662026988161366
ACH-000215,-0.0974557142489018
ACH-000221,-0.1496160470134643
ACH-000222,0.117664429296605
ACH-000223,-0.05895366060146219
ACH-000226,-0.033219575136838465
ACH-000227,0.026304785228536576
ACH-000228,-0.05518764885192204
ACH-000231,-0.009802211147275856
ACH-000232,-0.01684315416175856
ACH-000233,-0.11536650239724525
ACH-000234,-0.22896873252332434
ACH-000235,-0.04269075729830593
ACH-000237,-0.08789500265218853
ACH-000238,-0.08948057188368658
ACH-000242,-0.06031129026637948
ACH-000243,-0.04076281052500702
ACH-000244,-0.029272442334598737
ACH-000246,-0.05426672195228025
ACH-000248,-0.07014486076254088
ACH-000250,-0.05029231642622084
ACH-000251,-0.11367900672370818
ACH-000252,-0.11783976606235165
ACH-000253,-0.09273121506112897
ACH-000255,-0.09875017208863283
ACH-000256,0.008098481715153654
ACH-000257,0.011749738353045068
ACH-000258,0.08401378692263832
ACH-000259,-0.09741951522095504
ACH-000260,-0.11271994182797852
ACH-000261,-0.09046643157758286
ACH-000262,-0.00661446026455447
ACH-000263,-0.2798274877816223
ACH-000264,-0.009897500077262658
ACH-000265,-0.16884318686091246
ACH-000266,-0.07962373394732014
ACH-000272,-0.031950644212286564
ACH-000274,-0.13357214863170835
ACH-000277,-0.010532693436369152
ACH-000278,-0.0003415852839608888
ACH-000279,-0.12271020453820056
ACH-000280,-0.0415792117235748
ACH-000281,-0.21566531594937768
ACH-000288,-0.09673727473837816
ACH-000291,-0.06972394694795885
ACH-000293,-0.03700507317686716
ACH-000294,-0.11981535574827765
ACH-000295,-0.1354403480005704
ACH-000296,0.0062755195478441
ACH-000302,-0.07283424969765366
ACH-000304,-0.14912791638808198
ACH-000307,-0.03500256432254791
ACH-000308,-0.041746599361129316
ACH-000310,-0.12654829352590116
ACH-000311,-0.10657556807122452
ACH-000312,-0.08698659236383972
ACH-000315,-0.15581910098439652
ACH-000316,-0.060293512495321985
ACH-000317,-0.10220431013601217
ACH-000318,-0.06864411489811466
ACH-000319,-0.04181519887212561
ACH-000320,0.03548867137456836
ACH-000322,0.0013739481012615827
ACH-000323,-0.06865284451149133
ACH-000324,-0.17347710867465665
ACH-000329,-0.1695881468093615
ACH-000330,-0.12302990219396925
ACH-000331,-0.042089080118985364
ACH-000332,-0.04966490722632643
ACH-000334,0.09101161024513904
ACH-000335,0.03707422961884636
ACH-000336,-0.2465822109911413
ACH-000337,-0.11892298870072587
ACH-000338,0.14058846626451607
ACH-000339,-0.051600423371320106
ACH-000341,-0.09245336940102432
ACH-000348,-0.06481287982134429
ACH-000350,-0.07095770659798406
ACH-000352,-0.08600372667323705
ACH-000356,-0.07232180888936303
ACH-000361,-0.1118694287842604
ACH-000362,-0.0869485682216399
ACH-000363,-0.09165675870131762
ACH-000364,-0.08424410074358378
ACH-000365,-0.1635714216469137
ACH-000366,-0.07534571112580317
ACH-000368,-0.018085407207623725
ACH-000374,-0.05393641709153947
ACH-000375,-0.13800323074886273
ACH-000376,-0.10943207182701073
ACH-000381,-0.0911391062764343
ACH-000383,-0.11762659469961975
ACH-000387,-0.18572952145671814
ACH-000389,0.05864991034421771
ACH-000390,-0.12607332049110714
ACH-000393,-0.21955044093647608
ACH-000395,-0.00935129204545158
ACH-000396,-0.061836959887635164
ACH-000397,-0.08501749398129327
ACH-000401,-0.03857961703313481
ACH-000402,-0.23554335990050884
ACH-000403,-0.127093278302651
ACH-000404,0.07229111353839593
ACH-000406,-0.08963972648084742
ACH-000407,-0.11430007657135405
ACH-000408,-0.006767170805712063
ACH-000410,-0.024043913445019008
ACH-000411,0.08026422782368603
ACH-000414,0.06405397990423661
ACH-000415,-0.10060124199073643
ACH-000416,-0.11131796240640414
ACH-000420,-0.08850158881104256
ACH-000421,-0.06274974159065694
ACH-000424,-0.1074312006774985
ACH-000425,-0.15085126661961645
ACH-000426,-0.1912105291664814
ACH-000427,-0.048034869822944914
ACH-000433,0.07198329874558787
ACH-000435,-0.13274156343451907
ACH-000436,-0.06905481541408552
ACH-000444,0.018897429949128373
ACH-000445,-0.0034340967556033696
ACH-000448,-0.06421209527559893
ACH-000450,0.06085280272554814
ACH-000452,-0.062337085538564437
ACH-000454,-0.055034830847613785
ACH-000458,-0.05249608406313185
ACH-000459,-0.184077070475793
ACH-000460,-0.06516515335402208
ACH-000461,-0.1759757199321942
ACH-000463,-0.057032256507655
ACH-000464,-0.002229408012489091
ACH-000466,-0.1660055014763949
ACH-000467,-0.10430576451030883
ACH-000468,-0.1040375389792057
ACH-000469,-0.013151629519941258
ACH-000470,-0.13544657141116312
ACH-000471,-0.09591409097736488
ACH-000472,-0.07079760615944841
ACH-000473,-0.14873311257045688
ACH-000475,-0.09388984108699863
ACH-000476,0.0894934969403341
ACH-000477,-0.052159226972241866
ACH-000479,-0.031033177103866237
ACH-000480,-0.1209706902350137
ACH-000481,-0.09530370839186576
ACH-000483,-0.05984141177721014
ACH-000484,-0.053051864606788866
ACH-000485,-0.04725223696002638
ACH-000486,-0.09624842403060738
ACH-000487,-0.0898649132756779
ACH-000488,-0.04576455011807632
ACH-000490,0.014941235386224971
ACH-000491,-0.10645126044086596
ACH-000495,-0.14308995180439602
ACH-000496,-0.11378705798613314
ACH-000499,0.03029451760792062
ACH-000500,-0.1830132716007488
ACH-000502,-0.009231830981247502
ACH-000503,-0.1465246117160088
ACH-000505,-0.0903213549943014
ACH-000507,-0.09008569121092463
ACH-000510,-0.25650890091635103
ACH-000511,0.015824615916435362
ACH-000512,-0.2975153389087218
ACH-000516,-0.030412475189749964
ACH-000517,-0.06217778333498376
ACH-000518,-0.16158933115884785
ACH-000520,-0.008821386921431756
ACH-000521,-0.0450825061096455
ACH-000522,-0.04198625438310904
ACH-000524,-0.12195111582348316
ACH-000527,-0.0020073146082663926
ACH-000528,-0.07436516683924037
ACH-000537,-0.17594114185740092
ACH-000541,0.1888037077343564
ACH-000542,0.026743455353283846
ACH-000544,-0.06650563901286392
ACH-000545,-0.20038233653527565
ACH-000547,-0.06827568474800386
ACH-000548,-0.05003169424224696
ACH-000549,-0.12927910521793076
ACH-000550,-0.08036751447468637
ACH-000552,-0.1111965180606689
ACH-000556,-0.017513057971929168
ACH-000557,-0.08092837607204588
ACH-000569,-0.11033128684870694
ACH-000570,-0.13592566674905965
ACH-000571,0.04769400808817907
ACH-000573,-0.02765278247037189
ACH-000576,0.07077455347199049
ACH-000579,-0.06779212687081683
ACH-000580,-0.06514664181902241
ACH-000584,-0.11831999543533216
ACH-000585,-0.11010350328983408
ACH-000588,-0.14996497133030576
ACH-000589,-0.13221992362231896
ACH-000591,-0.06261631168017476
ACH-000593,-0.14881342952014698
ACH-000600,0.07743347361494103
ACH-000601,-0.08430050420552647
ACH-000605,-0.2001868658405737
ACH-000606,-0.07297964136125461
ACH-000608,-0.13046624037966673
ACH-000614,0.06373987963382231
ACH-000616,0.0396428447780262
ACH-000618,-0.08938273554653664
ACH-000619,-0.10106339571960146
ACH-000620,-0.054237181949585364
ACH-000621,0.004236283902525559
ACH-000622,-0.2137008128420132
ACH-000623,-0.1646774838342997
ACH-000624,-0.07859358800327287
ACH-000627,-0.07411071471974684
ACH-000630,-0.05513610285631082
ACH-000631,-0.34983476181695605
ACH-000632,-0.006441474493216671
ACH-000633,-0.1470117540660879
ACH-000637,-0.07003618067430896
ACH-000638,-0.1586143664615674
ACH-000646,-0.0959820108679485
ACH-000647,-0.090264836294986
ACH-000648,0.015134509072995262
ACH-000649,-0.09589137763892076
ACH-000651,-0.09192690064154456
ACH-000652,-0.001759060427968543
ACH-000653,-0.06264488471582721
ACH-000657,-0.1329111615451118
ACH-000658,-0.017611989681779072
ACH-000661,-0.055341401106087776
ACH-000662,-0.2047085605667081
ACH-000663,-0.061469309402927184
ACH-000665,0.02627221954514133
ACH-000671,-0.011471031927357574
ACH-000672,-0.33373746038014723
ACH-000673,-0.07098309217310855
ACH-000676,-0.0805257452668046
ACH-000677,-0.04818490583171756
ACH-000681,-0.029579674400822237
ACH-000683,-0.10081570660222436
ACH-000684,-0.07333839340508208
ACH-000688,-0.03892150800996034
ACH-000693,-0.05652404027395577
ACH-000694,-0.145541995970747
ACH-000695,-0.04853000953189625
ACH-000696,-0.07554592410850347
ACH-000697,-0.07169691140966436
ACH-000699,-0.07164372339750856
ACH-000701,-0.019940122626911742
ACH-000706,-0.04006599491608664
ACH-000711,-0.04378391734472166
ACH-000713,-0.060233687592436476
ACH-000714,-0.056126344668444926
ACH-000718,0.025077459273292173
ACH-000720,0.0762120301803561
ACH-000721,-0.15061898396484127
ACH-000724,-0.11244259037543844
ACH-000725,-0.16726984075901186
ACH-000732,-0.1294766647663642
ACH-000734,-0.08659742638256357
ACH-000735,-0.07314401546881563
ACH-000736,0.021577257738152524
ACH-000738,-0.07836023164083371
ACH-000746,-0.06350278465723855
ACH-000747,-0.02764758189119993
ACH-000748,-0.005920277297009707
ACH-000753,-0.011504110454434516
ACH-000756,-0.016549526390082562
ACH-000757,-0.12573051492352166
ACH-000758,0.0324910049861265
ACH-000760,-0.10845000755272766
ACH-000762,-0.021520377637154427
ACH-000763,-0.10547511996651462
ACH-000764,0.003985061792855043
ACH-000765,-0.18521501403571156
ACH-000766,-0.024647442347581386
ACH-000767,-0.1039357884067978
ACH-000768,-0.09558829196474213
ACH-000769,-0.25508972575375305
ACH-000770,-0.1409323799924191
ACH-000771,-0.030541511227313644
ACH-000773,-0.08641946531456862
ACH-000776,-0.0577175526380483
ACH-000777,-0.10497325741968064
ACH-000778,-0.1135704817943714
ACH-000781,-0.10838780094447634
ACH-000782,-0.11203386333275336
ACH-000783,-0.05364637188397383
ACH-000784,-0.05036544054949388
ACH-000785,-0.1010312660253595
ACH-000787,-0.08170861258665335
ACH-000788,-0.10043142430616862
ACH-000791,-0.013928865850728318
ACH-000792,-0.05479056313114905
ACH-000794,-0.06295102302102835
ACH-000796,-0.21610695947325034
ACH-000798,0.04915767708972493
ACH-000799,0.03719542995533138
ACH-000800,0.06004236558086415
ACH-000802,-0.09957729935196563
ACH-000804,-0.0006771081407749077
ACH-000805,-0.08177209009019487
ACH-000809,-0.00539382854003454
ACH-000810,0.08595187458084687
ACH-000811,-0.024781191676319973
ACH-000817,-0.15260886546737934
ACH-000819,-0.04885742012869922
ACH-000820,-0.17870175890416254
ACH-000821,-0.02495440169305929
ACH-000822,0.08504566179015859
ACH-000823,-0.1230287524352802
ACH-000824,-0.03913602229775437
ACH-000827,-0.04588289593926187
ACH-000829,-0.019780160127458424
ACH-000831,-0.07613976370161707
ACH-000832,0.00039305582244234866
ACH-000833,-0.014071101747254492
ACH-000834,-0.08714605947936993
ACH-000835,-0.05430557521563588
ACH-000836,-0.11440879846554512
ACH-000837,-0.0567120004424615
ACH-000838,0.026961373933567755
ACH-000839,0.03261382376765529
ACH-000840,0.044646724728250944
ACH-000841,-0.12745972981492484
ACH-000843,-0.07589958069083493
ACH-000846,0.09849961218883534
ACH-000847,-0.1051072371732617
ACH-000848,-0.12380016533862424
ACH-000849,-0.06269853014782326
ACH-000851,-0.12276757410193848
ACH-000855,-0.14847722807207558
ACH-000856,-0.003948486415597424
ACH-000858,-0.011783346203588509
ACH-000859,-0.14875136143946474
ACH-000861,-0.10966704333396164
ACH-000862,-0.2366343656044936
ACH-000865,-0.08526343360605508
ACH-000866,-0.10568559116807423
ACH-000867,-0.03134446946895103
ACH-000869,-0.152556586064972
ACH-000872,-0.10822934023433783
ACH-000873,-0.11533236974116325
ACH-000876,-0.1140785840589394
ACH-000878,-0.1114285638663324
ACH-000880,-0.06413658677775322
ACH-000881,0.013934712777033679
ACH-000882,-0.1435966156413754
ACH-000884,-0.07019946244935174
ACH-000885,-0.05105399539734742
ACH-000887,-0.0978289109412243
ACH-000889,-0.05586865669227978
ACH-000896,-0.028937473900162818
ACH-000898,-0.04968509722634288
ACH-000900,0.045424684098796346
ACH-000901,-0.15655638659808924
ACH-000905,-0.08803662686713018
ACH-000906,-0.11350939127131375
ACH-000907,-0.08210053094828662
ACH-000910,-0.20444172743957464
ACH-000911,-0.10511176630659383
ACH-000912,-0.020012629319343483
ACH-000913,-0.04964801928337016
ACH-000915,-0.08744336188275953
ACH-000916,0.015785025696833817
ACH-000917,-0.004163824241576492
ACH-000920,0.2465820994073293
ACH-000921,-0.19836131717198788
ACH-000924,-0.2089116590402186
ACH-000926,-0.09662261066920393
ACH-000928,-0.062106046522310665
ACH-000929,-0.12544995346536486
ACH-000932,0.009805438373107978
ACH-000935,-0.15123529136707625
ACH-000936,0.039014167252143565
ACH-000937,-0.1255965495595621
ACH-000938,-0.20886947302115927
ACH-000939,-0.14429005632140016
ACH-000941,-0.05130077730242022
ACH-000943,-0.09763646768907956
ACH-000946,-0.043060972317073135
ACH-000947,-0.15005751141143955
ACH-000948,0.013971559425856905
ACH-000950,-0.07844750028929719
ACH-000953,-0.08819324095744001
ACH-000954,-0.03793083505490108
ACH-000957,-0.04113905499611962
ACH-000958,-0.06313704659258378
ACH-000960,-0.10544401558007864
ACH-000963,0.012762336206506936
ACH-000968,0.03470174529043234
ACH-000969,-0.052896409605911486
ACH-000972,0.027710729984861772
ACH-000973,-0.0916270225449893
ACH-000974,-0.14289674088775012
ACH-000978,0.09226989133940056
ACH-000984,-0.1127631884114378
ACH-000986,-0.06258122256627215
ACH-000988,-0.16627669757002006
ACH-000993,-0.020939931470420937
ACH-000994,-0.14510900371880986
ACH-000996,-0.043473313185556375
ACH-001001,-0.0444287408370332
ACH-001020,-0.01718225959275676
ACH-001028,-0.1478501648824662
ACH-001031,-0.037576563072553616
ACH-001038,-0.14981543425187635
ACH-001048,-0.04112072108740187
ACH-001050,-0.05596617221446365
ACH-001053,-0.08042974500511704
ACH-001054,-0.04949867800383834
ACH-001061,-0.06464699277065078
ACH-001067,-0.014532879774060804
ACH-001075,-0.07785218761100096
ACH-001096,-0.1200324187838955
ACH-001111,-0.16127557793242348
ACH-001119,-0.07594044226803208
ACH-001128,-0.18682912506295224
ACH-001134,-0.049946128057359936
ACH-001151,-0.1181182436507664
ACH-001163,-0.061958392651137714
ACH-001164,0.0971970399395292
ACH-001183,-0.0867113550990663
ACH-001192,-0.03694480340867317
ACH-001193,-0.2967676313576371
ACH-001196,0.046012103154296435
ACH-001197,0.08076570554832764
ACH-001205,-0.017068342558121247
ACH-001211,-0.07367222357982554
ACH-001212,-0.027919655843181568
ACH-001228,-0.13099147448345894
ACH-001232,-0.05521442627139423
ACH-001239,-0.17653140432938266
ACH-001270,-0.1775548153152906
ACH-001274,-0.006876908474026234
ACH-001275,-0.2298786223313185
ACH-001277,0.08074232460726015
ACH-001278,-0.1745417575995895
ACH-001280,0.006387083819967715
ACH-001283,0.04893327666047825
ACH-001289,0.07227381435592124
ACH-001300,-0.05786282169617628
ACH-001301,0.09291519267004887
ACH-001302,-0.041153688912981816
ACH-001306,-0.04848810979022165
ACH-001318,-0.15590011126844652
ACH-001322,-0.017632659816979854
ACH-001328,-0.14196074124182892
ACH-001332,-0.05707771135717558
ACH-001336,-0.11819815848296104
ACH-001346,-0.05188747605435287
ACH-001353,-0.08820151260931616
ACH-001354,-0.04756964639530445
ACH-001367,-0.1813625809536106
ACH-001368,-0.15650576094099694
ACH-001374,0.1654369538919304
ACH-001377,-0.08060719328757829
ACH-001380,-0.049642069578318654
ACH-001391,0.004893605774050438
ACH-001408,-0.14655853175176636
ACH-001430,-0.13605274472328008
ACH-001431,-0.12233414058025005
ACH-001450,0.08310695279059406
ACH-001496,-0.012430701482895351
ACH-001500,-0.2614394792531294
ACH-001523,-0.002708693996472445
ACH-001532,-0.14468547947951155
ACH-001550,-0.10039670298033926
ACH-001552,0.04389704484642601
ACH-001554,-0.14159493989418762
ACH-001654,-0.0436857358259878
ACH-001735,-0.07649062637460367
ACH-001736,-0.022070820134669964
ACH-001737,-0.18138976651271232
ACH-001740,-0.016858821964195653
ACH-001745,-0.1399112085303087
ACH-001765,-0.03429032116440245
