,ZNF705D (728957)
ACH-000004,-0.11394543824916807
ACH-000005,0.06393873278241112
ACH-000007,-0.1316515518633657
ACH-000009,0.003912923590409283
ACH-000011,-0.037034738563396515
ACH-000012,-0.01974488557612809
ACH-000013,-0.0532094388477298
ACH-000014,0.11664721834371496
ACH-000015,-0.035210907020472436
ACH-000017,-0.05604545762197775
ACH-000018,-0.1130095172615543
ACH-000019,0.028454298442548237
ACH-000021,-0.07875477914854542
ACH-000022,-0.0888691268756104
ACH-000025,0.04111878640988745
ACH-000028,-0.0020538556172716503
ACH-000030,-0.0478866333378148
ACH-000035,-0.09889108072349584
ACH-000036,-0.12717780262400594
ACH-000037,-0.05874399800292857
ACH-000039,-0.03161014668855544
ACH-000040,-0.00031382472339407265
ACH-000041,0.004138196890163514
ACH-000042,-0.038355132199307376
ACH-000045,0.05760888773410777
ACH-000047,0.0438798264664101
ACH-000052,-0.12982948673280162
ACH-000053,-0.09625437885532297
ACH-000054,-0.008344926321237504
ACH-000055,-0.009671272029867305
ACH-000060,0.07426138037354676
ACH-000067,-0.08260353273399912
ACH-000070,-0.0033286051734911105
ACH-000075,-0.1149760650444602
ACH-000078,0.015641090986670738
ACH-000082,-0.0594482196977072
ACH-000085,-0.1976628503611071
ACH-000086,-0.030765402945624562
ACH-000087,0.04968318334118367
ACH-000092,0.05239818482898895
ACH-000095,0.0993210570610302
ACH-000097,-0.0190724489377097
ACH-000098,0.0035328285708443076
ACH-000099,-0.09878735994882526
ACH-000108,0.026873205932188917
ACH-000113,-0.07516892632167935
ACH-000116,-0.10693081594644592
ACH-000118,-0.015009135074712722
ACH-000120,0.04121828720291919
ACH-000123,-0.06320381380864946
ACH-000127,-0.10738731491958264
ACH-000128,-0.02745074262968741
ACH-000132,0.06250313809292157
ACH-000133,-0.09295884032997227
ACH-000137,-0.13481066050292256
ACH-000138,-0.010949150257130448
ACH-000142,0.007246047785421381
ACH-000143,-0.02438718787473827
ACH-000146,0.02222407128508869
ACH-000148,-0.090756854944547
ACH-000150,-0.05987352738178225
ACH-000152,-0.08800995869785426
ACH-000153,-0.0033758148536517057
ACH-000159,-0.08543023492793271
ACH-000160,-0.09928954188651767
ACH-000163,0.0355591553145544
ACH-000167,-0.08816950918091261
ACH-000168,0.03472077744587978
ACH-000169,-0.028082954975044355
ACH-000178,-0.14191166602624214
ACH-000183,-0.13608141016875
ACH-000188,-0.14847431144562798
ACH-000189,-0.051945110035534064
ACH-000190,-0.06999681310763138
ACH-000198,-0.02799900717081262
ACH-000203,0.01395953185845538
ACH-000204,-0.2485280091765485
ACH-000206,-0.012101432400738944
ACH-000207,-0.020970332888302468
ACH-000208,-0.039319171933888813
ACH-000210,-0.15485444238568566
ACH-000211,-0.05690945493762895
ACH-000215,-0.003130367780905219
ACH-000221,-0.09766837841509836
ACH-000222,0.025092709889483537
ACH-000223,-0.12065978401173615
ACH-000226,0.00456007999443877
ACH-000227,-0.05123548314879685
ACH-000228,-0.14866523223417144
ACH-000231,-0.0584640805896466
ACH-000232,-0.08838965490785113
ACH-000233,0.0652533506636188
ACH-000234,-0.0039038430867744
ACH-000235,-0.05806492930064841
ACH-000237,-0.07115756766943403
ACH-000238,-0.08042841530860713
ACH-000242,-0.017113031743342066
ACH-000243,-0.09358087628220517
ACH-000244,0.02655070804306533
ACH-000246,-0.08905606932172305
ACH-000248,0.040277233939909084
ACH-000250,-0.11221543575519427
ACH-000251,0.06619281520596826
ACH-000252,-0.15945267071483654
ACH-000253,-0.08843989872421659
ACH-000255,-0.11099739265179907
ACH-000256,0.014403908402379654
ACH-000257,-0.04727929902966537
ACH-000258,-0.012670654176082877
ACH-000259,0.01988155354673786
ACH-000260,-0.039074930029851636
ACH-000261,-0.03952793699923149
ACH-000262,-0.052982531353591183
ACH-000263,-0.04921032901625635
ACH-000264,-0.007251637821725997
