,MYH15 (22989)
ACH-000004,0.10343495179163976
ACH-000005,0.011238897197296212
ACH-000007,0.08784400143427007
ACH-000009,0.16754357058014402
ACH-000011,0.15426983074757966
ACH-000012,0.10023468497320613
ACH-000013,0.04527562167400377
ACH-000014,0.05975460394677564
ACH-000015,0.08967556339060306
ACH-000017,0.13350815772601482
ACH-000018,0.24886783112875635
ACH-000019,0.10251440915214556
ACH-000021,0.07548537294068983
ACH-000022,0.03208684929589256
ACH-000025,-0.047613910611031485
ACH-000028,-0.22017400441506496
ACH-000030,0.07613731335774855
ACH-000035,-0.016840723975552564
ACH-000036,0.07411090183606141
ACH-000037,0.14746549569212206
ACH-000039,0.14353788830560515
ACH-000040,0.11594635076615645
ACH-000041,0.2072868171974296
ACH-000042,0.0731139596021429
ACH-000045,0.037092533198077184
ACH-000047,0.15302758278127768
ACH-000052,0.16485152375361622
ACH-000053,0.051162905650582687
ACH-000054,0.10568137474413948
ACH-000055,0.06930588923770085
ACH-000060,-0.03136455578209228
ACH-000067,0.031103255269854087
ACH-000070,0.08040389371313725
ACH-000075,-0.009929746776410108
ACH-000078,0.21491452722736307
ACH-000082,0.11222303812480404
ACH-000085,-0.02173110789101976
ACH-000086,0.09633032202117063
ACH-000087,0.029238423398801564
ACH-000092,-0.07115590087839163
ACH-000095,0.11699542242933884
ACH-000097,0.20284617220372864
ACH-000098,0.1268001462233295
ACH-000099,0.1407987121170882
ACH-000108,-0.06409381152885152
ACH-000113,0.2945763718182723
ACH-000116,0.0846997965390307
ACH-000118,-0.01302945764000263
ACH-000120,0.09701854635325384
ACH-000123,0.14807686490880545
ACH-000127,0.06658162119156341
ACH-000128,-0.1708247579982482
ACH-000132,0.07558598005292468
ACH-000133,0.017575653465421143
ACH-000137,0.2308205822435267
ACH-000138,0.09910770445364714
ACH-000142,0.12912036587225614
ACH-000143,0.16696044776997992
ACH-000146,0.17063989748605132
ACH-000148,0.2278364185596585
ACH-000150,0.119342778295416
ACH-000152,0.116811583662017
ACH-000153,0.310875752038265
ACH-000159,0.08320727324627526
ACH-000160,-0.031628815300853326
ACH-000163,0.1439485167800546
ACH-000167,-0.023582829631421103
