,MRAS (22808)
ACH-000004,-0.07399515979022901
ACH-000005,0.1850658486238463
ACH-000007,-0.06654794494250364
ACH-000009,-0.04074351777871333
ACH-000011,0.1554913603806638
ACH-000012,-0.049253546045440515
ACH-000013,0.07571248975410359
ACH-000014,-0.12620371312947484
ACH-000015,0.04238514754661414
ACH-000017,0.09535510394436242
ACH-000018,-0.068480446617186
ACH-000019,-0.016103081509306276
ACH-000021,-0.017738420339049953
ACH-000022,0.038269691459684514
ACH-000025,0.005987818509498375
ACH-000028,0.04230706450041242
ACH-000030,-0.04043590883711447
ACH-000035,-0.2513310516221759
ACH-000036,-0.05009697207047574
ACH-000037,0.03621208539291116
ACH-000039,-0.09588803960954162
ACH-000040,0.02615995403033524
ACH-000041,0.03665455549541663
ACH-000042,-0.03825513653402637
ACH-000045,0.032337915356411014
ACH-000047,0.00015051067475859738
ACH-000052,-0.11827676755634635
ACH-000053,-0.0016789336716163744
ACH-000054,0.008070456660310477
ACH-000055,-0.1096022935614802
ACH-000060,-0.007122146323273955
ACH-000067,-0.04629046971807221
ACH-000070,0.12150234119155275
ACH-000075,-0.05120964658956318
ACH-000078,0.0069622765028489785
ACH-000082,0.04052514002963736
ACH-000085,-0.01867820738385936
ACH-000086,-0.004132088534186954
ACH-000087,0.2754679987261729
ACH-000092,-0.1183685010768392
ACH-000095,-0.05017475728783877
ACH-000097,-0.02732484133730964
ACH-000098,-0.2072561437743312
ACH-000099,0.04166793801344172
ACH-000108,-0.04868545183861802
ACH-000113,-0.09885018270240856
ACH-000116,-0.006122165498274582
ACH-000118,-0.07638241345524574
ACH-000120,0.0660331104135112
ACH-000123,-0.11170762775323373
ACH-000127,-0.021189189004781568
ACH-000128,-0.10547137003146907
ACH-000132,0.09737024112854784
ACH-000133,-0.08269892897877931
ACH-000137,-0.0413706046847045
ACH-000138,-0.19856318421705926
ACH-000142,-0.009932485246603864
ACH-000143,-0.02071750576761409
ACH-000146,-0.042603636620026385
ACH-000148,-0.08669934926674877
ACH-000150,0.07856322333145457
ACH-000152,0.06518669060902729
ACH-000153,-0.0061850068683285105
ACH-000159,-0.026222827603898803
ACH-000160,0.05600441237435248
ACH-000163,-0.04946606909257849
ACH-000167,-0.0817141445794553
ACH-000168,-0.03920655639778401
ACH-000169,-0.03160282997498794
ACH-000178,-0.0427184580695893
ACH-000183,0.06084282172453895
ACH-000188,-0.013912346866278864
ACH-000189,0.10289840019219608
ACH-000190,-0.034309283352982715
ACH-000198,-0.006193148430873536
ACH-000203,-0.5256498932601394
ACH-000204,-0.062439054257983885
ACH-000206,-0.11006088674999276
ACH-000207,-0.13064366217814394
ACH-000208,0.0002024071720926925
ACH-000210,0.07888775983684862
ACH-000211,-0.08767098594307589
ACH-000215,-0.01241236351395722
ACH-000221,-0.01361765462561936
ACH-000222,-0.1360430141002755
ACH-000223,0.09029388150599207
ACH-000226,0.005952985825292289
ACH-000227,-0.013563231609055792
ACH-000228,-0.005148898818855722
ACH-000231,-0.07503422518544753
ACH-000232,-0.0991761529013897
ACH-000233,0.115141779174878
ACH-000234,-0.007401798741651851
ACH-000235,-0.06597360061495536
ACH-000237,-0.07890328517547597
ACH-000238,0.10175742624393457
ACH-000242,-0.31916148768950403
ACH-000243,0.0563738951592184
ACH-000244,-0.18689684441712207
ACH-000246,0.08479913220877514
ACH-000248,-0.04882340200091117
ACH-000250,-0.028724189253590306
ACH-000251,0.10906304063687287
ACH-000252,0.14281157599741365
ACH-000253,0.014714150628457247
ACH-000255,-0.03839713039162329
ACH-000256,0.07771270938567792
ACH-000257,-0.024950316922521185
ACH-000258,0.12230152907806335
