,ADAT2 (134637)
ACH-000265,-0.5035944514393816
ACH-000266,-0.3285507184341018
ACH-000272,-0.4581854922311433
ACH-000274,-0.3991564870046944
ACH-000277,-0.4240516623126154
ACH-000278,-0.550677909046949
ACH-000279,-0.8919849599032319
ACH-000280,-0.8290296970178292
ACH-000281,-0.8798242698063043
ACH-000288,-0.6904787206708617
ACH-000291,-0.8243808149411515
ACH-000293,-0.447192435475004
ACH-000294,-0.8934629665256489
ACH-000295,-0.4834481412520347
ACH-000296,-0.6535503989847614
ACH-000302,-0.277247206837709
ACH-000304,-0.5207484066922465
ACH-000307,-0.8321996486432042
ACH-000308,-0.6253601332092326
ACH-000310,-0.3372424672768867
ACH-000311,-0.517606647959821
ACH-000312,-0.4326381918788133
ACH-000315,-0.7217432067450888
ACH-000316,-1.1253922316301794
ACH-000317,-1.066673793664885
ACH-000318,-0.81584775445613
ACH-000319,-0.3786176264748655
ACH-000320,-0.5896670781238924
ACH-000322,-0.6702578719952681
ACH-000323,-0.6223947246251172
ACH-000324,-0.6552164045137577
ACH-000329,-0.4101719647408713
ACH-000330,-0.7215266106584315
ACH-000331,-0.8434868006122058
ACH-000332,-0.7851316239469441
ACH-000334,-0.42163742505295815
ACH-000335,-0.6441546661171845
ACH-000336,-0.3840503033736899
ACH-000337,-0.5447931701890357
ACH-000338,-0.8570944295790782
ACH-000339,-0.6866652964936879
ACH-000341,-0.5382054812620481
ACH-000348,-0.7905260439167525
ACH-000350,-0.5015166468168818
ACH-000352,-0.3311636352390596
ACH-000356,-0.7066262653352027
ACH-000361,-0.4005666265319325
ACH-000362,-0.2835324254363312
ACH-000363,-0.16849179120188185
ACH-000364,-0.43104606180013577
ACH-000365,-0.413397836127244
ACH-000366,-0.7310392851309684
ACH-000368,-0.9198712231651652
ACH-000374,-0.5741231293077529
ACH-000375,-0.6409382026351078
ACH-000376,-0.7743411768766487
ACH-000381,-0.6138496648855029
ACH-000383,-0.3685160076438449
ACH-000387,-0.5393843923735241
ACH-000389,-1.1014648567150929
ACH-000390,-0.5511330306328401
ACH-000393,-0.5288686866077854
ACH-000395,-0.7091301474130932
ACH-000396,-0.5752402309561394
ACH-000397,-0.5369753303008001
ACH-000401,-0.2790261453504149
ACH-000402,-0.765507969043495
ACH-000403,-0.19660524122099068
ACH-000404,-0.9110935321803004
ACH-000406,-0.6376307818645536
ACH-000407,-0.8250188191669473
ACH-000408,-0.8135640535025481
ACH-000410,-0.568840739091434
ACH-000411,-0.7615292755338633
ACH-000414,-0.31422102586563216
ACH-000415,-0.8509208894807783
ACH-000416,-0.400781244530238
ACH-000420,-0.4863052497500998
ACH-000421,-0.4072703795125047
ACH-000424,-0.46774790209267
ACH-000425,-0.31668257869543776
ACH-000426,-0.2546832256040992
ACH-000427,-0.3906143020425638
ACH-000433,-0.7289700101971391
ACH-000435,-0.822473547282351
ACH-000436,-0.5603168399061731
ACH-000444,-0.5748151968811336
ACH-000445,-0.6236884847645008
ACH-000448,-0.4005128372945028
ACH-000450,-0.5442868599864158
ACH-000452,-0.7548072159893859
ACH-000454,-0.8800836295478673
ACH-000458,-0.9256290719987228
ACH-000459,-0.9557280321086299
ACH-000460,-0.7882031822466612
ACH-000461,-0.455115021679012
ACH-000463,-0.7002049512780895
ACH-000464,-0.6656495062218383
ACH-000466,-0.6391225593674039
ACH-000467,-0.5866313493729491
ACH-000468,-0.558408440684126
ACH-000469,-0.7658660132144797
ACH-000470,-0.6142520481201579
ACH-000471,-0.6312061349492916
ACH-000472,-0.4996511708775122
ACH-000473,-0.7563188843509074
ACH-000475,-0.5955229605166179
ACH-000476,-0.362792657749563
ACH-000477,-0.4430750312977285
ACH-000479,-0.4421306159405407
ACH-000480,-0.9245949283153642
ACH-000481,-0.3428014607542552
ACH-000483,-0.7293822548818294
ACH-000484,-0.6516292723513385
ACH-000485,-0.3732650377262651
ACH-000486,-0.5765161131499793
ACH-000487,-0.5590713679694231
ACH-000488,-0.6861102265351813
ACH-000490,-0.6835621465029479
ACH-000491,-0.3738411373968607
ACH-000495,-0.7241848128331388
ACH-000496,-0.8704851440557825
ACH-000499,-0.9450875098712248
ACH-000500,-0.6232850649246745
ACH-000502,-0.7779186446391002
ACH-000503,-0.4943027683489137
ACH-000505,-0.6655382897572159
ACH-000507,-0.6075019640156676
ACH-000510,-0.4942714751192912
ACH-000511,-0.4055365001044937
ACH-000512,-0.711289938731089
ACH-000516,-0.4761503593200697
ACH-000517,-0.4120709226082099
ACH-000518,-0.7279123919904857
ACH-000520,-0.5654668375913211
ACH-000521,-0.6070245357530822
ACH-000522,-0.6058850658226139
ACH-000524,-0.2162914214548826
ACH-000527,-0.6344841430977135
ACH-000528,-0.4223128724808876
ACH-000537,-0.6983038752739299
ACH-000541,-0.4526522020464711
ACH-000542,-0.8484894922986476
ACH-000544,-0.6665838100254629
ACH-000545,-0.8868843774318417
ACH-000547,-0.8461346797087054
ACH-000548,-0.8049921600893113
ACH-000549,-0.6898457605316043
ACH-000550,-0.6979629076849987
ACH-000552,-0.8424817268034862
ACH-000556,-0.299834799062292
ACH-000557,-0.3538390012330965
ACH-000569,-0.4221186873502656
ACH-000570,-0.8555199085976826
ACH-000571,-0.5433590374627677
ACH-000573,-0.5503277300072831
ACH-000576,-0.4921159641381392
ACH-000579,-0.5727837500670218
ACH-000580,-0.5829584486747892
ACH-000584,-0.7624390042598371
ACH-000585,-0.5831830001589229
ACH-000588,-0.7641182851545967
ACH-000589,-0.5463610008133024
ACH-000591,-0.9658414928311858
ACH-000593,-0.875399596821097
ACH-000600,-0.5265468285276724
ACH-000601,-0.6055566182860649
ACH-000605,-0.5199368758144352
ACH-000606,-0.7420120199248542
ACH-000608,-0.3074476123608897
ACH-000614,-0.4904509818646744
ACH-000616,-0.5103046228263397
ACH-000618,-0.5973504278522707
ACH-000619,-0.8335078480616271
ACH-000620,-0.5400065930160686
ACH-000621,-0.3284660804317082
ACH-000622,-0.5915257829398617
ACH-000623,-0.6732314255751201
ACH-000624,-0.3185925853046485
ACH-000627,-0.8496624673600521
ACH-000630,-0.9137148736777356
ACH-000631,-0.7615430519770028
ACH-000632,-0.7492246928329654
ACH-000633,-0.3584869967961153
ACH-000637,-0.5832918899760723
ACH-000638,-0.4875716826645802
ACH-000646,-0.4130786456854483
ACH-000647,-0.5504500612543521
ACH-000648,-0.6135663615018675
ACH-000649,-0.9237871137654029
ACH-000651,-0.7183938816824534
ACH-000652,-0.8101085796752937
ACH-000653,-0.33236127691628425
ACH-000657,-0.7298465301488906
ACH-000658,-0.3138188553194854
ACH-000661,-0.6902781410168023
ACH-000662,-0.1334447459983373
ACH-000663,-0.4955364219322458
ACH-000665,-0.5109273845437531
ACH-000671,-0.7133260260806146
ACH-000672,-0.7510626018655584
ACH-000673,-0.715803556093591
ACH-000676,-0.8070615217157715
ACH-000677,-0.4619336249401616
ACH-000681,-0.619589995630073
ACH-000683,-0.3963522919264044
ACH-000684,-1.0160231136781428
ACH-000688,-0.6566443760552659
ACH-000693,-0.7114065286085569
ACH-000694,-0.6276320471017515
ACH-000695,-0.062929029059642
ACH-000696,-0.6711314744865287
ACH-000697,-0.4629030975893153
ACH-000699,-0.4322867513401621
ACH-000701,-0.5792625961523082
ACH-000706,-0.5546188919514934
ACH-000711,-0.5476363741897238
ACH-000713,-0.7836996346385291
ACH-000714,-0.4087425415851912
ACH-000718,-0.4846788159624881
ACH-000720,-0.8571602077425915
ACH-000721,-0.8022840751058925
ACH-000724,-0.4020707537235271
ACH-000725,-0.4913187155629211
ACH-000732,-0.7993401612774974
ACH-000734,-0.6633293043683632
ACH-000735,-0.7661454609831432
ACH-000736,-0.346083681610523
ACH-000738,-0.7762312562077099
ACH-000746,-0.4081362057437027
ACH-000747,-0.486067457651781
ACH-000748,-0.9242818955076686
ACH-000753,-0.8876820164876953
ACH-000756,-0.7559572696712447
ACH-000757,-0.4108976040318376
ACH-000758,-0.681213978358712
ACH-000760,-0.5877027030446097
ACH-000762,-0.8929108568092837
ACH-000763,-0.4090207906771462
ACH-000764,-0.7367131177078939
ACH-000765,-1.034825793523955
ACH-000766,-0.5726288528743408
ACH-000767,-0.2320076454587817
ACH-000768,-0.8476836635947314
ACH-000769,-0.8281148434320962
ACH-000770,-0.5852792818853757
ACH-000771,-0.7307060388910587
ACH-000773,-0.2662387405627745
ACH-000776,-0.6483764788136849
ACH-000777,-0.874549473569962
ACH-000778,-0.6230737655888693
ACH-000781,-0.6659163591954667
ACH-000782,-0.4615848331777179
ACH-000783,-0.33114164179437416
ACH-000784,-0.7435107521900216
ACH-000785,-0.2844791770667713
ACH-000787,-0.8447927569748931
ACH-000788,-0.8823200180438331
ACH-000791,-0.5216088255147837
ACH-000792,-0.7435993002252161
ACH-000794,-0.8909471380548191
ACH-000796,-0.2635585453878968
ACH-000798,-0.8371077679785134
ACH-000799,-0.3336431878640512
ACH-000800,-0.5834437688730519
ACH-000802,-0.7332846415528191
ACH-000804,-0.8799194714009287
ACH-000805,-0.6970974890523364
ACH-000809,-0.5903868819812068
ACH-000810,-0.7571033848280626
ACH-000811,-0.46602538183733894
ACH-000817,-0.7456295906738821
ACH-000819,-0.5911893464795217
ACH-000820,-0.7767105475103476
ACH-000821,-0.4117116850445775
ACH-000822,-0.6285926614409979
ACH-000823,-0.7119753611496152
ACH-000824,-0.26513845532522257
ACH-000827,-0.6033638013840026
ACH-000829,-0.5007603382923312
ACH-000831,-0.5761791562492391
ACH-000832,-0.6036964210031888
ACH-000833,-0.7533444567989844
ACH-000834,-0.7378900389928936
ACH-000835,-0.6650524617739371
ACH-000836,-0.8815092173371398
ACH-000837,-0.5411080266106704
ACH-000838,-0.31190653038208177
ACH-000839,-0.6441141351112223
ACH-000840,-0.4779843946977246
ACH-000841,-0.6869814022868886
ACH-000843,-0.6726540835406043
ACH-000846,-0.27413916075983913
ACH-000847,-0.7671698350326838
ACH-000848,-0.5301624180281694
ACH-000849,-0.7116797721218467
ACH-000851,-0.7828156495498878
ACH-000855,-0.4761392118233151
ACH-000856,-0.8595966481879798
ACH-000858,-0.6626939862285626
ACH-000859,-0.7102636117004151
ACH-000861,-0.7828816266519318
ACH-000862,-0.3899327981888602
ACH-000865,-0.7872075982174024
ACH-000866,-0.5654719851094914
ACH-000867,-0.23691974687610365
ACH-000869,-0.46132618096003997
ACH-000872,-0.7836253801246635
ACH-000873,-0.9082117047367744
ACH-000876,-0.3389587597090359
ACH-000878,-0.7309842699580898
ACH-000880,-0.6383166297795534
ACH-000881,-0.7193609175130762
ACH-000882,-0.7968481189966337
ACH-000884,-0.7956138661271399
ACH-000885,-0.6053682281301094
ACH-000887,-0.6346249853587754
ACH-000889,-0.6612637340631787
ACH-000896,-0.8231297104121293
ACH-000898,-0.21921850760901074
ACH-000900,-0.5028968623513201
ACH-000901,-0.4382037237881329
ACH-000905,-0.8050649851838246
ACH-000906,-0.7930782244585356
ACH-000907,-0.5434066153317236
ACH-000910,-0.5545032744358355
ACH-000911,-0.5340315960122197
ACH-000912,-0.8747988246965848
ACH-000913,-0.7157041602017503
ACH-000915,-0.557763001527303
ACH-000916,-0.8364728808165453
ACH-000917,-0.7438970602828338
ACH-000920,-0.7813207522500594
ACH-000921,-0.4514215121067409
ACH-000924,-0.5574159981732753
ACH-000926,-0.6111800091589904
ACH-000928,-0.3443949297329143
ACH-000929,-0.4624414185354845
ACH-000932,-0.5341286106572445
ACH-000935,-0.8671174903238416
ACH-000936,-0.6345879203496433
ACH-000937,-0.6522899232542338
ACH-000938,-0.4459181959774843
ACH-000939,-0.7087045537868554
ACH-000941,-0.5004864228279352
ACH-000943,-0.7346983596366635
ACH-000946,-0.43108170629280856
ACH-000947,-0.4345010030185256
ACH-000948,-0.4064714893214679
ACH-000950,-0.7563825605061454
ACH-000953,-0.25951186269679105
ACH-000954,-0.5992859762534672
ACH-000957,-0.4350334166013642
ACH-000958,-0.3860950105777095
ACH-000960,-0.4173905773391327
ACH-000963,-0.9370521869865598
ACH-000968,-0.6929246125299984
ACH-000969,-0.2669875386724456
ACH-000972,-0.4881173147019128
ACH-000973,-0.6846848948196703
ACH-000974,-0.5325829076046059
ACH-000978,-0.3630271393697717
ACH-000984,-0.3604273696496431
ACH-000986,-0.7159955804654912
ACH-000988,-0.3485514206293034
ACH-000993,-0.5322638156554288
ACH-000994,-0.42568772405840827
ACH-000996,-0.2600092634888018
ACH-001001,-0.5503055547280389
ACH-001020,-0.5980619974997993
ACH-001028,-0.6438816510717451
ACH-001031,-0.7045398347240164
ACH-001038,-0.4170147128999593
ACH-001048,-0.5086748887309457
ACH-001050,-0.6633633214765409
ACH-001053,-0.6472137448871981
ACH-001054,-0.5944877214526908
ACH-001061,-0.8320232895862375
ACH-001067,-0.4444460231202841
ACH-001075,-0.7544090296050585
ACH-001096,-0.675216130712784
ACH-001111,-0.41365485801480256
ACH-001119,-0.4222044461552383
ACH-001128,-0.6991745686112304
ACH-001134,-0.3808721135772127
ACH-001151,-0.8227006411753393
ACH-001163,-0.5739397635640217
ACH-001164,-0.5413398335524826
ACH-001183,-0.9115581207606691
ACH-001192,-0.5744953583243069
ACH-001193,-0.5747235658339788
ACH-001196,-0.5884090313637091
ACH-001197,-0.5751228955931673
ACH-001205,-0.5378902404731261
ACH-001211,-0.6317106291105414
ACH-001212,-0.4150434940733955
ACH-001228,-0.7281378391675639
ACH-001232,-1.01208497778037
ACH-001239,-0.568278194645241
ACH-001270,-0.8367756000301051
ACH-001274,-0.7352122578360107
ACH-001275,-0.4843296189135444
ACH-001277,-0.8401654653890984
ACH-001278,-0.4994171914796733
ACH-001280,-0.37508837094772696
ACH-001283,-0.6122522083249162
ACH-001289,-0.4340366613694517
ACH-001300,-0.6283494928808125
ACH-001301,-0.471044316414153
ACH-001302,-0.4436812093739317
ACH-001306,-0.8880379210291607
ACH-001318,-0.781338936753203
ACH-001322,-0.9435720549694604
ACH-001328,-0.7005411042550332
ACH-001332,-0.7603114266672819
ACH-001336,-0.9745463539319932
ACH-001346,-0.7284741127842684
ACH-001353,-0.696954212586861
ACH-001354,-0.3971191148569988
ACH-001367,-0.9220647888537028
ACH-001368,-0.4116863769329819
ACH-001374,-0.744592688403197
ACH-001377,-0.5122618306132843
ACH-001380,-0.7019281242466066
ACH-001391,-0.4882893957196132
ACH-001408,-0.7073934291646446
ACH-001430,-0.9342653644485284
ACH-001431,-0.2332115885001151
ACH-001450,-0.6707325710114722
ACH-001496,-0.877856598697397
ACH-001500,-0.6786524464946639
ACH-001523,-0.7829258642996706
ACH-001532,-0.4507867641469303
ACH-001550,-0.3617232623776343
ACH-001552,-0.6595872194541531
ACH-001554,-0.5573346409980375
ACH-001654,-0.7615633051281183
ACH-001735,-0.3367782152627776
ACH-001736,-0.6227415508624528
ACH-001737,-0.6389329737228416
ACH-001740,-0.7133829686738296
ACH-001745,-0.7543334174319433
ACH-001765,-0.8810960238068317
