,SPDYE1 (285955)
ACH-000004,-0.2965840654674605
ACH-000005,-0.6685002226355098
ACH-000007,-0.3800180511773013
ACH-000009,-0.18634657170960034
ACH-000011,-0.347205296711526
ACH-000012,-0.2706970858226243
ACH-000013,-0.2172030182447917
ACH-000014,-0.42435824445388187
ACH-000015,-0.3514395582445605
ACH-000017,-0.2307789438658775
ACH-000018,-0.394095250900873
ACH-000019,-0.8012801795759107
ACH-000021,-0.5776614788219874
ACH-000022,-0.3991617187406822
ACH-000025,-0.2579469579910524
ACH-000028,-0.3621752490647001
ACH-000030,-0.2226667050701973
ACH-000035,-0.3538401860755126
ACH-000036,-0.521434342440922
ACH-000037,-0.22203902578915444
ACH-000039,-0.4908234738431842
ACH-000040,-0.42256285017309947
ACH-000041,-0.5307127804228786
ACH-000042,-0.3312322825521461
ACH-000045,-0.23427147053284994
ACH-000047,-0.3081278770871969
ACH-000052,-0.4227912631263877
ACH-000053,-0.4911403378019672
ACH-000054,-0.5692982136479682
ACH-000055,-0.26609002200579834
ACH-000060,-0.36928132401372304
ACH-000067,-0.5769103558296946
ACH-000070,-0.3928413214389551
ACH-000075,-0.4183364477003225
ACH-000078,-0.4983525732968749
ACH-000082,-0.4345841927421637
ACH-000085,-0.10867308943771896
ACH-000086,-0.3566089039274904
ACH-000087,-0.40256331942942986
ACH-000092,-0.32845248749445816
ACH-000095,-0.5863844563863484
ACH-000097,-0.5562297294116918
ACH-000098,-0.3461893773895835
ACH-000099,-0.5565175530055211
ACH-000108,-0.41202181535204935
ACH-000113,-0.4546089528953215
ACH-000116,-0.2507483430745449
ACH-000118,-0.27272258430731977
ACH-000120,-0.21404264292576455
ACH-000123,-0.42178618449792415
ACH-000127,-0.40117962544582814
ACH-000128,-0.5479456101427754
ACH-000132,-0.2546584825245475
ACH-000133,-0.3523618575693318
ACH-000137,-0.33203724952267066
ACH-000138,-0.23778761703994206
ACH-000142,-0.4752711674615546
ACH-000143,-0.3738888764178612
ACH-000146,-0.4637008087760743
ACH-000148,-0.4049964656586531
ACH-000150,-0.5556684950850356
ACH-000152,-0.3697048938504616
ACH-000153,-0.3025620636485103
ACH-000159,-0.6541657744661517
ACH-000160,-0.3169071377651765
ACH-000163,-0.41728939903370493
ACH-000167,0.02044710288417674
ACH-000168,-0.14999295736001247
ACH-000169,-0.3631276865770432
ACH-000178,-0.4636069868148156
ACH-000183,-0.24021849492221906
ACH-000188,-0.3001071390996176
ACH-000189,-0.3913804680170672
ACH-000190,-0.4992747647125513
ACH-000198,-0.5256411462680439
ACH-000203,-0.5139081551404461
ACH-000204,-0.6095054735987316
ACH-000206,-0.4623393516698987
ACH-000207,-0.3711628075170144
ACH-000208,-0.4401744948320624
ACH-000210,-0.7530715573756329
ACH-000211,-0.5318952426933494
ACH-000215,-0.6513539535307794
ACH-000221,-0.5690369806193278
ACH-000222,-0.3371021469718904
ACH-000223,-0.2520629788454173
ACH-000226,-0.5738412267551831
ACH-000227,-0.3689045114406724
ACH-000228,-0.2846003755583261
ACH-000231,-0.3539210184476292
ACH-000232,-0.5237204909673285
ACH-000233,-0.4039068252513657
ACH-000234,-0.383070511526341
ACH-000235,-0.4414389702334425
ACH-000237,-0.4815800183415169
ACH-000238,-0.3376932434598589
ACH-000242,-0.4827237083685707
ACH-000243,-0.21087728032082328
ACH-000244,-0.30485610421383674
ACH-000246,-0.44856245302040015
ACH-000248,-0.4282821886837926
ACH-000250,-0.2993202951860898
ACH-000251,-0.06959275838533363
ACH-000252,-0.4469949392987441
ACH-000253,-0.5895000835379696
ACH-000255,-0.3975853988829368
ACH-000256,-0.6338018355122642
ACH-000257,-0.5334897738764091
ACH-000258,-0.4152789628824151
ACH-000259,-0.2657330440211083
ACH-000260,-0.3242002221981577
ACH-000261,-0.3893054937077256
ACH-000262,-0.38347732398491147
ACH-000263,-0.6300450678273442
ACH-000264,-0.4805377937708836
ACH-000265,-0.14136442784006228
ACH-000266,-0.4643333245705211
ACH-000272,-0.5606468292165099
ACH-000274,-0.5911591616383809
ACH-000277,-0.3162930083220813
ACH-000278,-0.4908393916242064
ACH-000279,-0.548703986498883
ACH-000280,-0.4697234398074047
ACH-000281,-0.2713896784587705
ACH-000288,-0.431924500728469
ACH-000291,-0.3532625564042535
ACH-000293,-0.566792070091256
ACH-000294,-0.4270755670589545
ACH-000295,-0.5254666217690597
ACH-000296,-0.3936348459574807
ACH-000302,-0.33850409630187545
ACH-000304,-0.5010215286715678
ACH-000307,-0.3823198184891681
ACH-000308,-0.3612621760784679
ACH-000310,-0.5192547924548928
ACH-000311,-0.4150687235905725
ACH-000312,-0.42116922832274495
ACH-000315,-0.4107358104251337
ACH-000316,-0.3526543845494852
ACH-000317,-0.11697628623787874
ACH-000318,-0.1486311942135979
ACH-000319,-0.3177807418813691
ACH-000320,-0.3757251679919025
ACH-000322,-0.4793413175194748
ACH-000323,-0.2741572995278977
ACH-000324,-0.4724567598460364
ACH-000329,-0.5015858320766691
ACH-000330,-0.4801860445285152
ACH-000331,-0.40366608167563456
ACH-000332,-0.28422367182111674
ACH-000334,-0.452544326022767
ACH-000335,-0.2280964876639792
ACH-000336,-0.6518504286096752
ACH-000337,-0.6926697893565674
ACH-000338,0.03786522549246097
ACH-000339,-0.4893200512139402
ACH-000341,-0.3317400706058791
ACH-000348,-0.2688602491603235
ACH-000350,-0.4030769383942425
ACH-000352,-0.4049650949859588
ACH-000356,-0.4065783231351494
ACH-000361,-0.18006198830752748
ACH-000362,-0.5000386828267128
ACH-000363,-0.3845361198501016
ACH-000364,-0.4021841238688157
ACH-000365,-0.6430319031986981
ACH-000366,-0.4651271460807957
ACH-000368,-0.4509675456946803
ACH-000374,-0.6348991566344124
ACH-000375,-0.4105084894331131
ACH-000376,-0.5275184695081003
ACH-000381,-0.34248354590337243
ACH-000383,-0.7111802018303579
ACH-000387,-0.3066675934806278
ACH-000389,-0.17985877154087726
ACH-000390,-0.6156998195026898
ACH-000393,-0.488851832061357
ACH-000395,-0.6509369958394775
ACH-000396,-0.5543625546009382
ACH-000397,-0.4843683790736459
ACH-000401,-0.5648317088399877
ACH-000402,-0.5057450092041946
ACH-000403,-0.5247440311407101
ACH-000404,-0.21976482774888528
ACH-000406,-0.4602751923841466
ACH-000407,-0.4113423247063271
ACH-000408,-0.4282472204343363
ACH-000410,-0.15893146835420074
ACH-000411,-0.4117952047825672
ACH-000414,-0.4871883583099974
ACH-000415,-0.519899569210702
ACH-000416,-0.2538158379721161
ACH-000420,-0.38953619715330784
ACH-000421,-0.4525989147688397
ACH-000424,-0.6549190039426287
ACH-000425,-0.4843630956984565
ACH-000426,-0.3971767456263556
ACH-000427,-0.4138047040130175
ACH-000433,-0.4853266591286256
ACH-000435,-0.4248906617150199
ACH-000436,-0.6648925710595911
ACH-000444,-0.2589715270267736
ACH-000445,-0.4804810399014394
ACH-000448,-0.3697122530351832
ACH-000450,-0.2014118245289508
ACH-000452,-0.6421566949371983
ACH-000454,-0.2389246510514265
ACH-000458,-0.4150806538055225
ACH-000459,-0.34837862529760955
ACH-000460,-0.2574877042114925
ACH-000461,-0.5366470157165198
ACH-000463,-0.5915181469240273
ACH-000464,-0.4360326523792154
ACH-000466,-0.5499537233400525
ACH-000467,-0.33128143346839634
ACH-000468,-0.3395871705100456
ACH-000469,-0.4652720062860416
ACH-000470,-0.5299112916768696
ACH-000471,-0.3248703244107997
ACH-000472,-0.4829987950346978
ACH-000473,-0.1996533816654911
ACH-000475,-0.436677284656315
ACH-000476,-0.4090432049525616
ACH-000477,-0.4012623610946507
ACH-000479,-0.5485110376961005
ACH-000480,-0.35953739899824666
ACH-000481,-0.4703389297471213
ACH-000483,-0.2003631309816956
ACH-000484,-0.21448019719853545
ACH-000485,-0.3870141824232972
ACH-000486,-0.33719456132579523
ACH-000487,-0.5715773448539161
ACH-000488,-0.4550064340817945
ACH-000490,-0.3229285167746174
ACH-000491,-0.5637208377318021
ACH-000495,-0.5331873166220289
ACH-000496,-0.3340598715493813
ACH-000499,-0.27638472416483884
ACH-000500,-0.23149227845169976
ACH-000502,-0.439317219385136
ACH-000503,-0.2277523216331097
ACH-000505,-0.367239811083988
ACH-000507,-0.19514763964763515
ACH-000510,-0.42294180849593976
ACH-000511,-0.3479138220325856
ACH-000512,-0.3741314643282854
ACH-000516,-0.5278587965423192
ACH-000517,-0.6056014404845192
ACH-000518,-0.14976192104373726
ACH-000520,-0.513388517468774
ACH-000521,-0.3605094917346113
ACH-000522,-0.6265236732731984
ACH-000524,-0.2824986138248327
ACH-000527,-0.35304685732149976
ACH-000528,-0.3894732555682075
ACH-000537,-0.2547880062597476
ACH-000541,-0.4504511899588725
ACH-000542,-0.5655711837479759
ACH-000544,-0.577941540604463
ACH-000545,-0.4062601699458316
ACH-000547,-0.33661674897809074
ACH-000548,-0.2179611884077905
ACH-000549,-0.2781471011354668
ACH-000550,-0.5486952616169871
ACH-000552,-0.20085828984533172
ACH-000556,-0.4347520916836237
ACH-000557,-0.6236508699094351
ACH-000569,-0.14519269500983595
ACH-000570,-0.3270211030024613
ACH-000571,-0.29873980361795194
ACH-000573,-0.3392818552526627
ACH-000576,-0.4159258162223104
ACH-000579,-0.4896358548172589
ACH-000580,-0.3766758026275049
ACH-000584,-0.24916525976706236
ACH-000585,-0.4437012885720235
ACH-000588,-0.1885882235169428
ACH-000589,-0.17741437053609455
ACH-000591,-0.3338176834595834
ACH-000593,-0.4009113399241563
ACH-000600,-0.4721551639641078
ACH-000601,-0.4081172750004447
ACH-000605,-0.4672062700028306
ACH-000606,-0.4079466571654332
ACH-000608,-0.5147118502918115
ACH-000614,-0.3777454898173284
ACH-000616,-0.5232143177329152
ACH-000618,-0.2568931675412793
ACH-000619,-0.2702545127180639
ACH-000620,-0.1060083080385762
ACH-000621,-0.6613515335172478
ACH-000622,-0.5021050484952161
ACH-000623,-0.3561157029557517
ACH-000624,-0.4668360110306206
ACH-000627,-0.2976715048058867
ACH-000630,-0.4176327711117813
ACH-000631,-0.3604074183571278
ACH-000632,-0.4497185517482255
ACH-000633,-0.2757639243559607
ACH-000637,-0.3375381756541275
ACH-000638,-0.3730709767894445
ACH-000646,-0.2613722695323924
ACH-000647,-0.18494639752576933
ACH-000648,-0.3329496165873341
ACH-000649,-0.4860515550977669
ACH-000651,-0.16670881882884508
ACH-000652,-0.22221059271430907
ACH-000653,-0.6324787588450592
ACH-000657,-0.4038133425897141
ACH-000658,-0.5712294865839999
ACH-000661,-0.3297379951439459
ACH-000662,-0.4825877090800851
ACH-000663,-0.3809976506352456
ACH-000665,-0.40576217553223015
ACH-000671,-0.2922652257977281
ACH-000672,-0.4362219904123681
ACH-000673,-0.6366335749304958
ACH-000676,-0.4142908483931315
ACH-000677,-0.4974856147140007
ACH-000681,-0.4413198570187882
ACH-000683,-0.4436326853601475
ACH-000684,-0.460510081463399
ACH-000688,-0.4060656827819197
ACH-000693,-0.2638875949849411
ACH-000694,-0.30493040694745005
ACH-000695,-0.4418775045682171
ACH-000696,-0.24089970751834205
ACH-000697,-0.3302927369613866
ACH-000699,-0.4664306513620131
ACH-000701,-0.5465186594201022
ACH-000706,-0.2754719475843702
ACH-000711,-0.4233807279693241
ACH-000713,-0.5238188410201575
ACH-000714,-0.4205861843917171
ACH-000718,-0.3445407748467857
ACH-000720,-0.3596255368392407
ACH-000721,-0.4666328530467394
ACH-000724,-0.2684941375957237
ACH-000725,-0.3561199050142468
ACH-000732,-0.43341575199559146
ACH-000734,-0.4825047519718797
ACH-000735,-0.5910028056562362
ACH-000736,-0.3947978141688749
ACH-000738,-0.3874851918929674
ACH-000746,-0.33209079694544463
ACH-000747,-0.2847398442019565
ACH-000748,-0.3467968490482118
ACH-000753,-0.4061858969302802
ACH-000756,-0.17589047670570904
ACH-000757,-0.3016747081683665
ACH-000758,-0.4634104735744643
ACH-000760,-0.3468198416757265
ACH-000762,-0.3778651759433753
ACH-000763,-0.4943013518413124
ACH-000764,-0.5372182439819699
ACH-000765,-0.13725022054238592
ACH-000766,-0.5318373696129047
ACH-000767,-0.7819619909139464
ACH-000768,-0.4577854243559276
ACH-000769,-0.4035676765080296
ACH-000770,-0.39489225788198223
ACH-000771,-0.4957202805290949
ACH-000773,-0.5857489178776855
ACH-000776,-0.5135718211394169
ACH-000777,-0.36121536553726463
ACH-000778,-0.3129615026989163
ACH-000781,-0.2878059955836152
ACH-000782,-0.3720868970595385
ACH-000783,-0.520699982080217
ACH-000784,-0.2787127558789357
ACH-000785,-0.6130066695663358
ACH-000787,-0.4292232508785135
ACH-000788,-0.4401791046326165
ACH-000791,-0.3593668220539592
ACH-000792,-0.3302555765377353
ACH-000794,-0.3199422011591647
ACH-000796,-0.6798530104654807
ACH-000798,-0.6336701292310072
ACH-000799,-0.8332679787829527
ACH-000800,-0.3906257447138093
ACH-000802,-0.1599394920287638
ACH-000804,-0.36205431179302494
ACH-000805,-0.5632996500075653
ACH-000809,-0.28385826731024466
ACH-000810,-0.5829155514797529
ACH-000811,-0.5685051990474774
ACH-000817,-0.3083595351813383
ACH-000819,-0.2470362436140701
ACH-000820,-0.3800311425018141
ACH-000821,-0.4512431714915184
ACH-000822,-0.2860727971704375
ACH-000823,-0.3484090389996146
ACH-000824,-0.3737089243463092
ACH-000827,-0.4919191654026771
ACH-000829,-0.4419522384849307
ACH-000831,-0.3696585540679736
ACH-000832,-0.39858265775328705
ACH-000833,-0.19160363337749334
ACH-000834,-0.5206911786797764
ACH-000835,-0.36042230069365455
ACH-000836,-0.5439160664586017
ACH-000837,-0.3056317799392346
ACH-000838,-0.6559462856563925
ACH-000839,-0.3262998008411622
ACH-000840,-0.2917720952534681
ACH-000841,-0.5390745406223026
ACH-000843,-0.1697588193859452
ACH-000846,-0.2523621857304001
ACH-000847,-0.5079712990527792
ACH-000848,-0.35739011197431
ACH-000849,-0.3123687416019964
ACH-000851,-0.4320665603378134
ACH-000855,-0.20482090395125133
ACH-000856,-0.2063872429201399
ACH-000858,-0.4240995508990593
ACH-000859,-0.4391781053582748
ACH-000861,-0.27472816144872697
ACH-000862,-0.2694143494550058
ACH-000865,-0.21907403614714224
ACH-000866,-0.4271136464930943
ACH-000867,-0.4919887844154963
ACH-000869,-0.5023178315825724
ACH-000872,-0.2451189521709415
ACH-000873,-0.35788195636002224
ACH-000876,-0.4641524745244853
ACH-000878,-0.2771046389216221
ACH-000880,-0.4764466026353519
ACH-000881,-0.4464784765485643
ACH-000882,-0.3237001305028853
ACH-000884,-0.4365926538775177
ACH-000885,-0.4820770920200774
ACH-000887,-0.5684865734526406
ACH-000889,-0.7146446833869159
ACH-000896,-0.32715467906947604
ACH-000898,-0.6254828689185333
ACH-000900,-0.6241643768783638
ACH-000901,-0.643335927815977
ACH-000905,-0.3988379285522448
ACH-000906,-0.2951876316704283
ACH-000907,-0.4678168707732928
ACH-000910,-0.1570891959918687
ACH-000911,-0.3041001302694522
ACH-000912,-0.416515296701555
ACH-000913,-0.5502650295452696
ACH-000915,-0.29583044822839405
ACH-000916,-0.21066560244281335
ACH-000917,-0.3188133730892829
ACH-000920,-0.6118821229105851
ACH-000921,-0.4960028130663584
ACH-000924,-0.3736060396779249
ACH-000926,-0.499698111728039
ACH-000928,-0.5592829538206333
ACH-000929,-0.24324852742319394
ACH-000932,-0.4147485342742133
ACH-000935,-0.2999138017814985
ACH-000936,-0.2899404735439021
ACH-000937,-0.6121292539721949
ACH-000938,-0.2301339094617577
ACH-000939,-0.21316111748797334
ACH-000941,-0.4609805821744867
ACH-000943,-0.2881632168981044
ACH-000946,-0.4493879815639492
ACH-000947,-0.4768292307131349
ACH-000948,-0.37127306719956377
ACH-000950,-0.521257098109091
ACH-000953,-0.3949896221936704
ACH-000954,-0.4016709735045905
ACH-000957,-0.3549951772612817
ACH-000958,-0.3911376815931759
ACH-000960,-0.32614707779996605
ACH-000963,-0.3887594373032536
ACH-000968,-0.12646716695576538
ACH-000969,-0.34822206014243845
ACH-000972,-0.5485273066238385
ACH-000973,-0.33783198580708623
ACH-000974,-0.26479725804181314
ACH-000978,-0.24324381036495
ACH-000984,-0.420946133944074
ACH-000986,-0.30373618009328224
ACH-000988,-0.2995529119474759
ACH-000993,-0.4660360015003728
ACH-000994,-0.3593784454775195
ACH-000996,-0.4072725721757124
ACH-001001,-0.5605433280679379
ACH-001020,-0.3896270317022048
ACH-001028,-0.6036768989794538
ACH-001031,-0.39355286757032987
ACH-001038,-0.4469204358994406
ACH-001048,-0.3007894059690657
ACH-001050,-0.3722146166537552
ACH-001053,-0.06488755391602208
ACH-001054,-0.2737970243188157
ACH-001061,-0.4000691289525076
ACH-001067,-0.5456722330986493
ACH-001075,-0.4810097939007398
ACH-001096,-0.14119531367173402
ACH-001111,-0.3227737822545313
ACH-001119,-0.34451397859490146
ACH-001128,-0.14184759747920306
ACH-001134,-0.4958259885885292
ACH-001151,-0.4735000843425998
ACH-001163,-0.6562846490610309
ACH-001164,-0.1624726441162955
ACH-001183,-0.4091807851376669
ACH-001192,-0.44423986573814894
ACH-001193,-0.447831593001088
ACH-001196,-0.6949586300386272
ACH-001197,-0.4772961731859948
ACH-001205,-0.4127452219574512
ACH-001211,-0.5465941950316845
ACH-001212,-0.5495858944019579
ACH-001228,-0.42218903811028463
ACH-001232,-0.4504100262986581
ACH-001239,-0.525298202667675
ACH-001270,-0.3893590568759789
ACH-001274,-0.36772980354153584
ACH-001275,-0.4091738557844216
ACH-001277,-0.5757521113996609
ACH-001278,-0.41440541243696793
ACH-001280,-0.8356481522053847
ACH-001283,-0.21103114023542807
ACH-001289,-0.502487204897156
ACH-001300,-0.3525757737653088
ACH-001301,-0.5122038773797714
ACH-001302,-0.2738509441183336
ACH-001306,-0.5984332285223917
ACH-001318,-0.4175180113374751
ACH-001322,-0.25849196420691284
ACH-001328,-0.3318046095684674
ACH-001332,-0.5234105742690021
ACH-001336,-0.4840073786188768
ACH-001346,-0.22573268935945434
ACH-001353,-0.4071459957741884
ACH-001354,-0.4023357254688563
ACH-001367,-0.5947212329208778
ACH-001368,-0.7312004616436999
ACH-001374,-0.9001695288487324
ACH-001377,-0.3294513310533839
ACH-001380,-0.6442463951053877
ACH-001391,-0.34370445887943624
ACH-001408,-0.3281518898380961
ACH-001430,-0.4020649496885511
ACH-001431,-0.4885189879342133
ACH-001450,-0.2806401548828795
ACH-001496,-0.1954945904941864
ACH-001500,-0.3713078805824437
ACH-001523,-0.2925668778728026
ACH-001532,-0.4612336302250874
ACH-001550,-0.2394368800669
ACH-001552,-0.34270115176241905
ACH-001554,-0.4371314685458891
ACH-001654,-0.5127613364700471
ACH-001735,-0.5946354289712206
