,OXSM (54995)
ACH-000427,-0.08458263623890544
ACH-000433,-0.2357254382538099
ACH-000435,-0.3354852948837622
ACH-000436,0.19259172957710272
ACH-000444,-0.3847925376995333
ACH-000445,-0.5808150033985292
ACH-000448,-0.02586334130178618
ACH-000450,-0.045154639034458516
ACH-000452,-0.16944832165115353
ACH-000454,-0.3970061927652288
ACH-000458,-0.012408670950656049
ACH-000459,-0.5411372253435875
ACH-000460,-0.1773028869089219
ACH-000461,-0.17618567067993113
ACH-000463,-0.10604510406717876
ACH-000464,-0.2287795048513117
ACH-000466,-0.0073373207654576205
ACH-000467,0.00917950361527051
ACH-000468,-0.3440799041667699
ACH-000469,-0.2659120003093551
ACH-000470,-0.06872624294007253
ACH-000471,-0.13365839690002218
ACH-000472,-0.044860191009843856
ACH-000473,-0.20564726245470685
ACH-000475,-0.009526894396454356
ACH-000476,-0.048782006306943626
ACH-000477,-0.0901853358160498
ACH-000479,-0.2138301883015592
ACH-000480,-0.6394049465134727
ACH-000481,-0.13855321227340414
ACH-000483,-0.14905581558568565
ACH-000484,-0.1429643808785069
ACH-000485,0.04533860870591151
ACH-000486,-0.185459404963956
ACH-000487,-0.40892510537545257
ACH-000488,-0.3519393619058513
ACH-000490,-0.2632594494037636
ACH-000491,0.05603817475322155
ACH-000495,-0.31745672639510697
ACH-000496,-0.1002450776861208
ACH-000499,-0.29811732592445056
ACH-000500,-0.4810217260939289
ACH-000502,0.04258425339324697
ACH-000503,-0.3442840706486016
ACH-000505,-0.17498493502299287
ACH-000507,-0.10853353264035426
ACH-000510,-0.3188514434786756
ACH-000511,-0.1001198288381296
ACH-000512,-0.302404000476696
ACH-000516,-0.01938489526904889
ACH-000517,-0.03907891267199563
ACH-000518,0.06625172029128541
ACH-000520,-0.3642398966628876
ACH-000521,-0.32103117278356
ACH-000522,-0.3905779471160202
ACH-000524,-0.06970614917226049
ACH-000527,-0.20451715134008075
ACH-000528,0.016416602165620763
ACH-000537,-0.4210188871158262
ACH-000541,0.16441396213840945
ACH-000542,-0.5912038637260768
ACH-000544,-0.4835733658049806
ACH-000545,-0.1778299233434403
ACH-000547,-0.3841460646601397
ACH-000548,-0.2272885600776876
ACH-000549,-0.2437714590896801
ACH-000550,-0.2004988442427757
ACH-000552,-0.016924698396917452
ACH-000556,0.012333430377395977
ACH-000557,-0.15421447026949195
ACH-000569,-0.0933073991410984
ACH-000570,-0.1395854259317978
ACH-000571,-0.13681135748663867
ACH-000573,-0.2434386722586096
ACH-000576,-0.09495797406964426
ACH-000579,-0.2941455071996477
ACH-000580,0.11657163994644612
ACH-000584,-0.06277039667973294
ACH-000585,-0.09250965049227686
ACH-000588,-0.4924454070102061
ACH-000589,-0.1971232336670576
ACH-000591,-0.13582248032066693
ACH-000593,-0.041158563100498334
ACH-000600,-0.02736605737758861
ACH-000601,-0.7087259108484821
ACH-000605,0.002779536675291234
ACH-000606,-0.4285777254872809
ACH-000608,-0.15378676346522185
ACH-000614,-0.33750715180786234
ACH-000616,-0.10061365064141063
ACH-000618,-0.28228860880409723
ACH-000619,-0.07765747678965808
ACH-000620,-0.11822657666027148
ACH-000621,-0.12249991128329273
ACH-000622,-0.23913849002046697
ACH-000623,-0.0993408112704878
ACH-000624,0.025999448200552937
ACH-000627,-0.2024245367346208
ACH-000630,0.011536078127117851
ACH-000631,-0.4205608986777548
ACH-000632,-0.2391681191162681
ACH-000633,-0.04357717438121781
ACH-000637,-0.15281494056467576
ACH-000638,-0.2368127056493201
ACH-000646,-0.19358122667440755
ACH-000647,-0.16742209138874922
ACH-000648,-0.40789740438507255
ACH-000649,-0.3208816225184041
ACH-000651,-0.5184144064829571
ACH-000652,-0.3315711276868485
ACH-000653,0.023434876058486376
ACH-000657,-0.4362387716850677
ACH-000658,-0.10148078790435128
ACH-000661,-0.1651623303024468
ACH-000662,-0.6624290738117897
ACH-000663,-0.3297654251443282
ACH-000665,-0.12566187234034026
ACH-000671,-0.9188549184711348
ACH-000672,-0.3740020734012293
ACH-000673,-0.13029557036729775
ACH-000676,-0.5548013707963888
ACH-000677,-0.19155523043565667
ACH-000681,-0.20009185523436507
ACH-000683,-0.18406995026256884
ACH-000684,-0.4182910377558915
ACH-000688,-0.3838401127793088
ACH-000693,-0.18412618922100232
ACH-000694,-0.20846550789709367
ACH-000695,0.1170627491110226
ACH-000696,-0.22638086436900334
ACH-000697,-0.07092766489635154
ACH-000699,-0.04867553893844735
ACH-000701,-0.1470674150863576
ACH-000706,-0.07990956468107695
ACH-000711,0.01587785727720377
ACH-000713,-0.0368670483749133
ACH-000714,0.2455191112146813
ACH-000718,-0.130131778583465
ACH-000720,-0.1349854501047451
ACH-000721,-0.4107915179863787
ACH-000724,-0.28111786175426456
ACH-000725,-0.3069669187057691
ACH-000732,-0.8538178162324849
ACH-000734,-0.3117415309041676
ACH-000735,-0.0065660506221124244
ACH-000736,-0.04205433639830185
ACH-000738,-0.5273622691435998
ACH-000746,-0.05908848136072991
ACH-000747,-0.1899612191527427
ACH-000748,-0.08499165240110926
ACH-000753,-0.4789463850285057
ACH-000756,-0.31170608369757
ACH-000757,-0.2461411206066321
ACH-000758,-0.1417293925182219
ACH-000760,-0.3936263935192512
ACH-000762,-0.017818951168666445
ACH-000763,-0.13202909072475902
ACH-000764,-0.3899271005686744
ACH-000765,-0.7074775317712907
ACH-000766,-0.0792691995693471
ACH-000767,0.04180264945280932
ACH-000768,-0.2719638762918982
ACH-000769,-0.4167611552579743
ACH-000770,-0.15879107551679458
ACH-000771,0.048102979007635535
ACH-000773,0.059304809468012275
ACH-000776,0.12757504944794756
ACH-000777,-0.2279855281877325
ACH-000778,-0.2739389388840077
ACH-000781,-0.23234557665472585
ACH-000782,-0.6057515513659265
ACH-000783,-0.025748639505114173
ACH-000784,-0.23486194606662866
ACH-000785,-0.23506037587072254
ACH-000787,-0.5473542507999235
ACH-000788,-0.4914200932579493
ACH-000791,-0.11980859489259815
ACH-000792,-0.6366260257784215
ACH-000794,-0.0964703199144285
ACH-000796,-0.14633377392807828
ACH-000798,-0.03594517257034275
ACH-000799,-0.18541547688571836
ACH-000800,-0.37490537880805136
ACH-000802,-0.5449705070050713
ACH-000804,0.12511566916201666
ACH-000805,-0.15343237098971227
ACH-000809,-0.19025365494759647
ACH-000810,-0.3419347050701661
ACH-000811,-0.19430832258145228
ACH-000817,-0.00892258890193282
ACH-000819,-0.2632043210232638
ACH-000820,-0.004875446095333081
ACH-000821,0.0021447451565106213
ACH-000822,-0.19623597562073766
ACH-000823,-0.6581587095478983
ACH-000824,0.06184769753417381
ACH-000827,-0.430549992487674
ACH-000829,0.02789098741032509
ACH-000831,-0.7195200194272477
ACH-000832,-0.5331672287801987
ACH-000833,-0.31178795960938377
ACH-000834,-0.6267911576638654
ACH-000835,-0.3610308815102277
ACH-000836,-0.08406724158689871
ACH-000837,-0.4076871612007899
ACH-000838,0.1290495481707599
ACH-000839,-0.5923784046490378
ACH-000840,-0.2794998620309189
ACH-000841,-0.16802618771727834
ACH-000843,-0.35796815341115723
ACH-000846,0.10018054353391008
ACH-000847,-0.4409894999820823
ACH-000848,-0.3208213759139607
ACH-000849,-0.4352188147993202
ACH-000851,-0.11525750131057233
ACH-000855,-0.450382651751228
ACH-000856,-0.6202853854352105
ACH-000858,-0.2800157268850505
ACH-000859,-0.1710239664217349
ACH-000861,-0.21560417781786465
ACH-000862,-0.14096409639544885
ACH-000865,-0.2965807281735643
ACH-000866,-0.1194026299960884
ACH-000867,0.054934494883280886
ACH-000869,-0.30682462010714284
ACH-000872,-0.19274168815830794
ACH-000873,-0.3058212089471822
ACH-000876,-0.21549539525183373
ACH-000878,-0.3259343557069034
ACH-000880,0.15219210319245627
ACH-000881,-0.4467404926246091
ACH-000882,-0.4388387201155694
ACH-000884,-0.4131765013782497
ACH-000885,-0.5863410228905951
ACH-000887,-0.1674611178320957
ACH-000889,-0.5289222118358046
ACH-000896,-0.131642639806966
ACH-000898,0.07137157673278564
ACH-000900,-0.20610751855814244
ACH-000901,-0.14909918233723335
ACH-000905,-0.21313376589719624
ACH-000906,-0.65224606264843
ACH-000907,-0.4429612911215028
ACH-000910,-0.15872367815002614
ACH-000911,0.10697284135212784
ACH-000912,-0.6871483079611139
ACH-000913,-0.4546845436983255
ACH-000915,-0.2364038294323857
ACH-000916,-0.2713510323164881
ACH-000917,-0.19042507454019592
ACH-000920,-0.26582529603812793
ACH-000921,-0.21847566388420184
ACH-000924,-0.3374315016026072
ACH-000926,-0.19961824751269988
ACH-000928,-0.20111326732610973
ACH-000929,-0.09373932744734947
ACH-000932,-0.05993618226836489
ACH-000935,-0.5248863766834272
ACH-000936,-0.4265110598418639
ACH-000937,-0.21738178244190398
ACH-000938,-0.3711836136604524
ACH-000939,-0.2498528575236139
ACH-000941,-0.29449967019222106
ACH-000943,-0.6460147104032533
ACH-000946,-0.060033185848003726
ACH-000947,-0.4289838974928876
ACH-000948,0.10531939122770244
ACH-000950,-0.5324444301649224
ACH-000953,0.1525888873364362
ACH-000954,-0.5244372004351029
ACH-000957,-0.0801073248358004
ACH-000958,-0.22569804924977505
ACH-000960,-0.30465508496156074
ACH-000963,-0.26401090632150703
ACH-000968,-0.6811959327460686
ACH-000969,0.11865567441793765
ACH-000972,-0.3086626050072852
ACH-000973,-0.07640187406661013
ACH-000974,-0.26777923059682945
ACH-000978,-0.06809001452897688
ACH-000984,-0.19702628632423053
ACH-000986,-0.0056190656159288395
ACH-000988,-0.2151673041047568
ACH-000993,-0.0804158279673269
ACH-000994,-0.0701747248518339
ACH-000996,0.21801696783536725
ACH-001001,-0.7360046207886671
ACH-001020,-0.14344210814094555
ACH-001028,-0.7346217152766652
ACH-001031,-0.1833261974854544
ACH-001038,0.017468632213873504
ACH-001048,-0.09972270038281733
ACH-001050,-0.09225597822397222
ACH-001053,-0.124941115176358
ACH-001054,-0.7220055764307414
ACH-001061,-0.6803046615778287
ACH-001067,-0.6014100820904659
ACH-001075,-0.0451261558530803
ACH-001096,-0.5569551096333836
ACH-001111,-0.05330821626396432
ACH-001119,-0.3004725766140117
ACH-001128,-0.5809292823318357
ACH-001134,0.0750476051263878
ACH-001151,0.06412716282776777
ACH-001163,-0.14770689669415102
ACH-001164,-0.5582959227608028
ACH-001183,-0.29861006603185003
ACH-001192,-0.1591191091025265
ACH-001193,-0.009182302563462346
ACH-001196,-0.4037975132044363
ACH-001197,0.18634911029185527
ACH-001205,-0.0034348303142044683
ACH-001211,-0.3624615949005487
ACH-001212,-0.016541348863767173
ACH-001228,-0.1593971551031567
ACH-001232,-0.33176424050617337
ACH-001239,-0.21624660430384324
ACH-001270,-0.20228044884923746
ACH-001274,-0.17856144807550228
ACH-001275,-0.4541279119183896
ACH-001277,-0.11953755015795095
ACH-001278,-0.2779486565374074
ACH-001280,-0.13625584556115244
ACH-001283,-0.0510965564262906
ACH-001289,-0.15605311025931046
ACH-001300,-0.08821700531197993
ACH-001301,0.05610268840569288
ACH-001302,-0.16840154145139838
ACH-001306,-0.5713720807170524
ACH-001318,-0.08553014157160455
ACH-001322,-0.35996869014589755
ACH-001328,0.015189290544705676
ACH-001332,-0.2246974901681952
ACH-001336,-0.369881919255863
ACH-001346,-0.1268320783593066
ACH-001353,-0.17398317920979556
ACH-001354,0.2480329216135118
ACH-001367,-0.4620136220756935
ACH-001368,-0.013269884514031336
ACH-001374,-0.6069130256811762
ACH-001377,-0.31701376747697146
ACH-001380,-0.3153150849300809
ACH-001391,-0.13970624509529622
ACH-001408,0.05224162585484008
ACH-001430,-0.061843961791613486
ACH-001431,0.10713619625078376
ACH-001450,-0.7606829852270807
ACH-001496,-0.16661091640473852
ACH-001500,-0.42216793780434997
ACH-001523,-0.1028166359187682
ACH-001532,-0.3792132742298661
ACH-001550,-0.15301258579279334
ACH-001552,-0.17294996057862916
ACH-001554,-0.33880495659484505
ACH-001654,-0.02678593010455371
ACH-001735,0.03886180246297685
ACH-001736,-0.5437084731567103
ACH-001737,0.273402042655576
ACH-001740,-0.3935630869029442
ACH-001745,-0.3867000668032909
ACH-001765,-0.58203840026275
