,ARGFX (503582)
ACH-000207,-0.5556947671570149
ACH-000208,-0.5965689595723094
ACH-000210,-0.3711119389555301
ACH-000211,-0.563705950151494
ACH-000215,-0.4215059350503558
ACH-000221,-0.5706446197229101
ACH-000222,-0.632651194019335
ACH-000223,-0.5083900559793697
ACH-000226,-0.5403255268227153
ACH-000227,-0.41530811263126055
ACH-000228,-0.5239175897753198
ACH-000231,-0.5106991477760928
ACH-000232,-0.5488388097637894
ACH-000233,-0.5042949795616382
ACH-000234,-0.31344283935087897
ACH-000235,-0.4858066766652261
ACH-000237,-0.636016356493285
ACH-000238,-0.5315472215377874
ACH-000242,-0.61294427057298
ACH-000243,-0.4816390874082413
ACH-000244,-0.6361415471733464
ACH-000246,-0.4933293490405797
ACH-000248,-0.5793543714177536
ACH-000250,-0.51400934553283
ACH-000251,-0.4527154315327087
ACH-000252,-0.7107800688606164
ACH-000253,-0.580382420581832
ACH-000255,-0.5006494819834987
ACH-000256,-0.3469877155277216
ACH-000257,-0.5560681348633484
ACH-000258,-0.5149792676305196
ACH-000259,-0.5885911272871823
ACH-000260,-0.552598941195791
ACH-000261,-0.6162936906906057
ACH-000262,-0.5387103194940082
ACH-000263,-0.4957052118210564
ACH-000264,-0.6195614075703186
ACH-000265,-0.4871351567237967
ACH-000266,-0.44677686720029774
ACH-000272,-0.6359566317274733
ACH-000274,-0.5188278051445973
ACH-000277,-0.40778515494066303
ACH-000278,-0.7363760163811514
ACH-000279,-0.44834076982370014
ACH-000280,-0.5108520553949277
ACH-000281,-0.412548165455462
ACH-000288,-0.519258152598493
ACH-000291,-0.4667270014555756
ACH-000293,-0.6648010672607476
ACH-000294,-0.3844327332813717
ACH-000295,-0.3772804415106186
ACH-000296,-0.5984121486605953
ACH-000302,-0.6200085823332827
ACH-000304,-0.7371791208891197
ACH-000307,-0.4843571513954131
ACH-000308,-0.4913008088087967
ACH-000310,-0.4710429986607994
ACH-000311,-0.5245532996114881
ACH-000312,-0.4410330989252719
ACH-000315,-0.4195709688343484
ACH-000316,-0.5038813057644361
ACH-000317,-0.5385601123413591
ACH-000318,-0.5200543715930277
ACH-000319,-0.40295446895139575
ACH-000320,-0.3423823332888329
ACH-000322,-0.7012080666790605
ACH-000323,-0.5443135131522954
ACH-000324,-0.5458530965124234
ACH-000329,-0.5119780315008715
ACH-000330,-0.5473007280283885
ACH-000331,-0.5567272899931381
ACH-000332,-0.507088295982396
ACH-000334,-0.6263390156381069
ACH-000335,-0.603265517769582
ACH-000336,-0.4241629802670556
ACH-000337,-0.5283905591160435
ACH-000338,-0.4749623014341297
ACH-000339,-0.5457980063853206
ACH-000341,-0.4569337732974291
ACH-000348,-0.5818470013840407
ACH-000350,-0.7094288161859782
ACH-000352,-0.4608011427344192
ACH-000356,-0.566424766473334
ACH-000361,-0.4128279962959804
ACH-000362,-0.6076195666712524
ACH-000363,-0.5016564872116679
ACH-000364,-0.6710233403127293
ACH-000365,-0.4445738913688622
ACH-000366,-0.56497513280048
ACH-000368,-0.6159592543878574
ACH-000374,-0.4764279041170836
ACH-000375,-0.6724923378523686
ACH-000376,-0.5183123757662573
ACH-000381,-0.7395596536619822
ACH-000383,-0.4853158621470632
ACH-000387,-0.5706107062424712
ACH-000389,-0.2599867036910693
ACH-000390,-0.5556772624295708
ACH-000393,-0.5241698741499518
ACH-000395,-0.4320965053877021
ACH-000396,-0.4267299760586574
ACH-000397,-0.6617771139999499
ACH-000401,-0.4191624225218056
ACH-000402,-0.468388934342396
ACH-000403,-0.5754680772286175
ACH-000404,-0.5550295480759035
ACH-000406,-0.6516745758239905
ACH-000407,-0.6336634947212627
ACH-000408,-0.2822316424856944
ACH-000410,-0.5126686415256912
ACH-000411,-0.492020388781808
ACH-000414,-0.5990112189889994
ACH-000415,-0.4006676239712504
ACH-000416,-0.4123162104260039
ACH-000420,-0.5676079893869617
ACH-000421,-0.5980538980336639
ACH-000424,-0.3118522109302404
ACH-000425,-0.44243928236418395
ACH-000426,-0.7591222792126671
ACH-000427,-0.4139251449643068
ACH-000433,-0.5989420036365621
ACH-000435,-0.347578070894889
ACH-000436,-0.4826601465514195
ACH-000444,-0.5425613061774569
ACH-000445,-0.39665428887888027
ACH-000448,-0.6208506543395291
ACH-000450,-0.4790179210542049
ACH-000452,-0.4306262296922939
ACH-000454,-0.5447884963420239
ACH-000458,-0.5017518341181831
ACH-000459,-0.7360308714291065
ACH-000460,-0.5871528652460665
ACH-000461,-0.4632258719588055
ACH-000463,-0.4951938211542328
ACH-000464,-0.6143992608517272
ACH-000466,-0.6647870740804138
ACH-000467,-0.5034034404099197
ACH-000468,-0.4752673574762577
ACH-000469,-0.5628318536313719
ACH-000470,-0.4654756908059468
ACH-000471,-0.506208825296921
ACH-000472,-0.5449756386552114
ACH-000473,-0.7487285885186836
ACH-000475,-0.5205679254102012
ACH-000476,-0.5050010876025306
ACH-000477,-0.6517570492920607
ACH-000479,-0.5921919787545846
ACH-000480,-0.6720815346223059
ACH-000481,-0.6359793104163983
ACH-000483,-0.3935527884783223
ACH-000484,-0.5199128379369442
ACH-000485,-0.4450434565081417
ACH-000486,-0.43154107089382976
ACH-000487,-0.3718737660661259
ACH-000488,-0.5396143338361125
ACH-000490,-0.6207624703399395
ACH-000491,-0.6688974594224987
ACH-000495,-0.4954040943925324
ACH-000496,-0.6811280749998688
ACH-000499,-0.543894842133715
ACH-000500,-0.3282668257168093
ACH-000502,-0.553809143012873
ACH-000503,-0.6066008227315851
ACH-000505,-0.5310652737416467
ACH-000507,-0.455489892717848
ACH-000510,-0.4514153254428817
ACH-000511,-0.6241678358644025
ACH-000512,-0.6894533028019151
ACH-000516,-0.36535692980974216
ACH-000517,-0.6309577132514553
ACH-000518,-0.4326150402472822
ACH-000520,-0.6136234811220884
ACH-000521,-0.623708040511949
ACH-000522,-0.44255577082070224
ACH-000524,-0.7409760321780005
ACH-000527,-0.5645564458046486
ACH-000528,-0.5082360227261468
ACH-000537,-0.4883407559090838
ACH-000541,-0.4218507307223685
ACH-000542,-0.5370341212990478
ACH-000544,-0.499943553913735
ACH-000545,-0.6345234480409212
ACH-000547,-0.4212941127601149
ACH-000548,-0.6634880912202235
ACH-000549,-0.4303075025385801
ACH-000550,-0.4958137177189308
ACH-000552,-0.4899838402698548
ACH-000556,-0.597914936195282
ACH-000557,-0.4098433640696417
ACH-000569,-0.6121545956695392
ACH-000570,-0.5594002862052863
ACH-000571,-0.5141170928217587
ACH-000573,-0.4738928255586916
ACH-000576,-0.4269030870617784
ACH-000579,-0.4158868643144238
ACH-000580,-0.6173679625322616
ACH-000584,-0.5959186473647737
ACH-000585,-0.586784542659219
ACH-000588,-0.6018697783078786
ACH-000589,-0.5950537450332755
ACH-000591,-0.28671678610568235
ACH-000593,-0.5524884802729946
ACH-000600,-0.5617107644001291
ACH-000601,-0.5377612206062308
ACH-000605,-0.4611643511523305
ACH-000606,-0.4695156833259746
ACH-000608,-0.6036212768653821
ACH-000614,-0.6780129846737436
ACH-000616,-0.5230803450318382
ACH-000618,-0.6163563179180293
ACH-000619,-0.5588979554628151
ACH-000620,-0.5371793664824156
ACH-000621,-0.6101441744850373
ACH-000622,-0.3577212582238484
ACH-000623,-0.6386260214693439
ACH-000624,-0.6102088173422264
ACH-000627,-0.5126815815548854
ACH-000630,-0.6142232769725257
ACH-000631,-0.2796641863471746
ACH-000632,-0.40564916655204375
ACH-000633,-0.5748876666064794
ACH-000637,-0.4926935134429562
ACH-000638,-0.5758565095190761
ACH-000646,-0.6406453321105545
ACH-000647,-0.5185452141644183
ACH-000648,-0.4647834506445651
ACH-000649,-0.4339468855567339
ACH-000651,-0.4662139746306136
ACH-000652,-0.5274112485974135
ACH-000653,-0.6138766961949577
ACH-000657,-0.5219151314387065
ACH-000658,-0.4909101434301499
ACH-000661,-0.6161810274533093
ACH-000662,-0.35823643879591544
ACH-000663,-0.6366721339326858
ACH-000665,-0.4804766294617767
ACH-000671,-0.4849005374503888
ACH-000672,-0.6661851977457787
ACH-000673,-0.5070539935060981
ACH-000676,-0.4606683332516198
ACH-000677,-0.4506122763399871
ACH-000681,-0.5004420992650747
ACH-000683,-0.4914015390195594
ACH-000684,-0.4727335909239821
ACH-000688,-0.5984202074681674
ACH-000693,-0.4011429754901165
ACH-000694,-0.5447450772868782
ACH-000695,-0.6322698811434961
ACH-000696,-0.556444777880187
ACH-000697,-0.5622132745572385
ACH-000699,-0.5770000394912329
ACH-000701,-0.3248591249117226
ACH-000706,-0.4781146385344615
ACH-000711,-0.5445677359999395
ACH-000713,-0.4777589092275885
ACH-000714,-0.7601357908628947
ACH-000718,-0.5977743510694826
ACH-000720,-0.4997484506794019
ACH-000721,-0.4618151637633357
ACH-000724,-0.7154447296539279
ACH-000725,-0.39333141292245866
ACH-000732,-0.6196368830127823
ACH-000734,-0.5227793362625858
ACH-000735,-0.5619119291190784
ACH-000736,-0.4230211744380084
ACH-000738,-0.4094597488260118
ACH-000746,-0.3668726191087984
ACH-000747,-0.5397074745814352
ACH-000748,-0.4429192052773152
ACH-000753,-0.5300503555667357
ACH-000756,-0.4946944189087235
ACH-000757,-0.4836440655298921
ACH-000758,-0.3964922760700914
ACH-000760,-0.4903327466567592
ACH-000762,-0.5353089570597896
ACH-000763,-0.6051631696237709
ACH-000764,-0.3763738676649144
ACH-000765,-0.5196352150434401
ACH-000766,-0.5682572703699229
ACH-000767,-0.6830268877975251
ACH-000768,-0.6395638875015934
ACH-000769,-0.6257186201055611
ACH-000770,-0.5798532024672164
ACH-000771,-0.3890661703275498
ACH-000773,-0.5870426513380375
ACH-000776,-0.6048819461364981
ACH-000777,-0.4294345077442109
ACH-000778,-0.4891185654716926
ACH-000781,-0.4769996643047722
ACH-000782,-0.40744539048612
ACH-000783,-0.5432973686428816
ACH-000784,-0.4770343412588191
ACH-000785,-0.5345481401021652
ACH-000787,-0.6274828771021143
ACH-000788,-0.4853811043843669
ACH-000791,-0.518080438427986
ACH-000792,-0.4471562810994429
ACH-000794,-0.4191824416099744
ACH-000796,-0.5570421514156743
ACH-000798,-0.6916384538321916
ACH-000799,-0.4786402648042177
ACH-000800,-0.6829092386410351
ACH-000802,-0.5840696227238602
ACH-000804,-0.7245321125023938
ACH-000805,-0.5796045596323101
ACH-000809,-0.4872048524292599
ACH-000810,-0.7087700422901271
ACH-000811,-0.5690924900015664
ACH-000817,-0.5236987758948505
ACH-000819,-0.44091159656304507
ACH-000820,-0.23561854090356255
ACH-000821,-0.7950486298517653
ACH-000822,-0.5860296687220394
ACH-000823,-0.4638177581504875
ACH-000824,-0.4969448460077108
ACH-000827,-0.5211927089394885
ACH-000829,-0.6867378527697173
ACH-000831,-0.5373899139697818
ACH-000832,-0.5292971786332812
ACH-000833,-0.3550921431828574
ACH-000834,-0.4148313503641791
ACH-000835,-0.4652293341346662
ACH-000836,-0.5809237314570569
ACH-000837,-0.3554154701140445
ACH-000838,-0.5445556466885891
ACH-000839,-0.4678799446431706
ACH-000840,-0.4891045746903776
ACH-000841,-0.5492570464191371
ACH-000843,-0.6139307781743844
ACH-000846,-0.5730285881349427
ACH-000847,-0.5063041874529071
ACH-000848,-0.4469166929026807
ACH-000849,-0.4967236291479995
ACH-000851,-0.4338695437827079
ACH-000855,-0.33945979318500563
ACH-000856,-0.4942702919424925
ACH-000858,-0.615249897339776
ACH-000859,-0.6879884414610569
ACH-000861,-0.7455219298231427
ACH-000862,-0.6332033232193259
ACH-000865,-0.43644044056952863
ACH-000866,-0.4297301419310108
ACH-000867,-0.6000277198413553
ACH-000869,-0.4672734293044972
ACH-000872,-0.3703997561749391
ACH-000873,-0.5877959179588355
ACH-000876,-0.6745801777833653
ACH-000878,-0.5339420733916911
ACH-000880,-0.5182869218426589
ACH-000881,-0.5416132183120405
ACH-000882,-0.4358810999753693
ACH-000884,-0.4548212281114272
ACH-000885,-0.5068586509288494
ACH-000887,-0.4495756245742878
ACH-000889,-0.4695941912947689
ACH-000896,-0.5338917381691505
ACH-000898,-0.461513294684975
ACH-000900,-0.5297061693795385
ACH-000901,-0.6356915537086301
ACH-000905,-0.4492267258618222
ACH-000906,-0.6680831935143625
ACH-000907,-0.4624641539570058
ACH-000910,-0.4507220444589517
ACH-000911,-0.494643728051034
ACH-000912,-0.5619185996462227
ACH-000913,-0.4210215856616257
ACH-000915,-0.4702518260295375
ACH-000916,-0.3993974151849765
ACH-000917,-0.4726319194043499
ACH-000920,-0.17636501116605627
ACH-000921,-0.3647439685691429
ACH-000924,-0.5523867966011426
ACH-000926,-0.5954211380487497
ACH-000928,-0.4293567295349016
ACH-000929,-0.6722368845382775
ACH-000932,-0.43905596374433625
ACH-000935,-0.624077005082054
ACH-000936,-0.5054540318605069
ACH-000937,-0.4511000875573361
ACH-000938,-0.4596520900678103
ACH-000939,-0.4952611131860221
ACH-000941,-0.5102981492771939
ACH-000943,-0.5905589821817296
ACH-000946,-0.5862363753761294
ACH-000947,-0.5222258661370033
ACH-000948,-0.6600251596022222
ACH-000950,-0.6901089635521596
ACH-000953,-0.4496069571396624
ACH-000954,-0.9266390070369178
ACH-000957,-0.4594525193707046
ACH-000958,-0.4704321636476799
ACH-000960,-0.50814577997387
ACH-000963,-0.661116849115448
ACH-000968,-0.4934767346724573
ACH-000969,-0.6717202821183308
ACH-000972,-0.4301936597344945
ACH-000973,-0.5589787255272094
ACH-000974,-0.5502945001815673
ACH-000978,-0.5498512341006666
ACH-000984,-0.4778728964797592
ACH-000986,-0.5668447113533885
ACH-000988,-0.3696265517986392
ACH-000993,-0.3929519309071552
ACH-000994,-0.7334468722151004
ACH-000996,-0.6922853042422955
ACH-001001,-0.4769289503369683
ACH-001020,-0.8856173570462824
ACH-001028,-0.4514357413858007
ACH-001031,-0.5094793843443916
ACH-001038,-0.5197804560703543
ACH-001048,-0.5202818442448341
ACH-001050,-0.4285052035162554
ACH-001053,-0.7510978433839169
ACH-001054,-0.4996251109571504
ACH-001061,-0.5810284676660435
ACH-001067,-0.4003948846791503
ACH-001075,-0.4235727979147029
ACH-001096,-0.44383775715407947
ACH-001111,-0.3871459191457256
ACH-001119,-0.6160228742721685
ACH-001128,-0.5596386434430127
ACH-001134,-0.4803206451447234
ACH-001151,-0.4630835389443619
ACH-001163,-0.3334255674865558
ACH-001164,-0.6783992708629684
ACH-001183,-0.5123563592155639
ACH-001192,-0.4170934015534027
ACH-001193,-0.4543685323399714
ACH-001196,-0.7030586486133561
ACH-001197,-0.3835328789075239
ACH-001205,-0.6234142785912588
ACH-001211,-0.4437822135416506
ACH-001212,-0.6674626336149035
ACH-001228,-0.4997897010380198
ACH-001232,-0.5975201242554574
ACH-001239,-0.4153696707261275
ACH-001270,-0.5103344713659551
ACH-001274,-0.5345123127210407
ACH-001275,-0.2871074583749238
ACH-001277,-0.7241603697143552
ACH-001278,-0.5588584037083607
ACH-001280,-0.5282352133802182
ACH-001283,-0.5500023172483182
ACH-001289,-0.5462834674430025
ACH-001300,-0.4507781740596738
ACH-001301,-0.5393579001466068
ACH-001302,-0.6445681023904758
ACH-001306,-0.6128586706931312
ACH-001318,-0.4030417723656197
ACH-001322,-0.6272885704599738
ACH-001328,-0.5472365146120437
ACH-001332,-0.59344656654047
ACH-001336,-0.5528811756244864
ACH-001346,-0.4442138825606826
ACH-001353,-0.4843051008755182
ACH-001354,-0.7941509301213242
ACH-001367,-0.4217695683976791
ACH-001368,-0.4710307211693737
ACH-001374,-0.659794767351867
ACH-001377,-0.512546844440392
ACH-001380,-0.7316217244848542
ACH-001391,-0.6203566027806855
ACH-001408,-0.7526676606294663
ACH-001430,-0.6610990948659933
ACH-001431,-0.5370698561601008
ACH-001450,-0.5018584963323837
ACH-001496,-0.523194277871374
ACH-001500,-0.5898646667061079
ACH-001523,-0.5810803392391259
ACH-001532,-0.503565856287045
ACH-001550,-0.473568268926044
ACH-001552,-0.3565293564350471
ACH-001554,-0.6266876197291998
ACH-001654,-0.619096789289489
ACH-001735,-0.3455263154380186
ACH-001736,-0.4826546207885508
ACH-001737,-0.6073492975785026
ACH-001740,-0.5640434374803771
ACH-001745,-0.44320291164850256
ACH-001765,-0.5150080104225231
