,TLE3 (7090)
ACH-000004,0.050943535271598124
ACH-000005,-0.3868384304929513
ACH-000007,0.14870817044496662
ACH-000009,-0.21381595260527428
ACH-000011,-0.11972177701151075
ACH-000012,-0.15686344712029665
ACH-000013,0.0721116808807338
ACH-000014,-0.06817286966558518
ACH-000015,-0.020247764321739997
ACH-000017,-0.2807018060635785
ACH-000018,-0.16187429593879105
ACH-000019,0.4203961782403402
ACH-000021,-0.11732390043535328
ACH-000022,-0.4432497052609704
ACH-000025,-0.19264298968003155
ACH-000028,-0.11146283782184496
ACH-000030,0.07801134262913233
ACH-000035,-0.016254319684928343
ACH-000036,0.0820798753676084
ACH-000037,-0.09851008792802288
ACH-000039,0.019106363757602374
ACH-000040,-0.012105746980439971
ACH-000041,0.04928832513806825
ACH-000042,-0.10994470067312548
ACH-000045,0.012141057602874308
ACH-000047,-0.05995970043310394
ACH-000052,-0.22422122704890865
ACH-000053,0.055302913354662836
ACH-000054,-0.03431310349946275
ACH-000055,-0.0037208991879127454
ACH-000060,-0.1207489194219856
ACH-000067,-0.021954697555487988
ACH-000070,-0.22072641158999287
ACH-000075,-0.1195766749388423
ACH-000078,-0.05200881208137553
ACH-000082,-0.0475565526666638
ACH-000085,-0.11410164921854425
ACH-000086,-0.002049363083022817
ACH-000087,0.0009662780853712217
ACH-000092,-0.02530779871039181
ACH-000095,-0.04061987931064962
ACH-000097,0.04015661749050555
ACH-000098,-0.12438183809479204
ACH-000099,-0.035449627230989766
ACH-000108,-0.03246530902213457
ACH-000113,-0.11124536464171086
ACH-000116,-0.17327508721443052
ACH-000118,-0.03425174647534236
ACH-000120,-0.19207816966279664
ACH-000123,-0.040267358839583024
ACH-000127,-0.008882770268606684
ACH-000128,-0.1693252148632213
ACH-000132,-0.1799110979036494
ACH-000133,-0.01574552948755509
ACH-000137,-0.04189281154035883
ACH-000138,-0.11855178989158753
ACH-000142,0.061214711041682725
ACH-000143,0.04699615770913545
ACH-000146,-0.08511253613742005
ACH-000148,-0.06375180845398999
ACH-000150,0.2341658918546924
ACH-000152,0.02688930870398929
ACH-000153,-0.21342371488338635
ACH-000159,0.016309889779335472
ACH-000160,-0.02119066641992837
ACH-000163,0.04503735490720075
ACH-000167,0.19351586016999747
ACH-000168,-0.4284665569989157
