,GRID1 (2894)
ACH-000004,-0.1618857966429339
ACH-000005,-0.25139407623111754
ACH-000007,-0.076566876674681
ACH-000009,0.013140110022875186
ACH-000011,-0.07429083328756818
ACH-000012,0.026462726506269525
ACH-000013,-0.011621913972296718
ACH-000014,0.04204692332806366
ACH-000015,-0.04705201298577669
ACH-000017,0.07098981161357988
ACH-000018,-0.005122948180430354
ACH-000019,-0.2529817504434014
ACH-000021,0.009386385019269404
ACH-000022,-0.13793734307847172
ACH-000025,-0.04842227717372257
ACH-000028,-0.11326143963154595
ACH-000030,-0.009759429192703995
ACH-000035,-0.0604295916174575
ACH-000036,0.013511637668159288
ACH-000037,-0.03639119019135497
ACH-000039,0.11015859634917363
ACH-000040,0.012684241143974349
ACH-000041,0.13034787528483505
ACH-000042,0.01537940846969329
ACH-000045,0.05770440556022888
ACH-000047,-0.0427036983589715
ACH-000052,-0.1515653936106018
ACH-000053,0.04453806610230409
ACH-000054,-0.029003941289469513
ACH-000055,-0.0512558850801674
ACH-000060,-0.11205286743530588
ACH-000067,-0.09112258226891327
ACH-000070,0.20041929857541227
ACH-000075,0.12563089795690502
ACH-000078,0.12713600889837107
ACH-000082,0.013836453308588922
ACH-000085,0.16691183491625358
ACH-000086,-0.03257201089151726
ACH-000087,0.2812104428283881
ACH-000092,-0.023327886287374682
ACH-000095,-0.090123658885332
ACH-000097,-0.010289691778062141
ACH-000098,-0.04247266667410782
ACH-000099,0.060718688762544513
ACH-000108,0.0321509749282543
ACH-000113,-0.026953571050764225
ACH-000116,-0.036965218466891686
ACH-000118,-0.04117527765796879
ACH-000120,-0.05606782698228409
ACH-000123,0.07564919741037407
ACH-000127,-0.05813185021362816
ACH-000128,0.027937753642520283
ACH-000132,0.01921929761149545
ACH-000133,0.023211542648361085
ACH-000137,0.03550859448172089
ACH-000138,-0.031100437282927967
ACH-000142,0.20809014531903008
ACH-000143,0.01195033226095738
ACH-000146,-0.030241217504891057
ACH-000148,-0.10364617109376456
ACH-000150,-0.1070196623076795
ACH-000152,-0.03298254629901809
ACH-000153,-0.062347326845324874
ACH-000159,-0.09551620687477376
ACH-000160,-0.08209429261327797
ACH-000163,-0.006410526995204325
ACH-000167,-0.1516853332941503
ACH-000168,0.055261355340711735
ACH-000169,-0.011516387878777382
ACH-000178,-0.05033441897135173
ACH-000183,-0.144596093696183
ACH-000188,-0.08156580611541396
ACH-000189,-0.029136022497585606
ACH-000190,-0.0608266520501541
ACH-000198,-0.08212029224313809
ACH-000203,-0.200134564122567
ACH-000204,0.03760222920921739
ACH-000206,-0.039000368972971176
ACH-000207,0.0797177296914
ACH-000208,0.10342407317729074
ACH-000210,0.060730647694604525
ACH-000211,-0.1547212922121088
ACH-000215,-0.07652444691912867
ACH-000221,-0.07401510672469938
ACH-000222,-0.12070019161258365
ACH-000223,-0.03967926842562331
ACH-000226,-0.06017111427249155
ACH-000227,-0.06753759949293095
ACH-000228,-0.09255220569183016
ACH-000231,-0.08994907320242386
ACH-000232,-0.06560682135603553
ACH-000233,-0.11241159327951647
ACH-000234,0.029799373893111443
ACH-000235,-0.07167540130297867
ACH-000237,-0.06044553007012681
ACH-000238,-0.0534501331360097
ACH-000242,-0.3557862291034788
ACH-000243,-0.07697747162788858
ACH-000244,-0.004844307119648143
ACH-000246,-0.06140727858513598
ACH-000248,0.0560135355608539
ACH-000250,-0.04824131260626683
ACH-000251,-0.06384088976864004
ACH-000252,0.02581742526961395
ACH-000253,-0.005072326036458158
ACH-000255,-0.07586405307253294
ACH-000256,0.15537969566166954
ACH-000257,-0.13575691222011996
ACH-000258,-0.0029236844876259858
ACH-000259,-0.08362801581707477
ACH-000260,-0.018567523085927108
ACH-000261,-0.02335057036496096
ACH-000262,-0.2266800623669171
ACH-000263,-0.43932776852398997
ACH-000264,-0.07950136496077471
ACH-000265,-0.07877559806604326
ACH-000266,-0.028720512500209155
ACH-000272,-0.016553903419976684
ACH-000274,0.044407280204892964
ACH-000277,-0.1473578468828885
ACH-000278,-0.033081187069876804
ACH-000279,0.043122320895086684
ACH-000280,0.09930900682996466
ACH-000281,-0.012159344392028095
ACH-000288,-0.018432833296525845
ACH-000291,-0.14378545606419987
ACH-000293,-0.1072745376320188
ACH-000294,-0.09419721326751544
ACH-000295,-0.07697524764065572
ACH-000296,0.02886317504766272
ACH-000302,-0.09912877410821068
ACH-000304,-0.026354756798929117
ACH-000307,-0.05045581775328546
ACH-000308,-0.008571752398016743
ACH-000310,0.1828354748641197
ACH-000311,-0.0760978199733869
ACH-000312,0.06787237891251506
ACH-000315,-0.038404228733842714
ACH-000316,-0.13215484951065318
ACH-000317,0.0795386779122012
ACH-000318,-0.10364775868401692
ACH-000319,-0.002296183835459861
ACH-000320,-0.06905578127090607
ACH-000322,-0.1486883452462107
ACH-000323,0.04154105599917129
ACH-000324,0.04600514550142167
ACH-000329,0.1215747811306106
ACH-000330,0.04728057523791115
ACH-000331,-0.11562099113232101
ACH-000332,-0.030342325525778032
ACH-000334,-0.031660010660744864
ACH-000335,-0.0188696292208941
ACH-000336,0.16678284751673067
ACH-000337,0.07405597533021183
ACH-000338,0.6261606059984473
ACH-000339,-0.055017375361235535
ACH-000341,-0.07063893603295009
ACH-000348,-0.15130902586618908
ACH-000350,-0.1633034330470063
ACH-000352,0.0015818890544831725
ACH-000356,-0.1220109010847178
ACH-000361,-0.01678051900955979
ACH-000362,-0.08764936789700592
ACH-000363,-0.058486698412344836
ACH-000364,0.044844407172520896
ACH-000365,0.023643969825011654
ACH-000366,0.009659576677038468
ACH-000368,-0.21241402591368475
ACH-000374,-0.08536898769616087
ACH-000375,-0.06803851348742446
ACH-000376,-0.11396403927278033
ACH-000381,-0.11220599410523424
ACH-000383,0.029219501827177145
ACH-000387,-0.09495096100690197
ACH-000389,0.2419725663452552
ACH-000390,0.010150514764055141
ACH-000393,0.03330987192630554
ACH-000395,-0.07942338441612133
ACH-000396,-0.5201070186923429
ACH-000397,-0.0055663607964569674
ACH-000401,-0.06890380160393153
ACH-000402,-0.08895014410441808
ACH-000403,-0.006843898377434025
ACH-000404,0.010912672557788477
ACH-000406,0.017437812421979906
ACH-000407,0.03957418030371045
ACH-000408,0.035023988477186116
ACH-000410,-0.0336639289275963
ACH-000411,0.04705580886212202
ACH-000414,-0.09522230335635354
ACH-000415,-0.011292762640093832
ACH-000416,-0.03837881231603564
ACH-000420,0.09949847155831344
ACH-000421,0.02027662645830899
ACH-000424,-0.19755635333506005
ACH-000425,0.05623080927063096
ACH-000426,0.017307642072316453
ACH-000427,-0.08126306566922252
ACH-000433,-0.041595431504483256
ACH-000435,-0.1861521955162872
ACH-000436,0.009820605816690954
ACH-000444,-0.0804536417453576
ACH-000445,0.06036404868402277
ACH-000448,0.05070853399285558
ACH-000450,-0.15089584988485152
ACH-000452,0.0024249977414611164
ACH-000454,-0.08271041771109082
ACH-000458,0.06896095306165212
ACH-000459,-0.0368569858194044
ACH-000460,0.05393814172558307
ACH-000461,-0.013772067234542731
ACH-000463,-0.0366308303101568
ACH-000464,-0.18467131129083852
ACH-000466,0.018788648170516932
ACH-000467,0.046971130801511315
ACH-000468,-0.00033757234328746737
ACH-000469,-0.052913506074018415
ACH-000470,-0.050066674332667656
ACH-000471,-0.05400442398042198
ACH-000472,-0.10215597878448376
ACH-000473,-0.0483274117975218
ACH-000475,-0.035717657655907516
ACH-000476,0.0066041862689576155
ACH-000477,-0.03630375058117157
ACH-000479,-0.08732191111991552
ACH-000480,-0.01287014434392347
ACH-000481,-0.11063761198486133
ACH-000483,-0.11477396303536605
ACH-000484,0.09266038577094017
ACH-000485,0.05698045838483137
ACH-000486,0.0035258101424475233
ACH-000487,-0.032378380416553464
ACH-000488,0.06970713728189729
ACH-000490,0.06940178111868497
ACH-000491,0.008704870464750806
ACH-000495,-0.14006926797191385
ACH-000496,-0.17485148342098372
ACH-000499,-0.0017318524025430179
ACH-000500,0.032401733341959164
ACH-000502,-0.005745780673663519
ACH-000503,-0.12307464026966546
ACH-000505,0.02281279619157622
ACH-000507,-0.04105360275298964
ACH-000510,-0.07357037061603082
ACH-000511,-0.028090480561543268
ACH-000512,-0.27278298363169295
ACH-000516,-0.04775071333433202
ACH-000517,0.053898184210551967
ACH-000518,0.11044639121585073
ACH-000520,0.1661777928062179
ACH-000521,0.027920053666006327
ACH-000522,-0.050550608679182235
ACH-000524,0.03836853981652177
ACH-000527,-0.00828567325056212
ACH-000528,-0.07311144421287634
ACH-000537,0.109364607906879
ACH-000541,0.015349211028129757
ACH-000542,-0.1415759503448492
ACH-000544,-0.15422381166500626
ACH-000545,-0.13854209749428953
ACH-000547,-0.13973008860095165
ACH-000548,0.010473665823858155
ACH-000549,-0.05140142410564935
ACH-000550,-0.019929113432524757
ACH-000552,-0.01792440838269621
ACH-000556,-0.039862919012885904
ACH-000557,0.013375020400721005
ACH-000569,0.13510723886881382
ACH-000570,0.0164937331610685
ACH-000571,0.04498411296188476
ACH-000573,-0.16357370790475026
ACH-000576,-0.043527515541407415
ACH-000579,-0.02443598097294854
ACH-000580,-0.03527659239260053
ACH-000584,-0.05064132635060265
ACH-000585,-0.005484037383102578
ACH-000588,-0.11366545016674785
ACH-000589,-0.017085329260242223
ACH-000591,-0.16457610347149826
ACH-000593,0.046348348729625684
