,DepMap_ID
6110,ACH-000018
17354,ACH-000047
32652,ACH-000088
42597,ACH-000127
60775,ACH-000195
77096,ACH-000246
116203,ACH-000354
125885,ACH-000380
125886,ACH-000380
125887,ACH-000380
147962,ACH-000435
226817,ACH-000619
254088,ACH-000671
308130,ACH-000768
364685,ACH-000796
458530,ACH-000898
511549,ACH-000930
521658,ACH-000936
545653,ACH-000944
592385,ACH-000959
688144,ACH-000983
880555,ACH-000998
880556,ACH-000998
906228,ACH-000999
942569,ACH-001127
1035097,ACH-001522
1087625,ACH-001716
1089163,ACH-001736
1113290,ACH-002109
1150822,ACH-002202
1161966,ACH-002222
1171597,ACH-002238
1238329,ACH-002395
