,PRSS35 (167681)
ACH-000004,-0.07641992486825258
ACH-000005,0.12085436781609113
ACH-000007,-0.34430520569858153
ACH-000009,0.0735687749717455
ACH-000011,-0.06799940291149731
ACH-000012,-0.09685502630782923
ACH-000013,-0.09275533291798788
ACH-000014,-0.1871735657844694
ACH-000015,-0.023024727465245292
ACH-000017,-0.07315480068790263
ACH-000018,-0.1960881224531559
ACH-000019,0.10629379912008112
ACH-000021,-0.3087474664074726
ACH-000022,-0.00931473782292501
ACH-000025,-0.15186335649866026
ACH-000028,-0.18277537944850086
ACH-000030,-0.11333994881293827
ACH-000035,-0.013079634526503271
ACH-000036,-0.03331633644230191
ACH-000037,0.2116631274302505
ACH-000039,-0.1974570892562722
ACH-000040,-0.16192639797117356
ACH-000041,-0.037597973240726286
ACH-000042,-0.05975526711839772
ACH-000045,-0.2284700383932305
ACH-000047,-0.1951945829233181
ACH-000052,-0.18995386558206598
ACH-000053,-0.1139980110975552
ACH-000054,-0.052954448070488463
ACH-000055,-0.12368464896256312
ACH-000060,-0.09600402508176288
ACH-000067,-0.05470028749508258
ACH-000070,-0.06494259120364303
ACH-000075,-0.06686350701330218
ACH-000078,-0.08735176863526521
ACH-000082,0.021044865341151416
ACH-000085,-0.07481843095322999
ACH-000086,-0.08310381737406344
ACH-000087,-0.031049549915007444
ACH-000092,-0.08050972468847638
ACH-000095,-0.09001312959755964
ACH-000097,-0.034436454173497284
ACH-000098,-0.18876381208365395
ACH-000099,-0.009565811361951776
ACH-000108,-0.09417020974827238
ACH-000113,-0.2101604446834036
ACH-000116,-0.09908802286376434
ACH-000118,-0.12699719072789106
ACH-000120,0.029842671376527612
ACH-000123,-0.06415979910117511
ACH-000127,-0.1354890693599819
ACH-000128,-0.256863035458559
ACH-000132,-0.0944534160884326
ACH-000133,-0.057225556948826965
ACH-000137,-0.1089995254070814
ACH-000138,-0.09179699270999404
ACH-000142,-0.16488457075161492
ACH-000143,-0.04670125797992113
ACH-000146,0.05683732746534961
ACH-000148,-0.060262264885416264
ACH-000150,-0.14641721430219407
ACH-000152,-0.04999714885797659
ACH-000153,-0.059027647291036586
ACH-000159,-0.1698585757165692
ACH-000160,0.12233511023177188
ACH-000163,-0.2230836621659172
ACH-000167,0.7448968256958283
ACH-000168,-0.19978821019579648
ACH-000169,0.027671098403533
ACH-000178,-0.058569237333525676
ACH-000183,-0.0038627923784114475
ACH-000188,-0.09084587568808744
ACH-000189,0.07563776082259288
ACH-000190,0.08597993931766977
ACH-000198,-0.19805864303809614
ACH-000203,0.11586497915877499
ACH-000204,0.12143195951063562
ACH-000206,0.1388780383574484
ACH-000207,-0.2214521116662847
ACH-000208,-0.35597617164817263
ACH-000210,-0.08879967026140956
ACH-000211,-0.0015912700357601727
ACH-000215,-0.056925750508554564
ACH-000221,-0.4432191293216473
ACH-000222,0.018880345571773916
ACH-000223,-0.11302324678096977
ACH-000226,-0.12198156558023875
ACH-000227,-0.2571822916239265
ACH-000228,-0.040331751198963685
ACH-000231,-0.15971174724315645
ACH-000232,-0.1312182795123692
ACH-000233,-0.116205867449717
ACH-000234,0.01585175861331933
ACH-000235,-0.06456983508584176
ACH-000237,-0.042697813100546614
ACH-000238,-0.19289490634358905
ACH-000242,-0.13462076897499112
ACH-000243,-0.06982672826434068
ACH-000244,-0.0219593007858844
ACH-000246,-0.03238905672499145
ACH-000248,-0.2579259081907843
ACH-000250,-0.04860709254439552
ACH-000251,-0.32620828719464795
ACH-000252,-0.1374120206466704
ACH-000253,-0.0573666500452336
ACH-000255,-0.1158174064195599
ACH-000256,-0.08683478874312209
ACH-000257,-0.178747839713458
ACH-000258,-0.17526903954386605
ACH-000259,-0.17472568097816854
ACH-000260,-0.11818593055603427
ACH-000261,-0.05408544771105223
ACH-000262,-0.057777155691413375
ACH-000263,-0.03358111709349032
ACH-000264,-0.005908409630753965
ACH-000265,-0.19432577151152694
ACH-000266,-0.06115945154697064
ACH-000272,-0.168613124694998
ACH-000274,-0.012200827816938393
ACH-000277,-0.14183185349769187
ACH-000278,-0.11545581534333453
ACH-000279,-0.2310425670614651
ACH-000280,-0.19131076164602645
ACH-000281,-0.04404815877756961
ACH-000288,-0.07739360498193447
ACH-000291,-0.00730267987702252
ACH-000293,0.14101704249823027
ACH-000294,-0.014504159460823812
ACH-000295,-0.2337767686527501
ACH-000296,0.10626606482979127
ACH-000302,-0.24646365865263795
ACH-000304,-0.054416700131145926
ACH-000307,-0.019007730280680157
ACH-000308,-0.07811772073549543
ACH-000310,0.003102915820965677
ACH-000311,-0.031385117698945315
ACH-000312,-0.12482906255240946
