,SUDS3 (64426)
ACH-000631,-0.2305519808180643
ACH-000632,-0.5578999869231368
ACH-000633,-0.49192355916023606
ACH-000637,-0.27561463637999256
ACH-000638,-0.3917112624905267
ACH-000646,-0.2994866982389808
ACH-000647,-0.2442996840986729
ACH-000648,-0.6141944325438479
ACH-000649,-0.3850939254091221
ACH-000651,-0.2589356634632865
ACH-000652,-0.3095388015632015
ACH-000653,-0.4935890410078011
ACH-000657,-0.34386751903256624
ACH-000658,-0.2852125638755249
ACH-000661,-0.3650338402991831
ACH-000662,0.1500926967501904
ACH-000663,-0.5375506571321889
ACH-000665,-0.3779304990224831
ACH-000671,-0.15901558753672534
ACH-000672,-0.6722220994237431
ACH-000673,-0.5138152152088837
ACH-000676,-0.42705929318496383
ACH-000677,-0.3285200417009897
ACH-000681,-0.462001912482422
ACH-000683,-0.2751772349942025
ACH-000684,-0.5692305909935007
ACH-000688,-0.4278771330366976
ACH-000693,-0.2711953669387374
ACH-000694,-0.2264689396259951
ACH-000695,0.04212289588859693
ACH-000696,-0.1798871683952557
ACH-000697,-0.6560508549321701
ACH-000699,-0.6780690289317143
ACH-000701,-0.4338606674510424
ACH-000706,-0.3353026138152785
ACH-000711,-0.24645248356047506
ACH-000713,-0.2579353570005173
ACH-000714,-0.6031868206918108
ACH-000718,-0.483660501989301
ACH-000720,-0.2412706698348485
ACH-000721,-0.2311479899375243
ACH-000724,-0.10874948019238892
ACH-000725,-0.3154406064976625
ACH-000732,-0.2313032028756228
ACH-000734,-0.2789830666690958
ACH-000735,-0.3660327058637158
ACH-000736,-0.5992880035300349
ACH-000738,-0.33839295170393696
ACH-000746,-0.19148658543015784
ACH-000747,-0.6055967353984135
ACH-000748,-0.07536865768694212
ACH-000753,-0.4199328571779168
ACH-000756,-0.440861507355383
ACH-000757,-0.5333197670831867
ACH-000758,-0.29632873437729196
ACH-000760,-0.5420859465770539
ACH-000762,-0.6050087398492949
ACH-000763,-0.5925824119762123
ACH-000764,-0.5611898341136552
ACH-000765,-0.660072285639367
ACH-000766,-0.4872775642759688
ACH-000767,-0.13230596986466114
ACH-000768,-0.6009320462996952
ACH-000769,-0.3041306541498663
ACH-000770,-0.28862404737515723
ACH-000771,-0.4069667956810316
ACH-000773,-0.19400088634595875
ACH-000776,-0.569979213435576
ACH-000777,-0.30226504424727546
ACH-000778,-0.40027780413870734
ACH-000781,-0.23539994420714214
ACH-000782,-0.5512242258508283
ACH-000783,-0.5554536530514023
ACH-000784,-0.31900195981853713
ACH-000785,-0.30031524227414835
ACH-000787,-0.3790248526156733
ACH-000788,-0.3979278446369337
ACH-000791,-0.2356682648358972
ACH-000792,-0.4188916974666516
ACH-000794,-0.2457465800948073
ACH-000796,-0.3242862472514797
ACH-000798,-0.758447048210818
ACH-000799,-0.5534477672087404
ACH-000800,-0.503025006014827
ACH-000802,-0.16159835019955285
ACH-000804,-0.3136177177457433
ACH-000805,-0.2284590669809891
ACH-000809,-0.3208515799614664
ACH-000810,-0.4002023065218445
ACH-000811,-0.30604645417912146
ACH-000817,-0.6282204198033611
ACH-000819,-0.3404826616057249
ACH-000820,-0.21116153625431347
ACH-000821,-0.5721618185807685
ACH-000822,-0.2497270708541585
ACH-000823,-0.4660266321152083
ACH-000824,-0.3436329993731517
ACH-000827,-0.4409439681290974
ACH-000829,-0.4014638858853331
ACH-000831,-0.5407916626066571
ACH-000832,-0.5478525058075728
ACH-000833,-0.39879520784535655
ACH-000834,-0.3512346728162364
ACH-000835,-0.4780353594399463
ACH-000836,-0.18370468523877234
ACH-000837,-0.2989072366306984
ACH-000838,-0.2977508766784517
ACH-000839,-0.34011562995420297
ACH-000840,-0.35907368080144353
ACH-000841,-0.4156147769256519
ACH-000843,-0.2780848940624457
ACH-000846,-0.2998483417509774
ACH-000847,-0.3991758718262648
ACH-000848,-0.08530856653595338
ACH-000849,-0.2915059391345805
ACH-000851,-0.3778621425880293
ACH-000855,-0.4196887602166351
ACH-000856,-0.3468700829642094
ACH-000858,-0.024226372554212783
ACH-000859,-0.29142166551994914
ACH-000861,-0.27922029290303657
ACH-000862,-0.4619998536697729
ACH-000865,-0.36369697771827897
ACH-000866,-0.34221894478136644
ACH-000867,-0.32145589603641805
ACH-000869,-0.369672116434798
ACH-000872,-0.3027388197612662
ACH-000873,-0.3634709025826707
ACH-000876,-0.2042833732172199
ACH-000878,-0.5714964562725597
ACH-000880,-0.4580793786401557
ACH-000881,-0.3849106546458712
ACH-000882,-0.2405785035749401
ACH-000884,-0.4639408927805314
ACH-000885,-0.34770013784969817
ACH-000887,-0.2244200744529662
ACH-000889,-0.19935466732130325
ACH-000896,-0.196804307581154
ACH-000898,-0.3933861794870254
ACH-000900,-0.45360947725959794
ACH-000901,-0.4657410032334536
ACH-000905,-0.4685381517295049
ACH-000906,-0.3049571107346434
ACH-000907,-0.4691560011742429
ACH-000910,-0.21541473495272867
ACH-000911,-0.22926134256477945
ACH-000912,-0.5522514450219931
ACH-000913,-0.2388550248423279
ACH-000915,-0.3539747703209939
ACH-000916,-0.5927569893049132
ACH-000917,-0.278804229747047
ACH-000920,0.008751716532588645
ACH-000921,-0.6335669077611363
ACH-000924,-0.3786415189522902
ACH-000926,-0.2450454803909929
ACH-000928,-0.40526664709175936
ACH-000929,-0.457118508888968
ACH-000932,-0.3946314637991501
ACH-000935,-0.2472753104157361
ACH-000936,-0.32347960601779835
ACH-000937,-0.3793580110935611
ACH-000938,-0.44131878776578426
ACH-000939,-0.1006530456483211
ACH-000941,-0.11676541872900455
ACH-000943,-0.3246714158034437
ACH-000946,-0.31098866254792273
ACH-000947,-0.3327525132887232
ACH-000948,-0.6572416589641696
ACH-000950,-0.30155153728772155
ACH-000953,-0.4955799337268878
ACH-000954,-0.3164319191358813
ACH-000957,-0.29681192260364
ACH-000958,-0.2995645629962707
ACH-000960,-0.4552893569713584
ACH-000963,-0.2659076970342733
ACH-000968,-0.4786664050035162
ACH-000969,-0.13297654654596025
ACH-000972,-0.3411509683361395
ACH-000973,-0.4019053877104116
ACH-000974,-0.28249874455224794
ACH-000978,-0.41977132039912224
ACH-000984,-0.4521872154472218
ACH-000986,-0.3305500334134089
ACH-000988,-0.2019209427341368
ACH-000993,-0.20045914152603625
ACH-000994,-0.19924312763443552
ACH-000996,-0.218623186740931
ACH-001001,-0.2588249091919393
ACH-001020,-0.3064852535986947
ACH-001028,-0.1969061208037976
ACH-001031,-0.2960557487714708
ACH-001038,-0.38386738733815984
ACH-001048,-0.2087935835463196
ACH-001050,-0.4692731625532517
ACH-001053,-0.39774229636322106
ACH-001054,-0.35176868526042904
ACH-001061,-0.3987939484936287
ACH-001067,-0.35399458474377393
ACH-001075,-0.29629752318374114
ACH-001096,-0.3457617517607041
ACH-001111,-0.17150088336777886
ACH-001119,-0.4314535171065157
ACH-001128,0.07490995240420141
ACH-001134,-0.4195804699081113
ACH-001151,-0.5648968423537595
ACH-001163,-0.33223005064887223
ACH-001164,-0.4496429297597384
ACH-001183,-0.38558560179281776
ACH-001192,-0.3311560455954585
ACH-001193,-0.4277397642129477
ACH-001196,-0.4519031651470666
ACH-001197,-0.5622947079213154
ACH-001205,-0.5037220180910605
ACH-001211,-0.18066078749734613
ACH-001212,-0.3334143245280079
ACH-001228,-0.3895912421682698
ACH-001232,-0.4818600628942278
ACH-001239,-0.19197795431846248
ACH-001270,-0.6492577543909778
ACH-001274,-0.30643891245619664
ACH-001275,-0.3348189508703469
ACH-001277,-0.6418526644822427
ACH-001278,-0.4548582870846725
ACH-001280,-0.4650993286372918
ACH-001283,-0.30710602051389163
ACH-001289,-0.4068484633726175
ACH-001300,-0.20283084919941347
ACH-001301,-0.6114404108957545
ACH-001302,-0.4111634257242061
ACH-001306,-0.4433820420052533
ACH-001318,-0.5566796631245426
ACH-001322,-0.3972596630403103
ACH-001328,-0.266096830570338
ACH-001332,-0.6108473819266609
ACH-001336,-0.2680220084161939
ACH-001346,-0.4044751755103693
ACH-001353,-0.16434423878723667
ACH-001354,-0.4432813556134272
ACH-001367,-0.3969218745071339
ACH-001368,-0.6689568648942642
ACH-001374,-0.5348791921523198
ACH-001377,-0.5572504906311204
ACH-001380,-0.3655417618218311
ACH-001391,-0.5777224257301349
ACH-001408,-0.4674714539946115
ACH-001430,-0.2257674460231327
ACH-001431,-0.5651961862833871
ACH-001450,-0.6720277612472276
ACH-001496,-0.10475294096411772
ACH-001500,-0.26456406779241554
ACH-001523,-0.4118868670779252
ACH-001532,-0.3239225457414023
ACH-001550,-0.11564669619290772
ACH-001552,-0.08440889665644724
ACH-001554,-0.23285418491832766
ACH-001654,-0.5435937396378157
ACH-001735,-0.21635672030875536
ACH-001736,-0.4245574045272581
ACH-001737,-0.2043618406102734
ACH-001740,-0.6727887156251191
ACH-001745,-0.4983508248023631
ACH-001765,-0.4522608869319236
