,TSFM (10102)
ACH-000263,-0.7589958796791997
ACH-000264,-0.5778580725423487
ACH-000265,-0.628504440109418
ACH-000266,-0.5664890108351982
ACH-000272,-0.5601901557467884
ACH-000274,-0.4865644188632236
ACH-000277,-0.5717019493950263
ACH-000278,-0.6726838744240764
ACH-000279,-0.6771229353140173
ACH-000280,-0.4359300813802964
ACH-000281,-0.4617370567225481
ACH-000288,-0.7065128272641575
ACH-000291,-0.6632543499764114
ACH-000293,-0.4629926587161979
ACH-000294,-0.5007426593025781
ACH-000295,-0.4544667698090838
ACH-000296,-0.5562862859153895
ACH-000302,-0.4739842717226911
ACH-000304,-0.6779170917249989
ACH-000307,-0.5106716767702528
ACH-000308,-0.5561130805729937
ACH-000310,-0.3154643874675205
ACH-000311,-0.3987912788970563
ACH-000312,-0.6733770103908919
ACH-000315,-0.6160464724318501
ACH-000316,-0.3841211979408146
ACH-000317,-0.5465064577293105
ACH-000318,-0.4915845421685962
ACH-000319,-0.5609412615737784
ACH-000320,-0.5431426988783937
ACH-000322,-0.7218290862588278
ACH-000323,-0.5237340188135623
ACH-000324,-0.5781201795682613
ACH-000329,-0.532540152008479
ACH-000330,-0.2663935081867596
ACH-000331,-0.6237840740278691
ACH-000332,-0.4780840789157118
ACH-000334,-0.6486896338110436
ACH-000335,-0.5430033413007399
ACH-000336,-0.25481142027494025
ACH-000337,-0.728829952847057
ACH-000338,0.17344433584360328
ACH-000339,-0.6999137655829413
ACH-000341,-0.668730116015369
ACH-000348,-0.6201069691465282
ACH-000350,-0.4813372520864272
ACH-000352,-0.5841408783796495
ACH-000356,-0.592112691066285
ACH-000361,-0.5091099179033496
ACH-000362,-0.4642525084124025
ACH-000363,-0.49730806830531
ACH-000364,-0.6709417214864373
ACH-000365,-0.551465799828447
ACH-000366,-0.6326760321023793
ACH-000368,-0.7837698491582191
ACH-000374,-0.6815453677081432
ACH-000375,-0.6724520192006985
ACH-000376,-0.6229874398904787
ACH-000381,-0.4566781849163304
ACH-000383,-0.4669709229716576
ACH-000387,-0.4898166985430303
ACH-000389,-0.4364170618394911
ACH-000390,-0.5414329018145955
ACH-000393,-0.4078162691050404
ACH-000395,-0.3106632893620584
ACH-000396,-0.7494284438201022
ACH-000397,-0.3894564321516987
ACH-000401,-0.4964347570387589
ACH-000402,-0.5516313623196705
ACH-000403,-0.5793846727862908
ACH-000404,-0.4168397904671091
ACH-000406,-0.6893456476763068
ACH-000407,-0.4119283183890702
ACH-000408,-0.5515231551128239
ACH-000410,-0.576727460548311
ACH-000411,-0.6041282858348168
ACH-000414,-0.6791072866733977
ACH-000415,-0.4726594111923973
ACH-000416,-0.5405132229685732
ACH-000420,-0.652829069645807
ACH-000421,-0.4950183283735262
ACH-000424,-0.6317322201534965
ACH-000425,-0.6436595407708919
ACH-000426,-0.5459092031769677
ACH-000427,-0.5642928365330365
ACH-000433,-0.490969046654569
ACH-000435,-0.4241536023868525
ACH-000436,-0.4372918062161194
ACH-000444,-0.4871614002722416
ACH-000445,-0.6122553906580425
ACH-000448,-0.6279595104435284
ACH-000450,-0.6505813385389807
ACH-000452,-0.6407767470270831
ACH-000454,-0.6259862496931687
ACH-000458,-0.5979590605780247
ACH-000459,-0.7138593916280218
ACH-000460,-0.5726235798646298
ACH-000461,-0.7718799152452152
ACH-000463,-0.4019241608274496
ACH-000464,-0.488206828646165
ACH-000466,-0.3670854532446164
ACH-000467,-0.5728220590844859
ACH-000468,-0.5983400564052154
ACH-000469,-0.7171452054285825
ACH-000470,-0.5416907702224735
ACH-000471,-0.4840419325160188
ACH-000472,-0.5886997645408547
ACH-000473,-0.6001595196042144
ACH-000475,-0.5603081667667548
ACH-000476,-0.7287837565272652
ACH-000477,-0.5113095982645821
ACH-000479,-0.7517209866128239
ACH-000480,-0.6699905570544786
ACH-000481,-0.6145796033778448
ACH-000483,-0.483786452606341
ACH-000484,-0.567899927852176
ACH-000485,-0.6473883424916755
ACH-000486,-0.4857673130188516
ACH-000487,-0.6092536621309289
ACH-000488,-0.5768418517035214
ACH-000490,-0.6001565730421209
ACH-000491,-0.6412606611203379
ACH-000495,-0.405703703429266
ACH-000496,-0.6940696392420695
ACH-000499,-0.5463966227955156
ACH-000500,-0.4356079296182348
ACH-000502,-0.513216115947755
ACH-000503,-0.5840173761008475
ACH-000505,-0.4093633838733133
ACH-000507,-0.6733687214071729
ACH-000510,-0.4947656641664007
ACH-000511,-0.6867971734830142
ACH-000512,-0.4413868610690769
ACH-000516,-0.4482404785232735
ACH-000517,-0.4780725642643883
ACH-000518,-0.4719364270958357
ACH-000520,-0.4904113139017346
ACH-000521,-0.540258356772434
ACH-000522,-0.5591217148912488
ACH-000524,-0.5212324912578943
ACH-000527,-0.5069416457524933
ACH-000528,-0.4431646845583033
ACH-000537,-0.5746895435404867
ACH-000541,0.1290279575432859
ACH-000542,-0.4923348329765004
ACH-000544,-0.4300112709685
ACH-000545,-0.5680694774801761
ACH-000547,-0.499138589315892
ACH-000548,-0.4173301572612396
ACH-000549,-0.4047213125025203
ACH-000550,-0.5953318360952485
ACH-000552,-0.9011044750325206
ACH-000556,-0.5604438219783985
ACH-000557,-0.5519401088575083
ACH-000569,-0.4835423090640261
ACH-000570,-0.4620418131538491
ACH-000571,-0.6019934310140307
ACH-000573,-0.4909787238971818
ACH-000576,-0.5520320002757049
ACH-000579,-0.4523584180594965
ACH-000580,-0.4463138372031394
ACH-000584,-0.6203779675820281
ACH-000585,-0.4997758467650392
ACH-000588,-0.6485695627147823
ACH-000589,-0.7567733769162202
ACH-000591,-0.5806188690438271
ACH-000593,-0.5599455650876575
ACH-000600,-0.558738373275127
ACH-000601,-0.608537045650553
ACH-000605,-0.6770717304625141
ACH-000606,-0.5431205877893486
ACH-000608,-0.6110661149945898
ACH-000614,-0.7922531445609748
ACH-000616,-0.7458673097780594
ACH-000618,-0.6803251759568067
ACH-000619,-0.42238895211694427
ACH-000620,-0.5145965193982911
ACH-000621,-0.6026716193648892
ACH-000622,-0.4564311628905514
ACH-000623,-0.578561015601193
ACH-000624,-0.4022611576752824
ACH-000627,-0.5292121676860829
ACH-000630,-0.593860494101301
ACH-000631,-0.5211227930516162
ACH-000632,-0.5692339286938933
ACH-000633,-0.6860576389329354
ACH-000637,-0.4194468139377541
ACH-000638,-0.6908194765397441
ACH-000646,-0.4214391241657461
ACH-000647,-0.6538894613241336
ACH-000648,-0.6982111483160025
ACH-000649,-0.5029540445766815
ACH-000651,-0.5590118436969895
ACH-000652,-0.4573217459268229
ACH-000653,-0.5086428462902992
ACH-000657,-0.6956590812035598
ACH-000658,-0.5124283581861284
ACH-000661,-0.5404761539336362
ACH-000662,-0.3866985931094175
ACH-000663,-0.6670575417867899
ACH-000665,-0.5498876717829716
ACH-000671,-0.7033735826587181
ACH-000672,-0.5152585243971493
ACH-000673,-0.6010054091885311
ACH-000676,-0.7066701294834636
ACH-000677,-0.803209566300961
ACH-000681,-0.4852023039924731
ACH-000683,-0.5020911531112768
ACH-000684,-0.4565501897302122
ACH-000688,-0.7572741708473348
ACH-000693,-0.6804709122820652
ACH-000694,-0.6897652225610778
ACH-000695,-0.4281317789908773
ACH-000696,-0.6356331940679748
ACH-000697,-0.9156541848939213
ACH-000699,-0.5047441272726952
ACH-000701,-0.6267522938618378
ACH-000706,-0.6852937002461944
ACH-000711,-0.3373758758757963
ACH-000713,-0.4737481267835193
ACH-000714,-0.21484819053360504
ACH-000718,-0.444988475455004
ACH-000720,-0.6788790629957474
ACH-000721,-0.566173016908052
ACH-000724,-0.5692385959101876
ACH-000725,-0.6527680116115199
ACH-000732,-0.59330956009613
ACH-000734,-0.6146682949612225
ACH-000735,-0.6011716748009547
ACH-000736,-0.4496520182054825
ACH-000738,-0.612628387175802
ACH-000746,-0.5980276637434346
ACH-000747,-0.7632701175945908
ACH-000748,-0.4595964399978282
ACH-000753,-0.6399055330892646
ACH-000756,-0.6128325402533511
ACH-000757,-0.7516028056089193
ACH-000758,-0.6654969053202149
ACH-000760,-0.7271994651800152
ACH-000762,-0.4870030075607449
ACH-000763,-0.8289741817111962
ACH-000764,-0.5000092983681198
ACH-000765,-0.7772698583935241
ACH-000766,-0.5598460850729775
ACH-000767,-0.4788767139457279
ACH-000768,-0.5398742659411508
ACH-000769,-0.7290888020438338
ACH-000770,-0.5621218859478326
ACH-000771,-0.6752317017120993
ACH-000773,-0.4740507411337739
ACH-000776,-0.7656639581484811
ACH-000777,-0.6618796686552094
ACH-000778,-0.44705254833775615
ACH-000781,-0.5483955439802009
ACH-000782,-0.5788544538923003
ACH-000783,-0.7503196516871151
ACH-000784,-0.6062490035133404
ACH-000785,-0.5623455180880785
ACH-000787,-0.4558827547369909
ACH-000788,-0.5241891149290927
ACH-000791,-0.5264995214259935
ACH-000792,-0.5908620555002396
ACH-000794,-0.43679381171649656
ACH-000796,-0.6304269963260379
ACH-000798,-0.6666840314201845
ACH-000799,-0.7483808717494335
ACH-000800,-0.5997482899752452
ACH-000802,-0.5941851415282167
ACH-000804,-0.4968567464133807
ACH-000805,-0.6325305335131515
ACH-000809,-0.5111811922931755
ACH-000810,-0.7373474379899891
ACH-000811,-0.6188624725024807
ACH-000817,-0.617867753338095
ACH-000819,-0.6993714536055807
ACH-000820,-0.6508474744451339
ACH-000821,-0.470288714316822
ACH-000822,-0.4940132534262986
ACH-000823,-0.6169175694780799
ACH-000824,-0.520277307100241
ACH-000827,-0.5385344402649561
ACH-000829,-0.5889101029516071
ACH-000831,-0.6624060095155122
ACH-000832,-0.6485088868638472
ACH-000833,-0.6976328331685407
ACH-000834,-0.5593845668538457
ACH-000835,-0.5675588354486267
ACH-000836,-0.5358131971173686
ACH-000837,-0.6181127165770977
ACH-000838,-0.5114396898969139
ACH-000839,-0.6009359932228225
ACH-000840,-0.5901609780732517
ACH-000841,-0.4559950396611075
ACH-000843,-0.542798346459282
ACH-000846,-0.49386074460058
ACH-000847,-0.5643936351680894
ACH-000848,-0.6752934517598034
ACH-000849,-0.6295342448561267
ACH-000851,-0.5353264126617076
ACH-000855,-0.7797151415706612
ACH-000856,-0.5720700529707907
ACH-000858,-0.6129992424958761
ACH-000859,-0.5675102591398821
ACH-000861,-0.5717121934231022
ACH-000862,-0.618641177135811
ACH-000865,-0.6680170667187308
ACH-000866,-0.7728504654903051
ACH-000867,-0.4331525994564703
ACH-000869,-0.4310687051524895
ACH-000872,-0.6140369709348307
ACH-000873,-0.5855038044395252
ACH-000876,-0.7780780201447691
ACH-000878,-0.8577545627809099
ACH-000880,-0.3885169863009465
ACH-000881,-0.4477268199388229
ACH-000882,-0.4963271460654382
ACH-000884,-0.5599721258610276
ACH-000885,-0.5741285365003107
ACH-000887,-0.5647412356065432
ACH-000889,-0.5693990590557902
ACH-000896,-0.4102324926189356
ACH-000898,-0.614435646112849
ACH-000900,-0.7307454912977702
ACH-000901,-0.6256807885220688
ACH-000905,-0.5681305529514047
ACH-000906,-0.5979728167520593
ACH-000907,-0.5322857255983521
ACH-000910,-0.608587717229587
ACH-000911,-0.6022195543828202
ACH-000912,-0.5435693875745622
ACH-000913,-0.4865978213513096
ACH-000915,-0.6623420505919627
ACH-000916,-0.2106100754487285
ACH-000917,-0.5804467869024014
ACH-000920,-0.7462341021873734
ACH-000921,-0.6503552238918776
ACH-000924,-0.5663498260817821
ACH-000926,-0.5399796450809186
ACH-000928,-0.7733662101207146
ACH-000929,-0.5024830219116827
ACH-000932,-0.6653190186186327
ACH-000935,-0.5972588414407127
ACH-000936,-0.5748466979376345
ACH-000937,-0.5680544148669107
ACH-000938,-0.543835994146093
ACH-000939,-0.6548838614275357
ACH-000941,-0.5577419598465486
ACH-000943,-0.8375749133408631
ACH-000946,-0.6256869579997278
ACH-000947,-0.7035419216372084
ACH-000948,-0.6283584106782526
ACH-000950,-0.6863428702861348
ACH-000953,-0.4919718998397573
ACH-000954,-0.4861614485320259
ACH-000957,-0.7176088947654187
ACH-000958,-0.7789003485008666
ACH-000960,-0.6360639068823395
ACH-000963,-0.6085589268420085
ACH-000968,-0.5102490261210153
ACH-000969,-0.6913494930448597
ACH-000972,-0.6386367257584786
ACH-000973,-0.7312888396307268
ACH-000974,-0.5951088274404689
ACH-000978,-0.5163079219306311
ACH-000984,-0.6513327870102344
ACH-000986,-0.4119986618168653
ACH-000988,-0.6609831860296149
ACH-000993,-0.4269766207976677
ACH-000994,-0.7247379584062867
ACH-000996,-0.4417221399164696
ACH-001001,-0.5942615753166982
ACH-001020,-0.7933392869828847
ACH-001028,-0.5333139294983363
ACH-001031,-0.7990272608493016
ACH-001038,-0.6819529485341519
ACH-001048,-0.6635608049292311
ACH-001050,-0.5745613347839411
ACH-001053,-0.5936252733824688
ACH-001054,-0.3789503387331595
ACH-001061,-0.8145934856985217
ACH-001067,-0.520564540427604
ACH-001075,-0.5381142181238503
ACH-001096,-0.4681141516999608
ACH-001111,-0.6214775099612121
ACH-001119,-0.4223098695668073
ACH-001128,-0.6096330073927324
ACH-001134,-0.6131309806243562
ACH-001151,-0.4603397612106474
ACH-001163,-0.6186034449794848
ACH-001164,-0.6703518520971679
ACH-001183,-0.5329878359521072
ACH-001192,-0.4754073611345236
ACH-001193,-0.9094238098136688
ACH-001196,-0.33793017982185725
ACH-001197,-0.6032534983004266
ACH-001205,-0.6578556316863733
ACH-001211,-0.6318628663752149
ACH-001212,-0.5850890050752403
ACH-001228,-0.486438312112556
ACH-001232,-0.6046181939276741
ACH-001239,-0.689381633080426
ACH-001270,-0.5683310768235373
ACH-001274,-0.5685501601701658
ACH-001275,-0.3823212905737605
ACH-001277,-0.5481234614459254
ACH-001278,-0.7869151226161953
ACH-001280,-0.5583275759585143
ACH-001283,-0.7932106759023202
ACH-001289,-0.4678322079985549
ACH-001300,-0.4871619998144977
ACH-001301,-0.5979461974085793
ACH-001302,-0.6878245844234637
ACH-001306,-0.367814820270644
ACH-001318,-0.7142659474202692
ACH-001322,-0.7059923812831144
ACH-001328,-0.5747628060243198
ACH-001332,-0.6991875766578207
ACH-001336,-0.6793114764072851
ACH-001346,-0.6460954581897962
ACH-001353,-0.4319228301862448
ACH-001354,-0.5163906246126858
ACH-001367,-0.7316155790111174
ACH-001368,-0.6982502776129011
ACH-001374,-0.6717829340529791
ACH-001377,-0.5808657942972254
ACH-001380,-0.5194314108450279
ACH-001391,-0.4230852681485536
ACH-001408,-0.6035293678744403
ACH-001430,-0.5497657843918807
ACH-001431,-0.4946671188579869
ACH-001450,-0.570097819196213
ACH-001496,-0.8991640268362632
ACH-001500,-0.6231148342709966
ACH-001523,-0.6553935507001636
ACH-001532,-0.4981731214644195
ACH-001550,-0.6772739649166946
ACH-001552,-0.6317096183996591
ACH-001554,-0.6647107840624878
ACH-001654,-0.6423268010767115
ACH-001735,-0.5341230272889421
ACH-001736,-0.5949941337877332
ACH-001737,-0.346654223043786
ACH-001740,-0.5889910563862898
ACH-001745,-0.5624798522776239
ACH-001765,-0.5805395532618178
