,EPSTI1 (94240)
ACH-000335,-0.3079512005508109
ACH-000336,-0.06265025413372281
ACH-000337,-0.1401146229655813
ACH-000338,-0.1582194438288812
ACH-000339,-0.18838682994006636
ACH-000341,-0.1780124318806492
ACH-000348,-0.4205627882912407
ACH-000350,-0.23390760292456295
ACH-000352,-0.14906746486669253
ACH-000356,-0.1368925843926658
ACH-000361,-0.4029662229138696
ACH-000362,-0.13866417336228018
ACH-000363,-0.14906865466904692
ACH-000364,-0.11997363203082224
ACH-000365,-0.2483482727863221
ACH-000366,-0.27899440387045343
ACH-000368,-0.4951276386827589
ACH-000374,-0.20668281722992835
ACH-000375,-0.2381964622826167
ACH-000376,-0.3903442869335197
ACH-000381,-0.3101732550454757
ACH-000383,-0.2301749051574173
ACH-000387,-0.2919521104492658
ACH-000389,-0.29934264879612404
ACH-000390,-0.2841362448593074
ACH-000393,-0.2396439815788387
ACH-000395,-0.21190096759213894
ACH-000396,-0.20686087823262506
ACH-000397,-0.22418358491207072
ACH-000401,-0.19069005098478747
ACH-000402,-0.0817454400345243
ACH-000403,-0.279307374059674
ACH-000404,-0.4790054983077782
ACH-000406,-0.13288375625875287
ACH-000407,-0.1906466748446273
ACH-000408,-0.14272847542565684
ACH-000410,-0.2528041160290191
ACH-000411,-0.27535999931099103
ACH-000414,-0.1908641618424345
ACH-000415,-0.35658676444788195
ACH-000416,-0.3115602041028401
ACH-000420,-0.4898973690359454
ACH-000421,-0.16593736949564686
ACH-000424,-0.02990083323825755
ACH-000425,-0.3764022653366447
ACH-000426,-0.07783003405871708
ACH-000427,-0.3489184207783899
ACH-000433,-0.13647036057817566
ACH-000435,-0.5231572684894156
ACH-000436,-0.3690050150443484
ACH-000444,-0.24435506985473845
ACH-000445,-0.1733331407404981
ACH-000448,-0.2295330078949909
ACH-000450,-0.07027124828325254
ACH-000452,-0.1970393162198244
ACH-000454,-0.16175618331353392
ACH-000458,-0.2284277283675528
ACH-000459,-0.29702006946058673
ACH-000460,-0.3308530640966432
ACH-000461,-0.2581959892800107
ACH-000463,-0.2339381090321368
ACH-000464,-0.3900909738235275
ACH-000466,-0.3539992006867994
ACH-000467,-0.2374971883060205
ACH-000468,-0.27060124948872416
ACH-000469,-0.3278318133995988
ACH-000470,-0.2757196632280293
ACH-000471,-0.23804657954297204
ACH-000472,-0.2491679462195721
ACH-000473,-0.1121257419862324
ACH-000475,-0.3392339762521527
ACH-000476,-0.3076322051774515
ACH-000477,-0.34059148334929235
ACH-000479,-0.27449057633281226
ACH-000480,-0.13540477698557604
ACH-000481,-0.40684375646958904
ACH-000483,-0.21982924527148906
ACH-000484,-0.3342782936295049
ACH-000485,-0.287629500660398
ACH-000486,-0.2186797328884184
ACH-000487,-0.281407183252652
ACH-000488,-0.12857361693263675
ACH-000490,-0.2425175948002223
ACH-000491,-0.1453354636288698
ACH-000495,-0.2549227774011226
ACH-000496,-0.468391550738543
ACH-000499,-0.3867470161438913
ACH-000500,-0.2852307743737794
ACH-000502,-0.21077960509665208
ACH-000503,0.02308217856140279
ACH-000505,-0.2677859163173712
ACH-000507,-0.26887891675277664
ACH-000510,-0.19719494499724666
ACH-000511,-0.3807965748425576
ACH-000512,-0.16205561722514514
ACH-000516,-0.4805403344185328
ACH-000517,-0.2551512084823629
ACH-000518,-0.17573449681702688
ACH-000520,-0.2545295496105757
ACH-000521,-0.3502898545984185
ACH-000522,-0.35529043408794725
ACH-000524,-0.28918010699388896
ACH-000527,-0.2189256631508044
ACH-000528,-0.2418420314764111
ACH-000537,-0.3135794835964301
ACH-000541,-0.2590967774751801
ACH-000542,-0.33948344885689424
ACH-000544,-0.23278422658384945
ACH-000545,-0.3026582421527415
ACH-000547,-0.22668665708944
ACH-000548,-0.3937122065011493
ACH-000549,-0.3410166145290195
ACH-000550,-0.3146239713223602
ACH-000552,-0.21158468862824872
ACH-000556,-0.2487997880879517
ACH-000557,-0.2933074335193172
ACH-000569,-0.2586701976309251
ACH-000570,-0.33854679804070864
ACH-000571,-0.3271500477725273
ACH-000573,-0.15625794769434045
ACH-000576,-0.4702567907236094
ACH-000579,-0.19641451876251467
ACH-000580,-0.3149248046270109
ACH-000584,-0.33943244866331845
ACH-000585,-0.24189473123246136
ACH-000588,-0.2254525108482216
ACH-000589,-0.2176740131819012
ACH-000591,-0.17402719356989765
ACH-000593,-0.1963033898830341
ACH-000600,-0.3383251160621843
ACH-000601,-0.17484937525509467
ACH-000605,-0.18868211119910314
ACH-000606,-0.2171241849683392
ACH-000608,-0.3132309966788919
ACH-000614,-0.26787385267036923
ACH-000616,-0.3060770791768929
ACH-000618,-0.2281644182111589
ACH-000619,-0.06766300568326702
ACH-000620,-0.16348457010965034
ACH-000621,-0.199974752804401
ACH-000622,-0.27382490667838233
ACH-000623,-0.2882474129489953
ACH-000624,-0.24051666079340875
ACH-000627,-0.24723222985483104
ACH-000630,-0.2976940724862855
ACH-000631,-0.3103109492388129
ACH-000632,-0.4293877591743296
ACH-000633,-0.21598328714845752
ACH-000637,-0.4001973688425474
ACH-000638,-0.2717316229190116
ACH-000646,-0.40202359119910985
ACH-000647,-0.2722198219870885
ACH-000648,-0.186685850685766
ACH-000649,-0.23988389303264315
ACH-000651,-0.21119699606808104
ACH-000652,-0.3188094096719816
ACH-000653,-0.3691451937704234
ACH-000657,-0.2474170058821166
ACH-000658,-0.15206237517191296
ACH-000661,-0.2840847195780523
ACH-000662,-0.2754976990709649
ACH-000663,-0.2013480296545133
ACH-000665,-0.2593928843010608
ACH-000671,-0.3406163328125952
ACH-000672,-0.11452509382625342
ACH-000673,-0.2650138595820947
ACH-000676,-0.1790950033932748
ACH-000677,-0.18271576215438
ACH-000681,-0.2370478864715059
ACH-000683,-0.2046491398591323
ACH-000684,-0.5439216312570475
ACH-000688,-0.4103023664522214
ACH-000693,-0.2389028245590345
ACH-000694,-0.11871435185385708
ACH-000695,-0.2059816516762945
ACH-000696,-0.3662682216272541
ACH-000697,-0.1618564024477311
ACH-000699,-0.19853659742348556
ACH-000701,-0.3581953965237554
ACH-000706,-0.2347889984337731
ACH-000711,-0.25955325756054337
ACH-000713,-0.22222610850900196
ACH-000714,-0.2359159099220346
ACH-000718,-0.3165211290642428
ACH-000720,-0.28280769990669125
ACH-000721,-0.15486665696129878
ACH-000724,-0.3731238982504192
ACH-000725,-0.21483607881539216
ACH-000732,-0.35004072754487753
ACH-000734,-0.23318164515016376
ACH-000735,-0.3311774067148586
ACH-000736,-0.37439133643305705
ACH-000738,-0.06920009010662627
ACH-000746,-0.24291421458425155
ACH-000747,-0.2569316908624211
ACH-000748,-0.2143939706393081
ACH-000753,-0.20025554955233013
ACH-000756,-0.28219842808915485
ACH-000757,-0.2721371431670304
ACH-000758,-0.2991062874928697
ACH-000760,-0.16206372426873458
ACH-000762,-0.24919151815428675
ACH-000763,-0.3388153283248313
ACH-000764,-0.09716790310172348
ACH-000765,-0.07696441811387154
ACH-000766,-0.22528157752796135
ACH-000767,-0.4236608138344574
ACH-000768,-0.1777482982817421
ACH-000769,-0.3312602682736424
ACH-000770,-0.3093021901100442
ACH-000771,-0.3616592814462141
ACH-000773,-0.2240498958517636
ACH-000776,-0.3554711844392365
ACH-000777,-0.2410159247394947
ACH-000778,-0.21562453210754048
ACH-000781,-0.22393759099087546
ACH-000782,-0.2253958949143805
ACH-000783,-0.15181443492495975
ACH-000784,-0.2200503937287069
ACH-000785,-0.21703476548294168
ACH-000787,-0.248102633952185
ACH-000788,-0.18256576770584595
ACH-000791,-0.3080577563360441
ACH-000792,-0.29594554049636906
ACH-000794,-0.15758616353294788
ACH-000796,-0.22711103154561574
ACH-000798,-0.2374966785780991
ACH-000799,-0.2987572369944859
ACH-000800,-0.5067384467890903
ACH-000802,-0.2372207624411307
ACH-000804,-0.08280398820840577
ACH-000805,-0.27527248469867577
ACH-000809,-0.26613973157245785
ACH-000810,-0.23039360929963545
ACH-000811,-0.30932548410887944
ACH-000817,-0.2596472169103646
ACH-000819,-0.07657876111358268
ACH-000820,-0.0922552567825169
ACH-000821,-0.2768219419745776
ACH-000822,-0.2810829534778646
ACH-000823,-0.22548450389758046
ACH-000824,-0.29346885986144683
ACH-000827,-0.3602894335642057
ACH-000829,-0.3459085998354946
ACH-000831,-0.3686432013070297
ACH-000832,-0.2465404600875025
ACH-000833,-0.31649691206198
ACH-000834,-0.07855582464966858
ACH-000835,-0.17187259694653834
ACH-000836,-0.2174285615725911
ACH-000837,-0.17488070819358426
ACH-000838,-0.24907478974341055
ACH-000839,-0.4150818614205747
ACH-000840,-0.3107078264481532
ACH-000841,-0.2431428382853503
ACH-000843,-0.2817867084402555
ACH-000846,-0.3331201638442964
ACH-000847,-0.0608244112669394
ACH-000848,-0.21615279597501574
ACH-000849,-0.2613290122188233
ACH-000851,-0.14095467972298276
ACH-000855,-0.20876833042779228
ACH-000856,-0.11203937590426692
ACH-000858,-0.30172803145389104
ACH-000859,-0.007365411322322929
ACH-000861,-0.2981857016225238
ACH-000862,-0.2526226819028095
ACH-000865,-0.3307084411233964
ACH-000866,-0.1818913441680766
ACH-000867,-0.335512964427359
ACH-000869,-0.23674865223992386
ACH-000872,-0.25032148303795976
ACH-000873,-0.2454385228967514
ACH-000876,-0.32635609876514954
ACH-000878,-0.20291958622338396
ACH-000880,-0.20404497257921775
ACH-000881,-0.3409334840454977
ACH-000882,-0.19227302566812002
ACH-000884,-0.29408905854404155
ACH-000885,-0.33998386327867625
ACH-000887,-0.3099917800300243
ACH-000889,-0.2206451731232809
ACH-000896,-0.2582793094997746
ACH-000898,-0.2251885084905363
ACH-000900,-0.2397989264127404
ACH-000901,-0.30301584335955656
ACH-000905,-0.3981102523210076
ACH-000906,-0.250009201774378
ACH-000907,-0.2408698252446912
ACH-000910,-0.14016197659601504
ACH-000911,-0.1910195747519522
ACH-000912,-0.3075985818030004
ACH-000913,-0.18053396915175315
ACH-000915,-0.2848842767065406
ACH-000916,-0.04262312548343889
ACH-000917,-0.049233817679351116
ACH-000920,-0.6836664165967357
ACH-000921,-0.282514138557619
ACH-000924,-0.184386647383942
ACH-000926,-0.2912091986037784
ACH-000928,-0.1373731974611852
ACH-000929,-0.5095264870900135
ACH-000932,-0.3268249734323563
ACH-000935,-0.31877735290477976
ACH-000936,-0.33768136249294234
ACH-000937,-0.30093475806366665
ACH-000938,-0.2441442464511062
ACH-000939,-0.06735910001241313
ACH-000941,-0.23540146402373235
ACH-000943,-0.2986354028884544
ACH-000946,-0.3438667827894135
ACH-000947,-0.2783905132552953
ACH-000948,-0.28968679085724
ACH-000950,-0.34827153222161705
ACH-000953,-0.2309331329373201
ACH-000954,-0.09528895927024816
ACH-000957,-0.20447778360561494
ACH-000958,-0.02228528975220492
ACH-000960,-0.3802650296655501
ACH-000963,-0.31837838883634456
ACH-000968,-0.19157142138690966
ACH-000969,-0.2345496554433937
ACH-000972,-0.3988272704603048
ACH-000973,-0.31058603572190746
ACH-000974,-0.16827132404180145
ACH-000978,-0.18131931218827474
ACH-000984,-0.2391146229755252
ACH-000986,-0.16263484776389972
ACH-000988,0.06616579349950208
ACH-000993,-0.3348426619437472
ACH-000994,-0.3023529032438773
ACH-000996,-0.2066701679720168
ACH-001001,-0.32173587651260216
ACH-001020,-0.2270329560274637
ACH-001028,-0.3226153500207973
ACH-001031,-0.3392601119483933
ACH-001038,-0.15735966248053493
ACH-001048,-0.2610992820617719
ACH-001050,-0.2618053935350145
ACH-001053,-0.3497179002798192
ACH-001054,-0.31470000413425164
ACH-001061,-0.19413649897828206
ACH-001067,-0.24162861133811425
ACH-001075,-0.5142259640211901
ACH-001096,-0.20485812893243024
ACH-001111,-0.026818733139999704
ACH-001119,-0.5258136654345547
ACH-001128,-0.2986616972091989
ACH-001134,-0.2879159424069234
ACH-001151,-0.1888640210381951
ACH-001163,-0.17824341731345614
ACH-001164,-0.22063331691733093
ACH-001183,-0.3569579616069856
ACH-001192,-0.31791095494204963
ACH-001193,-0.2859714605095174
ACH-001196,-0.21520630412213376
ACH-001197,-0.21800753997715672
ACH-001205,-0.2654084001825569
ACH-001211,-0.3857373396176471
ACH-001212,-0.30544766000416024
ACH-001228,-0.1550428567675746
ACH-001232,-0.1912180966567008
ACH-001239,-0.3656953250945282
ACH-001270,-0.20463550054655585
ACH-001274,-0.2955210692320996
ACH-001275,-0.3711018885181445
ACH-001277,-0.2261312726565175
ACH-001278,-0.2380304370220476
ACH-001280,-0.28098833359789144
ACH-001283,-0.16495098844581668
ACH-001289,-0.2942318719704565
ACH-001300,-0.31893709989166885
ACH-001301,-0.3054378326132903
ACH-001302,-0.4555983456997787
ACH-001306,-0.28649222931387025
ACH-001318,-0.2848053690296415
ACH-001322,0.059265204583647875
ACH-001328,-0.18986936060227189
ACH-001332,-0.1077454965151289
ACH-001336,-0.2745613270283541
ACH-001346,-0.3899094129284609
ACH-001353,-0.2843729544795878
ACH-001354,-0.3970894231364008
ACH-001367,-0.1873994456100908
ACH-001368,-0.3163606199500921
ACH-001374,-0.3068375473556232
ACH-001377,-0.3329489793049952
ACH-001380,-0.1547589089253028
ACH-001391,-0.25894699014867084
ACH-001408,-0.3473353212991502
ACH-001430,-0.41490653991860826
ACH-001431,-0.14610167231765098
ACH-001450,-0.3837545399905247
ACH-001496,-0.2665116157553568
ACH-001500,-0.3256923684124233
ACH-001523,-0.2676314023308511
ACH-001532,-0.31079119176318565
ACH-001550,-0.18872378637296927
ACH-001552,-0.16040496416440864
ACH-001554,-0.2446922884286849
ACH-001654,-0.3003460824676921
ACH-001735,-0.21451301840377215
ACH-001736,-0.5141257511403635
ACH-001737,-1.1579800251584371
ACH-001740,-0.3341501483589314
ACH-001745,-0.2447631149383059
ACH-001765,-0.3051592965292291
