,SFMBT1 (51460)
ACH-000004,-0.1161212891874546
ACH-000005,-0.07013023311663166
ACH-000007,0.12496105765175285
ACH-000009,-0.04837825081045693
ACH-000011,-0.2187673461664944
ACH-000012,-0.2062315134459867
ACH-000013,-0.15142778932762788
ACH-000014,0.09690505190995814
ACH-000015,-0.07379931218641342
ACH-000017,-0.07387628620690906
ACH-000018,0.0024954546672936733
ACH-000019,-0.08592313585741643
ACH-000021,-0.035094974737368514
ACH-000022,-0.032361134926543314
ACH-000025,0.113120697626836
ACH-000028,-0.09098742026943853
ACH-000030,0.07720652726977544
ACH-000035,0.017693403085898528
ACH-000036,0.5498095776675492
ACH-000037,-0.062200902892716035
ACH-000039,-0.13376033135146706
ACH-000040,-0.06274664206866752
ACH-000041,0.008325495225624297
ACH-000042,-0.044001614982366336
ACH-000045,-0.050662828688829945
ACH-000047,0.11352188530819507
ACH-000052,0.004225697789938137
ACH-000053,-0.12148568193667245
ACH-000054,-0.06132553503170118
ACH-000055,0.01550583361028411
ACH-000060,0.19757036621848406
ACH-000067,0.06696605417355969
ACH-000070,-0.1087501447886333
ACH-000075,-0.16172368503441598
ACH-000078,-0.01268543922889125
ACH-000082,-0.07105406614455366
ACH-000085,0.06294206635557405
ACH-000086,-0.0278618506973395
ACH-000087,-0.2268857698560573
ACH-000092,-0.048032857988424806
ACH-000095,-0.06937046078699691
ACH-000097,-0.033619046903009014
ACH-000098,-0.03169645484707947
ACH-000099,0.09105364762380506
ACH-000108,0.021214834562512632
ACH-000113,0.03880869384210142
ACH-000116,-0.1189301318944661
ACH-000118,-0.04229950356433525
ACH-000120,-0.06916895176016828
ACH-000123,-0.2053196165027432
ACH-000127,-0.018161503103021892
ACH-000128,-0.006977611349387187
ACH-000132,-0.06710812795580852
ACH-000133,-0.07883369055348317
ACH-000137,0.020064414152281825
ACH-000138,-0.005153103514942538
ACH-000142,-0.04581298725520437
ACH-000143,-0.06069858091052795
ACH-000146,-0.1820843602028824
ACH-000148,0.0065518968597547906
ACH-000150,-0.21000275791474285
ACH-000152,-0.023983047416991626
ACH-000153,0.06423712279945802
ACH-000159,-0.044436807561870184
ACH-000160,0.1589494333462885
ACH-000163,-0.06509033279737632
ACH-000167,0.07972391734102248
ACH-000168,-0.017671095780545883
ACH-000169,0.01763790795166742
ACH-000178,-0.03506633341688699
ACH-000183,-0.06347319890542542
ACH-000188,0.019879177268396882
ACH-000189,-0.24464822864936955
ACH-000190,0.1744337497605419
ACH-000198,-0.013636374981181549
ACH-000203,-0.03635795452345702
ACH-000204,-0.0596141954901515
ACH-000206,-0.00553643216875658
ACH-000207,-0.07924464317557356
ACH-000208,0.06767440020122904
ACH-000210,-0.04897474410014169
ACH-000211,-0.19985242871964887
ACH-000215,0.025628273976921585
ACH-000221,-0.057123669585885585
ACH-000222,0.09306951820797216
ACH-000223,-0.10602329739180533
ACH-000226,0.044641278930736716
ACH-000227,-0.030658702716813827
ACH-000228,-0.10152429763047108
ACH-000231,-0.04261339059555486
ACH-000232,0.02572655076208703
ACH-000233,-0.06660602234772121
ACH-000234,-0.12624921141456594
ACH-000235,0.07631158963869714
ACH-000237,0.08023165815326842
ACH-000238,-0.0524108418508004
ACH-000242,-0.22619183099060305
ACH-000243,-0.09507404450359397
ACH-000244,0.07804067536857608
ACH-000246,-0.2592849954060328
ACH-000248,-0.008183697253077386
ACH-000250,-0.060755779251125776
ACH-000251,-0.1518471245495
ACH-000252,-0.13518675727417806
ACH-000253,-0.1709276570290569
ACH-000255,0.17833355418267566
ACH-000256,0.05963804924610262
ACH-000257,-0.11429855176799167
ACH-000258,-0.010440762038600906
ACH-000259,-0.22541448901005146
ACH-000260,-0.02883962008071105
ACH-000261,-0.0007478899162234247
ACH-000262,-0.206125513708856
ACH-000263,-0.06763175432770384
ACH-000264,-0.06154368852662913
ACH-000265,-0.03494806414509083
ACH-000266,0.05298721320676922
ACH-000272,-0.10888609691807426
