,MEP1B (4225)
ACH-000004,0.05673867533151985
ACH-000005,0.002026732563425929
ACH-000007,-0.0025273546263653818
ACH-000009,0.02993552716355897
ACH-000011,0.0246728278773038
ACH-000012,0.10290334777416144
ACH-000013,-0.05571277035523641
ACH-000014,0.09111176697573226
ACH-000015,0.10521476932155527
ACH-000017,0.1213852528152688
ACH-000018,-0.08173843851455262
ACH-000019,-0.0828275070125701
ACH-000021,0.13379205488302548
ACH-000022,0.026409131526405
ACH-000025,-0.06931441821066195
ACH-000028,0.05044103381909309
ACH-000030,-0.006694617264571547
ACH-000035,0.010227888621075223
ACH-000036,0.10686981310691963
ACH-000037,-0.05985740150091404
ACH-000039,0.16009067391435824
ACH-000040,0.07623174367394843
ACH-000041,0.05802618551946145
ACH-000042,0.01655733233422014
ACH-000045,0.013453924505504929
ACH-000047,0.10240786086169568
ACH-000052,0.08799833067815603
ACH-000053,0.0027491207086853533
ACH-000054,0.026075395754721613
ACH-000055,0.015144687496936904
ACH-000060,0.11872400374928385
ACH-000067,0.08826841336635581
ACH-000070,-0.03699440345197655
ACH-000075,0.17765092965218554
ACH-000078,0.1608409865529784
ACH-000082,0.024272217107559724
ACH-000085,0.07632663732709742
ACH-000086,0.24049890734810586
ACH-000087,0.043604813669506144
ACH-000092,0.03851729957149723
ACH-000095,0.05112006116962543
ACH-000097,0.027848477981328886
ACH-000098,0.02503458936610024
ACH-000099,0.0507185641677384
ACH-000108,0.0009731805828616293
ACH-000113,0.15790299055625262
ACH-000116,0.016130846146916133
ACH-000118,0.07696915369025638
ACH-000120,-0.038385142235928336
ACH-000123,0.07549293106039717
ACH-000127,0.046720178310841055
ACH-000128,0.12494541231720575
ACH-000132,-0.17285588512634764
ACH-000133,0.07814545920789293
ACH-000137,0.06448254744060722
ACH-000138,-0.008931939777905334
ACH-000142,-0.06833534080134845
ACH-000143,0.2663587654033273
ACH-000146,0.03977250568600089
ACH-000148,0.1142751468858137
ACH-000150,0.16556540047447282
ACH-000152,0.1543677882261677
ACH-000153,0.10720849301073697
ACH-000159,0.1220737441450078
ACH-000160,0.02716727418855109
ACH-000163,-0.01647069968661034
ACH-000167,-0.37294671440975613
ACH-000168,-0.00845008675094186
ACH-000169,0.050463405919249464
ACH-000178,-0.001634400951755756
ACH-000183,0.064225676180494
ACH-000188,0.08801183517877306
ACH-000189,0.02489068639642396
ACH-000190,0.1169889071650874
ACH-000198,0.06293082436955033
ACH-000203,-0.12955260283986803
ACH-000204,0.1587627360352739
ACH-000206,-0.014891662767893618
ACH-000207,-0.04630589178729886
ACH-000208,0.3579177038054489
ACH-000210,0.21895028515892806
ACH-000211,0.05674350516376023
ACH-000215,0.0043730609927117355
ACH-000221,0.029948760204315156
ACH-000222,0.013368026565241876
ACH-000223,0.07284599864471054
ACH-000226,0.05030682336672234
ACH-000227,-0.08820086048742146
ACH-000228,-0.09756385459963524
ACH-000231,0.07780226797476861
ACH-000232,0.018416805970597118
ACH-000233,0.04465264841727075
ACH-000234,0.18841771714525848
ACH-000235,0.0638229534445863
ACH-000237,0.0998781453598333
ACH-000238,0.05803113424884256
ACH-000242,-0.05628407914362473
ACH-000243,0.048734366907819286
ACH-000244,-0.07285721172609168
ACH-000246,-0.05527894796363928
ACH-000248,-0.04470061090002997
ACH-000250,0.021687425343585
ACH-000251,-0.020207132529298927
ACH-000252,0.3133139094583824
ACH-000253,0.022599760259865726
ACH-000255,0.13216143418982965
ACH-000256,0.1837262744320796
ACH-000257,0.24143344711706102
ACH-000258,0.051966510899776885
ACH-000259,0.12786911870747794
ACH-000260,0.03797160856811229
ACH-000261,-0.028845805482164043
ACH-000262,0.010024565141895996
ACH-000263,0.12216464210488047
ACH-000264,-0.007408194510286033
ACH-000265,0.03336650249349777
ACH-000266,0.04778219956764189
ACH-000272,0.07248696738096143
ACH-000274,0.04709270239163213
ACH-000277,0.04018511278631359
ACH-000278,-0.00779081561696188
ACH-000279,0.21530383755599689
ACH-000280,0.13081686868810233
ACH-000281,-0.07502111576056353
ACH-000288,0.10141134344932136
ACH-000291,0.06330045553507893
ACH-000293,0.050675835966908764
ACH-000294,0.046815188092688
ACH-000295,0.10047483869338124
ACH-000296,0.015415657315784197
ACH-000302,0.02442188483179929
ACH-000304,-0.14565598206332184
ACH-000307,-0.03780039639482922
ACH-000308,-0.0032280868125692443
ACH-000310,-0.021365606735236013
ACH-000311,0.14644284454709225
ACH-000312,0.13592487289234825
ACH-000315,0.2165720829371298
ACH-000316,-0.04551471379677016
ACH-000317,0.16521857758692535
ACH-000318,0.17789408458021447
ACH-000319,-0.051150471780686935
ACH-000320,0.1400888392870465
ACH-000322,0.08630428171015424
ACH-000323,-0.1310268482029713
ACH-000324,0.06295002302048955
ACH-000329,0.13424913076299075
ACH-000330,0.05972823928149185
ACH-000331,0.06031863277999525
ACH-000332,0.013739520394044065
ACH-000334,0.022783127954296597
ACH-000335,0.08233145150072338
ACH-000336,-0.06893340328843434
ACH-000337,-0.028348371373293293
ACH-000338,0.34228333665872873
ACH-000339,0.12480935635922046
ACH-000341,0.16275284077714675
ACH-000348,0.03523887753504757
ACH-000350,0.03929709762481565
ACH-000352,0.1971902463031304
ACH-000356,-0.03807775885985327
ACH-000361,0.15553557338252558
ACH-000362,0.13399781083625142
ACH-000363,0.049686096712379384
ACH-000364,0.006878682604629554
ACH-000365,0.15023496854387816
ACH-000366,0.02802247295191711
ACH-000368,0.19042908177701684
ACH-000374,0.08657852183699097
ACH-000375,0.043771809256031566
ACH-000376,-0.0008413828001571347
ACH-000381,0.1801629151606122
ACH-000383,0.0442216615323212
ACH-000387,0.10323847388430643
ACH-000389,0.1814274204559456
ACH-000390,0.0007592583806537894
ACH-000393,0.03066835722747057
ACH-000395,0.1992762812235596
ACH-000396,0.04746299157969862
ACH-000397,-0.003002763544772044
ACH-000401,0.05295588738409395
ACH-000402,-0.09201924159725873
ACH-000403,0.04217021730430475
ACH-000404,0.026632866453387968
ACH-000406,0.07014149360161563
ACH-000407,0.10444055804704687
ACH-000408,0.0958477783334586
ACH-000410,0.21205190916578687
ACH-000411,0.05439021465421303
ACH-000414,0.07584168683074713
ACH-000415,0.08463575747860738
ACH-000416,0.019747514478067444
ACH-000420,0.13666089326453454
ACH-000421,0.061904828933739775
ACH-000424,0.2342521845880271
ACH-000425,0.08770066484857332
ACH-000426,0.20026467642578255
ACH-000427,-0.019590042417428226
ACH-000433,0.25072412838555824
ACH-000435,-0.11091627984886007
ACH-000436,0.1399523244000477
ACH-000444,-0.0753970339819103
ACH-000445,-0.02671709529742536
ACH-000448,0.041496021949373525
ACH-000450,0.07465011034526871
ACH-000452,-0.06231466682201249
ACH-000454,0.13334025847754213
ACH-000458,0.016903463108096484
ACH-000459,-0.08604340409689339
ACH-000460,0.09076282789040607
ACH-000461,0.2249741660693904
ACH-000463,0.02005383101302067
ACH-000464,0.19699915624815145
ACH-000466,0.18402292717038973
ACH-000467,0.05831456365184085
ACH-000468,-0.014405617365534194
ACH-000469,-0.06217285792163527
ACH-000470,0.01821177555995641
ACH-000471,0.040709909739857116
ACH-000472,0.035617689274331864
ACH-000473,0.017495472372961292
ACH-000475,0.02411113676713909
ACH-000476,0.05510999358008052
ACH-000477,0.0892667472135582
ACH-000479,0.03188389792961891
ACH-000480,0.11427143534262905
ACH-000481,0.24107323118821306
ACH-000483,0.2278225383375162
ACH-000484,0.07210574654607821
ACH-000485,0.13116029147995972
ACH-000486,0.1159898314845607
ACH-000487,-0.03969489641314288
ACH-000488,0.02897037727494393
ACH-000490,-0.026827543864605216
ACH-000491,0.10500340422902626
ACH-000495,0.2328184690096201
ACH-000496,0.1836698069066319
ACH-000499,-0.02839687548020096
ACH-000500,-0.14296694999366213
ACH-000502,-0.08284780869398845
ACH-000503,-0.14368711135610918
ACH-000505,-0.0012457179823387465
ACH-000507,0.00030956233488690585
ACH-000510,0.09573673428026712
ACH-000511,0.007747001315246239
ACH-000512,-0.05994580668543135
ACH-000516,0.13061560579739506
ACH-000517,0.025985780897593663
ACH-000518,0.1310767694741464
ACH-000520,0.010192964027938834
ACH-000521,0.07280326617253073
ACH-000522,0.06631859570323924
ACH-000524,0.0429179735773809
ACH-000527,0.06939298959462946
ACH-000528,-0.02077162228033056
ACH-000537,0.09759059093422734
ACH-000541,0.28975978850821343
ACH-000542,0.07934315202644747
ACH-000544,-0.07641597289481998
ACH-000545,0.02887613673086473
ACH-000547,-0.011801416770802663
ACH-000548,-0.09473047301555472
ACH-000549,0.09000906495580842
ACH-000550,0.030532490214070725
ACH-000552,0.04207742481932489
ACH-000556,0.05279364966994196
ACH-000557,0.016613604580192558
ACH-000569,0.04487023969901885
ACH-000570,0.08225583764477525
ACH-000571,0.09055511774003937
ACH-000573,0.01781527949241274
ACH-000576,-0.01735916132798343
ACH-000579,0.1436976563599768
ACH-000580,0.26429323283527245
ACH-000584,0.0645736975584294
ACH-000585,0.042456107365773335
ACH-000588,0.13950554166277968
ACH-000589,0.10745874642691622
ACH-000591,0.09144824752604684
ACH-000593,0.1203540713029653
ACH-000600,0.03511772188659849
ACH-000601,0.0969733718155925
ACH-000605,-0.06792666802553132
ACH-000606,-0.10519918680444744
ACH-000608,0.04315070648662184
ACH-000614,0.02403181072284595
ACH-000616,0.03818290885946945
ACH-000618,0.07603051253786737
ACH-000619,0.15004197771237304
ACH-000620,0.027614369414586958
ACH-000621,-0.007906633542913445
ACH-000622,0.15440655116770838
ACH-000623,0.04671085535405335
ACH-000624,0.030525536429307092
ACH-000627,0.19918333504391605
ACH-000630,0.09280224736275823
ACH-000631,0.08494856278214165
ACH-000632,0.15571155850812934
ACH-000633,0.06830409828239578
ACH-000637,0.07064605209685819
ACH-000638,-0.0047757123392860815
ACH-000646,0.017689410768765138
ACH-000647,-0.06553811157461753
ACH-000648,0.19271277491578065
ACH-000649,0.14439938769431415
ACH-000651,-0.008500606994484121
ACH-000652,0.1562037754340533
ACH-000653,0.09333394825202744
ACH-000657,0.02785944652440073
ACH-000658,-0.04236764343624174
ACH-000661,-0.07683531895881998
ACH-000662,0.2368750977666428
ACH-000663,0.1068499757749095
ACH-000665,0.11359970068822195
ACH-000671,0.16675398431900024
ACH-000672,0.3051731473010291
ACH-000673,-0.024367957945166455
ACH-000676,-0.03421807783651803
ACH-000677,-0.0004450865027378204
ACH-000681,0.13457860167558916
ACH-000683,0.04735113885954094
ACH-000684,-0.0017846046151098625
ACH-000688,0.07347565367757049
ACH-000693,0.08711086215566635
ACH-000694,0.1144625928346506
ACH-000695,0.03890271464036284
ACH-000696,0.04620239127759755
ACH-000697,0.01806611051194338
ACH-000699,-0.02745770963610294
ACH-000701,-0.004855207343925109
ACH-000706,0.09337390231001473
ACH-000711,0.0588782077739727
ACH-000713,0.09824058077042994
ACH-000714,-0.036300859329818684
ACH-000718,-0.021645163776194392
ACH-000720,0.01981390497378069
ACH-000721,0.1068674818075637
ACH-000724,0.06552945622944331
ACH-000725,0.007195625800060431
ACH-000732,-0.1096690128628568
ACH-000734,0.03839927786380275
ACH-000735,-0.0021095202450545168
ACH-000736,-0.11162646281098153
ACH-000738,0.06311708125805564
ACH-000746,0.11722437777351925
ACH-000747,0.19928302403814707
ACH-000748,0.008238958750016723
ACH-000753,0.07534227447384154
ACH-000756,-0.025539492072167096
ACH-000757,0.01700352564310053
ACH-000758,-0.004452705024874429
ACH-000760,0.03652874998263704
ACH-000762,-0.056360622845102286
ACH-000763,0.011836116222841909
ACH-000764,0.01188949153525978
ACH-000765,0.11660267312609585
ACH-000766,-0.036555931672667165
ACH-000767,0.0741007326034304
ACH-000768,0.0453952530404546
ACH-000769,0.07347428040860796
ACH-000770,0.102728265733483
ACH-000771,0.02559797026219324
ACH-000773,-0.00826319764573017
