,TNFSF14 (8740)
ACH-000004,0.0361522086761883
ACH-000005,0.048403238392670925
ACH-000007,0.009098956958552274
ACH-000009,-0.03370672886932943
ACH-000011,-0.13354246879360207
ACH-000012,0.051047527148373066
ACH-000013,-0.137207010686925
ACH-000014,-0.15458868587996633
ACH-000015,-0.2023091618992713
ACH-000017,-0.13989290495354267
ACH-000018,-0.05177512800549676
ACH-000019,-0.13509226291457888
ACH-000021,-0.13267697834635153
ACH-000022,-0.002842147072079641
ACH-000025,-0.14615143250855026
ACH-000028,-0.18073349618438547
ACH-000030,-0.09764943106248174
ACH-000035,-0.08021481807541793
ACH-000036,-0.060626260767553
ACH-000037,-0.06013688830488901
ACH-000039,0.08569314696938644
ACH-000040,-0.11600534126903132
ACH-000041,-0.08910905675359546
ACH-000042,-0.02974569140020255
ACH-000045,-0.1863199059928393
ACH-000047,-0.004454523933601403
ACH-000052,-0.07831450913872896
ACH-000053,-0.026537911385451196
ACH-000054,-0.14873850359413393
ACH-000055,0.12147020065400352
ACH-000060,0.04693659801299047
ACH-000067,-0.14280178535929186
ACH-000070,-0.04400217518184299
ACH-000075,-0.1695877077238127
ACH-000078,-0.07115224654007192
ACH-000082,-0.12556766695796392
ACH-000085,-0.2846369258630273
ACH-000086,-0.04446529230799802
ACH-000087,0.04514267243847536
ACH-000092,-0.040587744914636015
ACH-000095,-0.06835177148883538
ACH-000097,-0.12754890162555393
ACH-000098,-0.2611299210438909
ACH-000099,-0.10333344007858716
ACH-000108,-0.07610704155710445
ACH-000113,-0.04132815455866567
ACH-000116,-0.041291387828515325
ACH-000118,-0.16759351902505082
ACH-000120,-0.19641464482832469
ACH-000123,-0.21688387943313334
ACH-000127,-0.21899205530281135
ACH-000128,-0.2298740169875049
ACH-000132,-0.11648664891896388
ACH-000133,-0.10135376039889013
ACH-000137,-0.12164118996037925
ACH-000138,-0.05756770125968935
ACH-000142,-0.0931631797768414
ACH-000143,-0.08991529183475029
ACH-000146,-0.059781676237385666
ACH-000148,-0.13330957634238194
ACH-000150,-0.2488851583964453
ACH-000152,-0.03218486275536611
ACH-000153,-0.10752280715232693
ACH-000159,-0.07033706473807996
ACH-000160,0.07277551553681587
ACH-000163,-0.0653280191681877
ACH-000167,-0.01014019668537063
ACH-000168,-0.1345458802443605
ACH-000169,-0.10991977352070913
ACH-000178,-0.026732549496580042
ACH-000183,-0.28657074341641503
ACH-000188,-0.1146122886951508
ACH-000189,-0.13574814790823728
ACH-000190,-0.024164433145766887
ACH-000198,-0.09881122028473337
ACH-000203,0.6560431038483308
ACH-000204,0.12453268387232183
ACH-000206,-0.026001143991947112
ACH-000207,-0.2620161406301303
ACH-000208,-0.05935964537770527
ACH-000210,-0.3751753070503501
ACH-000211,-0.04820998970268087
ACH-000215,-0.010399683224232112
ACH-000221,-0.14375502153845968
