,GAK (2580)
ACH-000169,-0.6128568140764097
ACH-000178,-0.5035650161891406
ACH-000183,-0.3785286857903893
ACH-000188,-0.6131553087540232
ACH-000189,-0.5083723940612629
ACH-000190,-0.7242683656534165
ACH-000198,-0.41357635423673217
ACH-000203,-0.3734275554689393
ACH-000204,-0.3538747415175383
ACH-000206,-0.5992551639563072
ACH-000207,-0.5780693363279776
ACH-000208,-0.21060513624704866
ACH-000210,-0.3157625542665318
ACH-000211,-0.5096484724650742
ACH-000215,-0.5482245940283719
ACH-000221,-0.3956877977481671
ACH-000222,-0.3315708687204235
ACH-000223,-0.6792865194277419
ACH-000226,-0.5270239004700471
ACH-000227,-0.4247420786797498
ACH-000228,-0.5800629708430327
ACH-000231,-0.5383134013373649
ACH-000232,0.002427342928157125
ACH-000233,-0.513060807017933
ACH-000234,-0.4732707256876418
ACH-000235,-0.41756530835747774
ACH-000237,-0.5597827416283038
ACH-000238,-0.3368039699282635
ACH-000242,-0.4919036193178403
ACH-000243,-0.6343625732405059
ACH-000244,-0.4303950386450862
ACH-000246,-0.4329201362804488
ACH-000248,-0.18426210082161987
ACH-000250,-0.6128919291815704
ACH-000251,-0.6415347765791618
ACH-000252,-0.4889482573546407
ACH-000253,-0.3104102174869176
ACH-000255,-0.6110907641346469
ACH-000256,-0.2542428973163719
ACH-000257,0.10955025366543723
ACH-000258,-0.6607957384462577
ACH-000259,-0.22091511376342107
ACH-000260,-0.6458124569458238
ACH-000261,-0.5257885273827116
ACH-000262,-0.4013718302133713
ACH-000263,-0.4049418889246578
ACH-000264,-0.4609531718234565
ACH-000265,-0.4408442282849688
ACH-000266,-0.36802336387409296
ACH-000272,-0.2775458147172269
ACH-000274,-0.09478850515823516
ACH-000277,-0.4437951102225285
ACH-000278,-0.4644192998982016
ACH-000279,-0.21812416992166644
ACH-000280,-0.5003017083498876
ACH-000281,-0.6488535749448162
ACH-000288,-0.29567968515530657
ACH-000291,-0.4920945612170488
ACH-000293,-0.5901147603868951
ACH-000294,-0.2993620204934719
ACH-000295,-0.7969467382998572
ACH-000296,-0.2267127163943761
ACH-000302,-0.5485013176690782
ACH-000304,-0.12031586458470392
ACH-000307,-0.7077216804086656
ACH-000308,-0.6552353686681961
ACH-000310,-0.3696768285369844
ACH-000311,-0.6419280494450881
ACH-000312,-0.3788714084504098
ACH-000315,-0.8078122061710328
ACH-000316,-0.3863248877242095
ACH-000317,-0.3397487115660653
ACH-000318,-0.7501142828037323
ACH-000319,-0.7219524204684853
ACH-000320,-0.5355734852440291
ACH-000322,-0.3736438349072222
ACH-000323,-0.02873227393648058
ACH-000324,-0.6513591831956459
ACH-000329,-0.6150182303256324
ACH-000330,-0.40995134289467294
ACH-000331,-0.6888999927181163
ACH-000332,-0.6160314996296159
ACH-000334,-0.6578116724966528
ACH-000335,-0.3919215514196714
ACH-000336,-0.29294351661019785
ACH-000337,-0.5887996394129001
ACH-000338,-0.8323670829338503
ACH-000339,-0.2774785160313544
ACH-000341,-0.2436973778611756
ACH-000348,-0.5275344174225862
ACH-000350,-0.6518543715494027
ACH-000352,-0.4968011348782536
ACH-000356,-0.7590398968454274
ACH-000361,-0.34266710623967306
ACH-000362,-0.5026301250605476
ACH-000363,-0.4452611419818525
ACH-000364,-0.7429523796735258
ACH-000365,-0.4951671937204558
ACH-000366,-0.5035318454214774
ACH-000368,-0.6633664613493254
ACH-000374,-0.17984391906807634
ACH-000375,-0.2746957472692772
ACH-000376,-0.3938840081892196
ACH-000381,-0.5201813536093146
ACH-000383,-0.5554556656974228
ACH-000387,-0.10987979467679718
ACH-000389,-0.20841103997175064
ACH-000390,-0.7364553734598162
ACH-000393,-0.4428378096098735
ACH-000395,-0.4848138086124267
ACH-000396,-0.3375501306601744
ACH-000397,-0.7398672825011429
ACH-000401,-0.07069432354305827
ACH-000402,-0.39010125785443
ACH-000403,-0.5542145722096664
ACH-000404,-0.5774745326868778
ACH-000406,-0.32827013590392096
ACH-000407,-0.4026939066159583
ACH-000408,-0.5718456272725978
ACH-000410,-0.4183409593564197
ACH-000411,-0.3390369190965151
ACH-000414,-0.42733665937053
ACH-000415,-0.4371059504418052
ACH-000416,-0.17780174471227436
ACH-000420,-0.3966781408142441
ACH-000421,-0.6633942483155546
ACH-000424,-0.4544690681599281
ACH-000425,-0.4466681106542105
ACH-000426,-0.2858782608580387
ACH-000427,-0.6555463466685552
ACH-000433,-0.16872630185667625
ACH-000435,-0.6582625483174719
ACH-000436,-0.4655934854988961
ACH-000444,-0.4904182356575849
ACH-000445,-0.4671561876664869
ACH-000448,-0.03141401606673625
ACH-000450,-0.5215425602693312
ACH-000452,-0.622121247228743
ACH-000454,-0.4867658434105493
ACH-000458,-0.4276665941579203
ACH-000459,-0.3386572703860357
ACH-000460,-0.5748153421617446
ACH-000461,-0.5141659858676814
ACH-000463,-0.06510868993032502
ACH-000464,-0.5965490256634847
ACH-000466,-0.3770152051264407
ACH-000467,-0.3939912535159176
ACH-000468,-0.336280725397732
ACH-000469,-0.7126838936766514
ACH-000470,-0.21449556672100556
ACH-000471,-0.39019637708533694
ACH-000472,-0.6152280907753013
ACH-000473,-0.4644566532048969
ACH-000475,-0.4010318067575074
ACH-000476,-0.5464916474429612
ACH-000477,-0.27458790119414034
ACH-000479,-0.4863776708325969
ACH-000480,-0.5449390964389541
ACH-000481,-0.7327845840821533
ACH-000483,-0.4499791861469448
ACH-000484,-0.34386536026210685
ACH-000485,-0.28778444408641946
ACH-000486,-0.2681717677646157
ACH-000487,-0.11677698889995712
ACH-000488,-0.678429841878807
ACH-000490,-0.6167050135248664
ACH-000491,-0.6234855316845741
ACH-000495,-0.2424367231216539
ACH-000496,-0.3173749500058872
ACH-000499,-0.3393154233560277
ACH-000500,-0.7967570950982723
ACH-000502,-0.7425986623764903
ACH-000503,-0.4495740100569123
ACH-000505,-0.3822465952616473
ACH-000507,-0.4390900134864675
ACH-000510,-0.31119991340350983
ACH-000511,-0.3318283551699126
ACH-000512,-0.5521671664634936
ACH-000516,-0.5784663820926087
ACH-000517,-0.8871735061362297
ACH-000518,-0.5151308925457807
ACH-000520,-0.3560211485164079
ACH-000521,-0.3306427235375141
ACH-000522,-0.12858083892149808
ACH-000524,-0.2293281495884071
ACH-000527,-0.6547174119613075
ACH-000528,-0.38808697108760376
ACH-000537,0.04856090117552123
ACH-000541,-0.3368072453953509
ACH-000542,-0.6374748610711221
ACH-000544,-0.4988635720151645
ACH-000545,-0.30161865164624113
ACH-000547,-0.39862443163314615
ACH-000548,-0.534112691602557
ACH-000549,-0.6075363317918309
ACH-000550,-0.8208758673832344
ACH-000552,-0.39422176942937387
ACH-000556,-0.4209985116061257
ACH-000557,-0.7098828103619783
ACH-000569,-0.4221138134102903
ACH-000570,-0.385528234535784
ACH-000571,-0.471957161926032
ACH-000573,-0.25277209980533355
ACH-000576,-0.592469629701228
ACH-000579,-0.6997485116803108
ACH-000580,-0.4670814167619432
ACH-000584,-0.5979503441666467
ACH-000585,-0.5755775216979877
ACH-000588,-0.3980785154994689
ACH-000589,-0.6497430429578419
ACH-000591,-0.4479257501356727
ACH-000593,-0.5177848825632082
ACH-000600,-0.30568648692997924
ACH-000601,-0.6365274643325399
ACH-000605,-0.21530583698968006
ACH-000606,-0.7089775306791478
ACH-000608,-0.2803059639968462
ACH-000614,-0.3748634476193777
ACH-000616,-0.2621417831579814
ACH-000618,-0.6820389072974437
ACH-000619,-0.5837472652654361
ACH-000620,-0.7684867113897498
ACH-000621,-0.1861231370933569
ACH-000622,-0.422171683898847
ACH-000623,-0.6126659911355092
ACH-000624,-0.5258973091899515
ACH-000627,-0.5108152664485062
ACH-000630,-0.4634772936417206
ACH-000631,0.16973737346320786
ACH-000632,-0.41889383760855775
ACH-000633,-0.4802810672305137
ACH-000637,-0.1676597708894862
ACH-000638,-0.6710019678289295
ACH-000646,-0.5952825311366315
ACH-000647,-0.546274304785359
ACH-000648,-0.491443136563841
ACH-000649,-0.21490875039468715
ACH-000651,-0.2169268955099878
ACH-000652,-0.4967275389984306
ACH-000653,-0.49325923662845095
ACH-000657,-0.3797808867388271
ACH-000658,-0.4183759935773941
ACH-000661,-0.3635699790247184
ACH-000662,-0.31580622085826304
ACH-000663,-0.3300951059148076
ACH-000665,-0.3054211148852475
ACH-000671,-0.14869455247876026
ACH-000672,-0.5648575977588596
ACH-000673,-0.6952692695425764
ACH-000676,-0.20428875195400026
ACH-000677,-0.09462324490967076
ACH-000681,-0.4396872774201572
ACH-000683,-0.6130220313015486
ACH-000684,-0.2617742776502094
ACH-000688,-0.6424384506627985
ACH-000693,-0.6572585337608564
ACH-000694,-0.7462019307372016
ACH-000695,-0.2331232508457024
ACH-000696,-0.16580345787206135
ACH-000697,-0.3777613408527941
ACH-000699,-0.9306553570505064
ACH-000701,-0.40351827930225576
ACH-000706,-0.37769961518397055
ACH-000711,-0.6278137055955176
ACH-000713,-0.19614895735299892
ACH-000714,-0.7221371811043075
ACH-000718,-0.3888794320836405
ACH-000720,-0.6897757070528705
ACH-000721,-0.1789807478211406
ACH-000724,-0.3091049533211071
ACH-000725,-0.65373153791837
ACH-000732,-0.1768668766280935
ACH-000734,-0.51313320993857
ACH-000735,-0.5175320800268122
ACH-000736,-0.7206308192092389
ACH-000738,-0.09298184020314852
ACH-000746,-0.3435082118602295
ACH-000747,-0.6113117277847625
ACH-000748,-0.11958935574997202
ACH-000753,-0.5156983396374203
ACH-000756,-0.35151843219051115
ACH-000757,-0.2890024798471768
ACH-000758,-0.5407945465970552
ACH-000760,-0.3368699974248415
ACH-000762,-0.3056865252078577
ACH-000763,-0.2738789981544863
ACH-000764,-0.285049089669497
ACH-000765,-0.27257398403112904
ACH-000766,-0.499313119767114
ACH-000767,-0.14318659202332668
ACH-000768,-0.4732094486806264
ACH-000769,-0.3473137076493414
ACH-000770,-0.3417503734224385
ACH-000771,-0.2606896395355137
ACH-000773,-0.6562916852899097
ACH-000776,-0.4697267997385806
ACH-000777,-0.1949547578738943
ACH-000778,-0.2862054015569441
ACH-000781,-0.6204969854207365
ACH-000782,-0.6383775048100482
ACH-000783,-0.6519293286352156
ACH-000784,-0.3953781090846785
ACH-000785,-0.8722859879315518
ACH-000787,-0.5329898123836487
ACH-000788,-0.4239679112232788
ACH-000791,-0.2358487294335636
ACH-000792,-0.5211172787103132
ACH-000794,-0.7179912758047733
ACH-000796,-0.4832873018733607
ACH-000798,-0.23263078507940035
ACH-000799,-0.5078374585151945
ACH-000800,-0.7324816982713682
ACH-000802,-0.6455110973956464
ACH-000804,-0.3094604045594425
ACH-000805,-0.6217096755289347
ACH-000809,-0.6368531564387395
ACH-000810,-0.3502600971909558
ACH-000811,-0.4326042983145119
ACH-000817,-0.5887245619807804
ACH-000819,-0.7280615031617846
ACH-000820,-0.3083600612957905
ACH-000821,-0.4050146185467181
ACH-000822,-0.4285068981071487
ACH-000823,-0.7085336171326138
ACH-000824,-0.4632240638435761
ACH-000827,-0.09344146019992497
ACH-000829,-0.1942768467210702
ACH-000831,-0.8504616073531079
ACH-000832,-0.6556780696887292
ACH-000833,-0.29275289482805344
ACH-000834,-0.3827690623896773
ACH-000835,-0.28146466489531496
ACH-000836,-0.10145893351795973
ACH-000837,-0.4309434942365501
ACH-000838,-0.5598009736236865
ACH-000839,-0.43686406417420576
ACH-000840,-0.3190373043288787
ACH-000841,-0.3404929962172442
ACH-000843,-0.44049522202412544
ACH-000846,-0.7922776000450852
ACH-000847,-0.461069614505777
ACH-000848,-0.4891049554344611
ACH-000849,-0.17224081472882705
ACH-000851,-0.5183616238233357
ACH-000855,-0.11756412510984575
ACH-000856,-0.4249246648857614
ACH-000858,-0.6369198588765593
ACH-000859,-0.6535808389761752
ACH-000861,-0.3820864751027565
ACH-000862,-0.5547552811198531
ACH-000865,-0.4219974208345363
ACH-000866,-0.39463104500084734
ACH-000867,-0.8631437868980126
ACH-000869,-0.07211348181898904
ACH-000872,-0.4411246650804945
ACH-000873,-0.4201416167675329
ACH-000876,-0.12766104683390647
ACH-000878,-0.3769469202664456
ACH-000880,-0.6212883308682954
ACH-000881,-0.2430004342044681
ACH-000882,-0.207613642215996
ACH-000884,-0.2215664979754144
ACH-000885,-0.2490074706263697
ACH-000887,-0.1608302301085481
ACH-000889,-0.20749857264339128
ACH-000896,-0.3683852944466776
ACH-000898,-0.5522727192730661
ACH-000900,-0.4038477601769083
ACH-000901,-0.3663920268407368
ACH-000905,-0.6463240626531629
ACH-000906,-0.2592379000174465
ACH-000907,-0.3499351136062593
ACH-000910,-0.5975264574785406
ACH-000911,-0.3341336350655669
ACH-000912,-0.6599510543855016
ACH-000913,-0.3824127505846276
ACH-000915,-0.29675551227505576
ACH-000916,-0.6671649194266064
ACH-000917,-0.3932616400195484
ACH-000920,-0.31644109381856
ACH-000921,-0.2534657512025251
ACH-000924,-0.34251340046500045
ACH-000926,-0.3633505440031479
ACH-000928,-0.652807398927817
ACH-000929,-0.3427779982730388
ACH-000932,-0.18230535920627672
ACH-000935,-0.4553525726333079
ACH-000936,-0.4228998968117688
ACH-000937,-0.3543375912230468
ACH-000938,-0.3076243719376072
ACH-000939,-0.4633519518181339
ACH-000941,-0.5795003157874029
ACH-000943,-0.3552564612635505
ACH-000946,-0.4882515688976636
ACH-000947,-0.04217308596349005
ACH-000948,-0.3133177236801725
ACH-000950,-0.4611221089058735
ACH-000953,-0.625831907431166
ACH-000954,-0.4396099070636226
ACH-000957,-0.4772530431377121
ACH-000958,-0.6045418537790462
ACH-000960,-0.5449069990839602
ACH-000963,-0.5482259283050355
ACH-000968,-0.2649226437215073
ACH-000969,-0.33232078469009035
ACH-000972,-0.274342957452642
ACH-000973,-0.543630783279739
ACH-000974,-0.5316944607269233
ACH-000978,-0.8771480035788617
ACH-000984,-0.5984694171919887
ACH-000986,-0.5398373385967004
ACH-000988,-0.3383291295939697
ACH-000993,-0.6374560845659624
ACH-000994,-0.6598799236612167
ACH-000996,-0.5002172809616285
ACH-001001,-0.37345656395920224
ACH-001020,-0.77149494522901
ACH-001028,-0.3445336714898997
ACH-001031,-0.4175714187136151
ACH-001038,-0.14546522996871372
ACH-001048,-0.6339699470719548
ACH-001050,-0.443334915032041
ACH-001053,-0.4495477944148273
ACH-001054,-0.4126289570169737
ACH-001061,-0.6616124349686218
ACH-001067,-0.3593364452443858
ACH-001075,-0.5817048408328448
ACH-001096,-0.40191913432867865
ACH-001111,-0.6254966809896134
ACH-001119,-0.4794972270580582
ACH-001128,-0.36343240083809175
ACH-001134,-0.5992668918431011
ACH-001151,-0.3492508652578668
ACH-001163,-0.6260096112918629
ACH-001164,-0.48695879567400296
ACH-001183,-0.4090022375806161
ACH-001192,-0.5030028699274345
ACH-001193,-0.3669109753648154
ACH-001196,-0.3145980272017841
ACH-001197,-0.4913043208106434
ACH-001205,-0.2526819141727982
ACH-001211,-0.1839149570172197
ACH-001212,-0.2836975630064937
ACH-001228,-0.5124968692292348
ACH-001232,-0.07131510829445603
ACH-001239,-0.3701822715183876
ACH-001270,-0.4902115525312562
ACH-001274,-0.16699836977476512
ACH-001275,-0.2627359760255277
ACH-001277,-0.4051632674189192
ACH-001278,-0.3947321031370501
ACH-001280,-0.4468123644819568
ACH-001283,-0.7075065103978317
ACH-001289,-0.05295364036672568
ACH-001300,-0.264477044437516
ACH-001301,-0.4754555370315446
ACH-001302,-0.4314095757758896
ACH-001306,-0.6462753216699172
ACH-001318,-0.5757669455626304
ACH-001322,-0.5050062192646306
ACH-001328,-0.5873641150886232
ACH-001332,-0.5307694490431947
ACH-001336,-0.6717840137110207
ACH-001346,-0.2907728910431936
ACH-001353,-0.582872274346925
ACH-001354,-0.07122434081877961
ACH-001367,-0.3251211038618688
ACH-001368,-0.14859513444693834
ACH-001374,-0.2057448901468707
ACH-001377,-0.5745187252981091
ACH-001380,-0.2733132307233169
ACH-001391,-0.11814430322124853
ACH-001408,-0.4869635056549682
ACH-001430,-0.3614866472761768
ACH-001431,-0.3394553712021253
ACH-001450,-0.3932285132726476
ACH-001496,-0.2871992794698304
ACH-001500,-0.6263009661872629
ACH-001523,-0.0685342858519503
ACH-001532,-0.4331262302155893
ACH-001550,-0.7034885271010912
ACH-001552,-0.3114309092832081
ACH-001554,-0.5036193921907993
ACH-001654,-0.7382506823152888
ACH-001735,-0.5791789449127451
ACH-001736,-0.6384718785239781
ACH-001737,-0.5571744540343232
ACH-001740,-0.6849922291537459
ACH-001745,-0.5095847777896344
ACH-001765,-0.12255977820959027
