,FAM124A (220108)
ACH-000004,-0.07925727774974335
ACH-000005,-0.23132149594151635
ACH-000007,0.02594334241891629
ACH-000009,-0.03390075274831721
ACH-000011,-0.1981937785212902
ACH-000012,-0.1562066652171185
ACH-000013,-0.06300712878009264
ACH-000014,-0.05677346162585877
ACH-000015,-0.17125255140063894
ACH-000017,-0.2326216898641051
ACH-000018,-0.07084410874863159
ACH-000019,-0.006247804136410114
ACH-000021,-0.12671653188526558
ACH-000022,0.06899904055395976
ACH-000025,-0.03821934162402302
ACH-000028,-0.13481936891680002
ACH-000030,-0.07244275847402007
ACH-000035,-0.1728420935528873
ACH-000036,-0.09072426013319737
ACH-000037,-0.011577484592663922
ACH-000039,-0.14866325800032196
ACH-000040,-0.14886921435423753
ACH-000041,-0.2822639452067727
ACH-000042,-0.2293526287962583
ACH-000045,-0.16028477655207948
ACH-000047,-0.07481207418446546
ACH-000052,-0.1870384988565096
ACH-000053,-0.08597804956818872
ACH-000054,0.07171341798798338
ACH-000055,-0.31123323079662657
ACH-000060,-0.2725529530008597
ACH-000067,-0.3309210819487836
ACH-000070,-0.18689671014786607
ACH-000075,-0.19271058930880766
ACH-000078,-0.08614841891782568
ACH-000082,-0.021635677037180102
ACH-000085,-0.20356415953320034
ACH-000086,-0.14019154625282718
ACH-000087,0.05248947649403453
ACH-000092,-0.1338250803503448
ACH-000095,-0.1079768409921839
ACH-000097,-0.23927778627936974
ACH-000098,-0.12208017266012887
ACH-000099,-0.07389170095249402
ACH-000108,-0.12670125279260855
ACH-000113,-0.21510695320179746
ACH-000116,-0.1701274046066743
ACH-000118,-0.04267774553327424
ACH-000120,0.0920618507293428
ACH-000123,-0.06431748123226991
ACH-000127,-0.17739117744829144
ACH-000128,-0.2411960767512025
ACH-000132,-0.2369887415566664
ACH-000133,-0.037528027642302335
ACH-000137,-0.31128044650393705
ACH-000138,-0.08653189499562937
ACH-000142,-0.12365175628835905
ACH-000143,-0.0121173326785334
ACH-000146,-0.09512758419379047
ACH-000148,-0.22794512833556796
ACH-000150,-0.052149026553431684
ACH-000152,-0.14544992786406946
ACH-000153,-0.11708845991570853
ACH-000159,-0.21904656947784448
ACH-000160,-0.053121648185442655
ACH-000163,-0.3353633875433341
ACH-000167,-0.3926828779454334
ACH-000168,-0.14039906934259885
ACH-000169,-0.19439236105525706
ACH-000178,-0.11655116133028225
ACH-000183,-0.23818489895841036
ACH-000188,-0.1994088997332117
ACH-000189,-0.02661649195213428
ACH-000190,0.0011250341168009322
ACH-000198,-0.10023271116221376
ACH-000203,-0.466637091136432
ACH-000204,-0.031449699969255555
ACH-000206,-0.19881824836924208
