,LPA (4018)
ACH-000896,-0.4086395595454373
ACH-000898,-0.37849731347559007
ACH-000900,-0.10329191408850004
ACH-000901,-0.476220478744976
ACH-000905,-0.2955437895328978
ACH-000906,-0.3990080898121856
ACH-000907,-0.5240857075872876
ACH-000910,-0.6469264938407954
ACH-000911,-0.4204303301002471
ACH-000912,-0.4067292671222872
ACH-000913,-0.5140907033054768
ACH-000915,-0.3734577612544485
ACH-000916,0.07719816562916218
ACH-000917,-0.17872910651038776
ACH-000920,-0.4188203332064247
ACH-000921,-0.5321949107247279
ACH-000924,-0.30850973500861983
ACH-000926,-0.4691435890389851
ACH-000928,-0.487208550734901
ACH-000929,-0.2613605863689908
ACH-000932,-0.5379682740636611
ACH-000935,-0.4903866118695178
ACH-000936,-0.2343054508129088
ACH-000937,-0.3426682969605255
ACH-000938,-0.54434645934428
ACH-000939,-0.3663390204932122
ACH-000941,-0.4631159196368254
ACH-000943,-0.4094297716319464
ACH-000946,-0.2578418490638693
ACH-000947,-0.4456658157456415
ACH-000948,-0.3069390269368605
ACH-000950,-0.4538473313209273
ACH-000953,-0.4392527717257971
ACH-000954,-0.2147589339647237
ACH-000957,-0.33049346412490416
ACH-000958,-0.2504740082949927
ACH-000960,-0.4897160806258483
ACH-000963,-0.30873814446781545
ACH-000968,-0.4128247539826549
ACH-000969,-0.17984419660994616
ACH-000972,-0.35583815457638995
ACH-000973,-0.4777330971961334
ACH-000974,-0.3698602084304696
ACH-000978,-0.32103270277754004
ACH-000984,-0.4961829425953391
ACH-000986,-0.37752083086164623
ACH-000988,-0.4168012711432809
ACH-000993,-0.631910088895797
ACH-000994,-0.26564190890619743
ACH-000996,-0.4166398721220084
ACH-001001,-0.6028972292518199
ACH-001020,-0.4939379210553913
ACH-001028,-0.43151577826632975
ACH-001031,-0.4999278717510618
ACH-001038,-0.3945289705875862
ACH-001048,-0.394501616579605
ACH-001050,-0.5615079102499797
ACH-001053,-0.5129790560557732
ACH-001054,-0.3565464271680272
ACH-001061,-0.2532509458311092
ACH-001067,-0.2666369849371348
ACH-001075,-0.3052962505639832
ACH-001096,-0.6410164843623465
ACH-001111,-0.4107131045512679
ACH-001119,-0.4881661971411267
ACH-001128,-0.4096596069323084
ACH-001134,-0.5060953177131285
ACH-001151,-0.3856770243307293
ACH-001163,-0.256433228148372
ACH-001164,-0.4247228229734824
ACH-001183,-0.4692600393015169
ACH-001192,-0.23115165336273755
ACH-001193,-0.491950816631807
ACH-001196,-0.5182036926823149
ACH-001197,-0.4790696160750927
ACH-001205,-0.7291660259338684
ACH-001211,-0.5549843714876277
ACH-001212,-0.2402446276902097
ACH-001228,-0.4239149212643555
ACH-001232,-0.4230045837761007
ACH-001239,-0.4645544737596245
ACH-001270,-0.4842278991338481
ACH-001274,-0.5534865192966163
ACH-001275,-0.4899313574823803
ACH-001277,-0.4044320072507041
ACH-001278,-0.447661556090396
ACH-001280,-0.6338667428085132
ACH-001283,-0.3874742332125111
ACH-001289,-0.5021789634779567
ACH-001300,-0.5687422118008704
ACH-001301,-0.4689105264028467
ACH-001302,-0.4623614796911803
ACH-001306,-0.4223261397179156
ACH-001318,-0.18918693304869988
ACH-001322,-0.3379933286624993
ACH-001328,-0.4818309539558781
ACH-001332,-0.16379212196983248
ACH-001336,-0.3966985905119983
ACH-001346,-0.2614422652382361
ACH-001353,-0.4896065140774197
ACH-001354,-0.7766775764677238
ACH-001367,-0.3217041683901126
ACH-001368,-0.2543041008241027
ACH-001374,-0.5556237481145868
ACH-001377,-0.42535199771826415
ACH-001380,-0.5773266404450652
ACH-001391,-0.4999556064367709
ACH-001408,-0.39081863406971934
ACH-001430,-0.5171664747465655
ACH-001431,-0.5038796231815856
ACH-001450,-0.26625743175969857
ACH-001496,-0.4230802650482305
ACH-001500,-0.5419523094540701
ACH-001523,-0.4229062757498516
ACH-001532,-0.4552357095084136
ACH-001550,-0.35729978032506
ACH-001552,-0.5158463762906691
ACH-001554,-0.3979371224800239
ACH-001654,-0.4754731376622577
ACH-001735,-0.4790453375057396
ACH-001736,-0.4233862102939913
ACH-001737,-0.4868097365348413
ACH-001740,-0.5572701064620341
ACH-001745,-0.4627306184642537
ACH-001765,-0.5472329222104064
