,RSRC2 (65117)
ACH-000183,-0.4309972541601913
ACH-000188,-0.5578793094133491
ACH-000189,-0.7550098350193815
ACH-000190,-0.7969400685205413
ACH-000198,-0.5730007340242022
ACH-000203,-0.4812331365567701
ACH-000204,-0.4030278285348624
ACH-000206,-0.6532084785180261
ACH-000207,-0.6506908785320076
ACH-000208,-0.536983054544225
ACH-000210,-0.541932236476842
ACH-000211,-0.5829167960067378
ACH-000215,-0.5690300189724464
ACH-000221,-0.4188245496968485
ACH-000222,-0.5235277047958338
ACH-000223,-0.6731098032652951
ACH-000226,-0.558115206553217
ACH-000227,-0.5835064072350077
ACH-000228,-0.5984382642947584
ACH-000231,-0.5552247176882149
ACH-000232,-0.5669683286785652
ACH-000233,-0.5058879702854351
ACH-000234,-0.4152196757339376
ACH-000235,-0.4561202773763549
ACH-000237,-0.625737230316194
ACH-000238,-0.6158228752043727
ACH-000242,-0.40953466090203394
ACH-000243,-0.5760189861486267
ACH-000244,-0.5201845175452375
ACH-000246,-0.4148571047423407
ACH-000248,-0.6042022870705394
ACH-000250,-0.4078052674450666
ACH-000251,-0.7710696332028492
ACH-000252,-0.6298773768060429
ACH-000253,-0.5256816791274773
ACH-000255,-0.17169180517695734
ACH-000256,-0.4488138342062473
ACH-000257,-0.8217140116672986
ACH-000258,-0.5307740443117385
ACH-000259,-0.6394552535353405
ACH-000260,-0.5189264264857947
ACH-000261,-0.5921087999515099
ACH-000262,-0.3003668532574074
ACH-000263,-0.4996791445433133
ACH-000264,-0.6982786118994355
ACH-000265,-0.4155032510147135
ACH-000266,-0.8043072582550636
ACH-000272,-0.3782971641265465
ACH-000274,-0.3184941652451926
ACH-000277,-0.4925126887891774
ACH-000278,-0.5126561446568432
ACH-000279,-0.313641932349538
ACH-000280,-0.2463475625314837
ACH-000281,-0.5504263171837451
ACH-000288,-0.4804665900351773
ACH-000291,-0.3807655012753554
ACH-000293,-0.4262530778009015
ACH-000294,-0.5273061991728165
ACH-000295,-0.10036951484726864
ACH-000296,-0.4677911764878338
ACH-000302,-0.4473736153948788
ACH-000304,-0.6052415271644909
ACH-000307,-0.4713289668266174
ACH-000308,-0.4428555589262609
ACH-000310,-0.4754448565064913
ACH-000311,-0.5169528380249818
ACH-000312,-0.5845026882923003
ACH-000315,-0.6855487015387901
ACH-000316,-0.5240953842092013
ACH-000317,-0.22670084516949496
ACH-000318,-0.6433524046717373
ACH-000319,-0.4603572479890836
ACH-000320,-0.7193881711540048
ACH-000322,-0.40133636636236986
ACH-000323,-0.28829302983860633
ACH-000324,-0.44326733570056415
ACH-000329,-0.4941512328457631
ACH-000330,-0.4594719690235681
ACH-000331,-0.6782630425425503
ACH-000332,-0.5680044587062701
ACH-000334,-0.8028043560207367
ACH-000335,-0.4578807032103474
ACH-000336,-0.30237384011148805
ACH-000337,-0.5297182805744532
ACH-000338,-0.5142499419622478
ACH-000339,-0.5009685061522365
ACH-000341,-0.5107154941936645
ACH-000348,-0.6777970133167653
ACH-000350,-0.38854327314980336
ACH-000352,-0.39067258084659856
ACH-000356,-0.5051025156694087
ACH-000361,-0.4941171203824961
ACH-000362,-0.5988910751363027
ACH-000363,-0.42988170285729854
ACH-000364,-0.6204184828990856
ACH-000365,-0.5310441005014056
ACH-000366,-0.4496328042148601
ACH-000368,-0.5686469126683439
ACH-000374,-0.7150239058980102
ACH-000375,-0.3746552076104771
ACH-000376,-0.516484668103894
ACH-000381,-0.4453073897070998
ACH-000383,-0.4501816512787316
ACH-000387,-0.746194351515664
ACH-000389,-0.5105381850274637
ACH-000390,-0.3969430463961437
ACH-000393,-0.5657237265076741
ACH-000395,-0.6387459815796839
ACH-000396,-0.7418069417327321
ACH-000397,-0.7079900737480781
ACH-000401,-0.5827137386424586
ACH-000402,-0.6283128715791338
ACH-000403,-0.5590201805871058
ACH-000404,-0.2579903721478548
ACH-000406,-0.5445758233640633
ACH-000407,-0.5367137299154697
ACH-000408,-0.44480406700784797
ACH-000410,-0.5038761634281418
ACH-000411,-0.5212789325212908
ACH-000414,-0.6468649963320094
ACH-000415,-0.4715183399178628
ACH-000416,-0.7551798839070111
ACH-000420,-0.5424726492957481
ACH-000421,-0.6468534735468304
ACH-000424,-0.5783751614639959
ACH-000425,-0.4667725307186684
ACH-000426,-0.7410874547762895
ACH-000427,-0.7171380909305154
ACH-000433,-0.3447106092144649
ACH-000435,-0.15882796809781846
ACH-000436,-0.3845850770277742
ACH-000444,-0.3977733064867092
ACH-000445,-0.5332786272205211
ACH-000448,-0.5994148222399208
ACH-000450,-0.6776038738734061
ACH-000452,-0.6083522049409844
ACH-000454,-0.5550870589388668
ACH-000458,-0.5644580016577055
ACH-000459,-0.6675151476334125
ACH-000460,-0.6348333123303049
ACH-000461,-0.6877569400805935
ACH-000463,-0.4775391976279565
ACH-000464,-0.7849226141678276
ACH-000466,-0.5005098143924845
ACH-000467,-0.6006578131804746
ACH-000468,-0.5684403137301395
ACH-000469,-0.6001162734441077
ACH-000470,-0.5718231590805093
ACH-000471,-0.3919014407794975
ACH-000472,-0.4429717369867642
ACH-000473,-0.6794464090672261
ACH-000475,-0.5362443960218389
ACH-000476,-0.5775656574104338
ACH-000477,-0.24609964371151025
ACH-000479,-0.2734588412418645
ACH-000480,-0.4308762541790357
ACH-000481,-0.6006570794496804
ACH-000483,-0.5479845212137723
ACH-000484,-0.5723974885313622
ACH-000485,-0.5910385322280345
ACH-000486,-0.30506679343807114
ACH-000487,-0.6483859333505857
ACH-000488,-0.5526573613706429
ACH-000490,-0.6820444149599263
ACH-000491,-0.5469415779751632
ACH-000495,-0.38479059376929736
ACH-000496,-0.4708615185725277
ACH-000499,-0.6007183191150702
ACH-000500,-0.5699093570389382
ACH-000502,-0.535226763051748
ACH-000503,-0.4789072173148468
ACH-000505,-0.4633620179817315
ACH-000507,-0.7078616306422648
ACH-000510,-0.4312558617280305
ACH-000511,-0.4974698584023844
ACH-000512,-0.45293909313193703
ACH-000516,-0.6163723040742826
ACH-000517,-0.4861028496735672
ACH-000518,-0.7057097484958781
ACH-000520,-0.39601014757984576
ACH-000521,-0.3778984429075972
ACH-000522,-0.4106376217833689
ACH-000524,-0.3300347149317519
ACH-000527,-0.4753533614001384
ACH-000528,-0.4364591062729648
ACH-000537,-0.763535717503131
ACH-000541,-0.6291966447751586
ACH-000542,-0.4846080748338706
ACH-000544,-0.5328087410878493
ACH-000545,-0.5700436074605446
ACH-000547,-0.6478972469217354
ACH-000548,-0.4824092739646504
ACH-000549,-0.3437379913158487
ACH-000550,-0.5024792535657931
ACH-000552,-0.5778518935248299
ACH-000556,-0.5696855525542414
ACH-000557,-0.5399676307443679
ACH-000569,-0.7742672028592407
ACH-000570,-0.4762777156386878
ACH-000571,-0.5954673295620767
ACH-000573,-0.6542265319623132
ACH-000576,-0.4071986054778643
ACH-000579,-0.4057192408734692
ACH-000580,-0.5203805131961295
ACH-000584,-0.5218707337627152
ACH-000585,-0.5849859846285971
ACH-000588,-0.4934375644946326
ACH-000589,-0.6295637679016529
ACH-000591,-0.6619004757593806
ACH-000593,-0.4036040789641617
ACH-000600,-0.4958392927435249
ACH-000601,-0.5774683138711378
ACH-000605,-0.5758681129362416
ACH-000606,-0.5217411677839228
ACH-000608,-0.4531023865308017
ACH-000614,-0.4008928226151194
ACH-000616,-0.5779420994426138
ACH-000618,-0.6229030332753959
ACH-000619,-0.6707894028369771
ACH-000620,-0.5187377350284629
ACH-000621,-0.5895558740992454
ACH-000622,-0.6339426758124656
ACH-000623,-0.4801655402980908
ACH-000624,-0.3773770609273839
ACH-000627,-0.31230417844140324
ACH-000630,-0.4111191875787601
ACH-000631,-0.27745911440975296
ACH-000632,-0.6551127760092558
ACH-000633,-0.4641044431826066
ACH-000637,-0.4817303646169863
ACH-000638,-0.5265450269400849
ACH-000646,-0.5479903903345429
ACH-000647,-0.4132175322820304
ACH-000648,-0.3675115857151688
ACH-000649,-0.37642750607397546
ACH-000651,-0.4307067090969216
ACH-000652,-0.3895794088173309
ACH-000653,-0.7025081498328184
ACH-000657,-0.4846189563530202
ACH-000658,-0.20996680574528934
ACH-000661,-0.5158183326323549
ACH-000662,-0.32873159835971016
ACH-000663,-0.4527591920978761
ACH-000665,-0.4630447895250605
ACH-000671,-0.4200686699132275
ACH-000672,-0.4707165606093572
ACH-000673,-0.5010986589019102
ACH-000676,-0.5181848265434598
ACH-000677,-0.3771890860385552
ACH-000681,-0.3794055561641989
ACH-000683,-0.3967845429448013
ACH-000684,-0.5967205741133582
ACH-000688,-0.8680376267542063
ACH-000693,-0.6344425762958943
ACH-000694,-0.6034646179649051
ACH-000695,-0.8286271924330391
ACH-000696,-0.5182082116932071
ACH-000697,-0.5053024471615528
ACH-000699,-0.6170402227245302
ACH-000701,-0.4433405161449255
ACH-000706,-0.4697615150682833
ACH-000711,-0.4125987565213475
ACH-000713,-0.5409921238758402
ACH-000714,-0.4958918090765815
ACH-000718,-0.7051201369148682
ACH-000720,-0.5766256565607535
ACH-000721,-0.4366265483607726
ACH-000724,-0.2560410941973875
ACH-000725,-0.6266348736607095
ACH-000732,-0.6026852738087559
ACH-000734,-0.3582319466942952
ACH-000735,-0.5771714211362475
ACH-000736,-0.4872947227549155
ACH-000738,-0.4787913777224177
ACH-000746,-0.2658664625771152
ACH-000747,-0.5332769228810419
ACH-000748,-0.2641360296491461
ACH-000753,-0.4617966042440431
ACH-000756,-0.34278921978766674
ACH-000757,-0.3424855059059265
ACH-000758,-0.5738417373205891
ACH-000760,-0.5089240156669236
ACH-000762,-0.5808513188496512
ACH-000763,-0.85999744687487
ACH-000764,-0.4989106846123884
ACH-000765,-0.494918655929121
ACH-000766,-0.6167621641724266
ACH-000767,-0.4590684520237649
ACH-000768,-0.6907287756455686
ACH-000769,-0.3402455398585528
ACH-000770,-0.469709459280593
ACH-000771,-0.5785534407574938
ACH-000773,-0.4545862847427426
ACH-000776,-0.4194855582617593
ACH-000777,-0.3878634093593041
ACH-000778,-0.4652038697042251
ACH-000781,-0.37041010853579
ACH-000782,-0.5703890115099427
ACH-000783,-0.6636256377385354
ACH-000784,-0.392631903070808
ACH-000785,-0.6498069229008422
ACH-000787,-0.3354972776657263
ACH-000788,-0.5060496013166569
ACH-000791,-0.4630207803661566
ACH-000792,-0.4727580457960489
ACH-000794,-0.6257532793229765
ACH-000796,-0.5448273578628878
ACH-000798,-0.4148160626760026
ACH-000799,-0.8369012693436584
ACH-000800,-0.518137800782507
ACH-000802,-0.5296551998919251
ACH-000804,-0.43618829014954796
ACH-000805,-0.5200345473705275
ACH-000809,-0.5436408715223932
ACH-000810,-0.5936525274629612
ACH-000811,-0.5485531427008242
ACH-000817,-0.5404978258452587
ACH-000819,-0.5561960853777763
ACH-000820,-0.6450565878683338
ACH-000821,-0.5436516769035987
ACH-000822,-0.5694475814684202
ACH-000823,-0.675925863581536
ACH-000824,-0.44407915603434495
ACH-000827,-0.6009476645417127
ACH-000829,-0.5721727435707148
ACH-000831,-0.6012901623465284
ACH-000832,-0.4837997402221349
ACH-000833,-0.5175045204316931
ACH-000834,-0.4401179726903618
ACH-000835,-0.4891749849278496
ACH-000836,-0.5771963702310705
ACH-000837,-0.5410474610627296
ACH-000838,-0.4995314593050488
ACH-000839,-0.61816254079672
ACH-000840,-0.7451058433519547
ACH-000841,-0.4592681716741378
ACH-000843,-0.3787305062815632
ACH-000846,-0.4909375650205242
ACH-000847,-0.5892488480560145
ACH-000848,-0.2808086336296516
ACH-000849,-0.5576975075628771
ACH-000851,-0.3919162603997804
ACH-000855,-0.5164949179616031
ACH-000856,-0.53235740923086
ACH-000858,-0.5738956682869131
ACH-000859,-0.20435653644930085
ACH-000861,-0.5164377563214112
ACH-000862,-0.4945211178832725
ACH-000865,-0.4590103654595966
ACH-000866,-0.4690770083918748
ACH-000867,-0.5334919214050817
ACH-000869,-0.6506543432239784
ACH-000872,-0.5620653676151234
ACH-000873,-0.4393843230502291
ACH-000876,-0.4441496602900356
ACH-000878,-0.4082854372936169
ACH-000880,-0.3697748196074588
ACH-000881,-0.3714908377282665
ACH-000882,-0.5463632249022762
ACH-000884,-0.5462501370956337
ACH-000885,-0.5891312218350017
ACH-000887,-0.4319215362733253
ACH-000889,-0.6081493939505672
ACH-000896,-0.3645529384272325
ACH-000898,-0.6015862805785634
ACH-000900,-0.5473999704694558
ACH-000901,-0.3763053701345964
ACH-000905,-0.3620864813127865
ACH-000906,-0.4755440272764544
ACH-000907,-0.4325763821711657
ACH-000910,-0.4617808259641087
ACH-000911,-0.5271615117733971
ACH-000912,-0.6539246784992955
ACH-000913,-0.398528564036088
ACH-000915,-0.5134126822164256
ACH-000916,-0.6726153290505332
ACH-000917,-0.5719389809148384
ACH-000920,-0.2531960369841296
ACH-000921,-0.6731707744913321
ACH-000924,-0.3988416343310848
ACH-000926,-0.4488459562720287
ACH-000928,-0.6029944884500322
ACH-000929,-0.35191629347950537
ACH-000932,-0.4116888832893681
ACH-000935,-0.4368573678531377
ACH-000936,-0.4580793765374102
ACH-000937,-0.4282921571294394
ACH-000938,-0.6805411786439227
ACH-000939,-0.5132496702997036
ACH-000941,-0.4700762655115519
ACH-000943,-0.6063019049462662
ACH-000946,-0.6989733862161341
ACH-000947,-0.5221154902196463
ACH-000948,-0.467274261762333
ACH-000950,-0.3565818351409019
ACH-000953,-0.2773826727540035
ACH-000954,-0.5107956820701156
ACH-000957,-0.4053763402222779
ACH-000958,-0.6256675829368122
ACH-000960,-0.4476518947913287
ACH-000963,-0.4338735247274635
ACH-000968,-0.5641784726013173
ACH-000969,-0.5204427635517156
ACH-000972,-0.6252344962216725
ACH-000973,-0.39496027334982575
ACH-000974,-0.4881328274235373
ACH-000978,-0.3522229921978611
ACH-000984,-0.5258643833724893
ACH-000986,-0.4347127016607725
ACH-000988,-0.5365890488508208
ACH-000993,-0.5435894049566528
ACH-000994,-0.5775960003053776
ACH-000996,-0.4702441421819457
ACH-001001,-0.45892176510296
ACH-001020,-0.2767145053750699
ACH-001028,-0.5186617697829253
ACH-001031,-0.6570955769733914
ACH-001038,-0.4817455675444658
ACH-001048,-0.5974914396575679
ACH-001050,-0.6177601347755768
ACH-001053,-0.6713415532926891
ACH-001054,-0.42170702067302696
ACH-001061,-0.5938113925764065
ACH-001067,-0.363813125842213
ACH-001075,-0.6184283379831307
ACH-001096,-0.5604543690139902
ACH-001111,-0.3450774079944689
ACH-001119,-0.55893675390695
ACH-001128,-0.6929416085079898
ACH-001134,-0.5408834670048054
ACH-001151,-0.645336231610671
ACH-001163,-0.4258066091318409
ACH-001164,-0.6704399931882827
ACH-001183,-0.3321735887174382
ACH-001192,-0.2422006905579405
ACH-001193,-0.3817074014058725
ACH-001196,-0.4282466499888724
ACH-001197,-0.41194424104856814
ACH-001205,-0.4232177732870952
ACH-001211,-0.5512976797518078
ACH-001212,-0.6708999375536708
ACH-001228,-0.29345813687443056
ACH-001232,-0.3820112061454202
ACH-001239,-0.6344032590209832
ACH-001270,-0.2582789340843402
ACH-001274,-0.4328901983873705
ACH-001275,-0.3901171246777504
ACH-001277,-0.8203281432207321
ACH-001278,-0.5752986129199817
ACH-001280,-0.6940838291477103
ACH-001283,-0.4511656228713994
ACH-001289,-0.5863117376011855
ACH-001300,-0.5454329832832795
ACH-001301,-0.6227759537107456
ACH-001302,-0.5490925048776605
ACH-001306,-0.632158837891411
ACH-001318,-0.6215037539859389
ACH-001322,-0.4768506283722437
ACH-001328,-0.5504234802546462
ACH-001332,-0.5152129445498876
ACH-001336,-0.5758583309497716
ACH-001346,-0.4936697304729064
ACH-001353,-0.40582573505661423
ACH-001354,-0.933507371617261
ACH-001367,-0.4321781686734793
ACH-001368,-0.7645267883698368
ACH-001374,-0.3626310369160298
ACH-001377,-0.5422612797201853
ACH-001380,-0.5746415971557671
ACH-001391,-0.43632977434775183
ACH-001408,-0.5258185811940711
ACH-001430,-0.4606177802756104
ACH-001431,-0.5535609262958078
ACH-001450,-0.5141232641167452
ACH-001496,-0.6754836112734051
ACH-001500,-0.08112461028924442
ACH-001523,-0.6834430048740936
ACH-001532,-0.6078709386528363
ACH-001550,-0.6276825946706809
ACH-001552,-0.5747568830459019
ACH-001554,-0.409950764294459
ACH-001654,-0.6563179442627601
ACH-001735,-0.5612524863848246
ACH-001736,-0.7646316250311094
ACH-001737,-0.6712347625833517
ACH-001740,-0.6969547304923183
ACH-001745,-0.5965111088664612
ACH-001765,-0.4112143627588163
