,SPEN (23013)
ACH-000004,0.09147245669944297
ACH-000005,0.2731751854543784
ACH-000007,0.4407397602043465
ACH-000009,0.10924314241785428
ACH-000011,0.037254263322146326
ACH-000012,0.09615615547342676
ACH-000013,0.05499050861165535
ACH-000014,-0.10834663214346414
ACH-000015,0.08694062219041802
ACH-000017,-0.10170284586483537
ACH-000018,0.018205317131271187
ACH-000019,0.02262379763176619
ACH-000021,-0.025611438312815617
ACH-000022,0.24236940734297746
ACH-000025,0.22015937064099905
ACH-000028,0.1675491797223853
ACH-000030,0.23219729079486595
ACH-000035,-0.0004241990840340529
ACH-000036,-0.026084317562795552
ACH-000037,-0.016912808853079015
ACH-000039,-0.07262762487295361
ACH-000040,0.14817996092519434
ACH-000041,0.229820938677006
ACH-000042,0.09944483544555104
ACH-000045,0.2546402157394777
ACH-000047,0.2736638871301784
ACH-000052,0.07655843442855532
ACH-000053,-0.005432351558468395
ACH-000054,-0.026767148988664374
ACH-000055,0.1869288105062433
ACH-000060,0.09990577287721608
ACH-000067,-0.05599827357875356
ACH-000070,0.43236738976561695
ACH-000075,0.0859825183297417
ACH-000078,0.0505064904962909
ACH-000082,0.053480774766912736
ACH-000085,0.031841127071780016
ACH-000086,0.04499798870901518
ACH-000087,-0.13553332330715584
ACH-000092,0.0696379199779837
ACH-000095,0.22002474559092625
ACH-000097,0.06860885966145115
ACH-000098,0.01953390509339551
ACH-000099,0.020095567721740332
ACH-000108,0.010613695660404952
ACH-000113,-0.05448031335110279
ACH-000116,-0.03529473793083317
ACH-000118,0.1922574345058733
ACH-000120,-0.2824470238104162
ACH-000123,0.018564951677549
ACH-000127,0.30279736646226035
ACH-000128,0.2717416481403487
ACH-000132,0.024517248516620446
ACH-000133,0.16754221471231434
ACH-000137,0.05116177745968375
ACH-000138,0.2317165268398084
ACH-000142,0.08937656287490267
ACH-000143,0.3791700559012655
ACH-000146,0.1373918603630688
ACH-000148,0.17709401611094336
ACH-000150,-0.07115089819909902
ACH-000152,0.06816968612438312
ACH-000153,-0.02697828258222312
ACH-000159,-0.007265276072293185
ACH-000160,0.2640442845651377
ACH-000163,0.2295119903644829
ACH-000167,0.7230378563736937
ACH-000168,0.3397357557785151
ACH-000169,0.19613825127796086
ACH-000178,0.07583467935705837
ACH-000183,0.15679269019496106
ACH-000188,0.2995690143317585
ACH-000189,0.09912104604023196
ACH-000190,0.3562200716593303
ACH-000198,-0.2671109631228031
ACH-000203,0.3282230033524948
ACH-000204,-0.16555581421859678
ACH-000206,-0.047528907700598
ACH-000207,0.2987315254973047
ACH-000208,0.3548373528706356
ACH-000210,0.04424052267165265
ACH-000211,0.11276775546310155
ACH-000215,0.11450151951349405
ACH-000221,0.07192215653247769
ACH-000222,0.012773020764727408
ACH-000223,0.13644837473907562
ACH-000226,-0.07023557985784767
ACH-000227,0.06511519586095983
ACH-000228,0.06782833221712388
ACH-000231,0.07129941884946099
ACH-000232,0.3304313238243027
ACH-000233,-0.07906778418182799
ACH-000234,0.17475002339426554
ACH-000235,0.08678939363651074
ACH-000237,0.14468427072922996
ACH-000238,0.16481756393366429
ACH-000242,0.25598239971136816
ACH-000243,0.1834173160240427
