,MAP3K12 (7786)
ACH-000004,-0.09911001478800664
ACH-000005,-0.1848646875067275
ACH-000007,-0.003953740270987106
ACH-000009,-0.020601288792701
ACH-000011,-0.08620670507634164
ACH-000012,0.04484339120685122
ACH-000013,-0.0914571091436953
ACH-000014,-0.18124255054190566
ACH-000015,-0.04217462154599206
ACH-000017,-0.197845435269154
ACH-000018,-0.08150609531385794
ACH-000019,-0.16072212226544566
ACH-000021,-0.060272895058524886
ACH-000022,-0.14287093846406845
ACH-000025,-0.21862925599860808
ACH-000028,-0.0778858231282879
ACH-000030,-0.05117250876331927
ACH-000035,-0.3057176222144132
ACH-000036,-0.09902455285827194
ACH-000037,-0.0862736710563499
ACH-000039,-0.12922286516881165
ACH-000040,-0.25346378286377585
ACH-000041,-0.33058245162723043
ACH-000042,-0.029019252918423007
ACH-000045,0.003219081438616356
ACH-000047,0.03435993769632247
ACH-000052,-0.20134445240598445
ACH-000053,-0.10540604346870787
ACH-000054,-0.13794927349420494
ACH-000055,-0.07367113766386825
ACH-000060,-0.12617615146711728
ACH-000067,-0.31015341392813217
ACH-000070,-0.12365139586517734
ACH-000075,-0.05427179884992328
ACH-000078,0.05585031183176352
ACH-000082,-0.1231218246903852
ACH-000085,-0.1902542298380377
ACH-000086,-0.26853247166670763
ACH-000087,-0.08790829241866074
ACH-000092,-0.11881531361645888
ACH-000095,-0.1638256485436324
ACH-000097,-0.1289113699057955
ACH-000098,-0.0655714462605353
ACH-000099,-0.09037005565649417
ACH-000108,0.013381007117912536
ACH-000113,-0.027816077720351103
ACH-000116,-0.027756439452112383
ACH-000118,0.001571036802747293
ACH-000120,-0.1849775538698678
ACH-000123,-0.10823949212647936
ACH-000127,-0.11925072170498195
ACH-000128,-0.14204071698866905
ACH-000132,0.05809976448486341
ACH-000133,-0.20007582477501495
ACH-000137,-0.1788209161047397
ACH-000138,-0.12413197984967655
ACH-000142,-0.14555117099946546
ACH-000143,0.04394541800035117
ACH-000146,-0.021128214430542136
ACH-000148,-0.09378598582080266
ACH-000150,-0.22880163063781975
ACH-000152,-0.16540800498422392
ACH-000153,-0.2553959283663537
ACH-000159,-0.0883147450082859
ACH-000160,0.18721521447915745
ACH-000163,-0.21523039228665788
ACH-000167,0.3929486748903004
ACH-000168,-0.1004156010779482
ACH-000169,-0.2605074355000911
ACH-000178,0.02301820068748868
ACH-000183,-0.13817299723491114
ACH-000188,-0.03137389533855936
ACH-000189,-0.16779877901143647
ACH-000190,0.2665957909324497
ACH-000198,-0.10870846440683228
ACH-000203,0.22032088994734253
ACH-000204,0.013303198410563828
ACH-000206,-0.11696706077526114
ACH-000207,-0.1645405588539866
ACH-000208,-0.06370149339739657
ACH-000210,-0.1727508927165911
ACH-000211,-0.06641899669518381
ACH-000215,-0.12745463271872826
ACH-000221,-0.03377439999561943
ACH-000222,0.11276849982076545
ACH-000223,-0.09118181625625388
ACH-000226,-0.17823551090409542
ACH-000227,-0.07743407423331053
ACH-000228,-0.16708674741163207
ACH-000231,-0.07213186096872577
ACH-000232,-0.18435089235250854
ACH-000233,-0.08231350988203727
ACH-000234,-0.059775989553894016
ACH-000235,-0.13143631790503515
ACH-000237,0.008128708215344976
ACH-000238,-0.03130653737152129
ACH-000242,0.13262352705119912
ACH-000243,-0.045690534132749344
ACH-000244,0.0045073199973007785
ACH-000246,-0.11358260996667775
ACH-000248,-0.18292403516488626
ACH-000250,-0.007889717658270384
ACH-000251,-0.2268193212017801
ACH-000252,-0.003891444868615597
ACH-000253,0.01694719746588649
ACH-000255,-0.030705521560159738
ACH-000256,-0.16658177252846545
ACH-000257,0.09369269753008833
ACH-000258,-0.03736679029325456
ACH-000259,-0.07147321395372934
ACH-000260,-0.08707499638214587
ACH-000261,-0.14282181983441616
ACH-000262,-0.0059974478256041965
ACH-000263,0.01681586557903706
ACH-000264,-0.1327451530228268
ACH-000265,-0.04504677415783072
ACH-000266,-0.08738147705070147
ACH-000272,0.04788716007302297
ACH-000274,-0.19385102151826264
ACH-000277,-0.07102805562483183
ACH-000278,-0.15362855131064596
ACH-000279,-0.12481191085284556
ACH-000280,-0.11423949546515764
ACH-000281,-0.2598205119235352
ACH-000288,-0.09692439989100347
ACH-000291,-0.03687878704657607
ACH-000293,-0.05568603124129598
ACH-000294,0.02890054736218458
ACH-000295,0.06550237070918459
ACH-000296,-0.16940064588722875
ACH-000302,-0.06343001574525248
ACH-000304,-0.18447112084044012
ACH-000307,-0.11899009332833765
ACH-000308,-0.09667415126989602
ACH-000310,-0.007905994700528376
ACH-000311,-0.11022457469215466
ACH-000312,-0.19045681426087668
ACH-000315,-0.04237001756781671
ACH-000316,-0.260661633647717
ACH-000317,0.002242176682831035
ACH-000318,-0.2069316060428625
ACH-000319,-0.11343022115889685
ACH-000320,-0.11851280928199408
ACH-000322,-0.32953846201583104
ACH-000323,0.05847930074251921
ACH-000324,-0.17325212339407745
ACH-000329,-0.10025777798300424
