,DYNC1LI2 (1783)
ACH-000004,-0.059713110337344215
ACH-000005,-0.06751078456702933
ACH-000007,-0.1653275212121366
ACH-000009,0.02714989799693892
ACH-000011,-0.6409879226304065
ACH-000012,-0.28062834092045896
ACH-000013,-0.08688425481755717
ACH-000014,-0.10709094318122406
ACH-000015,-0.33644611396235435
ACH-000017,-0.10795034223940128
ACH-000018,-0.0489796468046929
ACH-000019,0.053163848235038426
ACH-000021,-0.17813394190752296
ACH-000022,-0.2887455548450884
ACH-000025,-0.10429098726012807
ACH-000028,0.07102813568440271
ACH-000030,-0.24495773324590306
ACH-000035,0.014890996379127278
ACH-000036,-0.12762643661109985
ACH-000037,-0.2864500349546053
ACH-000039,-0.11098796671228832
ACH-000040,-0.19635628976590444
ACH-000041,-0.021199221047576013
ACH-000042,-0.5114189452109684
ACH-000045,-0.16022493550656774
ACH-000047,-0.07970389677156978
ACH-000052,-0.119159271281662
ACH-000053,-0.08187855668844495
ACH-000054,-0.038000667736762
ACH-000055,-0.02604078887626133
ACH-000060,-0.1793356443512868
ACH-000067,-0.18188136989435055
ACH-000070,-0.1293446136899825
ACH-000075,-0.3353694764116319
ACH-000078,-0.06456707674376201
ACH-000082,0.0035687373182976194
ACH-000085,-0.19654120672317132
ACH-000086,-0.19873584590544507
ACH-000087,-0.10052600589687133
ACH-000092,0.10156413504728494
ACH-000095,-0.09345793672588867
ACH-000097,-0.1687660112825212
ACH-000098,-0.2865929627370547
ACH-000099,0.0105212191299048
ACH-000108,-0.054825795653402586
ACH-000113,-0.061924513118573325
ACH-000116,-0.18754635521319185
ACH-000118,-0.11117710761094524
ACH-000120,-0.4072005680990943
ACH-000123,-0.0978050011678142
ACH-000127,-0.3782365230483727
ACH-000128,-0.20201529585821676
ACH-000132,-0.14761162879634224
ACH-000133,-0.2815328572444785
ACH-000137,-0.2922556847679854
ACH-000138,-0.33502308586347856
ACH-000142,-0.5004410337678151
ACH-000143,0.0447928382447744
ACH-000146,-0.07436326541833696
ACH-000148,-0.06681998415374119
ACH-000150,-0.07607061349741916
ACH-000152,-0.2673794651412143
ACH-000153,-0.4683577697647418
ACH-000159,-0.02394938219815957
ACH-000160,-0.2357236876524385
ACH-000163,-0.03085655509844505
ACH-000167,-0.17523063941636247
ACH-000168,-0.0646868551995293
ACH-000169,-0.07485784424685359
ACH-000178,-0.0766059603397635
ACH-000183,-0.14845785329805708
ACH-000188,-0.3933388980437995
ACH-000189,-0.3823505969909004
ACH-000190,-0.16257911128157534
ACH-000198,-0.07150875714220062
ACH-000203,0.20693216343391246
ACH-000204,-0.016033441591613164
ACH-000206,0.19465776051435407
ACH-000207,-0.14174959008622065
ACH-000208,-0.2937522469419315
ACH-000210,-0.16413890677179288
ACH-000211,-0.049211816956539485
ACH-000215,-0.11481383942705302
ACH-000221,-0.3360989716119077
ACH-000222,-0.008183727796345292
ACH-000223,-0.1446252297052358
ACH-000226,-0.06067210831950095
ACH-000227,-0.11092367191265227
ACH-000228,-0.4579532493249826
ACH-000231,-0.06070681160916502
ACH-000232,-0.07649995914609911
ACH-000233,-0.17959079797779373
ACH-000234,-0.4325725676341313
ACH-000235,-0.32577080511600703
ACH-000237,-0.3914805675748696
ACH-000238,-0.4817475940729444
ACH-000242,-0.2351877291551032
ACH-000243,-0.017237465546939033
ACH-000244,-0.0790798237676985
ACH-000246,-0.2836521250789926
ACH-000248,-0.1712378896752695
ACH-000250,-0.6092864924286895
ACH-000251,-0.2971458706366037
ACH-000252,-0.4427847730916013
ACH-000253,-0.04710444651706893
ACH-000255,-0.34299662305547035
ACH-000256,0.01712962588422425
ACH-000257,0.027635173740896968
ACH-000258,0.11448402317774055
ACH-000259,-0.10178001274895676
ACH-000260,-0.5767630368032765
ACH-000261,-0.34006058812542994
ACH-000262,-0.6062337523054228
ACH-000263,0.01535976737888147
ACH-000264,-0.19106895043069327
ACH-000265,-0.04374001586044272
ACH-000266,-0.17215217714377254
ACH-000272,-0.1299737826999737
ACH-000274,-0.0017813015886541993
ACH-000277,-0.03193625564351061
ACH-000278,0.04587471177083819
ACH-000279,-0.06425597055312675
ACH-000280,-0.6718579687446405
ACH-000281,-0.0505762208748824
ACH-000288,-0.44585545133204796
ACH-000291,-0.0792364788039987
ACH-000293,-0.026257940931489983
ACH-000294,0.019498094649291267
ACH-000295,-0.07279134991370449
ACH-000296,-0.05105470336574148
ACH-000302,0.08945659683428903
ACH-000304,-0.05857046074715786
ACH-000307,-0.15717696550367807
ACH-000308,-0.062416246712061176
ACH-000310,-0.194997168091646
ACH-000311,-0.28328995902568865
ACH-000312,-0.2549392644277721
ACH-000315,0.05176777768774525
ACH-000316,-0.4954949170751133
ACH-000317,-0.03159486142120475
ACH-000318,-0.3105169383596637
ACH-000319,-0.31927946791715434
ACH-000320,-0.25828939941753903
