,CHI3L1 (1116)
ACH-000004,-0.03447255321191228
ACH-000005,0.15477789272377718
ACH-000007,0.027155636722880242
ACH-000009,-0.03299482540945307
ACH-000011,0.0722473043220288
ACH-000012,-0.029387812430321014
ACH-000013,-0.04434874508045512
ACH-000014,-0.011542634292137916
ACH-000015,-0.02891967271092213
ACH-000017,-0.0432234194513345
ACH-000018,0.1688098164263445
ACH-000019,-0.07261994351084561
ACH-000021,-0.006637599781615568
ACH-000022,0.004106390304148373
ACH-000025,-0.0729672803203895
ACH-000028,-0.021107275619091016
ACH-000030,0.011560636837560024
ACH-000035,-0.02085988343827212
ACH-000036,0.05808524877385051
ACH-000037,-0.013059966637003676
ACH-000039,0.08134851162605561
ACH-000040,-0.08521153961580058
ACH-000041,-0.016589861151943948
ACH-000042,0.033521399906462884
ACH-000045,0.05727999666583945
ACH-000047,0.061232200257214174
ACH-000052,-0.13588516528827746
ACH-000053,-0.02199175113535005
ACH-000054,0.03400471351536565
ACH-000055,-0.19503863693091786
ACH-000060,0.09694749646048192
ACH-000067,0.11826508488856377
ACH-000070,0.08552110323096779
ACH-000075,0.1128264350809838
ACH-000078,0.016504623392416786
ACH-000082,-0.050420105058605315
ACH-000085,-0.04131368307160134
ACH-000086,-0.05267223198264125
ACH-000087,-0.012973750829147158
ACH-000092,0.044830449271531986
ACH-000095,0.07120472103283985
ACH-000097,0.0657722780558088
ACH-000098,-0.0272187693128182
ACH-000099,-0.006470566727274831
ACH-000108,0.04504646704687802
ACH-000113,-0.16168154395865092
ACH-000116,0.056832960475976066
ACH-000118,0.0893156031034641
ACH-000120,-0.1584410708557883
ACH-000123,0.06885708247764262
ACH-000127,-0.02104428792323352
ACH-000128,0.05056764691802825
ACH-000132,-0.06951761383452451
ACH-000133,-0.04235845112113462
ACH-000137,0.03750632580634768
ACH-000138,-0.004544393183073626
ACH-000142,-0.040778509096059866
ACH-000143,0.010130475678510643
ACH-000146,-0.04626738348764939
ACH-000148,-0.015056079351651019
ACH-000150,-0.04991726892812982
ACH-000152,0.032315933767550487
ACH-000153,0.13127773400411133
ACH-000159,0.06684023383965014
ACH-000160,0.16084283117993453
ACH-000163,0.007137970015374045
ACH-000167,0.1408377780539298
ACH-000168,0.06258031968086873
ACH-000169,0.0418357188582602
ACH-000178,0.06504308494477362
ACH-000183,-0.14222114635890554
ACH-000188,0.016938291517724174
ACH-000189,0.014003576135536022
ACH-000190,0.18724064563729054
ACH-000198,-0.03264542279180602
ACH-000203,0.18843800874416847
ACH-000204,-0.021595046093857574
ACH-000206,0.11663596527865128
ACH-000207,0.12881428153532226
ACH-000208,-0.17713526987416725
ACH-000210,0.2121907090889267
ACH-000211,0.0827133390103929
ACH-000215,-0.022562174899326784
ACH-000221,0.07023593276884463
ACH-000222,0.13850849627862294
ACH-000223,0.0848513672023276
ACH-000226,-0.09695583369836204
ACH-000227,0.1136482198554264
ACH-000228,-0.006936790733841904
ACH-000231,0.004891994746656424
ACH-000232,0.09750534621045327
ACH-000233,-0.11087620349682148
ACH-000234,-0.011048905034803169
ACH-000235,-0.0661887355018159
ACH-000237,-0.01464530239978717
ACH-000238,-0.00587153186204429
ACH-000242,-0.12986694959854145
ACH-000243,0.025171134660463657
ACH-000244,0.05630889623566801
ACH-000246,0.1581143376115607
ACH-000248,-0.003798301667381765
ACH-000250,0.060479556539268585
ACH-000251,-0.0560231609435712
ACH-000252,0.16304946560449093
ACH-000253,0.09671384883582294
ACH-000255,-0.0015665174199180215
ACH-000256,0.07618693362742228
ACH-000257,-0.07527532491707778
ACH-000258,-0.021744743002089638
ACH-000259,0.0135084186628901
ACH-000260,0.03766805621251181
ACH-000261,-0.013036058874801769
ACH-000262,0.0965723808821552
ACH-000263,-0.06604977624216808
ACH-000264,-0.016355465876026324
ACH-000265,0.08938576364382281
ACH-000266,0.012260423917044858
ACH-000272,0.018332168068239868
ACH-000274,-0.027666532692170027
ACH-000277,-0.10841729292618514
ACH-000278,0.09396643282965668
ACH-000279,0.11397746000153487
ACH-000280,-0.05038280385248682
ACH-000281,-0.02599778942279292
ACH-000288,0.001901863974605307
ACH-000291,0.060173356668816284
ACH-000293,0.08848260024915527
ACH-000294,-0.02887165453531737
ACH-000295,0.12392858447962878
ACH-000296,0.02322324127368509
ACH-000302,0.11524912589262044
ACH-000304,-0.0008774796675875854
ACH-000307,-0.0592019123618974
ACH-000308,0.04284025347557333
ACH-000310,-0.05999643249763637
ACH-000311,-0.02152425000829751
ACH-000312,-0.0601892095443016
ACH-000315,0.023738789148798824
ACH-000316,0.024837775868148542
ACH-000317,0.11412888579558225
ACH-000318,-0.10598208483952823
ACH-000319,-0.10006241509197418
ACH-000320,0.041593806336166585
ACH-000322,-0.07201031084170714
ACH-000323,0.0036013336910842514
ACH-000324,-0.055025901227728026
ACH-000329,-0.027698148822041926
ACH-000330,0.059442456857198074
ACH-000331,-0.01840242093651968
ACH-000332,-0.01578147485936117
ACH-000334,0.033643776161968265
ACH-000335,-0.012530372817444782
ACH-000336,-0.08684250033280679
ACH-000337,-0.09228456122964504
ACH-000338,0.3322731071123633
ACH-000339,-0.03448575692307425
ACH-000341,0.07668920897026882
ACH-000348,-0.0007778961995870615
