,PITRM1 (10531)
ACH-000226,-0.3109380337777147
ACH-000227,-0.1720404653213469
ACH-000228,-0.134620938417776
ACH-000231,-0.12118500614635865
ACH-000232,-0.16139960561219965
ACH-000233,-0.19396780718160064
ACH-000234,-0.2205369470063512
ACH-000235,-0.24984554319296245
ACH-000237,-0.0952890789327651
ACH-000238,-0.6467125074613924
ACH-000242,-0.17456364688221948
ACH-000243,-0.3090571466505309
ACH-000244,-0.22820514769973985
ACH-000246,-0.22552113497375906
ACH-000248,-0.5106643655586554
ACH-000250,0.007326687624761523
ACH-000251,-0.2769106490699625
ACH-000252,-0.3474351596480914
ACH-000253,-0.2371592439430738
ACH-000255,-0.5248712649983995
ACH-000256,-0.2429865296020265
ACH-000257,-0.4903896073434216
ACH-000258,-0.2405086203753348
ACH-000259,-0.6306677908626764
ACH-000260,-0.17592331911428175
ACH-000261,0.00754602469225838
ACH-000262,-0.4523532616855713
ACH-000263,-0.12623220838890814
ACH-000264,-0.145746585302616
ACH-000265,-0.7258783130791381
ACH-000266,-0.07422649275464947
ACH-000272,-0.04762578410722882
ACH-000274,-0.3291000044136643
ACH-000277,-0.13248640379788726
ACH-000278,0.003583537549898223
ACH-000279,-0.2528232876418967
ACH-000280,-0.054811575128512285
ACH-000281,-0.3427097159052984
ACH-000288,-0.388555090619556
ACH-000291,-0.061762384178979564
ACH-000293,-0.2631576088077719
ACH-000294,0.12848908867128994
ACH-000295,-0.3780250766024793
ACH-000296,-0.2618876297972029
ACH-000302,-0.15096514763232785
ACH-000304,-0.15010538989384792
ACH-000307,-0.3812746166137901
ACH-000308,-0.03499377983971993
ACH-000310,-0.13889946405262976
ACH-000311,-0.16722472474232405
ACH-000312,-0.20056084099035867
ACH-000315,-0.16179480255142994
ACH-000316,-0.3005791690361447
ACH-000317,-0.2697667332692676
ACH-000318,-0.4634940951359504
ACH-000319,-0.10237539349250896
ACH-000320,-0.12395529093749695
ACH-000322,-0.4128070787561917
ACH-000323,-0.6908098797047093
ACH-000324,-0.02051409131861521
ACH-000329,-0.1939979303928616
ACH-000330,-0.5133605613104638
ACH-000331,-0.18515041138983476
ACH-000332,-0.14652710959038084
ACH-000334,-0.21691677620691824
ACH-000335,-0.07620726059104475
ACH-000336,-0.3261861884735209
ACH-000337,-0.13170269521311
ACH-000338,-0.2383031549237402
ACH-000339,-0.1811820198968236
ACH-000341,-0.31253511050695776
ACH-000348,-0.2815240286785509
ACH-000350,-0.2352598425071218
ACH-000352,-0.2880110501798758
ACH-000356,-0.2704397586414624
ACH-000361,-0.2554454226445498
ACH-000362,0.027758543806332886
ACH-000363,-0.015055075126044915
ACH-000364,-0.4746681961628586
ACH-000365,-0.4282004240175464
ACH-000366,-0.2012705166139233
ACH-000368,-0.2530423075381566
ACH-000374,-0.44965239048588107
ACH-000375,0.04517269804880447
ACH-000376,-0.42966142252991785
ACH-000381,-0.30114590323690515
ACH-000383,-0.18166468538588446
ACH-000387,-0.08935333647951002
ACH-000389,-0.06702604468678833
ACH-000390,-0.20616307928885985
ACH-000393,-0.2220100176695215
ACH-000395,0.10535674709650557
ACH-000396,-0.2595245166838783
ACH-000397,-0.2017629831706872
ACH-000401,-0.4259271829109669
ACH-000402,-0.02194651530054033
ACH-000403,-0.14085590667285533
ACH-000404,-0.3464228202159229
ACH-000406,-0.13670840235943008
ACH-000407,-0.25700986219139216
ACH-000408,-0.3064170919647595
ACH-000410,-0.15823074024113434
ACH-000411,-0.0017550176793058527
ACH-000414,-0.12743890207893158
ACH-000415,-0.809453102028362
ACH-000416,-0.14833017715724572
ACH-000420,-0.04858456882421186
ACH-000421,-0.3967355094950335
ACH-000424,-0.3831574480967148
ACH-000425,-0.10727472415987184
ACH-000426,-0.15806458589107653
ACH-000427,-0.3412205296066162
ACH-000433,-0.14069884962134366
ACH-000435,-0.4876039111331032
ACH-000436,-0.09147919970321526
ACH-000444,-0.4547986103310929
ACH-000445,-0.20901398600338908
ACH-000448,-0.18413371868304892
ACH-000450,-0.007795748942599112
ACH-000452,-0.99167711788132
ACH-000454,-0.5268826240106529
ACH-000458,-0.7148935099468661
ACH-000459,-0.34921255609003576
ACH-000460,-0.2720456295556356
ACH-000461,-0.2842149572303937
ACH-000463,-0.24605170086687214
ACH-000464,-0.1789676461629446
ACH-000466,-0.24236163967170274
ACH-000467,-0.2347595752958896
ACH-000468,-0.18429037614090604
ACH-000469,-0.4961806237280399
ACH-000470,-0.4353055815677881
ACH-000471,0.01848610354007781
ACH-000472,-0.2792694971628354
ACH-000473,-0.2695266381611254
ACH-000475,0.004106500553860097
ACH-000476,-0.18511454934281424
ACH-000477,-0.2341811728351515
ACH-000479,-0.2506726155584961
ACH-000480,-0.009084000880016752
ACH-000481,-0.16371974686681098
ACH-000483,-0.40117454046618256
ACH-000484,-0.3320957971953698
ACH-000485,-0.10752389971394108
ACH-000486,-0.7428164714701001
ACH-000487,-0.04775147025362896
ACH-000488,-0.7094436546299443
ACH-000490,-0.6076624285799161
ACH-000491,-0.5559180263560752
ACH-000495,-0.20043408254287454
ACH-000496,-0.1228199848751544
ACH-000499,-0.7128031001192628
ACH-000500,-0.3785361153399024
ACH-000502,-0.3477825308233876
ACH-000503,-0.6059892344264172
ACH-000505,-0.05466036588792303
ACH-000507,-0.3832604627178999
ACH-000510,-0.4446405661629086
ACH-000511,-0.35166733443870746
ACH-000512,-0.6223880726481162
ACH-000516,-0.1689036995284055
ACH-000517,-0.24454066405405736
ACH-000518,-0.25077328198539955
ACH-000520,-0.2687785244821985
ACH-000521,-0.3827257031538511
ACH-000522,-0.5204816714289666
ACH-000524,-0.08092606508840322
ACH-000527,-0.14841307091876693
ACH-000528,-0.10641003118507493
ACH-000537,-0.19356288633545785
ACH-000541,-0.24821572224205626
ACH-000542,-0.5522205840178404
ACH-000544,-0.12082772620456825
ACH-000545,-0.558333349137771
ACH-000547,-0.4353009569449184
ACH-000548,-0.24313561765276545
ACH-000549,-0.28923613951667
ACH-000550,-0.2880673196524683
ACH-000552,-0.04539886897842288
ACH-000556,-0.056797075380361425
ACH-000557,-0.052815872025028986
ACH-000569,-0.13021635141944765
ACH-000570,-0.324142999692533
ACH-000571,-0.10147971782970733
ACH-000573,-0.2858186112708884
ACH-000576,-0.003090726334396968
ACH-000579,-0.08684173762029654
ACH-000580,0.02543332923291204
ACH-000584,-0.7073409847315517
ACH-000585,-0.08562439418884972
ACH-000588,-0.4557275737620834
ACH-000589,-0.563145322663969
ACH-000591,-0.2373650122764643
ACH-000593,-0.05520599120756032
ACH-000600,-0.20546456005937974
ACH-000601,0.11984961952848702
ACH-000605,-0.6487559846410561
ACH-000606,-0.4837929926311799
ACH-000608,-0.17557317546279402
ACH-000614,-0.4285697210081241
ACH-000616,-0.04904579194497756
ACH-000618,-0.5133249076730797
ACH-000619,-0.029564364937665007
ACH-000620,0.07008187680974691
ACH-000621,-0.13748600419853754
ACH-000622,-0.05804411141511745
ACH-000623,-0.22913756814925834
ACH-000624,-0.2529441373306359
ACH-000627,-0.23644111787178704
ACH-000630,-0.2173585583618633
ACH-000631,-0.19512351133176944
ACH-000632,-0.29681771277300684
ACH-000633,-0.12232111427179165
ACH-000637,-0.17254062765453435
ACH-000638,-0.6854456601478547
ACH-000646,-0.17247183401483285
ACH-000647,-0.17384754048979187
ACH-000648,-0.2393150680736961
ACH-000649,-0.17192274260900606
ACH-000651,-0.5624530035780458
ACH-000652,-0.2546987435261517
ACH-000653,-0.2121774502566769
ACH-000657,-0.17990954180721594
ACH-000658,-0.3420793209324072
ACH-000661,-0.4226722685989257
ACH-000662,-0.5196606022827599
ACH-000663,-0.19810292870825247
ACH-000665,-0.010427777337325674
ACH-000671,-0.03635436970213919
ACH-000672,0.16243169122962886
ACH-000673,-0.1180428041847992
ACH-000676,-0.8869540987222377
ACH-000677,-0.2371648722296481
ACH-000681,-0.28839447042857397
ACH-000683,-0.2659004436063837
ACH-000684,-0.2098886931888799
ACH-000688,-0.30780991248900474
ACH-000693,-0.7099358857863882
ACH-000694,-0.05063485072204739
ACH-000695,-0.2138315048933772
ACH-000696,-0.6208421978241434
ACH-000697,-0.37099732954027703
ACH-000699,-0.15934546946011532
ACH-000701,-0.5485114487687694
ACH-000706,-0.7516763243836924
ACH-000711,-0.5206515440171924
ACH-000713,-0.1474541453365957
ACH-000714,-0.17254040996889228
ACH-000718,-0.3298633348628792
ACH-000720,-0.14671420101569865
ACH-000721,-0.051450436140935536
ACH-000724,-0.1773994676150201
ACH-000725,-0.07792713217488667
ACH-000732,-0.3356147720734093
ACH-000734,-0.08033760966386043
ACH-000735,-0.1396687550154239
ACH-000736,-0.2311752618234296
ACH-000738,-0.610257471993506
ACH-000746,-0.2077205363509871
ACH-000747,-0.2854988104149592
ACH-000748,-0.16782844595128005
ACH-000753,-0.4898985711512806
ACH-000756,0.06706462674141199
ACH-000757,-0.09934000801149363
ACH-000758,-0.4825079762944851
ACH-000760,-0.3643108987859666
ACH-000762,-0.3000683732196635
ACH-000763,-0.21010433844853807
ACH-000764,-0.4690943224416011
ACH-000765,-0.2375186083840583
ACH-000766,-0.0981897158801061
ACH-000767,-0.22133548452927115
ACH-000768,-0.5337423665794027
ACH-000769,-0.5039550951678675
ACH-000770,-0.04463019135914971
ACH-000771,-0.1579897336268303
ACH-000773,-0.10863761984802134
ACH-000776,-0.6216360814322376
ACH-000777,-0.2841309209915873
ACH-000778,-0.2286934049594453
ACH-000781,-0.2255794717674985
ACH-000782,0.03109933668580246
ACH-000783,-0.043281983756913465
ACH-000784,-0.2850214653066107
ACH-000785,-0.10688401778224256
ACH-000787,-0.4377445641151832
ACH-000788,-0.00578689907175424
ACH-000791,-0.16741243970401162
ACH-000792,-0.09827518711732144
ACH-000794,-0.4646652493224448
ACH-000796,0.0618127854633414
ACH-000798,-0.37912188516785744
ACH-000799,-0.1367679360909983
ACH-000800,-0.062015644291579027
ACH-000802,-0.6749663294955629
ACH-000804,-0.30821375447712124
ACH-000805,-0.3231239955374421
ACH-000809,-0.23366868653238965
ACH-000810,-0.1827325748586177
ACH-000811,-0.16840647296386255
ACH-000817,-0.2395043144258617
ACH-000819,-0.26041779695250045
ACH-000820,-0.24521109182523398
ACH-000821,-0.15409742898500753
ACH-000822,-0.011762136215177115
ACH-000823,-0.4886904256993814
ACH-000824,-0.12064330188253393
ACH-000827,-0.07361367745830767
ACH-000829,-0.04383302539732878
ACH-000831,-0.5107410893366313
ACH-000832,-0.6753633137991059
ACH-000833,-0.2369722345616048
ACH-000834,-0.4798586273766003
ACH-000835,-0.4752219030514397
ACH-000836,-0.4017438412692333
ACH-000837,-0.7290161720641758
ACH-000838,0.04091756628860154
ACH-000839,-0.4792647665960566
ACH-000840,-0.17595509363919928
ACH-000841,-0.16135660987487366
ACH-000843,-0.4458518907784627
ACH-000846,-0.07627258095210948
ACH-000847,-0.3043862249566292
ACH-000848,-0.3438254441794189
ACH-000849,-0.3178702321214819
ACH-000851,-0.0244350963396169
ACH-000855,-0.6320083959796925
ACH-000856,-0.31512167439129873
ACH-000858,-0.5015223856453075
ACH-000859,-0.3893895018445797
ACH-000861,-0.4191138138224793
ACH-000862,-0.4452101718355034
ACH-000865,-0.34220679580241586
ACH-000866,-0.2622275035517691
ACH-000867,-0.3593042212160024
ACH-000869,-0.808759026493482
ACH-000872,-0.4820248740834229
ACH-000873,-0.9055032503270976
ACH-000876,-0.27739784442709065
ACH-000878,-0.6070501865643189
ACH-000880,0.07468493235863988
ACH-000881,-0.3653786845444525
ACH-000882,-0.036298081122144506
ACH-000884,-0.17828691440409838
ACH-000885,-0.2144034942087984
ACH-000887,-0.4034588320658191
ACH-000889,-0.5588375836679799
ACH-000896,-0.17956562817838642
ACH-000898,-0.19494208138401006
ACH-000900,-0.4742278883231633
ACH-000901,-0.2399512979283553
ACH-000905,-0.3764082650585725
ACH-000906,-0.1426797186684111
ACH-000907,-0.28940847369043904
ACH-000910,-0.7322493821103278
ACH-000911,-0.4645718481087884
ACH-000912,-0.28357976039302457
ACH-000913,-0.20395680718635
ACH-000915,0.01731704312659636
ACH-000916,-0.030262622046803488
ACH-000917,-0.5337966287941401
ACH-000920,-0.7711085455388754
ACH-000921,-0.3687995217024288
ACH-000924,-0.16778469277947974
ACH-000926,-0.2919205439566244
ACH-000928,-0.05095468921253842
ACH-000929,-0.042141806488333225
ACH-000932,-0.10841868521012768
ACH-000935,-0.0406975749526024
ACH-000936,0.021093826249766974
ACH-000937,-0.16746836077628344
ACH-000938,-0.04587586593674516
ACH-000939,-0.17007006896522742
ACH-000941,-0.2058932476554559
ACH-000943,-0.5112689372129336
ACH-000946,0.07228278608684506
ACH-000947,-0.05351481983653781
ACH-000948,0.061275965154963065
ACH-000950,-0.03036778279425037
ACH-000953,-0.09983072929419934
ACH-000954,-0.0920096590241723
ACH-000957,-0.2050088198922349
ACH-000958,-0.07432134839035108
ACH-000960,0.015473574080264018
ACH-000963,-0.16147523527837154
ACH-000968,-0.13208290868411002
ACH-000969,-0.5222492793091575
ACH-000972,-0.27610313725435515
ACH-000973,-0.2254099683861953
ACH-000974,-0.06478908058416663
ACH-000978,-0.1714114289696239
ACH-000984,-0.1707419420082006
ACH-000986,-0.4255159225014479
ACH-000988,0.06406271229331961
ACH-000993,-0.09293270690220423
ACH-000994,-0.15528488755744194
ACH-000996,-0.15645827553692773
ACH-001001,-0.6868889565737217
ACH-001020,-0.19103897420301225
ACH-001028,-0.2320952647766139
ACH-001031,-0.03148798465765846
ACH-001038,-0.13895157691061366
ACH-001048,-0.18510163353059655
ACH-001050,-0.04666064863064475
ACH-001053,-0.1696748042643712
ACH-001054,-0.018665452952660026
ACH-001061,-0.5835770281590433
ACH-001067,-0.3873906642004039
ACH-001075,-0.5209139396028966
ACH-001096,-0.05360769767097677
ACH-001111,-0.1707540376018698
ACH-001119,-0.4032732575616043
ACH-001128,-0.5407863164307387
ACH-001134,-0.15801133357087746
ACH-001151,-0.07706842885371963
ACH-001163,-0.1789271431378123
ACH-001164,-0.3597153041273257
ACH-001183,-0.4216366324605826
ACH-001192,-0.11009604568203894
ACH-001193,-0.24641339596486475
ACH-001196,-0.18157736706328376
ACH-001197,-0.20241027021142347
ACH-001205,0.019415010152029986
ACH-001211,-0.0487013669245961
ACH-001212,-0.3541986092716568
ACH-001228,-0.15926094165637456
ACH-001232,-0.16561475878324233
ACH-001239,-0.5595511217660893
ACH-001270,-0.4559172393265525
ACH-001274,-0.17185761795626878
ACH-001275,-0.1902239015825104
ACH-001277,-0.02561693651568402
ACH-001278,-0.04949839368710464
ACH-001280,-0.11639261520238173
ACH-001283,-0.17119413262780658
ACH-001289,-0.04429348107426982
ACH-001300,-0.11637790321720423
ACH-001301,-0.04653946026127995
ACH-001302,-0.16730595659385702
ACH-001306,-0.2562290263513264
ACH-001318,-0.2606116115371098
ACH-001322,-0.21567543767273584
ACH-001328,-0.5178191456574344
ACH-001332,-0.3944710618615732
ACH-001336,-0.5504807011267663
ACH-001346,-0.7346372471430015
ACH-001353,-0.12995594889516598
ACH-001354,0.12199268778653873
ACH-001367,-0.20151197477063806
ACH-001368,-0.0757641134311311
ACH-001374,-0.34937623961532066
ACH-001377,-0.257951255546529
ACH-001380,-0.5681520244972157
ACH-001391,-0.0998813539034562
ACH-001408,-0.21746803240268706
ACH-001430,-0.0780585876062212
ACH-001431,-0.12727652922863092
ACH-001450,-0.5481071890322864
ACH-001496,-0.4167828067634961
ACH-001500,-0.3647826387016037
ACH-001523,-0.5573737429643328
ACH-001532,-0.22351572986310053
ACH-001550,-0.1499842082944656
ACH-001552,-0.1897516440944611
ACH-001554,-0.047422486343637264
ACH-001654,-0.23161497005320605
ACH-001735,0.09188670295762412
ACH-001736,-0.20475127864351197
ACH-001737,-0.19372919735707544
ACH-001740,-0.2719627004054939
ACH-001745,-0.35800672225314706
ACH-001765,-0.3828266838606056
