,UBP1 (7342)
ACH-000004,0.10557427904890784
ACH-000005,0.20318383685675154
ACH-000007,0.1854462527779001
ACH-000009,-0.0478146009754554
ACH-000011,-0.05209932048284167
ACH-000012,0.01743169751313134
ACH-000013,-0.354677217065145
ACH-000014,0.06034015228000195
ACH-000015,0.06648867474812586
ACH-000017,0.015044129350791462
ACH-000018,-0.06583128129119084
ACH-000019,-0.1405772442192829
ACH-000021,0.03296989939213006
ACH-000022,-0.08307980665316345
ACH-000025,-0.19652613924776344
ACH-000028,-0.24075163283887324
ACH-000030,0.037071901612636966
ACH-000035,0.02952094765904357
ACH-000036,-0.14000498845875958
ACH-000037,-0.008643428569781958
ACH-000039,0.1335271961288618
ACH-000040,-0.0012109772806150046
ACH-000041,-0.06931853700276923
ACH-000042,-0.18596499263105276
ACH-000045,-0.19138882835414636
ACH-000047,-0.08040517254336707
ACH-000052,-0.19344888541442012
ACH-000053,0.11409995486531595
ACH-000054,-0.09513109453245043
ACH-000055,-0.3269190850467846
ACH-000060,-0.16518175593889756
ACH-000067,-0.14866420122165705
ACH-000070,0.16470388115955564
ACH-000075,0.046235100101223794
ACH-000078,-0.2031559325952069
ACH-000082,0.025708464587401718
ACH-000085,-0.16180210120339947
ACH-000086,0.07736250349612354
ACH-000087,-0.02619914471504551
ACH-000092,-0.0789991827278863
ACH-000095,-0.22023922189330566
ACH-000097,-0.21815099734603244
ACH-000098,-0.040956865732240215
ACH-000099,-0.2011536418511207
ACH-000108,-0.014782672445774641
ACH-000113,0.1502946079237446
ACH-000116,0.0155504780238827
ACH-000118,0.006597847827443481
ACH-000120,-0.21190893519390125
ACH-000123,-0.03562639121318698
ACH-000127,-0.051552927140516534
ACH-000128,-0.07581638374676608
ACH-000132,-0.035990916184583215
ACH-000133,-0.04722985815627502
ACH-000137,-0.10213071148974308
ACH-000138,-0.17697039070412182
ACH-000142,0.05254341694063605
ACH-000143,-0.12185402817703438
ACH-000146,-0.05210098424696257
ACH-000148,0.03729337916668176
ACH-000150,-0.16916604405801713
ACH-000152,0.038836509296133
ACH-000153,0.14599529741602404
ACH-000159,-0.11553710263594145
ACH-000160,0.30630609507465784
ACH-000163,0.004894498441442081
ACH-000167,0.6053211388467061
ACH-000168,0.22016203333880432
ACH-000169,-0.17638295880519608
ACH-000178,0.015096222995648396
ACH-000183,0.0810350216508941
ACH-000188,0.040135330443212415
ACH-000189,0.09585474561002308
ACH-000190,0.08147463790918177
ACH-000198,-0.037623058429525034
ACH-000203,-0.524464368339118
ACH-000204,0.13205106393751725
ACH-000206,0.004235099980680867
ACH-000207,-0.13089340961945092
ACH-000208,-0.3258363884346904
ACH-000210,0.12429027650193443
ACH-000211,0.025704169438132262
ACH-000215,0.04564552360355639
ACH-000221,0.007012079591659256
ACH-000222,-0.0018611410201240296
ACH-000223,-0.0655344067426662
ACH-000226,0.08553399300202405
ACH-000227,-0.12509792439999987
ACH-000228,-0.13246122805453564
ACH-000231,-0.18605604166090967
ACH-000232,-0.057180654734583475
ACH-000233,-0.11947047143303788
ACH-000234,-0.06638868099699823
ACH-000235,0.037447163674934926
ACH-000237,-0.0701057063915732
ACH-000238,-0.2803881419154581
ACH-000242,-0.0452489311811102
ACH-000243,0.029060177392315117
ACH-000244,0.18734030407890248
ACH-000246,-0.1776957211352184
ACH-000248,0.0954720673356102
ACH-000250,-0.04387111669764861
ACH-000251,0.010940796593533643
ACH-000252,-0.34368574432996485
ACH-000253,0.0826473138930933
ACH-000255,0.1178767759527632
ACH-000256,-0.15058296732336818
ACH-000257,-0.10322259898823748
ACH-000258,-1.8223240946748615e-05
ACH-000259,0.03003636692956095
ACH-000260,-0.1301152595832258
ACH-000261,-0.023238014597787657
ACH-000262,-0.18157125756810694
ACH-000263,-0.06653385713444179
ACH-000264,0.033373071154378
ACH-000265,-0.15230313985381028
ACH-000266,-0.050699253202822814
ACH-000272,-0.1257217898822675
ACH-000274,-0.11423632439322215
ACH-000277,0.11833567104374687
ACH-000278,-0.17421807775449194
ACH-000279,0.04667771060766712
ACH-000280,0.05674214646952307
ACH-000281,-0.08121340227190718
ACH-000288,0.020885751192276588
ACH-000291,-0.08277953693854061
ACH-000293,-0.0394118722315306
ACH-000294,0.11573181689224568
ACH-000295,-0.2785264056506203
ACH-000296,-0.04254997227442008
ACH-000302,0.014730168194900096
ACH-000304,-0.10090944316247552
ACH-000307,-0.09783010270964912
ACH-000308,-0.07998996855159997
ACH-000310,-0.1275182138919818
ACH-000311,-0.05133382654444645
ACH-000312,0.07671802882929568
ACH-000315,-0.007587559074262973
ACH-000316,0.12289752145241165
ACH-000317,0.07451924204424468
ACH-000318,0.05195944392594956
ACH-000319,0.00429586714879741
ACH-000320,0.028660142156320168
ACH-000322,-0.13992686247277536
ACH-000323,-0.20366605955356065
ACH-000324,-0.01604188603164861
ACH-000329,-0.053562582984149225
ACH-000330,0.05914577748371515
ACH-000331,-0.07474783852447991
ACH-000332,0.1405389438669552
ACH-000334,0.14135606352156885
ACH-000335,0.16722304923594872
ACH-000336,-0.2348399522750229
ACH-000337,-0.11021428300447657
ACH-000338,-0.16248438110492402
ACH-000339,-0.024339502476822542
ACH-000341,-0.106948485053888
ACH-000348,0.01562154118733859
ACH-000350,-0.14348137981799255
ACH-000352,-0.2687613293560422
ACH-000356,-0.1006499111802896
ACH-000361,-0.1118318468489498
ACH-000362,0.03999834811039121
ACH-000363,0.0668109416039281
ACH-000364,0.06540718873166101
ACH-000365,0.08389200804841843
ACH-000366,0.07470790111638345
ACH-000368,-0.08142218140449632
ACH-000374,0.10240612918108966
ACH-000375,0.12001772373959685
ACH-000376,-0.012293424171470193
ACH-000381,-0.07838111616990466
ACH-000383,-0.0357690850584704
ACH-000387,0.043171015485919284
ACH-000389,-0.27911057909105885
ACH-000390,-0.07390537071790051
ACH-000393,-0.11216386075799126
ACH-000395,-0.041760293059355344
ACH-000396,0.12600911625139716
ACH-000397,-0.12271966559165699
ACH-000401,-0.16228054892057295
ACH-000402,0.18925832113213814
ACH-000403,-0.05406746528652285
ACH-000404,-0.051234380104669984
ACH-000406,-0.03420492622771381
ACH-000407,-0.1359792474452812
ACH-000408,0.08534473551438812
ACH-000410,0.07242711650321756
ACH-000411,-0.07341685195628637
ACH-000414,-0.006413928821208188
ACH-000415,-0.03340499163153243
ACH-000416,-0.12563892964249795
ACH-000420,0.005238959957991121
ACH-000421,0.1223527462350369
ACH-000424,-0.15893578567482475
ACH-000425,0.11801657695671156
ACH-000426,0.008345835761566164
ACH-000427,0.16978602851451882
ACH-000433,0.09820108313927582
ACH-000435,0.08648355067131823
ACH-000436,-0.12204918737611617
ACH-000444,-0.3233553232159723
ACH-000445,-0.02252691372611514
ACH-000448,-0.023421865115921887
ACH-000450,-0.13106645098192976
ACH-000452,-0.11048234616829876
ACH-000454,0.06797258102862745
