,RHOBTB1 (9886)
ACH-000004,0.02792259114462539
ACH-000005,-0.09314993190133143
ACH-000007,-0.08663650550593481
ACH-000009,-0.0023401308504907114
ACH-000011,-0.07818109594275552
ACH-000012,0.0028108955079930377
ACH-000013,-0.054336328983393384
ACH-000014,-0.13678963177536346
ACH-000015,-0.12138806596932412
ACH-000017,0.06316464973694716
ACH-000018,-0.04715941173171576
ACH-000019,0.00046064997466616525
ACH-000021,0.07003170254621388
ACH-000022,0.02491235918509569
ACH-000025,-0.013037716148963548
ACH-000028,-0.047980420304004914
ACH-000030,-0.046792102333561805
ACH-000035,-0.07351435915303624
ACH-000036,0.0490657648696252
ACH-000037,0.12626407339475096
ACH-000039,-0.027822632555042075
ACH-000040,0.0619222901687889
ACH-000041,-0.041176261004715706
ACH-000042,-0.0687689494201819
ACH-000045,0.1500716656412607
ACH-000047,-0.11035223137139658
ACH-000052,0.06684459629178667
ACH-000053,0.10449052998432526
ACH-000054,0.0955699618213546
ACH-000055,0.048324317581046064
ACH-000060,0.043555308769810654
ACH-000067,-0.18708395879971132
ACH-000070,-0.13197172967059492
ACH-000075,-0.007800469205041695
ACH-000078,0.06330908977862366
ACH-000082,-0.03405932573057333
ACH-000085,-0.08361517875378878
ACH-000086,-0.12463395911732005
ACH-000087,-0.2293749590047357
ACH-000092,-0.026475880310150253
ACH-000095,-0.02422089821625794
ACH-000097,-0.0931455150894697
ACH-000098,-0.07540830067090855
ACH-000099,0.05496255242068735
ACH-000108,-0.03056225035336769
ACH-000113,0.010408314429641451
ACH-000116,-0.06184346348117789
ACH-000118,-0.042317364463908616
ACH-000120,-0.0811041606443642
ACH-000123,-0.03856689718841224
ACH-000127,0.022591110506532917
ACH-000128,-0.0053397219511067615
ACH-000132,-0.1806325141757765
ACH-000133,0.07515065126708179
ACH-000137,0.09076755619555088
ACH-000138,2.1567858722857466e-05
ACH-000142,-0.015395255222051903
ACH-000143,-0.2078438986866471
ACH-000146,0.03139530306288435
ACH-000148,-0.19064934705516304
ACH-000150,0.0661799990734416
ACH-000152,-0.05066446703533863
ACH-000153,0.10092154547237812
ACH-000159,0.08180777744831386
ACH-000160,0.020925872931332568
ACH-000163,-0.026845726348555133
ACH-000167,-0.1498911051752168
ACH-000168,0.13570754325064555
ACH-000169,-0.12945760877913046
ACH-000178,0.003131839478865409
ACH-000183,-0.06928795172965355
ACH-000188,-0.006135858342129774
ACH-000189,0.21947107314992234
ACH-000190,0.07606237656911671
ACH-000198,-0.0615316285770498
ACH-000203,0.19829475717888895
ACH-000204,-0.03475064081375873
ACH-000206,0.11269307754493275
ACH-000207,-0.1061975947087552
ACH-000208,-0.2063600316824632
ACH-000210,-0.12704192820103066
ACH-000211,-0.007916012956521792
ACH-000215,-0.10438073808085334
ACH-000221,-0.01131648793053827
ACH-000222,0.07793247961158621
ACH-000223,-0.043831913217875065
ACH-000226,0.051656357165915226
ACH-000227,-0.06277911406164473
ACH-000228,-0.15071633252801478
ACH-000231,-0.033566994849862586
ACH-000232,-0.09591445110405823
ACH-000233,0.07252445315113852
ACH-000234,0.044833478265820334
ACH-000235,0.04006516340912816
ACH-000237,0.011536670436613584
ACH-000238,-0.04606343207382654
ACH-000242,-0.2132510712424528
ACH-000243,-0.03418876761624498
ACH-000244,0.02815109074983273
ACH-000246,-0.09482108092196673
ACH-000248,-0.10263043483815007
ACH-000250,-0.029081424878052882
ACH-000251,0.09832990305396352
ACH-000252,0.07410077653679169
ACH-000253,0.0051640117344972
ACH-000255,-0.2057378156789048
ACH-000256,-0.11286262096836645
ACH-000257,-0.12896194630918004
ACH-000258,0.11761127801727204
ACH-000259,-0.07615707286986685
ACH-000260,0.045976308465805305
ACH-000261,-0.036749358274181916
ACH-000262,0.002113640617169437
ACH-000263,-0.19739380331361686
ACH-000264,-0.02290576271413557
ACH-000265,-0.2329548428775113
ACH-000266,-0.0023808279602645288
ACH-000272,0.10159007983900427
ACH-000274,-0.005850621631376432
ACH-000277,0.07397002423681855
ACH-000278,0.09478528619372993
ACH-000279,-0.13718330067957826
ACH-000280,-0.005596439105325445
ACH-000281,-0.13674758398206469
ACH-000288,-0.09218661439588424
ACH-000291,-0.033413919824224585
ACH-000293,-0.05283216198054417
ACH-000294,-0.13644053250205002
ACH-000295,0.07955264423207138
ACH-000296,0.0545874890374089
ACH-000302,-0.14799186123122735
ACH-000304,0.07378851379862535
