,ADPRHL2 (54936)
ACH-000823,-0.2889537940787009
ACH-000824,-0.25616401603856753
ACH-000827,-0.13281786030291495
ACH-000829,-0.2447007782382931
ACH-000831,-0.20349062302018087
ACH-000832,-0.36795086241241626
ACH-000833,-0.49494482573809795
ACH-000834,-0.17337059153298556
ACH-000835,-0.22922857050390674
ACH-000836,-0.19832618404727512
ACH-000837,-0.17524199064444648
ACH-000838,-0.18454544844637846
ACH-000839,-0.5299231525876352
ACH-000840,0.026832714172631788
ACH-000841,-0.2442555497863555
ACH-000843,-0.2008749235765948
ACH-000846,-0.3623209366065648
ACH-000847,-0.38370743795230816
ACH-000848,-0.20461534891775748
ACH-000849,-0.4101729033292016
ACH-000851,-0.2719209090116307
ACH-000855,-0.2013520844446872
ACH-000856,-0.1691675598419833
ACH-000858,-0.20051154608047886
ACH-000859,-0.2362940274075805
ACH-000861,-0.16130782707855829
ACH-000862,-0.15731403146197034
ACH-000865,-0.1958427013473162
ACH-000866,-0.25953306364526096
ACH-000867,-0.17748205801157022
ACH-000869,-0.24138834785194896
ACH-000872,-0.22285125476427575
ACH-000873,-0.1310661898998032
ACH-000876,-0.2634085013401628
ACH-000878,-0.23907124208818706
ACH-000880,-0.11475331441072688
ACH-000881,-0.17576273394452602
ACH-000882,-0.21406847252959735
ACH-000884,-0.3234650377197397
ACH-000885,-0.32565740087890443
ACH-000887,-0.2487443052546896
ACH-000889,-0.14236022171110227
ACH-000896,-0.23597457312640302
ACH-000898,-0.2293540187490064
ACH-000900,-0.1965624005424904
ACH-000901,-0.3206550041404159
ACH-000905,-0.17590241588895295
ACH-000906,-0.16242030588229647
ACH-000907,-0.2622250911540049
ACH-000910,-0.22799411747490406
ACH-000911,-0.4002007754951155
ACH-000912,-0.4176900193512211
ACH-000913,-0.2368443131702121
ACH-000915,-0.2065216577281377
ACH-000916,-0.4412079982231192
ACH-000917,-0.14964651025024614
ACH-000920,-0.16064162428398135
ACH-000921,-0.4075692168081769
ACH-000924,-0.2670868960836287
ACH-000926,-0.2279405872890629
ACH-000928,-0.11227562442765053
ACH-000929,-0.23093452378561216
ACH-000932,-0.2290372562399167
ACH-000935,-0.2601480594199949
ACH-000936,-0.2473349259582594
ACH-000937,-0.17688317394056893
ACH-000938,-0.2349825992314937
ACH-000939,-0.2990081633873738
ACH-000941,-0.13988478301999854
ACH-000943,-0.16008506638985426
ACH-000946,-0.2169561698630988
ACH-000947,-0.2643636847282875
ACH-000948,-0.2040275530256935
ACH-000950,-0.2931801375334078
ACH-000953,-0.2328279551249335
ACH-000954,0.033407991760603065
ACH-000957,-0.3502219958940003
ACH-000958,-0.2092541354336126
ACH-000960,-0.16978220027056073
ACH-000963,-0.4171856486689861
ACH-000968,-0.3106448341012448
ACH-000969,-0.18800403802602655
ACH-000972,-0.5758472352679554
ACH-000973,-0.2793329361956439
ACH-000974,-0.1776523784378977
ACH-000978,-0.3161225920598494
ACH-000984,-0.14672240040265086
ACH-000986,-0.3977326547532005
ACH-000988,-0.13065579055562526
ACH-000993,-0.4131877207799379
ACH-000994,-0.2885706017878289
ACH-000996,-0.2829020633451336
ACH-001001,-0.17936255901883694
ACH-001020,-0.4231699605337617
ACH-001028,-0.22119990743253884
ACH-001031,-0.38217460380459545
ACH-001038,-0.2684010027335664
ACH-001048,-0.33276282996087586
ACH-001050,-0.15812464417707126
ACH-001053,-0.34099748487617104
ACH-001054,-0.3427453619885721
ACH-001061,-0.21192992987916315
ACH-001067,-0.4067816025669617
ACH-001075,-0.02519495772554882
ACH-001096,-0.22438411193047447
ACH-001111,-0.44122622540971146
ACH-001119,-0.12196495206295635
ACH-001128,-0.5171118979974972
ACH-001134,-0.1311438028837945
ACH-001151,-0.2151556722138991
ACH-001163,-0.1516899628185619
ACH-001164,-0.05329890448397605
ACH-001183,-0.15483020790645213
ACH-001192,-0.2034662024577412
ACH-001193,-0.4365314494990816
ACH-001196,-0.1877110187951113
ACH-001197,-0.23947322822084785
ACH-001205,-0.24083012640585136
ACH-001211,-0.3952599270997725
ACH-001212,-0.051272841614229486
ACH-001228,-0.36043049426615625
ACH-001232,-0.3170081223987621
ACH-001239,-0.41743806749995255
ACH-001270,0.043759125865959085
ACH-001274,-0.08895547923835978
ACH-001275,-0.18085797985425128
ACH-001277,-0.29034364679680896
ACH-001278,-0.03334979766363458
ACH-001280,-0.2673214199323451
ACH-001283,-0.3965888932576948
ACH-001289,-0.3157087732683393
ACH-001300,-0.238813487370635
ACH-001301,-0.2062688931534042
ACH-001302,0.009437300580587513
ACH-001306,-0.3587348654004438
ACH-001318,-0.15406704692758194
ACH-001322,-0.3683817825763812
ACH-001328,-0.40734552940469343
ACH-001332,-0.20995198715528307
ACH-001336,-0.16452201221065232
ACH-001346,-0.19095838017846128
ACH-001353,-0.1847465575274708
ACH-001354,-0.4512547286280904
ACH-001367,-0.5685832873694497
ACH-001368,-0.29314224688858165
ACH-001374,0.045815746142824736
ACH-001377,-0.18708637116558385
ACH-001380,-0.26391544501998343
ACH-001391,-0.14441105418785988
ACH-001408,-0.14256508985195818
ACH-001430,-0.04089113346441636
ACH-001431,-0.2432917660227798
ACH-001450,-0.17591858614403227
ACH-001496,-0.2794490800691966
ACH-001500,-0.3788950030181299
ACH-001523,-0.2760272025145105
ACH-001532,-0.2750565439673016
ACH-001550,-0.23047691780269802
ACH-001552,-0.5203381394292462
ACH-001554,-0.19504589597667374
ACH-001654,-0.17617656563881526
ACH-001735,-0.20380718631721986
ACH-001736,-0.10603176158976793
ACH-001737,-0.3913494065360612
ACH-001740,-0.18577998608034332
ACH-001745,-0.2871767104752711
ACH-001765,-0.4000913747029758
