,RPAP3 (79657)
ACH-000320,-0.6412931473724893
ACH-000322,-0.8880351528533338
ACH-000323,-0.8218589666681746
ACH-000324,-0.6130650183020518
ACH-000329,-0.715872241603232
ACH-000330,-0.489725536440349
ACH-000331,-0.6226583155638702
ACH-000332,-0.6518208619023824
ACH-000334,-0.7310338261843462
ACH-000335,-0.6150593303490847
ACH-000336,-0.4843383725051913
ACH-000337,-0.6241734993679805
ACH-000338,-0.8796004224607341
ACH-000339,-0.7226703814382558
ACH-000341,-0.5782883957780557
ACH-000348,-0.607180122323645
ACH-000350,-0.4787851133886513
ACH-000352,-0.7902688001576107
ACH-000356,-0.5577830538186851
ACH-000361,-0.3645008430751709
ACH-000362,-0.4815278851352438
ACH-000363,-0.5544052858332292
ACH-000364,-0.6720624417791092
ACH-000365,-0.5221758343428314
ACH-000366,-0.8563048985621933
ACH-000368,-0.668194117086006
ACH-000374,-0.5364706199587048
ACH-000375,-0.29953138963573617
ACH-000376,-0.4518816360251148
ACH-000381,-0.43323354596669933
ACH-000383,-0.6111561215592187
ACH-000387,-0.5730509981630794
ACH-000389,-0.5362390970114594
ACH-000390,-0.7618312801195558
ACH-000393,-0.5326030582069406
ACH-000395,-0.6568888039169846
ACH-000396,-0.4190927158705702
ACH-000397,-0.6117033702692412
ACH-000401,-0.8381884091009406
ACH-000402,-0.6726815201017541
ACH-000403,-0.7612843687445471
ACH-000404,-0.4424722043300375
ACH-000406,-0.5583202033527648
ACH-000407,-0.6922933461353458
ACH-000408,-0.8344127848090935
ACH-000410,-0.6562891778462369
ACH-000411,-0.5892928080455311
ACH-000414,-0.6434162716947792
ACH-000415,-0.9464955518795846
ACH-000416,-0.6183641175399198
ACH-000420,-0.8760544425946316
ACH-000421,-0.6367735379176362
ACH-000424,-0.5820920571687299
ACH-000425,-0.6257165360468129
ACH-000426,-0.670890910804787
ACH-000427,-0.8828338169272301
ACH-000433,-0.6158549186725426
ACH-000435,-0.5853753512238802
ACH-000436,-0.5287764852975914
ACH-000444,-0.5584607416274713
ACH-000445,-0.6015051222423742
ACH-000448,-0.5927949703796149
ACH-000450,-0.3974747681147196
ACH-000452,-0.7386044667251986
ACH-000454,-0.9160103833108738
ACH-000458,-0.7880389397618731
ACH-000459,-0.4972366084244391
ACH-000460,-0.5830479708672095
ACH-000461,-0.7471824841057632
ACH-000463,-0.5760132709679424
ACH-000464,-0.4863601698029022
ACH-000466,-0.8221684779116009
ACH-000467,-0.6345249431023557
ACH-000468,-0.7255977710937734
ACH-000469,-0.4084545256798198
ACH-000470,-0.8085127675910251
ACH-000471,-0.8230492739870766
ACH-000472,-0.8304432220366534
ACH-000473,-0.4991582837361334
ACH-000475,-0.4811437547156682
ACH-000476,-0.5594598875349354
ACH-000477,-0.5922255755321301
ACH-000479,-0.5389246292490405
ACH-000480,-0.5972150824673971
ACH-000481,-0.5523793939874806
ACH-000483,-0.7698174013506857
ACH-000484,-0.759440154553141
ACH-000485,-0.4197986031202561
ACH-000486,-0.6961433829253896
ACH-000487,-0.7767035911676788
ACH-000488,-1.0254781778721784
ACH-000490,-0.7371127698462419
ACH-000491,-0.4346798326469405
ACH-000495,-0.3427493163687832
ACH-000496,-0.6604140982910279
ACH-000499,-0.6487759438961905
ACH-000500,-0.6641619274689684
ACH-000502,-0.8157213009854777
ACH-000503,-0.8776501647956989
ACH-000505,-0.7505335839560986
ACH-000507,-0.6410397583681179
ACH-000510,-0.5410786648995314
ACH-000511,-0.7495649607367475
ACH-000512,-0.6611055527249262
ACH-000516,-0.7042527077673046
ACH-000517,-0.6070737891548017
ACH-000518,-0.8128052754898044
ACH-000520,-0.7178209469654134
ACH-000521,-0.5825892125449145
ACH-000522,-0.3934564273065647
ACH-000524,-0.7655548597354902
ACH-000527,-0.6899955048231868
ACH-000528,-0.6574511670835165
ACH-000537,-0.5702268195086391
ACH-000541,-0.4043948831495197
ACH-000542,-0.6291210939849609
ACH-000544,-0.6467065340704636
ACH-000545,-0.7093812059762342
ACH-000547,-0.6377865570357576
ACH-000548,-0.8732495007161355
ACH-000549,-0.7277345887391883
ACH-000550,-0.8717264024363324
ACH-000552,-0.6075308263295873
ACH-000556,-0.7325768792875326
ACH-000557,-0.580117934857746
ACH-000569,-0.716893335840453
ACH-000570,-0.5934622010790775
ACH-000571,-0.5076067139976129
ACH-000573,-0.7077762390544486
ACH-000576,-0.5714869817568011
ACH-000579,-0.6026388511388371
ACH-000580,-0.6706274609009458
ACH-000584,-0.518976190043064
ACH-000585,-0.6288330545080244
ACH-000588,-0.4697500560917817
ACH-000589,-0.6546755005235619
ACH-000591,-0.6663929039648281
ACH-000593,-0.7844188787403867
ACH-000600,-0.3964646625567709
ACH-000601,-0.725731409757597
ACH-000605,-0.4686368758334704
ACH-000606,-0.8748484384985739
ACH-000608,-0.6868611009722599
ACH-000614,-0.7934759191860165
ACH-000616,-0.7565564743285408
ACH-000618,-0.5100877387938659
ACH-000619,-0.5394299137967921
ACH-000620,-0.5536152997744269
ACH-000621,-0.5882532888995421
ACH-000622,-0.6273225663076234
ACH-000623,-0.5371514230862188
ACH-000624,-0.7712272002881946
ACH-000627,-0.4428852991932725
ACH-000630,-0.7103925378233277
ACH-000631,-0.6263395163816788
ACH-000632,-0.7241035176901632
ACH-000633,-0.5092246313074461
ACH-000637,-0.8425275344871265
ACH-000638,-0.5925163734690698
ACH-000646,-0.5473491884346023
ACH-000647,-0.6638334917419929
ACH-000648,-0.6038751307739034
ACH-000649,-0.5289820189899588
ACH-000651,-0.4945610851765244
ACH-000652,-0.5759451981928742
ACH-000653,-0.5646589242866906
ACH-000657,-0.5014056357097296
ACH-000658,-0.3564331862962532
ACH-000661,-0.6050241290584731
ACH-000662,-0.4660832812158807
ACH-000663,-0.6067807916014246
ACH-000665,-0.667151309217666
ACH-000671,-0.3065749337754359
ACH-000672,-0.4785396215102764
ACH-000673,-0.8489461837892706
ACH-000676,-0.5621566022146289
ACH-000677,-0.7624527459282966
ACH-000681,-0.3326625535773508
ACH-000683,-0.4426506064420352
ACH-000684,-0.4548347199575646
ACH-000688,-0.6944425991991776
ACH-000693,-0.4079912374265568
ACH-000694,-0.747500958154203
ACH-000695,-0.6635588459305519
ACH-000696,-0.7943564235731929
ACH-000697,-0.4589744490367959
ACH-000699,-0.8837942793192066
ACH-000701,-0.5904739662098719
ACH-000706,-0.6920419025861312
ACH-000711,-0.6725115494902449
ACH-000713,-0.5899374802211033
ACH-000714,-0.5890229063422262
ACH-000718,-0.5536172676628909
ACH-000720,-0.8035561946790559
ACH-000721,-0.4107146571457159
ACH-000724,-0.6227696791321994
ACH-000725,-0.6458554059089323
ACH-000732,-0.7823992852867825
ACH-000734,-0.5853441030924735
ACH-000735,-0.6534002277132835
ACH-000736,-0.6761509984219047
ACH-000738,-0.5846930609292662
ACH-000746,-0.4900179857351466
ACH-000747,-0.7034299385270021
ACH-000748,-0.7928570126153678
ACH-000753,-0.5116061497995711
ACH-000756,-0.7499441823894583
ACH-000757,-0.5644267389732249
ACH-000758,-0.7443216712169484
ACH-000760,-0.5634032371970789
ACH-000762,-0.9806094762926147
ACH-000763,-0.5942358897515081
ACH-000764,-0.7001476730122479
ACH-000765,-0.7915041929469112
ACH-000766,-0.5244593043520448
ACH-000767,-0.4605691580133421
ACH-000768,-0.7226926231853683
ACH-000769,-0.5935380409719198
ACH-000770,-0.5435453582759879
ACH-000771,-0.5528048156519341
ACH-000773,-0.6252792490160358
ACH-000776,-0.744816124208874
ACH-000777,-1.0599452701156382
ACH-000778,-0.534909213558823
ACH-000781,-0.4458444377842669
ACH-000782,-0.4799189955414346
ACH-000783,-0.8084413604986631
ACH-000784,-0.6938011948290357
ACH-000785,-0.7328969113682402
ACH-000787,-0.5810863460900022
ACH-000788,-0.8131990656181822
ACH-000791,-0.8010999229455841
ACH-000792,-0.5316720968749195
ACH-000794,-0.701604961810818
ACH-000796,-0.7073217091778253
ACH-000798,-0.6179988323472262
ACH-000799,-0.693630169321574
ACH-000800,-0.6578952881127563
ACH-000802,-0.7352666998205171
ACH-000804,-0.499792304953201
ACH-000805,-0.6883357137410144
ACH-000809,-0.5009227092504239
ACH-000810,-0.7062199019383993
ACH-000811,-0.5730364036345104
ACH-000817,-0.7106874397471507
ACH-000819,-0.5087061503184096
ACH-000820,-0.6431046442061411
ACH-000821,-0.3538477696183433
ACH-000822,-0.7077704518881158
ACH-000823,-0.6266265253647025
ACH-000824,-0.5214806392503614
ACH-000827,-1.048827177308011
ACH-000829,-0.32086917920530195
ACH-000831,-0.5184841058195893
ACH-000832,-0.6731002214664765
ACH-000833,-0.34484408416908463
ACH-000834,-0.7557973713068921
ACH-000835,-0.8740162547837956
ACH-000836,-0.6683531460094673
ACH-000837,-0.8242660105603916
ACH-000838,-0.4358835183936754
ACH-000839,-0.8784709733019817
ACH-000840,-0.8590341398765314
ACH-000841,-0.4616001412109659
ACH-000843,-0.808132447590872
ACH-000846,-0.6530794419161527
ACH-000847,-0.7260600832566286
ACH-000848,-0.7396200303327032
ACH-000849,-0.516031326412312
ACH-000851,-0.7584763489448272
ACH-000855,-0.4394898808956485
ACH-000856,-0.596396818749981
ACH-000858,-0.5840933183293402
ACH-000859,-0.7633222334275883
ACH-000861,-0.6479185382965122
ACH-000862,-0.8204869829533862
ACH-000865,-0.5864952121904454
ACH-000866,-0.7312767661282202
ACH-000867,-0.5250991464287614
ACH-000869,-0.6385519754870104
ACH-000872,-0.5123453010837576
ACH-000873,-0.6385204658187071
ACH-000876,-0.6224294126237114
ACH-000878,-0.6332316179952173
ACH-000880,-0.7946724425498821
ACH-000881,-0.6776521630776531
ACH-000882,-0.4612710549448836
ACH-000884,-0.7184460817940861
ACH-000885,-0.5164362123222663
ACH-000887,-0.5608646973304896
ACH-000889,-0.5422644299860807
ACH-000896,-0.7129048370294574
ACH-000898,-0.57264512830488
ACH-000900,-0.6064532598865839
ACH-000901,-0.5704726773322836
ACH-000905,-0.8212253585694215
ACH-000906,-0.6180638173209946
ACH-000907,-0.5693414716108337
ACH-000910,-0.7094030030570287
ACH-000911,-1.056984104934047
ACH-000912,-0.5655282300366337
ACH-000913,-0.4912721074918573
ACH-000915,-0.5634057805339735
ACH-000916,-0.044085262773261816
ACH-000917,-0.6379324466463355
ACH-000920,-0.5889260862314742
ACH-000921,-0.5933422665798758
ACH-000924,-0.7076613307263554
ACH-000926,-0.6065891085895249
ACH-000928,-0.7885421651340583
ACH-000929,-0.7471961786545039
ACH-000932,-0.7730827809577437
ACH-000935,-0.6236587851713077
ACH-000936,-0.6274379461184824
ACH-000937,-0.6087500491875083
ACH-000938,-0.7508743942654611
ACH-000939,-0.6433885777875082
ACH-000941,-0.5787756407294613
ACH-000943,-0.7948698458405622
ACH-000946,-0.6482372825879393
ACH-000947,-0.6021315494555329
ACH-000948,-0.8276228075135224
ACH-000950,-0.6413503041463458
ACH-000953,-0.5963726199150599
ACH-000954,-0.7252601965426183
ACH-000957,-0.5957256362703468
ACH-000958,-0.6549084831441849
ACH-000960,-0.7246503786639794
ACH-000963,-0.5251022227135715
ACH-000968,-0.6536827665250103
ACH-000969,-0.674802458661911
ACH-000972,-0.6835025634431172
ACH-000973,-0.7410038467511691
ACH-000974,-0.5519730127368268
ACH-000978,-0.9397890846038244
ACH-000984,-0.8564742990873835
ACH-000986,-0.749714905398924
ACH-000988,-0.9230462414400804
ACH-000993,-0.5682096213520752
ACH-000994,-0.6566486710063989
ACH-000996,-0.5975810992709496
ACH-001001,-0.466764276958709
ACH-001020,-0.6752073896943209
ACH-001028,-0.5613138218921803
ACH-001031,-0.640472262911495
ACH-001038,-0.6776224440494589
ACH-001048,-0.6920603877364611
ACH-001050,-0.7378631473098545
ACH-001053,-0.6068558161635622
ACH-001054,-0.5555766302291595
ACH-001061,-0.9825378457687012
ACH-001067,-0.6531897736677562
ACH-001075,-0.5910827085661258
ACH-001096,-0.5812170781193359
ACH-001111,-0.5351572323231042
ACH-001119,-0.6012846028915229
ACH-001128,-0.5947340252789206
ACH-001134,-0.5025426430226575
ACH-001151,-0.589561640363903
ACH-001163,-0.5278852721979813
ACH-001164,-0.5484076084015302
ACH-001183,-0.5852080964361552
ACH-001192,-0.7883931430166538
ACH-001193,-0.5705439621359277
ACH-001196,-0.7865939557400169
ACH-001197,-0.4470384762552813
ACH-001205,-0.8077676639479213
ACH-001211,-0.6452897195379296
ACH-001212,-0.7146881396640651
ACH-001228,-0.7512923286842628
ACH-001232,-0.7893729631504939
ACH-001239,-0.5586878388999409
ACH-001270,-0.8726192053588426
ACH-001274,-0.5255256302176748
ACH-001275,-0.4322206476384585
ACH-001277,-0.7216374389038651
ACH-001278,-0.5586291472909026
ACH-001280,-0.6275173522283235
ACH-001283,-0.5785137057715606
ACH-001289,-0.6459845166989108
ACH-001300,-0.47510621750596
ACH-001301,-0.459267577166617
ACH-001302,-0.3467626119987855
ACH-001306,-0.6323278840766063
ACH-001318,-0.5323512307569267
ACH-001322,-0.6102497734750576
ACH-001328,-0.7492715736231566
ACH-001332,-0.9038830468436018
ACH-001336,-0.7076624562398091
ACH-001346,-0.7195644927255862
ACH-001353,-0.7039351687895393
ACH-001354,-0.4634085423903912
ACH-001367,-0.5185795343698248
ACH-001368,-0.8062079608040026
ACH-001374,-0.7109416994117579
ACH-001377,-0.6893444258547261
ACH-001380,-0.4128721998905448
ACH-001391,-0.4479877961956425
ACH-001408,-0.7446142065740401
ACH-001430,-0.8621300572975565
ACH-001431,-0.6411823033908535
ACH-001450,-0.6676377999603489
ACH-001496,-0.6976052910327099
ACH-001500,-0.473610841600915
ACH-001523,-1.0007855217769983
ACH-001532,-0.7713130188520664
ACH-001550,-0.7084509681009803
ACH-001552,-0.8149827379263985
ACH-001554,-0.5999274507537617
ACH-001654,-0.5789477452650582
ACH-001735,-0.5091223729750348
ACH-001736,-0.6774159469056324
ACH-001737,-1.108482696773661
ACH-001740,-0.5547375559103398
ACH-001745,-0.5025739550498022
ACH-001765,-0.7537603678314466
