,PRDM16 (63976)
ACH-000004,-0.05207398215293469
ACH-000005,0.2206237791889351
ACH-000007,-0.0568483606681697
ACH-000009,0.011934871057740284
ACH-000011,0.00818398395370902
ACH-000012,-0.04576583160878752
ACH-000013,0.036499159837726204
ACH-000014,-0.2030562900391126
ACH-000015,-0.16396350641648394
ACH-000017,0.011273267748043776
ACH-000018,-0.07004996521498591
ACH-000019,0.0582294435201316
ACH-000021,-0.058309126387122136
ACH-000022,0.04565102988011474
ACH-000025,-0.10884605186673604
ACH-000028,0.016858489108221485
ACH-000030,0.01560611413427231
ACH-000035,-0.046773666058508336
ACH-000036,-0.14864540478368973
ACH-000037,-0.06075402569278294
ACH-000039,0.09117863102189584
ACH-000040,-0.12138627246038446
ACH-000041,-0.09682660544499487
ACH-000042,-0.13529684246290036
ACH-000045,-0.12641097341071705
ACH-000047,-0.0916026359435945
ACH-000052,-0.026972263123814847
ACH-000053,-0.0019997920773159165
ACH-000054,-0.07432759693971902
ACH-000055,-0.31312948987990485
ACH-000060,-0.06971409590517204
ACH-000067,0.025973122506293158
ACH-000070,-0.028735426235255733
ACH-000075,0.003970245040790943
ACH-000078,-0.03347765356872559
ACH-000082,0.05896372958992983
ACH-000085,-0.26035535361102263
ACH-000086,-0.19077733680857384
ACH-000087,-0.2560441451435224
ACH-000092,-0.05234821246052765
ACH-000095,-0.04922752176789528
ACH-000097,0.040207412625770114
ACH-000098,0.026408847949257592
ACH-000099,0.009695098993649728
ACH-000108,-0.11228281815294006
ACH-000113,-0.08889882521380849
ACH-000116,0.04861612608542043
ACH-000118,0.08237491685105547
ACH-000120,-0.02748681402905419
ACH-000123,-0.13765337039232167
ACH-000127,0.00925383817861352
ACH-000128,-0.3914714849774339
ACH-000132,-0.0083353203400003
ACH-000133,-0.07574532462284875
ACH-000137,0.2662552592436899
ACH-000138,-0.0497082137825499
ACH-000142,-0.029504326893017924
ACH-000143,0.10554103208025274
ACH-000146,-0.015429796485837194
ACH-000148,-0.0746583134615066
ACH-000150,-0.24932373539850666
ACH-000152,0.07796611608582199
ACH-000153,0.12915974484561416
ACH-000159,-0.002167989792299113
ACH-000160,0.180162256206516
ACH-000163,-0.08558077921796133
ACH-000167,0.4697790358917292
ACH-000168,-0.06000387861573956
ACH-000169,0.0988923200696124
ACH-000178,-0.07601954062942197
ACH-000183,0.09474687998175234
ACH-000188,-0.17630951804111705
ACH-000189,-0.19573383257261867
ACH-000190,0.1473397352341647
ACH-000198,-0.007978465714666509
ACH-000203,-0.11457490794321044
ACH-000204,-0.08716420692553925
ACH-000206,-0.07741430903141057
ACH-000207,-0.05769418887570845
ACH-000208,-0.3286284858411871
ACH-000210,-0.09050304621151883
ACH-000211,-0.00043531577532781327
ACH-000215,-0.2345378320857805
ACH-000221,-0.06527367781491694
ACH-000222,-0.1530418877990082
ACH-000223,-0.03047781670947473
ACH-000226,0.03245524258701755
ACH-000227,-0.12150620021492492
ACH-000228,-0.001785776695244555
ACH-000231,0.03520824163279102
