,ARFGEF2 (10564)
ACH-000246,-0.05377354988604807
ACH-000248,-0.1357635020035141
ACH-000250,0.0059130093088308995
ACH-000251,-0.01599221479919475
ACH-000252,-0.20652772456267834
ACH-000253,-0.05747956107178567
ACH-000255,-0.0830827170804795
ACH-000256,-0.06906961442580314
ACH-000257,0.12926721813974293
ACH-000258,-0.013179079680018477
ACH-000259,-0.059743881170676326
ACH-000260,-0.011374382172774157
ACH-000261,-0.01353718305830515
ACH-000262,-0.10616187902315158
ACH-000263,-0.026510641415608827
ACH-000264,-0.03509094230070598
ACH-000265,-0.03357280263953502
ACH-000266,-0.04121565293439959
ACH-000272,-0.08265725058197536
ACH-000274,-0.007774182426037503
ACH-000277,-0.28449774204795164
ACH-000278,-0.0775862541736988
ACH-000279,-0.04544783130643268
ACH-000280,0.007918274899398043
ACH-000281,-0.00027247767541697395
ACH-000288,0.12536484471892242
ACH-000291,-0.11646127547184057
ACH-000293,0.08997506145283804
ACH-000294,0.11323955991185765
ACH-000295,0.024339162093693988
ACH-000296,-0.2597190208600009
ACH-000302,0.02739864713267095
ACH-000304,-0.15833257053881156
ACH-000307,-0.05188555036986392
ACH-000308,-0.0817712085881455
ACH-000310,-0.0326069008019143
ACH-000311,-0.22575079333954304
ACH-000312,-0.03752033371685678
ACH-000315,-0.2219787888438832
ACH-000316,0.04049288733798335
ACH-000317,-0.035110020045517346
ACH-000318,0.12204684818826395
ACH-000319,0.009539377545552029
ACH-000320,-0.13910064070816905
ACH-000322,-0.36539611159965657
ACH-000323,0.04947075158496687
ACH-000324,-0.11778300148703914
ACH-000329,0.02161635357654284
ACH-000330,-0.026681761912470483
ACH-000331,-0.023989337718442617
ACH-000332,-0.05226625486868505
ACH-000334,-0.0642614843173783
ACH-000335,0.11504462012127473
ACH-000336,0.05197442363048865
ACH-000337,0.08143160173192218
ACH-000338,-0.3108736733810168
ACH-000339,0.08208579553249562
ACH-000341,-0.054957871771539865
ACH-000348,-0.05036145051957383
ACH-000350,-0.03019966169089068
ACH-000352,0.043566195769117536
ACH-000356,-0.1482237161877442
ACH-000361,0.14961080968204465
ACH-000362,-0.042229305300428184
ACH-000363,-0.052185705532099835
ACH-000364,-0.19795973166272407
ACH-000365,-0.05161080414339428
ACH-000366,-0.07064219323706884
ACH-000368,0.07907025416808001
ACH-000374,-0.1094108397537242
ACH-000375,-0.10537321950579448
ACH-000376,-0.0671739708235577
ACH-000381,-0.058028618331821685
ACH-000383,0.06024442855619135
ACH-000387,0.09836021309118008
ACH-000389,-0.010543974633200186
ACH-000390,-0.1158117343085188
ACH-000393,-0.1528030504943962
ACH-000395,-0.054999576450435884
ACH-000396,-0.4970005226328011
ACH-000397,0.026895785880077044
ACH-000401,0.3292305803481072
ACH-000402,-0.08922852059399411
ACH-000403,-0.10571086959533446
ACH-000404,-0.08496390028765953
ACH-000406,0.07100852570445028
ACH-000407,-0.028532472875367174
ACH-000408,-0.09078643623934776
ACH-000410,-0.05281787382190695
ACH-000411,0.07421117104528459
ACH-000414,-0.014177475677304653
ACH-000415,0.07823019543018901
ACH-000416,0.03928883534921194
ACH-000420,0.03199829131243655
ACH-000421,-0.12772303567653934
ACH-000424,0.014047555953781328
ACH-000425,-0.032559851268084056
ACH-000426,0.0699794118902203
ACH-000427,-0.03134483492869428
ACH-000433,0.014842810948227873
ACH-000435,0.24735785820720246
ACH-000436,0.0396461426032816
ACH-000444,0.11472867305647433
ACH-000445,0.06124041244880921
ACH-000448,-0.047474581877951866
ACH-000450,0.13190145674483197
ACH-000452,0.02527821691920723
ACH-000454,0.1220901505708628
ACH-000458,0.05079064373170721
ACH-000459,-0.0950643652789914
ACH-000460,-0.02140287223573725
ACH-000461,-0.13650795851221914
ACH-000463,-0.02974822396898118
ACH-000464,0.12253145610825825
ACH-000466,0.07162088169406887
ACH-000467,0.04522861910595633
ACH-000468,0.007797469121291817
ACH-000469,-0.10400047019118358
ACH-000470,-0.029407849423559312
ACH-000471,-0.05338988211473575
ACH-000472,-0.04310572418586281
ACH-000473,0.06483230998422485
ACH-000475,-0.06531635639750359
ACH-000476,0.058281872119150674
ACH-000477,-0.01395018817384021
ACH-000479,0.11354925444692095
ACH-000480,-0.021514298924821675
ACH-000481,-0.0051441330204991505
ACH-000483,0.16807193542896354
ACH-000484,-0.09465104701675152
ACH-000485,0.004688775019556226
ACH-000486,0.06186827184465661
ACH-000487,-0.16121795761398927
ACH-000488,0.008149144806899551
ACH-000490,-0.12591128396209084
ACH-000491,-0.20031497793062694
ACH-000495,-0.13141009431924544
ACH-000496,-0.10827345715271117
ACH-000499,-0.04597124675247039
ACH-000500,-0.39239026883960654
ACH-000502,0.007743952907879001
ACH-000503,0.04737624866026944
ACH-000505,0.04239315005147375
ACH-000507,-0.0608943961372805
ACH-000510,-0.021467924850743243
ACH-000511,0.045869558441528416
ACH-000512,-0.007082523420319319
ACH-000516,-0.019575514883526973
ACH-000517,-0.019366320873666708
ACH-000518,-0.09710675469760388
ACH-000520,-0.08242670883127236
ACH-000521,-0.08423947973975718
ACH-000522,-0.025888314733114117
ACH-000524,0.05220007064974839
ACH-000527,-0.05679070423192036
ACH-000528,0.02170954878084607
ACH-000537,-0.08427266736634313
ACH-000541,-0.2684297655119879
ACH-000542,-0.05546348149638133
ACH-000544,-0.05437928477111841
ACH-000545,0.0566753272705772
ACH-000547,-0.1023762938423944
ACH-000548,-0.10756288690874716
ACH-000549,0.0025671968548234515
ACH-000550,-0.23471365322257964
ACH-000552,0.10657778247034592
ACH-000556,-0.05874030176754995
ACH-000557,-0.19226384923613865
ACH-000569,-0.40481818509819456
ACH-000570,-0.06788164324970092
ACH-000571,-0.08376362825730918
ACH-000573,0.03144366305138329
ACH-000576,-0.09975106137683618
ACH-000579,-0.01710229862739294
ACH-000580,-0.2507339792016817
ACH-000584,0.013873774271555074
ACH-000585,0.09681721130985006
ACH-000588,-0.1560931477093067
ACH-000589,-0.07635131525970858
ACH-000591,-0.060628914511653774
ACH-000593,-0.020660688609449744
ACH-000600,-0.01407963322665904
ACH-000601,-0.0591305407502099
ACH-000605,0.08707130702464189
ACH-000606,0.04524258963227831
ACH-000608,-0.0786744105929108
ACH-000614,-0.13193630777940654
ACH-000616,0.049999532311672486
ACH-000618,0.11374157704973364
ACH-000619,-0.04652452174426662
ACH-000620,0.016153658924363212
ACH-000621,0.04096687411827432
ACH-000622,0.015061549069677691
ACH-000623,-0.04699199489186877
ACH-000624,0.03480113748542198
ACH-000627,-0.17417561308783955
ACH-000630,-0.08305655310189372
ACH-000631,-0.2732154554896394
ACH-000632,-0.09168284402522604
ACH-000633,-0.2601152223358401
ACH-000637,0.06801814116897859
ACH-000638,0.09397253836742356
ACH-000646,-0.2807301047748525
ACH-000647,-0.056045810093858464
ACH-000648,-0.12675943005687715
ACH-000649,-0.08437070101741093
ACH-000651,-0.0797069019542857
ACH-000652,-0.12386410836437313
ACH-000653,0.0662416429974962
ACH-000657,-0.058026672957612165
ACH-000658,-0.1377075958720862
ACH-000661,-0.019293665962342336
ACH-000662,0.02705979222991441
ACH-000663,-0.005184040925422896
ACH-000665,-0.06551648530180995
ACH-000671,-0.07663241752039386
ACH-000672,0.2877622438831745
ACH-000673,-0.039524634361370034
ACH-000676,0.1948263524434766
ACH-000677,-0.004990231925680013
ACH-000681,-0.07753897123440624
ACH-000683,-0.05709049079703269
ACH-000684,-0.008170277610420386
ACH-000688,0.08104018314553482
ACH-000693,0.03055187160817183
ACH-000694,0.041245979892368764
ACH-000695,-0.16012863422203172
ACH-000696,0.02375292425352168
ACH-000697,-0.0002893100652477958
ACH-000699,-0.13575918134800707
ACH-000701,-0.17893099695893522
ACH-000706,-0.11342356376573552
ACH-000711,-0.016526056317861124
ACH-000713,-0.07354100470347127
ACH-000714,-0.13309266874665482
ACH-000718,-0.062175170352624876
ACH-000720,-0.07144109072803112
ACH-000721,-0.08029847797488272
ACH-000724,-0.1947040306920159
ACH-000725,0.09886152765310748
ACH-000732,-0.07721508739680967
ACH-000734,-0.011425854371633487
ACH-000735,-0.060652045271231476
ACH-000736,-0.0052811781133142045
ACH-000738,-0.08068717048823996
ACH-000746,0.02679921878606864
ACH-000747,-0.016069323027920142
ACH-000748,-0.04955386090338844
ACH-000753,0.002622598229569101
ACH-000756,0.08066362966355571
ACH-000757,0.12438643373606095
ACH-000758,-0.10876904720919828
ACH-000760,0.04405344600777107
ACH-000762,-0.02413403395884234
ACH-000763,-0.06393814270144245
ACH-000764,0.08042601079002634
ACH-000765,0.16944769272029925
ACH-000766,-0.03086160680976745
ACH-000767,-0.1213612164171326
ACH-000768,-0.03403844072404666
ACH-000769,-0.0843670755431063
ACH-000770,-0.04778034074550152
ACH-000771,0.027193322563267158
ACH-000773,-0.04149406994559865
ACH-000776,-0.02452683172369021
ACH-000777,0.013690895281973958
ACH-000778,-0.008099141063351864
ACH-000781,-0.10567218728152904
ACH-000782,-0.010764813758930136
ACH-000783,-0.06595068625409763
ACH-000784,-0.03619387948298231
ACH-000785,-0.00013627063513766918
ACH-000787,-0.05733346768654205
ACH-000788,0.0004727314695634906
ACH-000791,0.13325957554553078
ACH-000792,0.00410471420980528
ACH-000794,-0.06517609330054254
ACH-000796,0.08411983272333011
ACH-000798,0.04452857082537938
ACH-000799,-0.10005263646193076
ACH-000800,0.1285867413904706
ACH-000802,-0.08840138867171878
ACH-000804,-0.05571616023542493
ACH-000805,-0.08854331854680501
ACH-000809,-0.02608944820826317
ACH-000810,-0.039765645030726764
ACH-000811,-0.12794803290420734
ACH-000817,-0.2204699252288298
ACH-000819,0.04347090399224024
ACH-000820,-0.2393746163334101
ACH-000821,0.09547603946249096
ACH-000822,-0.16182719991888705
ACH-000823,-0.090291645092952
ACH-000824,0.026325931111242547
ACH-000827,0.03773524246461482
ACH-000829,-0.09597885913210448
ACH-000831,-0.06017290771349209
ACH-000832,-0.1750809771102734
ACH-000833,-0.08346647023464529
ACH-000834,0.06533447896889112
ACH-000835,0.041228514394636095
ACH-000836,-0.14271718439494835
ACH-000837,0.023551793775873915
ACH-000838,-0.04898718125293933
ACH-000839,0.0337712923939794
ACH-000840,0.04977638327425615
ACH-000841,0.22763675760954574
ACH-000843,0.008958818922438942
ACH-000846,0.02098740478987824
ACH-000847,0.02297509547035659
ACH-000848,-0.07382799086192048
ACH-000849,-0.08711652158090234
ACH-000851,-0.0637761436470607
ACH-000855,0.14594917113816724
ACH-000856,0.017642167627736436
ACH-000858,0.03477888650079217
ACH-000859,0.08744174863712095
ACH-000861,-0.12198949245183807
ACH-000862,0.03978928081785549
ACH-000865,0.08060227358831985
ACH-000866,0.14342172325924735
ACH-000867,-0.06561288257371647
ACH-000869,-0.003928655956479283
ACH-000872,0.007614261007295324
ACH-000873,0.17406806389025276
ACH-000876,0.019146924271555902
ACH-000878,-0.13948365901118012
ACH-000880,0.024384353206495585
ACH-000881,0.10069830630463884
ACH-000882,-0.05233693097771335
ACH-000884,0.017644999231220947
ACH-000885,-0.14647205917535602
ACH-000887,0.14287784716675547
ACH-000889,0.058208015653139274
ACH-000896,0.03686929132480762
ACH-000898,-0.2034011369024209
ACH-000900,0.11034913093566276
ACH-000901,-0.06705646034803267
ACH-000905,0.09867890840590772
ACH-000906,0.034991807007424026
ACH-000907,-0.04261911401842164
ACH-000910,0.02074464419456925
ACH-000911,-0.12447856776342855
ACH-000912,-0.05090197575646538
ACH-000913,-0.009475489356776707
ACH-000915,-0.1126519435657558
ACH-000916,-0.05038385008715093
ACH-000917,0.05255644996241776
ACH-000920,-0.11040402629369042
ACH-000921,0.06400016794064743
ACH-000924,0.04514600057501054
ACH-000926,-0.06879023665040462
ACH-000928,-0.10058211371618496
ACH-000929,-0.022169952464649315
ACH-000932,-0.3886671137113685
ACH-000935,-0.08071418123630411
ACH-000936,-0.1297277467293824
ACH-000937,-0.00021525660462429598
ACH-000938,0.06802388370271681
ACH-000939,-0.0480571218649932
ACH-000941,0.021471862396322424
ACH-000943,-0.1345510709927799
ACH-000946,0.008625244403600007
ACH-000947,-0.07076163354101052
ACH-000948,0.2219365647949132
ACH-000950,0.2521075546417413
ACH-000953,-0.0014663716143108795
ACH-000954,-0.028451885258077732
ACH-000957,0.07626651152581948
ACH-000958,-0.20350970702273646
ACH-000960,0.04803254841204785
ACH-000963,0.06379899693297549
ACH-000968,-0.047500769798197236
ACH-000969,-0.13697868446548914
ACH-000972,0.1516687566712133
ACH-000973,0.050207021874794366
ACH-000974,-0.0005769105879714992
ACH-000978,0.030598210430357733
ACH-000984,-0.09314332460030214
ACH-000986,-0.11626482041964885
ACH-000988,0.017883127172669485
ACH-000993,-0.1059651969259671
ACH-000994,0.10225325759830572
ACH-000996,0.11788011096774845
ACH-001001,-0.02352894475670434
ACH-001020,-0.06157768180798201
ACH-001028,-0.2015055085003648
ACH-001031,0.0393511421936509
ACH-001038,0.018580897430757568
ACH-001048,-0.1215013107893326
ACH-001050,-0.014069099555142937
ACH-001053,0.17660128596152716
ACH-001054,0.058198076530193626
ACH-001061,0.1527907462531567
ACH-001067,-0.1837984630388907
ACH-001075,-0.21021387129254115
ACH-001096,-0.14029217216718584
ACH-001111,-0.24575840923599426
ACH-001119,-0.169422582949272
ACH-001128,0.04644411872171171
ACH-001134,0.2264788154458943
ACH-001151,-0.13201388278702064
ACH-001163,-0.08874715084655374
ACH-001164,-0.1389700274060322
ACH-001183,0.18995137240826104
ACH-001192,0.07069545562256369
ACH-001193,-0.06774760118618535
ACH-001196,-0.12987373907225455
ACH-001197,-0.0060094833196229994
ACH-001205,0.035471103312452505
ACH-001211,0.04296833851476672
ACH-001212,-0.040973554476910326
ACH-001228,-0.03997315923358899
ACH-001232,0.051111321395101855
ACH-001239,-0.11816819550447755
ACH-001270,0.07144950766823073
ACH-001274,0.037645683228650605
ACH-001275,-0.06383385972551228
ACH-001277,0.2460304697883277
ACH-001278,0.018896316630384814
ACH-001280,-0.22219923098129654
ACH-001283,0.001952151691824256
ACH-001289,-0.10585040574060464
ACH-001300,0.0014782457579973756
ACH-001301,-0.005492948284250995
ACH-001302,0.1343479759648984
ACH-001306,0.1476132465932504
ACH-001318,0.03743800383556841
ACH-001322,0.11896618474058572
ACH-001328,-0.04830480280929291
ACH-001332,0.08998431500101448
ACH-001336,-0.0024161701426161216
ACH-001346,-0.07445070992932103
ACH-001353,0.06190942640981033
ACH-001354,0.0817968185045541
ACH-001367,0.11001046351324603
ACH-001368,-0.08699138260465833
ACH-001374,-0.34862283869959665
ACH-001377,-0.025992410179893115
ACH-001380,0.0390660460949755
ACH-001391,-0.02289408576238764
ACH-001408,0.007740710244148429
ACH-001430,0.10486239450223364
ACH-001431,-0.2503362145554697
ACH-001450,0.029827691329662013
ACH-001496,-0.009510881509269736
ACH-001500,-0.052746548267654715
ACH-001523,-0.08993964772230137
ACH-001532,-0.05643902660499636
ACH-001550,0.08921223558922259
ACH-001552,-0.016710072903533664
ACH-001554,0.03407985021344245
ACH-001654,-0.04573157548662509
ACH-001735,-0.15121478834965746
ACH-001736,0.12153029580751935
ACH-001737,0.08184794182140663
ACH-001740,-0.112803194988203
ACH-001745,-0.024431310141835774
ACH-001765,-0.1042227118475968
