,CAMK2N1 (55450)
ACH-000004,0.1626774195159835
ACH-000005,0.07407470704444237
ACH-000007,0.1343285642168814
ACH-000009,0.05934146038194382
ACH-000011,0.04161785036877
ACH-000012,-0.0013989210727535881
ACH-000013,-0.006122821813201897
ACH-000014,-0.07584636885919452
ACH-000015,-0.04278723168783146
ACH-000017,0.12219690422256985
ACH-000018,-0.15489646630227866
ACH-000019,-0.14471870522115976
ACH-000021,0.06530512632554547
ACH-000022,0.0013464369033254926
ACH-000025,0.09243935746153202
ACH-000028,-0.03854323215087233
ACH-000030,0.04465360473307203
ACH-000035,-0.0634555873442049
ACH-000036,-0.005504795582623018
ACH-000037,0.08876300297526056
ACH-000039,0.028796219129200076
ACH-000040,-0.029327552421380264
ACH-000041,-0.03615115958363931
ACH-000042,-0.07663957846101065
ACH-000045,0.015634433112460676
ACH-000047,0.04915175028382745
ACH-000052,0.13681406409594193
ACH-000053,-0.02212163715883829
ACH-000054,-0.1011685932556681
ACH-000055,-0.06688839776629052
ACH-000060,-0.020394213779742976
ACH-000067,0.014176440371291909
ACH-000070,-0.0815559501227608
ACH-000075,-0.21761744405321265
ACH-000078,0.02890230249187592
ACH-000082,0.005439206289812656
ACH-000085,-0.12382251655992348
ACH-000086,0.12036818450904023
ACH-000087,-0.34945151310686506
ACH-000092,-0.0052928152525310865
ACH-000095,-0.005306536704433353
ACH-000097,0.006733107366430328
ACH-000098,0.027950534117616305
ACH-000099,-0.03527525941682031
ACH-000108,-0.10338476642082473
ACH-000113,0.014987772442242428
ACH-000116,-0.018359246892392583
ACH-000118,0.0369807393062635
ACH-000120,0.03753172080644655
ACH-000123,-0.048151481805501266
ACH-000127,-0.03701999192032813
ACH-000128,-0.0958075537428726
ACH-000132,0.09156113295998837
ACH-000133,-0.0327863265895975
ACH-000137,-0.06694489102248323
ACH-000138,0.013736569493473743
ACH-000142,0.0313064644751228
ACH-000143,0.13893697366639282
ACH-000146,0.0121835061832265
ACH-000148,-0.05841537222484543
ACH-000150,-0.14139887959853173
ACH-000152,-0.06210284678694865
ACH-000153,-0.06720237968509432
ACH-000159,0.004533621534437447
ACH-000160,0.08234812383670527
ACH-000163,-0.04744404740188225
ACH-000167,0.5717671628895069
ACH-000168,0.0018716221833261766
ACH-000169,-0.015501576903308504
ACH-000178,-0.02855690472656677
ACH-000183,-0.05062047298133585
ACH-000188,-0.16139425486835515
ACH-000189,0.05822823932591384
ACH-000190,-0.06304986746265206
ACH-000198,0.06105122332604615
ACH-000203,0.17296976304466954
ACH-000204,-0.13451664299845345
ACH-000206,0.045862654186581774
ACH-000207,-0.027941520772394042
ACH-000208,0.0893124370703826
ACH-000210,0.007436341535591831
ACH-000211,-0.01348751540027875
ACH-000215,-0.05877456585356065
ACH-000221,-0.06892263917850645
ACH-000222,0.0069975235003428655
ACH-000223,0.00196203843646243
ACH-000226,0.10212815656965936
ACH-000227,0.0015377455759848547
ACH-000228,-0.11404701010336107
ACH-000231,0.01583594596470437
ACH-000232,-0.08343090085889747
ACH-000233,-0.02558423686201227
ACH-000234,-0.17048690282059895
ACH-000235,0.004827198259129218
ACH-000237,-0.04201493583666895
ACH-000238,0.1078299132363245
ACH-000242,0.23803954285307866
ACH-000243,0.0620984542447682
ACH-000244,-0.06841880474106116
ACH-000246,-0.07780546615520126
ACH-000248,-0.06488473735330537
ACH-000250,-0.041740240777077414
ACH-000251,-0.1518529709566164
ACH-000252,0.11986398474061825
ACH-000253,-0.03845126912965448
ACH-000255,0.00023790553107250233
ACH-000256,0.11727836488543973
ACH-000257,-0.00022687985516373017
ACH-000258,-0.019660513342789874
ACH-000259,0.014136936468643809
ACH-000260,-0.03663749620125573
ACH-000261,0.002855857396374381
ACH-000262,-0.2867104694823838
ACH-000263,0.13488160121078605
ACH-000264,-0.007296697168614721
ACH-000265,-0.03879926580253204
ACH-000266,-0.010756151592759292
ACH-000272,0.0006532444930733048
ACH-000274,8.064176476105472e-05
ACH-000277,-0.09166575404801634
ACH-000278,-0.04076698544190953
ACH-000279,-0.0013237714532944595
ACH-000280,0.1965334030749389
ACH-000281,0.0452273470840781
ACH-000288,-0.00497133912081497
ACH-000291,-0.11405435774324015
ACH-000293,-0.01271657389522112
ACH-000294,0.26199840156366744
ACH-000295,-0.07676907179939778
ACH-000296,-0.13434655115346592
ACH-000302,0.04579588500056588
ACH-000304,0.05845997562346165
ACH-000307,-0.024955118627232542
ACH-000308,0.06841413217240604
ACH-000310,0.08484012159327445
ACH-000311,0.04785830194597908
ACH-000312,-0.13981705398238672
ACH-000315,0.023057930543264802
ACH-000316,0.02208830725594839
ACH-000317,-0.18955724459048512
ACH-000318,0.02490777666047905
ACH-000319,-0.006026778600335811
ACH-000320,0.01772645855678243
ACH-000322,0.08021890002493341
ACH-000323,-0.10773794983724784
ACH-000324,-0.010054180352043305
ACH-000329,-0.019906145708092852
ACH-000330,0.11860276494184675
ACH-000331,-0.06042511076250647
