,NMNAT2 (23057)
ACH-000004,-0.11497148297061648
ACH-000005,-0.029215341464911088
ACH-000007,0.1848439957166452
ACH-000009,-0.2449960950085621
ACH-000011,0.028500495762576038
ACH-000012,-0.11904001449810495
ACH-000013,-0.026352620289827808
ACH-000014,0.14938308939988745
ACH-000015,-0.009003557639977141
ACH-000017,-0.003210321634697609
ACH-000018,-0.036185830830446436
ACH-000019,-0.11034231860186992
ACH-000021,-0.010391166772719071
ACH-000022,0.03457970925298739
ACH-000025,-0.04657800151609276
ACH-000028,-0.12880133618071768
ACH-000030,0.02352806822848898
ACH-000035,-0.0910345034616712
ACH-000036,0.03518666931305736
ACH-000037,-0.09461106081863696
ACH-000039,-0.187076296812511
ACH-000040,-0.05841088479527065
ACH-000041,-0.07715970471875032
ACH-000042,-0.07085924387368063
ACH-000045,-0.22751041640012346
ACH-000047,-0.03615010829775648
ACH-000052,-0.19328752419556897
ACH-000053,-0.020024227322399068
ACH-000054,-0.020855184897276537
ACH-000055,-0.0963976569465556
ACH-000060,0.07375587444057387
ACH-000067,0.039172503150080515
ACH-000070,-0.27027348075973817
ACH-000075,0.19926428875631885
ACH-000078,0.12216692136194605
ACH-000082,0.0414776867334337
ACH-000085,-0.14806224093495993
ACH-000086,-0.2511555623495145
ACH-000087,-0.028613750452390813
ACH-000092,-0.10126644568947384
ACH-000095,-0.07631454680204912
ACH-000097,0.09626873260553064
ACH-000098,-0.09852154621936657
ACH-000099,0.09409442483656676
ACH-000108,0.09797558843235844
ACH-000113,-0.06753661133435145
ACH-000116,0.06232929650236524
ACH-000118,0.028708386176536357
ACH-000120,0.020952128489141342
ACH-000123,0.031432382750074456
ACH-000127,-0.004499543071284477
ACH-000128,-0.02114521711404212
ACH-000132,-0.09785785122757457
ACH-000133,-0.04170756222091245
ACH-000137,0.004924608039015471
ACH-000138,-0.13588955804686306
ACH-000142,-0.12665794627755325
ACH-000143,0.02220954876936061
ACH-000146,-0.0017741739945071782
ACH-000148,-0.11758494617691655
ACH-000150,0.06897633370343577
ACH-000152,0.05750827713663085
ACH-000153,0.08283790362837584
ACH-000159,-0.060701031204180265
ACH-000160,0.04755476880417552
ACH-000163,-0.01464351457370578
ACH-000167,0.04419131461965922
ACH-000168,-0.020328930645866352
ACH-000169,0.029426568520555443
ACH-000178,0.06589879328899335
ACH-000183,-0.04817062975149695
