,SRR (63826)
ACH-000322,-0.2262424861881899
ACH-000323,-0.06398352628964292
ACH-000324,-0.04592978455771858
ACH-000329,-0.08652666783361226
ACH-000330,0.05719552968283596
ACH-000331,-0.20809440431548565
ACH-000332,-0.08956178568106052
ACH-000334,-0.07266096713035279
ACH-000335,-0.01320263736343762
ACH-000336,0.14819597878371982
ACH-000337,-0.05348678928704162
ACH-000338,-0.18839544316537232
ACH-000339,-0.07539331405521901
ACH-000341,-0.251666674066727
ACH-000348,-0.17777021825298686
ACH-000350,0.05581182556164015
ACH-000352,0.14234311888556253
ACH-000356,0.01736733085029734
ACH-000361,-0.1108686269060638
ACH-000362,0.04170227275656692
ACH-000363,-0.0746694985760419
ACH-000364,0.0010882219333770984
ACH-000365,0.02560122019543538
ACH-000366,-0.13189932401578347
ACH-000368,-0.03372432915325765
ACH-000374,-0.018432816263134897
ACH-000375,-0.14675453811460373
ACH-000376,0.06269595137498582
ACH-000381,-0.13826656971184115
ACH-000383,-0.041145890536847606
ACH-000387,-0.031373519922607014
ACH-000389,-0.0026320163417907624
ACH-000390,-0.07916259053694769
ACH-000393,-0.026256492730861163
ACH-000395,0.07763792162535038
ACH-000396,-0.20764718002663585
ACH-000397,-0.06687970580237129
ACH-000401,-0.00990611005030672
ACH-000402,-0.34698762956401713
ACH-000403,-0.216042687950252
ACH-000404,0.015347711356156372
ACH-000406,-0.10366349727286077
ACH-000407,-0.0024090074195017987
ACH-000408,-0.1483355832319662
ACH-000410,0.10441391520791628
ACH-000411,-0.08151094690594728
ACH-000414,-0.05188186912482288
ACH-000415,-0.0671542839877024
ACH-000416,-0.038531942383112194
ACH-000420,0.0883191271485994
ACH-000421,-0.1258870879403125
ACH-000424,-0.16926453234676767
ACH-000425,-0.04211382518111259
ACH-000426,-0.08064216244145171
ACH-000427,0.01657443142628089
ACH-000433,0.017438835353482073
ACH-000435,-0.14029486861686802
ACH-000436,-0.1622803535815867
ACH-000444,-0.01667894946651127
ACH-000445,-0.3376704442718013
ACH-000448,-0.11577067487117025
ACH-000450,0.011971726978651714
ACH-000452,-0.028735446341740294
ACH-000454,0.0535658221327741
ACH-000458,-0.0687715365601323
ACH-000459,-0.004282315915789021
ACH-000460,-0.07541050542004413
ACH-000461,-0.08841359568171356
ACH-000463,-0.10494827649374676
ACH-000464,-0.037769602839603685
ACH-000466,-0.1085709905778004
ACH-000467,0.005232113681294755
ACH-000468,-0.203860113747332
ACH-000469,-0.07122821461396542
ACH-000470,-0.2934887016642644
ACH-000471,-0.10843629586688004
ACH-000472,-0.027800363454164184
ACH-000473,-0.16989486576976975
ACH-000475,-0.12012709597206972
ACH-000476,-0.07870652536479343
ACH-000477,0.06471316658147018
ACH-000479,-0.053938832450466684
ACH-000480,0.05416723589843987
ACH-000481,-0.06957170464950548
ACH-000483,-0.0471864039976428
ACH-000484,-0.07442301016849882
ACH-000485,-0.1232826987537656
ACH-000486,0.027139530213845187
ACH-000487,-0.08212009603292679
ACH-000488,-0.017828917241989074
ACH-000490,-0.06259138594720587
ACH-000491,0.019801603474561356
ACH-000495,0.013684056364087128
ACH-000496,-0.11632115309248052
ACH-000499,-0.06229606257663298
ACH-000500,-0.6148243739297213
ACH-000502,-0.028831869740283393
ACH-000503,-0.016437264802310617
ACH-000505,0.007905589648104408
ACH-000507,0.014973793475312644
ACH-000510,-0.05764214059780545
ACH-000511,-0.052451367932736866
ACH-000512,-0.07760813030473349
ACH-000516,-0.011197487154855988
ACH-000517,-0.09385618452488848
ACH-000518,0.1465961816521364
ACH-000520,-0.11320062243110113
ACH-000521,-0.11341062241552025
ACH-000522,-0.0766598605490197
ACH-000524,-0.028551792328118383
ACH-000527,-0.11495136543352635
ACH-000528,-0.058219291553443575
ACH-000537,0.1174700738416974
ACH-000541,-0.1870700874592552
ACH-000542,-0.07706664678905195
ACH-000544,-0.033580378885236066
ACH-000545,-0.07504956165531508
ACH-000547,-0.03375354191571772
ACH-000548,-0.2563135171026355
ACH-000549,-0.056997468534000666
ACH-000550,-0.23222513938428596
ACH-000552,-0.07516066049560506
ACH-000556,-0.03942987319292607
ACH-000557,-0.03294689423154632
ACH-000569,-0.04488759464638368
ACH-000570,-0.16966455991600085
ACH-000571,-0.03517876147332634
ACH-000573,0.05152170993954167
ACH-000576,0.001892726460293739
ACH-000579,0.09169140447191758
ACH-000580,-0.010216556333932123
ACH-000584,-0.03922877060510808
ACH-000585,-0.07572509694698477
ACH-000588,-0.05758645132142051
ACH-000589,-0.056370880975099916
ACH-000591,0.04825592196476306
ACH-000593,-0.006146060119321586
ACH-000600,-0.12531319068627825
ACH-000601,-0.057025585318430085
ACH-000605,-0.1353828751488775
ACH-000606,0.035748671681446284
ACH-000608,-0.14360978170197256
ACH-000614,-0.04182259838165193
ACH-000616,-0.06421538675897591
ACH-000618,-0.09631463975378908
ACH-000619,-0.044553074204468864
ACH-000620,-0.048279162043931866
ACH-000621,-0.011246365361971874
ACH-000622,-0.06991937932714727
ACH-000623,-0.1160639300859558
ACH-000624,-0.21598209604093213
ACH-000627,-0.09616588451214636
ACH-000630,-0.01453351465254604
ACH-000631,-0.04761885301048914
ACH-000632,-0.06118811269086667
ACH-000633,0.012185082933088034
ACH-000637,-0.06503715812101127
ACH-000638,0.060334762089531285
ACH-000646,-0.07813309466056291
ACH-000647,-0.04564481273159282
ACH-000648,0.17070190920919687
ACH-000649,-0.0507215413378664
ACH-000651,-0.0033873132567316198
ACH-000652,0.046284999182130714
ACH-000653,-0.08092144178958931
ACH-000657,-0.053222132754402116
ACH-000658,0.01018759757001627
ACH-000661,0.07919883270394107
ACH-000662,-0.15999378417548174
ACH-000663,0.08827096106137525
ACH-000665,-0.06772974319047836
ACH-000671,0.011985886918939388
ACH-000672,-0.2579881038150581
ACH-000673,-0.12747806747576007
ACH-000676,-0.015928471234625204
ACH-000677,-0.10413377299937894
ACH-000681,-0.16068328426584488
ACH-000683,-0.02706433601546852
ACH-000684,-0.01378371014404002
ACH-000688,-0.2535163114063996
ACH-000693,-0.08948706735446565
ACH-000694,0.011838752991462169
ACH-000695,-0.07698277669370678
ACH-000696,-0.11790893712799205
ACH-000697,-0.11565777591652372
ACH-000699,-0.077705692220573
ACH-000701,-0.18248636186978415
ACH-000706,-5.492940251712456e-05
ACH-000711,-0.09588494406979596
ACH-000713,-0.059996115099357025
ACH-000714,0.000331575474869574
ACH-000718,-0.1786650823971539
ACH-000720,-0.12404265000701807
ACH-000721,-0.0771727893281565
ACH-000724,-0.1054626369396828
ACH-000725,-0.039287136232371116
ACH-000732,-0.09565188193830787
ACH-000734,-0.018403327224815202
ACH-000735,0.05902011592558521
ACH-000736,-0.15433890639270015
ACH-000738,-0.04980821661377887
ACH-000746,0.020522399080130104
ACH-000747,-0.08697469312664811
ACH-000748,0.00462355221246006
ACH-000753,-0.04196674497374993
ACH-000756,-0.0684376344588873
ACH-000757,-0.15002379762854473
ACH-000758,0.10686359602024367
ACH-000760,-0.09960216750005696
ACH-000762,0.05704390532283641
ACH-000763,0.11218113936541924
ACH-000764,-0.08231288261863692
ACH-000765,0.0606747933611028
ACH-000766,-0.15182672540535214
ACH-000767,-0.07919168283861587
ACH-000768,-0.02832944365313358
ACH-000769,-0.15492176378141415
ACH-000770,0.020078601836754868
ACH-000771,0.07851240660954141
ACH-000773,-0.2916914744397561
ACH-000776,-0.08730230265996332
ACH-000777,-0.05801267478185632
ACH-000778,-0.051792522617513236
ACH-000781,-0.038959948386744624
ACH-000782,0.017411481589203644
ACH-000783,0.055045081981632105
ACH-000784,0.0921569213145832
ACH-000785,-0.06051862426731836
ACH-000787,-0.10884978168113756
ACH-000788,-0.1117644715845809
ACH-000791,-0.07011008244678407
ACH-000792,-0.11113937789705117
ACH-000794,-0.013072258658250128
ACH-000796,0.0019435832984042907
ACH-000798,-0.15055011318899233
ACH-000799,-0.038627590996577664
ACH-000800,0.2703525223303778
ACH-000802,-0.16265881207068486
ACH-000804,-0.1133208125788834
ACH-000805,-0.22481688590241736
ACH-000809,0.01568363409155591
ACH-000810,-0.08876987924582462
ACH-000811,-0.22495199445862515
ACH-000817,-0.20513467419511452
ACH-000819,-0.09163468098411996
ACH-000820,-0.011124479251082436
ACH-000821,-0.05559650569573037
ACH-000822,-0.039148060092749896
ACH-000823,-0.024819380101188147
ACH-000824,-0.024930503590400388
ACH-000827,-0.03900456025514723
ACH-000829,-0.2288310073567169
ACH-000831,0.03075292269007754
ACH-000832,-0.08809026488650934
ACH-000833,0.058888993111400174
ACH-000834,-0.07993923792297762
ACH-000835,-0.00606065871643765
ACH-000836,-0.129642143942127
ACH-000837,0.03518205876546696
ACH-000838,-0.2296496809587294
ACH-000839,-0.20767172352900728
ACH-000840,0.08569749531360102
ACH-000841,-0.10934438633785434
ACH-000843,0.14633768645394266
ACH-000846,-0.08349133515375519
ACH-000847,0.11194488154487822
ACH-000848,-0.06588564337456165
ACH-000849,0.028516200579332938
ACH-000851,-0.1078935482802331
ACH-000855,-0.12645186830454916
ACH-000856,-0.2586390100256929
ACH-000858,-0.06979797864989776
ACH-000859,-0.06511543745453911
ACH-000861,-0.20893169210135493
ACH-000862,-0.06240730780497197
ACH-000865,-0.05574451918609071
ACH-000866,-0.05531362726429196
ACH-000867,0.008332122947680059
ACH-000869,0.16463376818414624
ACH-000872,-0.13781965688476294
ACH-000873,0.10161466838906434
ACH-000876,-0.07577178179319577
ACH-000878,-0.1989480862504296
ACH-000880,-0.06983142646249
ACH-000881,-0.016037507433384078
ACH-000882,0.010775758731673248
ACH-000884,-0.0095763997245427
ACH-000885,-0.08214008400650498
ACH-000887,-0.052975463191456025
ACH-000889,-0.009078139098602635
ACH-000896,0.07457504302963246
ACH-000898,-0.037016881955905946
ACH-000900,-0.1110299603078673
ACH-000901,-0.048701394348604016
ACH-000905,-0.030369322428148382
ACH-000906,-0.00509901766117636
ACH-000907,-0.044622461185471265
ACH-000910,-0.045523866169566884
ACH-000911,-0.026064819146494368
ACH-000912,-0.07230960741987574
ACH-000913,-0.042472376907796365
ACH-000915,-0.07729922720728527
ACH-000916,-0.05576532385795641
ACH-000917,0.062367473409711174
ACH-000920,0.10802482104366264
ACH-000921,-0.16544996990992458
ACH-000924,-0.0574663255279803
ACH-000926,-0.08394339290868158
ACH-000928,-0.06230702700878332
ACH-000929,0.16003050615983844
ACH-000932,-0.054362392190228835
ACH-000935,0.06567257126183353
ACH-000936,0.03813530098871363
ACH-000937,0.013827960974835232
ACH-000938,-0.04975143351205308
ACH-000939,-0.008623627038971383
ACH-000941,-0.0912649499199128
ACH-000943,-0.11885743701883512
ACH-000946,0.025140677766828764
ACH-000947,0.007909231422332082
ACH-000948,0.13648919910403948
ACH-000950,-0.013188016068460607
ACH-000953,-0.012850250232090786
ACH-000954,-0.20630603996707844
ACH-000957,-0.1234294406629353
ACH-000958,-0.2194880973142756
ACH-000960,-0.10764125326021068
ACH-000963,-0.031513196391750375
ACH-000968,0.2031483267407943
ACH-000969,-0.07306804255260667
ACH-000972,-0.05895134984952208
ACH-000973,-0.0896088187202991
ACH-000974,0.03504145112966167
ACH-000978,-0.07728867581904167
ACH-000984,-0.2516888808476718
ACH-000986,-0.2288722222013451
ACH-000988,0.16883729279418286
ACH-000993,-0.2021789039692217
ACH-000994,-0.28541923975456296
ACH-000996,0.05626321592645963
ACH-001001,-0.14945713598272875
ACH-001020,-0.3009263344033226
ACH-001028,-0.08148013141354495
ACH-001031,-0.001706877476319786
ACH-001038,0.008170469228518516
ACH-001048,0.04192241721155168
ACH-001050,-0.051187965512107976
ACH-001053,-0.0799659859910273
ACH-001054,0.07141027848847703
ACH-001061,-0.00878447808188537
ACH-001067,-0.19667286311490198
ACH-001075,-0.03046587908245932
ACH-001096,0.04370023033125205
ACH-001111,0.010305065152108828
ACH-001119,-0.07174753609896473
ACH-001128,-0.3454258308867022
ACH-001134,-0.1453995087263692
ACH-001151,-0.15570900232807225
ACH-001163,-0.1509186060091898
ACH-001164,-0.24588522543279784
ACH-001183,0.001030705715785274
ACH-001192,-0.22795726620392334
ACH-001193,0.08028863287761352
ACH-001196,0.033918113621551095
ACH-001197,-0.33594280699503115
ACH-001205,0.024532391928783117
ACH-001211,-0.17701785379936127
ACH-001212,-0.4775079769090296
ACH-001228,-0.1414011736809496
ACH-001232,0.027494429244731885
ACH-001239,0.13072868616390815
ACH-001270,-0.042663625465605134
ACH-001274,-0.08293832253256275
ACH-001275,-0.1254560441597525
ACH-001277,0.05178267135026225
ACH-001278,-0.12348634663992747
ACH-001280,-0.20673764964122932
ACH-001283,-0.008103489333177855
ACH-001289,0.10526974132722863
ACH-001300,-0.01196938235951764
ACH-001301,-0.021394718015086942
ACH-001302,0.2679003388497541
ACH-001306,-0.20472482361252387
ACH-001318,0.04573233739278062
ACH-001322,0.09021443401558102
ACH-001328,-0.004032804138204305
ACH-001332,-0.4328655783053057
ACH-001336,0.04111569551501395
ACH-001346,-0.03017035838147687
ACH-001353,-0.09657284601537028
ACH-001354,-0.2982808462342673
ACH-001367,-0.0562968197327389
ACH-001368,0.10740757052640053
ACH-001374,-0.024082450111411732
ACH-001377,-0.1429296092627468
ACH-001380,-0.046794225843265314
ACH-001391,-0.09738442247999313
ACH-001408,0.0032181091010146288
ACH-001430,0.1267004974983647
ACH-001431,0.06996188986078739
ACH-001450,0.23241142578912224
ACH-001496,-0.232683118264298
ACH-001500,-0.0186608856155125
ACH-001523,-0.17643616624006328
ACH-001532,-0.0249643317370399
ACH-001550,0.02239416283107135
ACH-001552,0.04824096824886423
ACH-001554,0.016659979482836238
ACH-001654,-0.11752445489851515
ACH-001735,-0.02782673706877254
ACH-001736,0.08196331353419868
ACH-001737,-0.0611039313646992
ACH-001740,-0.08593800416193792
ACH-001745,-0.07077474026128393
ACH-001765,-0.056190323695833135
